,NO,GAP,TIME,NO.1,GAP.1,TIME.1,NO.2,GAP.2,TIME.2,NO.3,GAP.3,TIME.3,NO.4,GAP.4,TIME.4
39,11,42.645,1:38.468,55,79.077,1:40.008,55,82.201,1:40.932,55,85.241,1:41.214,,,
40,55,76.856,1:39.905,,,,,,,,,,,,
41,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME
42,6,,1:38.827,6,,1:38.816,6,PIT,1:42.553,6,,1:59.334,6,,1:37.433
43,7,14.247,1:38.914,7,PIT,1:42.136,44,PIT,1:43.018,7,11.275,1:36.814,7,10.603,1:36.761
44,44,17.343,1:39.437,44,18.119,1:39.592,26,33.223,1:40.847,26,15.724,1:41.835,3,17.520,1:38.959
45,8,PIT,1:43.928,26,34.929,1:40.694,7,33.795,1:58.781,3,15.994,1:39.602,44,18.223,1:37.826
46,26,33.051,1:40.382,19,38.093,1:39.596,3,35.726,1:39.714,19,17.650,1:40.118,26,20.862,1:42.571
47,19,37.313,1:39.241,3,38.565,1:39.383,19,36.866,1:41.326,44,17.830,1:58.580,19,21.214,1:40.997
48,3,37.998,1:39.245,9,43.559,1:40.858,8,43.530,1:37.285,8,22.188,1:37.992,8,22.751,1:37.996
49,9,41.517,1:40.767,8,48.798,1:59.586,9,PIT,1:44.092,33,25.021,1:38.388,33,26.184,1:38.596
50,94,PIT,1:45.788,20,PIT,1:43.473,33,45.967,1:38.218,47,30.834,1:39.427,47,32.849,1:39.448
51,20,44.629,1:41.180,33,50.302,1:38.012,47,50.741,1:39.713,77,39.577,1:41.885,77,41.918,1:39.774
52,88,48.447,1:41.462,47,53.581,1:40.289,11,55.161,1:42.676,27,40.401,1:43.989,12,42.884,1:39.794
53,11,51.062,1:40.760,11,55.038,1:42.792,27,55.746,1:41.543,12,40.523,1:41.158,94,44.606,1:40.480
54,33,51.106,2:00.411,88,PIT,1:45.523,77,57.026,1:39.647,94,41.559,1:38.881,9,44.931,1:38.584
55,47,52.108,1:38.291,27,56.756,1:40.961,12,58.699,1:39.184,11,PIT,1:46.811,27,46.411,1:43.443
56,27,54.611,1:42.245,77,59.932,1:39.303,94,62.012,1:39.000,9,43.780,1:58.016,20,46.893,1:38.578
57,77,59.445,1:38.907,12,62.068,1:37.965,20,67.263,2:00.530,20,45.748,1:37.819,88,55.596,1:39.083
58,12,62.919,1:59.663,94,65.565,2:01.185,88,73.920,2:01.319,88,53.946,1:39.360,11,63.505,1:58.300
59,55,90.820,1:41.332,55,93.166,1:41.162,55,91.841,1:41.228,55,74.038,1:41.531,55,79.143,1:42.538
60,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME
61,6,,1:37.061,6,,1:37.099,6,,1:37.195,6,,1:37.023,6,,1:37.762
62,7,10.805,1:37.263,7,11.202,1:37.496,7,11.320,1:37.313,7,11.958,1:37.661,55,1 LAP,1:43.730
63,3,19.712,1:39.253,44,19.950,1:37.076,44,20.436,1:37.681,44,20.841,1:37.428,7,11.928,1:37.732
64,44,19.973,1:38.811,3,22.607,1:39.994,3,25.192,1:39.780,3,27.891,1:39.722,44,20.726,1:37.647
65,19,24.313,1:40.160,8,27.051,1:39.368,8,28.528,1:38.672,8,30.476,1:38.971,3,29.888,1:39.759
66,8,24.782,1:39.092,19,28.068,1:40.854,19,30.858,1:39.985,19,34.183,1:40.348,8,32.082,1:39.368
67,33,27.859,1:38.736,33,29.531,1:38.771,33,31.555,1:39.219,33,34.644,1:40.112,33,36.230,1:39.348
68,26,PIT,1:46.047,47,37.773,1:39.435,47,39.924,1:39.346,47,42.798,1:39.897,19,37.896,1:41.475
69,47,35.437,1:39.649,77,47.036,1:39.571,77,49.214,1:39.373,77,51.668,1:39.477,47,45.061,1:40.025
70,77,44.564,1:39.707,12,48.121,1:39.730,12,50.980,1:40.054,9,53.705,1:39.689,77,53.214,1:39.308
71,12,45.490,1:39.667,9,48.634,1:39.434,9,51.039,1:39.600,12,54.838,1:40.881,9,55.590,1:39.647
72,9,46.299,1:38.429,94,49.441,1:39.143,94,51.992,1:39.746,26,55.300,1:39.294,26,56.170,1:38.632
73,94,47.397,1:39.852,20,51.492,1:39.655,26,53.029,1:38.094,94,56.381,1:41.412,12,57.946,1:40.870
74,20,48.936,1:39.104,26,52.130,1:59.381,20,54.910,1:40.613,20,57.579,1:39.692,94,58.695,1:40.076
75,27,PIT,1:45.531,88,59.950,1:39.347,88,62.221,1:39.466,88,65.036,1:39.838,20,59.809,1:39.992
76,88,57.702,1:39.167,11,64.479,1:37.719,11,65.427,1:38.143,11,66.866,1:38.462,88,66.978,1:39.704
77,11,63.859,1:37.415,27,77.200,1:59.418,27,78.303,1:38.298,27,79.648,1:38.368,11,67.877,1:38.773
78,55,83.580,1:41.498,55,88.327,1:41.846,55,93.498,1:42.366,,,,27,80.424,1:38.538
79,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME
80,6,,1:37.692,6,,1:37.470,6,,1:37.488,6,,1:37.449,6,,1:37.488
81,55,PIT,1:45.472,7,12.902,1:38.040,7,13.230,1:37.816,7,13.801,1:38.020,7,14.661,1:38.348
82,7,12.332,1:38.096,44,21.190,1:37.844,44,21.594,1:37.892,44,22.051,1:37.906,44,22.856,1:38.293
83,44,20.816,1:37.782,3,34.771,1:40.245,3,37.611,1:40.328,8,40.851,1:40.148,8,44.411,1:41.048
84,3,31.996,1:39.800,8,35.559,1:39.265,8,38.152,1:40.081,3,PIT,1:44.743,33,47.585,1:40.126
85,8,33.764,1:39.374,33,40.311,1:39.624,33,42.458,1:39.635,33,44.947,1:39.938,55,1 LAP,1:40.406
86,33,38.157,1:39.619,55,1 LAP,2:10.076,55,1 LAP,1:38.408,55,1 LAP,1:39.271,19,53.743,1:40.691
87,19,40.587,1:40.383,19,44.212,1:41.095,19,47.425,1:40.701,19,50.540,1:40.564,47,PIT,1:44.232
88,47,47.662,1:40.293,47,50.861,1:40.669,47,53.589,1:40.216,47,56.407,1:40.267,26,63.604,1:38.964
89,77,55.106,1:39.584,77,57.193,1:39.557,77,59.585,1:39.880,26,62.128,1:39.417,77,66.367,1:40.418
90,26,57.346,1:38.868,26,58.547,1:38.671,26,60.160,1:39.101,77,63.437,1:41.301,3,67.257,1:59.840
91,9,58.696,1:40.798,9,60.938,1:39.712,9,63.374,1:39.924,9,65.786,1:39.861,9,69.012,1:40.714
92,12,60.620,1:40.366,12,63.555,1:40.405,12,66.659,1:40.592,12,70.187,1:40.977,12,73.508,1:40.809
93,94,61.329,1:40.326,94,64.246,1:40.387,94,67.853,1:41.095,94,71.335,1:40.931,94,75.174,1:41.327
94,20,61.909,1:39.792,20,64.853,1:40.414,20,68.612,1:41.247,11,74.488,1:39.443,11,76.568,1:39.568
95,88,69.072,1:39.786,11,70.613,1:38.612,11,72.494,1:39.369,20,PIT,1:43.504,88,82.122,1:40.619
96,11,69.471,1:39.286,88,72.822,1:41.220,88,75.691,1:40.357,88,78.991,1:40.749,27,87.920,1:39.292
97,27,81.521,1:38.789,27,82.904,1:38.853,27,84.459,1:39.043,27,86.116,1:39.106,20,94.147,1:56.968
98,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO GAP,,TIME
99,6,,1:37.876,6,,1:37.949,6,,1:38.024,6,,1:38.261,6 PIT,,1:41.624
100,7,15.079,1:38.294,7,15.475,1:38.345,7,15.915,1:38.464,7,PIT,1:41.332,7 34.861,,1:57.499
101,44,23.387,1:38.407,44,23.721,1:38.283,44,PIT,1:41.221,44,45.555,1:56.898,44 38.652,,1:34.721
102,8,46.148,1:39.613,8,PIT,1:42.909,55,1 LAP,1:39.475,55,1 LAP,1:39.740,55 PIT,,1:43.641
103,55,1 LAP,1:40.604,55,1 LAP,1:39.468,19,63.050,1:40.719,3,64.202,1:38.171,3 60.018,,1:37.440
104,33,PIT,1:42.743,19,60.355,1:41.166,3,64.292,1:36.510,26,67.933,1:39.385,26 65.484,,1:39.175
105,19,57.138,1:41.271,26,65.429,1:38.887,26,66.809,1:39.404,19,PIT,1:44.024,8 69.298,,1:37.391
106,26,64.491,1:38.763,3,65.806,1:37.130,77,73.928,1:40.158,8,73.531,1:37.762,33 71.160,,1:38.206
107,3,66.625,1:37.244,77,71.794,1:40.314,8,74.030,2:00.946,33,74.578,1:38.386,77 75.788,,1:40.345
108,77,69.429,1:40.938,9,74.006,1:40.416,33,74.453,1:38.046,77,77.067,1:41.400,47 81.208,,1:38.584
109,9,71.539,1:40.403,33,74.431,1:59.928,9,77.652,1:41.670,9,PIT,1:43.678,19 85.313,,1:58.124
110,12,75.908,1:40.276,12,79.080,1:41.121,12,82.255,1:41.199,47,84.248,1:38.950,11 87.125,,1:41.951
111,94,78.641,1:41.343,11,80.887,1:39.888,47,83.559,1:38.529,12,85.745,1:41.751,12 PIT,,1:46.785
112,11,78.948,1:40.256,94,82.898,1:42.206,11,83.572,1:40.709,11,86.798,1:41.487,27 93.942,,1:40.126
113,47,83.703,1:58.428,47,83.054,1:37.300,94,86.639,1:41.765,94,PIT,1:45.044,20 94.305,,1:39.852
114,88,85.715,1:41.469,88,88.623,1:40.857,88,91.959,1:41.360,27,95.440,1:40.841,88 98.245,,1:42.164
115,27,89.773,1:39.729,27,91.269,1:39.445,27,92.860,1:39.615,20,96.077,1:41.008,9101.960,,2:00.515
116,20,93.377,1:37.106,20,92.870,1:37.442,20,93.330,1:38.484,88,97.705,1:44.007,94111.103,,1:59.305
117,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME
118,6,,2:01.331,6,,1:35.910,6,,1:35.787,6,,1:35.652,6,,1:35.461
119,7,9.069,1:35.539,7,8.723,1:35.564,7,8.319,1:35.383,7,8.603,1:35.936,12,1 LAP,1:39.331
120,44,12.553,1:35.232,44,12.205,1:35.562,44,12.215,1:35.797,44,12.674,1:36.111,7,9.425,1:36.283
121,3,36.388,1:37.701,3,37.927,1:37.449,88,1 LAP,2:04.563,88,1 LAP,1:37.750,44,14.037,1:36.824
122,26,43.714,1:39.561,26,47.318,1:39.514,3,39.822,1:37.682,3,41.837,1:37.667,88,1 LAP,1:38.652
123,8,45.567,1:37.600,8,47.682,1:38.025,8,49.653,1:37.758,8,51.599,1:37.598,3,44.189,1:37.813
124,33,48.201,1:38.372,33,50.649,1:38.358,26,52.861,1:41.330,33,56.693,1:38.743,8,53.863,1:37.725
125,77,54.949,1:40.492,77,59.473,1:40.434,33,53.602,1:38.740,26,PIT,1:45.167,33,59.759,1:38.527
126,47,58.909,1:39.032,47,62.228,1:39.229,77,64.610,1:40.924,47,70.757,1:40.768,19,73.134,1:37.806
127,19,61.542,1:37.560,19,63.431,1:37.799,47,65.641,1:39.200,19,70.789,1:40.122,47,74.608,1:39.312
128,11,67.140,1:41.346,11,72.609,1:41.379,19,66.319,1:38.675,77,PIT,1:44.629,26,84.805,1:57.890
129,20,71.476,1:38.502,20,74.427,1:38.861,11,78.658,1:41.836,20,82.247,1:39.174,20,87.000,1:40.214
130,27,73.326,1:40.715,27,77.471,1:40.055,20,78.725,1:40.085,11,85.940,1:42.934,9,92.422,1:40.579
131,9,79.445,1:38.816,9,81.538,1:38.003,27,81.542,1:39.858,27,86.645,1:40.755,27,PIT,1:43.522
132,88,PIT,1:45.317,94,87.862,1:37.098,9,84.070,1:38.319,9,87.304,1:38.886,11,94.778,1:44.299
133,94,86.674,1:36.902,12,92.275,1:37.854,94,89.305,1:37.230,94,91.579,1:37.926,94,94.809,1:38.691
134,12,90.331,2:00.756,,,,12,94.945,1:38.457,,,,,,
135,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO GAP,,TIME,NO,GAP,TIME
136,6,,1:36.232,6,,1:37.034,6,,1:37.012,6 PIT,,1:39.070,44,,1:38.176
137,77,1 LAP,2:00.245,94,1 LAP,1:39.836,9,1 LAP,1:39.780,9 1 LAP,,1:38.986,20,1 LAP,1:57.020
138,12,1 LAP,1:38.585,77,1 LAP,1:37.356,77,1 LAP,1:37.077,77 1 LAP,,1:37.470,6,6.927,1:58.955
139,7,9.660,1:36.467,11,1 LAP,1:44.582,94,1 LAP,1:39.063,94 1 LAP,,1:38.384,27,1 LAP,1:38.921
140,44,14.589,1:36.784,12,1 LAP,1:38.878,12,1 LAP,1:39.882,12 1 LAP,,1:38.525,7,10.733,1:35.315
141,88,1 LAP,1:38.717,7,PIT,1:39.476,44,15.066,1:37.483,44 13.852,,1:37.856,88,1 LAP,1:41.313
142,3,46.071,1:38.114,44,14.595,1:37.040,11,PIT,1:47.409,27 1 LAP,,1:38.186,11,1 LAP,1:36.067
143,8,55.389,1:37.758,27,1 LAP,1:59.002,27,1 LAP,1:38.604,88 1 LAP,,1:39.175,3,35.086,1:38.755
144,33,61.932,1:38.405,88,1 LAP,1:38.909,88,1 LAP,1:39.008,7 27.446,,1:35.158,8,PIT,1:41.445
145,19,74.903,1:38.001,3,47.376,1:38.339,7,31.358,1:56.268,11 1 LAP,,1:56.561,33,50.865,1:38.404
146,47,78.058,1:39.682,8,56.686,1:38.331,3,48.706,1:38.342,3 48.359,,1:38.723,19,62.032,1:38.098
147,26,84.251,1:35.678,33,63.518,1:38.620,8,57.319,1:37.645,8 56.266,,1:38.017,26,67.833,1:36.977
148,20,90.073,1:39.305,19,75.899,1:38.030,33,64.901,1:38.395,33 64.489,,1:38.658,47,71.536,1:39.224
149,9,94.602,1:38.412,47,80.662,1:39.638,19,76.875,1:37.988,19 75.962,,1:38.157,77,83.567,1:37.356
150,,,,26,84.186,1:36.969,47,83.167,1:39.517,26 82.884,,1:37.541,9,87.425,1:39.220
151,,,,20,92.134,1:39.095,26,84.413,1:37.239,47 84.340,,1:40.243,94,88.124,1:38.766
152,,,,,,,20,PIT,1:41.776,77 98.239,,1:37.313,12,94.970,1:38.430
153,,,,,,,,,,9100.233,,1:39.981,20,99.550,1:36.730
154,,,,,,,,,,94101.386,,1:38.642,,,
155,,,,,,,,,,12108.568,,1:38.883,,,
156,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME
157,6,,1:34.482,6,,1:35.577,6,,1:35.778,6,,1:35.215,6,,1:35.806
158,44,PIT,1:42.181,20,1 LAP,1:38.130,12,1 LAP,1:40.671,47,1 LAP,1:37.688,9,1 LAP,1:40.400
159,27,1 LAP,1:37.775,7,4.688,1:35.454,20,1 LAP,1:37.704,7,5.663,1:36.348,47,1 LAP,1:36.121
160,7,4.811,1:35.487,27,1 LAP,1:38.743,7,4.530,1:35.620,12,1 LAP,1:39.916,7,5.824,1:35.967
161,11,1 LAP,1:36.616,11,1 LAP,1:36.728,27,1 LAP,1:37.501,20,1 LAP,1:39.106,20,1 LAP,1:37.635
162,88,1 LAP,1:39.935,88,1 LAP,1:39.787,11,1 LAP,1:36.850,27,1 LAP,1:37.070,12,1 LAP,1:41.226
163,3,32.959,1:39.282,44,21.122,1:55.927,94,1 LAP,1:58.063,94,1 LAP,1:35.448,27,1 LAP,1:37.819
164,33,48.030,1:38.574,3,PIT,1:41.777,44,20.021,1:34.677,11,1 LAP,1:37.452,94,1 LAP,1:36.103
165,19,58.944,1:38.321,33,50.939,1:38.486,88,1 LAP,1:40.734,44,19.752,1:34.946,44,19.700,1:35.754
166,26,63.641,1:37.217,19,61.567,1:38.200,33,53.770,1:38.609,88,1 LAP,1:39.792,11,1 LAP,1:39.033
167,8,67.237,2:02.963,26,64.955,1:36.891,3,60.523,1:57.142,33,57.307,1:38.752,88,PIT,1:42.499
168,47,PIT,1:42.669,8,67.755,1:36.095,19,64.347,1:38.558,3,61.372,1:36.064,33,60.618,1:39.117
169,77,79.947,1:37.789,77,81.703,1:37.333,26,66.511,1:37.334,19,67.651,1:38.519,3,62.031,1:36.465
170,9,85.282,1:39.266,9,88.746,1:39.041,8,68.212,1:36.235,8,69.529,1:36.532,19,70.372,1:38.527
171,94,PIT,1:42.322,47,95.097,1:57.878,77,83.154,1:37.229,26,PIT,1:39.863,8,70.687,1:36.964
172,12,92.260,1:38.699,,,,9,92.298,1:39.330,77,85.185,1:37.246,77,86.826,1:37.447
173,,,,,,,,,,,,,26,91.814,1:56.461
174,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME
175,6,,1:35.724,6,,1:35.752,6,,1:36.217,6,,1:36.280,6,,1:36.194
176,47,1 LAP,1:36.992,47,1 LAP,1:36.979,47,1 LAP,1:38.108,7,6.594,1:36.166,7,7.021,1:36.621
177,7,6.372,1:36.272,7,6.610,1:35.990,7,6.708,1:36.315,47,1 LAP,1:38.378,47,1 LAP,1:37.602
178,9,1 LAP,1:40.915,9,1 LAP,1:39.649,9,1 LAP,1:39.111,9,1 LAP,1:40.403,44,19.953,1:37.154
179,20,1 LAP,1:37.760,20,1 LAP,1:37.744,20,1 LAP,1:38.067,20,1 LAP,1:40.204,9,1 LAP,1:40.864
180,12,1 LAP,1:39.320,27,1 LAP,1:37.640,27,1 LAP,1:38.138,44,18.993,1:35.558,20,1 LAP,1:40.926
181,27,1 LAP,1:38.254,12,1 LAP,1:40.391,44,19.715,1:35.537,27,1 LAP,1:38.643,27,1 LAP,1:39.008
182,94,1 LAP,1:36.411,44,20.395,1:36.327,94,1 LAP,1:38.753,94,1 LAP,1:37.161,94,1 LAP,1:37.623
183,44,19.820,1:35.844,94,1 LAP,1:39.562,11,1 LAP,1:38.089,11,1 LAP,1:37.529,11,1 LAP,1:38.084
184,11,1 LAP,1:37.279,11,1 LAP,1:37.408,12,PIT,1:45.090,12,1 LAP,1:57.545,12,1 LAP,1:35.360
185,88,1 LAP,1:59.892,88,1 LAP,1:37.077,88,1 LAP,1:36.685,88,1 LAP,1:36.919,88,1 LAP,1:37.507
186,3,64.447,1:38.140,3,65.080,1:36.385,3,65.436,1:36.573,3,65.730,1:36.574,3,65.811,1:36.275
187,33,PIT,1:41.787,8,72.999,1:36.949,8,73.768,1:36.986,8,74.394,1:36.906,8,75.514,1:37.314
188,8,71.802,1:36.839,19,77.558,1:38.914,19,79.909,1:38.568,19,82.215,1:38.586,19,84.782,1:38.761
189,19,74.396,1:39.748,33,88.148,1:57.219,33,87.501,1:35.570,33,86.725,1:35.504,33,86.238,1:35.707
190,77,88.576,1:37.474,77,90.759,1:37.935,77,92.118,1:37.576,77,93.656,1:37.818,26,96.204,1:38.224
191,26,91.975,1:35.885,26,92.654,1:36.431,26,92.829,1:36.392,26,94.174,1:37.625,,,
192,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME
193,6,,1:37.264,6,,1:36.721,6,,1:36.632,6,,1:36.519,6,,1:36.902
194,77,1 LAP,1:40.787,26,1 LAP,1:38.728,26,1 LAP,1:36.726,26,1 LAP,1:36.830,26,1 LAP,1:36.965
195,7,6.145,1:36.388,77,1 LAP,1:38.219,77,1 LAP,1:38.402,77,1 LAP,1:38.339,7,8.079,1:37.683
196,47,1 LAP,1:37.392,7,5.975,1:36.551,7,6.298,1:36.955,7,7.298,1:37.519,77,1 LAP,1:39.808
197,44,19.890,1:37.201,47,1 LAP,1:37.207,47,1 LAP,1:37.327,47,1 LAP,1:37.908,47,1 LAP,1:37.747
198,20,1 LAP,1:38.362,44,20.716,1:37.547,44,22.381,1:38.297,44,24.306,1:38.444,44,25.802,1:38.398
199,9,1 LAP,1:40.146,20,1 LAP,1:38.114,20,1 LAP,1:38.081,20,1 LAP,1:38.118,20,1 LAP,1:38.612
200,27,1 LAP,1:39.355,9,1 LAP,1:39.150,9,1 LAP,1:39.130,9,1 LAP,1:39.300,9,1 LAP,1:40.073
201,94,1 LAP,1:38.739,94,1 LAP,1:38.254,94,1 LAP,1:39.043,94,1 LAP,1:39.125,94,1 LAP,1:40.165
202,11,1 LAP,1:38.492,11,1 LAP,1:38.955,11,1 LAP,1:39.502,11,1 LAP,1:40.032,11,1 LAP,1:40.640
203,12,1 LAP,1:36.429,27,PIT,1:43.193,12,1 LAP,1:37.202,12,1 LAP,1:37.478,12,1 LAP,1:36.963
204,88,1 LAP,1:37.294,12,1 LAP,1:36.225,27,1 LAP,1:57.943,27,1 LAP,1:35.188,27,1 LAP,1:35.640
205,3,64.991,1:36.444,88,1 LAP,1:37.347,3,65.243,1:36.959,3,65.151,1:36.427,3,65.024,1:36.775
206,8,75.461,1:37.211,3,64.916,1:36.646,88,1 LAP,1:39.372,88,1 LAP,1:37.873,88,1 LAP,1:38.128
207,33,85.239,1:36.265,8,75.954,1:37.214,8,76.873,1:37.551,8,78.281,1:37.927,8,79.198,1:37.819
208,19,87.119,1:39.601,33,84.102,1:35.584,33,83.416,1:35.946,33,83.126,1:36.229,33,82.723,1:36.499
209,,,,19,89.565,1:39.167,19,92.343,1:39.410,19,95.130,1:39.306,,,
210,NO,GAP,TIME,NO,GAP,TIME,,,,,,,,,
211,6,,1:38.360,6,,1:38.101,,,,,,,,,
212,19,1 LAP,1:40.455,26,1 LAP,1:38.445,,,,,,,,,
213,26,1 LAP,1:37.735,19,1 LAP,1:41.367,,,,,,,,,
214,7,6.764,1:37.045,7,10.282,1:41.619,,,,,,,,,
215,77,1 LAP,1:38.847,77,1 LAP,1:39.175,,,,,,,,,
216,47,1 LAP,1:38.197,47,1 LAP,1:38.117,,,,,,,,,
217,44,26.211,1:38.769,44,30.148,1:42.038,,,,,,,,,
218,20,1 LAP,1:38.769,20,1 LAP,1:38.857,,,,,,,,,
219,9,1 LAP,1:39.548,9,1 LAP,1:39.781,,,,,,,,,
220,94,1 LAP,1:40.034,94,1 LAP,1:41.143,,,,,,,,,
221,11,1 LAP,1:41.520,12,1 LAP,1:37.550,,,,,,,,,
222,12,1 LAP,1:37.085,27,1 LAP,1:37.177,,,,,,,,,
223,27,1 LAP,1:36.069,11,1 LAP,1:42.797,,,,,,,,,
224,3,63.890,1:37.226,3,62.494,1:36.705,,,,,,,,,
225,88,1 LAP,1:38.301,88,1 LAP,1:38.706,,,,,,,,,
226,8,78.390,1:37.552,8,78.299,1:38.010,,,,,,,,,
227,33,81.405,1:37.042,33,80.929,1:37.625,,,,,,,,,
