,NO,GAP,TIME,NO.1,GAP.1,TIME.1,NO.2,GAP.2,TIME.2,NO.3,GAP.3,TIME.3,NO.4,GAP.4,TIME.4
40,33,8.635,1:34.032,33,9.804,1:34.064,33,12.450,1:35.150,33,13.154,1:34.137,33,13.795,1:33.869
41,5,9.485,1:33.848,5,10.688,1:34.098,5,12.914,1:34.730,5,14.136,1:34.655,5,15.021,1:34.113
42,77,12.262,1:34.153,77,13.612,1:34.245,77,15.097,1:33.989,77,15.628,1:33.964,77,16.488,1:34.088
43,27,17.097,1:34.883,27,18.984,1:34.782,27,21.282,1:34.802,27,22.800,1:34.951,27,24.137,1:34.565
44,31,21.655,1:35.461,31,23.883,1:35.123,31,26.607,1:35.228,31,28.311,1:35.137,31,30.311,1:35.228
45,11,22.690,1:35.336,11,24.881,1:35.086,11,27.490,1:35.113,11,29.251,1:35.194,11,31.672,1:35.649
46,2,24.678,1:35.506,2,27.229,1:35.446,2,30.049,1:35.324,2,31.789,1:35.173,2,33.865,1:35.304
47,19,26.244,1:35.936,19,29.135,1:35.786,19,32.107,1:35.476,19,34.034,1:35.360,19,36.358,1:35.552
48,8,27.953,1:36.131,8,31.081,1:36.023,8,34.266,1:35.689,3,37.229,1:35.538,3,38.796,1:34.795
49,18,29.392,1:35.953,18,32.357,1:35.860,3,35.124,1:34.762,8,37.576,1:36.743,8,40.771,1:36.423
50,3,30.591,1:35.797,3,32.866,1:35.170,18,36.530,1:36.677,18,38.886,1:35.789,18,41.698,1:36.040
51,14,31.370,1:37.347,14,34.369,1:35.894,14,37.743,1:35.878,14,40.121,1:35.811,14,42.826,1:35.933
52,20,32.431,1:35.959,20,35.415,1:35.879,20,38.814,1:35.903,20,41.146,1:35.765,20,43.853,1:35.935
53,9,34.067,1:35.816,9,37.401,1:36.229,9,41.408,1:36.511,9,43.800,1:35.825,9,46.147,1:35.575
54,94,35.759,1:36.742,94,38.841,1:35.977,94,42.655,1:36.318,94,45.390,1:36.168,94,47.845,1:35.683
55,26,48.349,1:35.411,26,51.084,1:35.630,26,53.910,1:35.330,26,55.608,1:35.131,26,58.123,1:35.743
56,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME
57,44,,1:33.174,44,,1:32.877,44,,1:32.360,44,,1:32.456,44,,1:32.286
58,7,3.941,1:32.992,7,4.291,1:33.227,7,5.204,1:33.273,7,6.029,1:33.281,7,7.259,1:33.516
59,33,14.348,1:33.727,33,15.732,1:34.261,33,17.175,1:33.803,33,PIT,1:32.928,77,20.632,1:32.966
60,5,15.157,1:33.310,5,16.350,1:34.070,5,PIT,1:33.246,77,19.952,1:33.098,27,34.596,1:34.705
61,77,16.799,1:33.485,77,17.667,1:33.745,77,19.310,1:34.003,27,32.177,1:34.843,5,36.283,1:32.225
62,27,25.461,1:34.498,27,27.356,1:34.772,27,29.790,1:34.794,5,36.344,1:51.564,33,39.123,1:53.762
63,31,32.198,1:35.061,31,34.836,1:35.515,31,37.770,1:35.294,31,40.841,1:35.527,31,PIT,1:34.564
64,11,33.878,1:35.380,11,36.278,1:35.277,11,39.410,1:35.492,11,42.448,1:35.494,11,45.282,1:35.120
65,2,36.046,1:35.355,2,38.454,1:35.285,2,41.365,1:35.271,2,43.988,1:35.079,2,46.772,1:35.070
66,19,38.524,1:35.340,19,41.222,1:35.575,3,44.318,1:34.846,3,46.520,1:34.658,3,48.448,1:34.214
67,3,40.088,1:34.466,3,41.832,1:34.621,19,45.351,1:36.489,19,48.818,1:35.923,19,52.022,1:35.490
68,8,43.115,1:35.518,8,45.841,1:35.603,8,49.033,1:35.552,8,52.445,1:35.868,8,55.321,1:35.162
69,18,44.030,1:35.506,18,46.851,1:35.698,18,50.377,1:35.886,18,53.294,1:35.373,18,56.488,1:35.480
70,14,45.262,1:35.610,14,47.943,1:35.558,14,51.396,1:35.813,14,55.003,1:36.063,14,PIT,1:35.878
71,20,46.185,1:35.506,20,49.038,1:35.730,20,52.240,1:35.562,20,55.681,1:35.897,20,59.504,1:36.109
72,9,48.232,1:35.259,9,50.937,1:35.582,9,54.087,1:35.510,9,57.174,1:35.543,9,60.977,1:36.089
73,94,50.055,1:35.384,94,52.988,1:35.810,94,56.261,1:35.633,94,59.384,1:35.579,94,62.780,1:35.682
74,26,60.651,1:35.702,26,63.732,1:35.958,26,66.958,1:35.586,26,70.156,1:35.654,26,73.640,1:35.770
75,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME
76,44,,1:32.304,44,,1:32.190,44,,1:32.437,44,,1:33.098,44,PIT,1:32.410
77,7,8.385,1:33.430,7,9.662,1:33.467,7,10.624,1:33.399,7,PIT,1:33.511,77,19.362,1:32.201
78,77,20.705,1:32.377,77,20.746,1:32.231,77,20.475,1:32.166,77,19.571,1:32.194,7,31.095,1:52.468
79,5,36.442,1:32.463,5,36.560,1:32.308,5,36.757,1:32.634,5,35.988,1:32.329,5,35.756,1:32.178
80,27,37.567,1:35.275,33,39.967,1:32.886,33,40.296,1:32.766,33,39.965,1:32.767,33,40.369,1:32.814
81,33,39.271,1:32.452,27,41.092,1:35.715,27,43.873,1:35.218,27,PIT,1:34.239,3,56.574,1:33.836
82,11,47.895,1:34.917,11,50.287,1:34.582,11,PIT,1:34.228,3,55.148,1:33.990,2,61.148,1:35.164
83,2,49.581,1:35.113,3,52.361,1:33.948,3,54.256,1:34.332,2,58.394,1:34.970,19,PIT,1:34.160
84,3,50.603,1:34.459,2,53.349,1:35.958,2,56.522,1:35.610,19,62.437,1:35.149,27,69.096,1:56.492
85,19,54.875,1:35.157,19,57.434,1:34.749,19,60.386,1:35.389,20,69.190,1:34.774,20,71.429,1:34.649
86,8,58.273,1:35.256,8,61.014,1:34.931,8,PIT,1:34.422,31,70.690,1:34.488,31,72.984,1:34.704
87,18,59.956,1:35.772,18,PIT,1:34.573,20,67.514,1:34.922,11,72.652,1:53.672,11,73.883,1:33.641
88,20,62.195,1:34.995,20,65.029,1:35.024,31,69.300,1:34.434,9,74.760,1:36.441,9,77.909,1:35.559
89,9,64.097,1:35.424,31,67.303,1:34.201,9,71.417,1:35.628,94,76.962,1:35.820,94,80.371,1:35.819
90,31,65.292,1:54.477,9,68.226,1:36.319,94,74.240,1:36.129,8,83.700,1:53.799,8,84.720,1:33.430
91,94,66.770,1:36.294,94,70.548,1:35.968,14,83.857,1:34.731,14,85.287,1:34.528,14,87.335,1:34.458
92,26,77.155,1:35.819,26,80.748,1:35.783,26,85.077,1:36.766,18,87.635,1:34.705,18,89.729,1:34.504
93,14,79.490,1:53.199,14,81.563,1:34.263,18,86.028,1:56.126,26,88.957,1:36.978,26,93.355,1:36.808
94,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME
95,44,,1:50.994,44,,1:31.529,44,,1:32.255,44,,1:31.858,44,,1:32.745
96,77,1.887,1:33.519,77,2.816,1:32.458,77,3.341,1:32.780,77,4.035,1:32.552,9,1 LAP,1:56.235
97,7,12.004,1:31.903,7,12.844,1:32.369,7,12.823,1:32.234,7,14.020,1:33.055,77,4.288,1:32.998
98,5,16.900,1:32.138,5,17.533,1:32.162,5,17.427,1:32.149,26,1 LAP,1:56.874,7,13.921,1:32.646
99,33,22.216,1:32.841,33,23.800,1:33.113,33,24.546,1:33.001,5,18.300,1:32.731,26,1 LAP,1:33.594
100,3,39.418,1:33.838,3,42.036,1:34.147,3,43.637,1:33.856,33,25.787,1:33.099,5,18.397,1:32.842
101,2,PIT,1:34.824,27,54.057,1:33.852,27,55.474,1:33.672,3,45.822,1:34.043,33,26.157,1:33.115
102,27,51.734,1:33.632,20,58.307,1:34.676,20,60.527,1:34.475,27,57.074,1:33.458,3,47.440,1:34.363
103,20,55.160,1:34.725,31,59.020,1:34.416,31,61.421,1:34.656,20,62.985,1:34.316,27,57.728,1:33.399
104,31,56.133,1:34.143,11,59.861,1:34.718,11,62.028,1:34.422,31,64.058,1:34.495,20,64.761,1:34.521
105,11,56.672,1:33.783,9,66.242,1:35.461,19,69.425,1:33.863,11,64.809,1:34.639,31,65.587,1:34.274
106,9,62.310,1:35.395,19,67.817,1:33.757,9,PIT,1:35.867,19,71.338,1:33.771,11,66.307,1:34.243
107,94,64.886,1:35.509,2,69.421,1:55.972,2,71.008,1:33.842,2,73.067,1:33.917,19,72.274,1:33.681
108,19,65.589,1:52.396,8,71.443,1:35.031,8,73.477,1:34.289,8,75.560,1:33.941,2,74.006,1:33.684
109,8,67.941,1:34.215,94,72.062,1:38.705,94,76.203,1:36.396,14,80.113,1:35.047,8,76.882,1:34.067
110,14,70.825,1:34.484,14,74.174,1:34.878,14,76.924,1:35.005,18,81.442,1:34.561,14,81.837,1:34.469
111,18,73.417,1:34.682,18,76.486,1:34.598,18,78.739,1:34.508,94,82.628,1:38.283,18,82.979,1:34.282
112,26,78.959,1:36.598,26,PIT,1:35.615,,,,,,,94,87.466,1:37.583
113,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME
114,44,,1:31.771,44,,1:32.644,44,,1:32.857,44,,1:32.717,44,,1:32.865
115,9,1 LAP,1:33.119,9,1 LAP,1:33.710,9,1 LAP,1:33.801,9,1 LAP,1:33.807,9,1 LAP,1:33.773
116,77,5.488,1:32.971,77,PIT,1:32.286,14,PIT,1:48.564,7,13.165,1:32.056,7,12.455,1:32.155
117,7,14.347,1:32.197,7,14.158,1:32.455,7,13.826,1:32.525,5,18.030,1:32.258,5,17.185,1:32.020
118,5,19.340,1:32.714,5,19.065,1:32.369,5,18.489,1:32.281,77,22.395,1:31.122,77,20.589,1:31.059
119,26,1 LAP,1:35.712,26,1 LAP,1:33.714,26,1 LAP,1:34.173,26,1 LAP,1:35.136,26,1 LAP,1:34.108
120,33,27.264,1:32.878,33,27.263,1:32.643,77,23.990,1:51.717,33,27.766,1:32.780,33,27.818,1:32.917
121,3,50.029,1:34.360,3,PIT,1:34.025,94,1 LAP,1:59.570,94,1 LAP,1:35.630,94,1 LAP,1:33.342
122,27,59.398,1:33.441,27,60.224,1:33.470,33,27.703,1:33.297,27,60.855,1:33.111,27,61.356,1:33.366
123,20,67.055,1:34.065,20,68.475,1:34.064,27,60.461,1:33.094,20,71.487,1:34.534,3,72.429,1:32.859
124,31,68.124,1:34.308,31,69.765,1:34.285,20,69.670,1:34.052,3,72.435,1:32.937,20,74.385,1:35.763
125,11,68.802,1:34.266,11,70.597,1:34.439,31,71.160,1:34.252,31,73.458,1:35.015,31,75.136,1:34.543
126,19,74.386,1:33.883,19,75.383,1:33.641,11,71.903,1:34.163,11,74.157,1:34.971,11,75.731,1:34.439
127,2,76.019,1:33.784,2,77.271,1:33.896,3,72.215,1:53.662,19,77.397,1:33.813,19,78.330,1:33.798
128,8,79.247,1:34.136,8,80.612,1:34.009,19,76.301,1:33.775,2,79.550,1:33.851,2,80.512,1:33.827
129,18,85.207,1:33.999,18,86.838,1:34.275,2,78.416,1:34.002,8,83.169,1:33.982,8,84.354,1:34.050
130,14,86.538,1:36.472,,,,8,81.904,1:34.149,18,89.384,1:34.054,18,90.526,1:34.007
131,94,PIT,1:36.748,,,,18,88.047,1:34.066,,,,,,
132,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME
133,44,,1:32.578,44,,1:32.038,44,,1:31.421,44,,1:31.743,44,,1:32.214
134,9,1 LAP,1:33.992,18,1 LAP,1:35.265,18,1 LAP,1:34.140,18,1 LAP,1:34.522,8,1 LAP,1:36.012
135,7,12.018,1:32.141,9,1 LAP,1:33.840,7,12.525,1:31.946,20,1 LAP,1:52.973,20,1 LAP,1:32.879
136,5,16.577,1:31.970,7,12.000,1:32.020,9,1 LAP,1:35.177,7,12.822,1:32.040,18,1 LAP,1:35.861
137,77,19.698,1:31.687,5,16.494,1:31.955,5,16.945,1:31.872,9,1 LAP,1:33.979,7,12.837,1:32.229
138,33,27.652,1:32.412,77,19.513,1:31.853,77,19.675,1:31.583,5,17.389,1:32.187,5,17.510,1:32.335
139,26,1 LAP,1:35.892,33,27.892,1:32.278,33,28.644,1:32.173,77,20.008,1:32.076,77,19.710,1:31.916
140,94,1 LAP,1:33.769,26,1 LAP,1:33.773,26,1 LAP,1:33.925,33,29.394,1:32.493,9,1 LAP,1:36.965
141,27,61.697,1:32.919,94,1 LAP,1:33.915,94,1 LAP,1:34.039,26,1 LAP,1:33.636,33,29.754,1:32.574
142,3,72.301,1:32.450,27,62.477,1:32.818,27,63.701,1:32.645,94,1 LAP,1:34.009,26,1 LAP,1:33.849
143,20,76.171,1:34.364,3,72.290,1:32.027,3,72.867,1:31.998,27,64.551,1:32.593,94,1 LAP,1:34.056
144,31,77.177,1:34.619,20,PIT,1:33.391,31,81.888,1:33.985,3,73.150,1:32.026,27,65.173,1:32.836
145,11,77.771,1:34.618,31,79.324,1:34.185,11,82.617,1:33.873,31,83.666,1:33.521,3,72.889,1:31.953
146,19,79.334,1:33.582,11,80.165,1:34.432,19,83.680,1:33.884,11,84.454,1:33.580,31,85.097,1:33.645
147,2,81.608,1:33.674,19,81.217,1:33.921,2,85.939,1:33.864,19,85.499,1:33.562,11,85.897,1:33.657
148,8,85.644,1:33.868,2,83.496,1:33.926,8,89.345,1:33.521,2,88.033,1:33.837,19,87.147,1:33.862
149,,,,8,87.245,1:33.639,,,,,,,2,89.546,1:33.727
150,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME
151,44,,1:31.779,44,,1:32.162,44,,1:32.340,44,,1:32.637,44,,1:32.640
152,8,1 LAP,1:34.051,2,1 LAP,1:35.362,2,1 LAP,1:33.962,2,1 LAP,1:33.464,19,1 LAP,1:35.442
153,20,1 LAP,1:32.925,8,1 LAP,1:34.162,8,1 LAP,1:33.937,8,PIT,1:33.519,2,1 LAP,1:33.534
154,7,13.339,1:32.281,20,1 LAP,1:32.683,20,1 LAP,1:32.699,20,1 LAP,1:32.902,7,10.854,1:31.935
155,18,1 LAP,1:36.129,7,13.126,1:31.949,7,12.679,1:31.893,7,11.559,1:31.517,20,1 LAP,1:35.447
156,5,18.810,1:33.079,18,1 LAP,1:34.618,18,PIT,1:34.340,77,19.201,1:31.077,77,17.568,1:31.007
157,77,20.004,1:32.073,5,20.145,1:33.497,77,20.761,1:32.335,5,23.589,1:34.161,5,24.998,1:34.049
158,9,1 LAP,1:34.210,77,20.766,1:32.924,5,22.065,1:34.260,9,1 LAP,1:34.011,9,1 LAP,1:35.601
159,33,30.872,1:32.897,9,1 LAP,1:34.182,9,1 LAP,1:33.912,33,32.653,1:32.910,8,1 LAP,1:56.379
160,26,1 LAP,1:34.121,33,31.822,1:33.112,33,32.380,1:32.898,18,1 LAP,1:53.308,33,33.689,1:33.676
161,94,1 LAP,1:34.169,26,1 LAP,1:33.950,26,1 LAP,1:33.748,26,1 LAP,1:33.882,18,1 LAP,1:33.400
162,27,66.206,1:32.812,94,1 LAP,1:33.733,94,1 LAP,1:34.070,94,1 LAP,1:34.056,26,1 LAP,1:33.900
163,3,73.234,1:32.124,27,66.679,1:32.635,27,66.916,1:32.577,27,67.404,1:33.125,94,1 LAP,1:34.824
164,31,86.926,1:33.608,3,73.071,1:31.999,3,72.616,1:31.885,3,71.923,1:31.944,27,67.391,1:32.627
165,11,87.745,1:33.627,31,88.457,1:33.693,31,89.699,1:33.582,31,90.786,1:33.724,3,71.230,1:31.947
166,19,89.043,1:33.675,11,89.087,1:33.504,11,90.443,1:33.696,11,91.682,1:33.876,,,
167,,,,19,90.590,1:33.709,19,91.911,1:33.661,,,,,,
168,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME
169,44,,1:31.873,44,,1:31.096,44,,1:30.621,44,,1:32.749,44,,1:36.470
170,31,1 LAP,1:34.892,31,1 LAP,1:34.072,31,1 LAP,1:33.615,31,1 LAP,1:33.738,31,1 LAP,1:33.834
171,11,1 LAP,1:35.479,11,1 LAP,1:33.954,11,1 LAP,1:33.719,11,1 LAP,1:33.931,11,1 LAP,1:34.041
172,19,1 LAP,1:33.724,19,1 LAP,1:33.879,19,1 LAP,1:33.670,19,1 LAP,1:33.742,19,1 LAP,1:34.024
173,2,1 LAP,1:33.724,2,1 LAP,1:33.723,7,12.879,1:32.118,2,1 LAP,1:34.265,2,1 LAP,1:33.618
174,7,10.637,1:31.656,7,11.382,1:31.841,2,1 LAP,1:35.648,77,18.725,1:34.305,77,16.662,1:34.407
175,20,1 LAP,1:32.779,77,16.826,1:31.322,77,17.169,1:30.964,20,1 LAP,1:33.663,20,1 LAP,1:33.181
176,77,16.600,1:30.905,20,1 LAP,1:35.016,20,1 LAP,1:33.525,7,PIT,1:41.706,8,1 LAP,1:34.633
177,5,26.523,1:33.398,5,29.289,1:33.862,5,33.058,1:34.390,5,35.338,1:35.029,7,39.957,1:54.591
178,8,1 LAP,1:32.290,8,1 LAP,1:32.489,8,1 LAP,1:33.021,8,1 LAP,1:32.680,9,1 LAP,1:34.271
179,9,1 LAP,1:35.225,33,38.601,1:34.241,33,42.443,1:34.463,33,PIT,1:33.502,26,1 LAP,1:35.135
180,33,35.456,1:33.640,9,1 LAP,1:36.023,9,1 LAP,1:34.541,9,1 LAP,1:34.515,33,58.659,1:51.933
181,18,1 LAP,1:38.295,26,1 LAP,1:33.866,26,1 LAP,1:34.448,26,1 LAP,1:34.025,18,1 LAP,1:36.581
182,26,1 LAP,1:34.098,18,1 LAP,1:37.326,18,1 LAP,1:36.518,18,1 LAP,1:35.282,94,1 LAP,1:37.298
183,94,1 LAP,1:34.468,94,1 LAP,1:34.552,94,1 LAP,1:35.409,94,1 LAP,1:35.538,3,69.329,1:32.590
184,27,68.388,1:32.870,27,70.106,1:32.814,27,72.437,1:32.952,27,72.766,1:33.078,5,PIT,2:10.652
185,3,71.279,1:31.922,3,72.057,1:31.874,3,73.670,1:32.234,3,73.209,1:32.288,27,70.792,1:34.496
