,NO,GAP,TIME,NO.1,GAP.1,TIME.1,NO.2,GAP.2,TIME.2,NO.3,GAP.3,TIME.3,NO.4,GAP.4,TIME.4
30,20,1 LAP,1:35.346,27,19.112,1:33.445,14,23.352,1:34.373,14,25.121,1:34.347,14,27.005,1:34.455
31,27,17.747,1:34.364,14,21.268,1:34.426,11,24.548,1:34.576,11,26.431,1:34.461,11,28.157,1:34.297
32,14,18.922,1:34.359,11,22.261,1:34.469,22,26.113,1:34.586,22,28.146,1:34.611,22,30.204,1:34.629
33,11,19.872,1:34.097,22,23.816,1:34.764,30,27.085,1:34.864,30,29.264,1:34.757,30,31.535,1:34.842
34,22,21.132,1:34.301,30,24.510,1:34.793,94,28.697,1:34.817,94,30.940,1:34.821,77,32.373,1:33.584
35,30,21.797,1:34.395,94,26.169,1:35.296,9,29.792,1:35.242,77,31.360,1:33.927,94,34.185,1:35.816
36,94,22.953,1:34.767,9,26.839,1:35.389,77,30.011,1:35.049,9,33.333,1:36.119,9,36.398,1:35.636
37,9,23.530,1:34.485,77,27.251,1:35.177,20,1 LAP,1:34.917,20,1 LAP,1:35.742,20,1 LAP,1:35.633
38,77,24.154,1:33.438,20,1 LAP,1:43.453,12,32.549,1:35.292,12,35.611,1:35.640,8,38.879,1:35.351
39,12,26.481,1:34.993,12,29.546,1:35.145,8,33.214,1:35.520,8,36.099,1:35.463,55,40.702,1:34.244
40,8,26.939,1:35.005,8,29.983,1:35.124,55,PIT,1:52.689,88,38.006,1:35.719,21,43.002,1:36.768
41,88,28.013,1:34.778,88,31.430,1:35.497,88,34.865,1:35.724,21,38.805,1:35.978,88,44.137,1:38.702
42,21,31.971,1:33.467,21,33.651,1:33.760,21,35.405,1:34.043,55,39.029,1:37.863,12,PIT,1:56.813
43,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME
44,5,,1:32.960,5,,1:33.014,7,,1:33.900,7,,1:34.049,7,,1:34.176
45,7,2.496,1:32.933,7,2.772,1:33.290,44,12.014,1:35.146,44,11.824,1:33.859,44,11.857,1:34.209
46,6,3.476,1:32.681,33,13.022,1:34.698,5,PIT,1:50.574,5,15.457,1:35.604,5,12.038,1:30.757
47,33,11.338,1:33.847,44,13.540,1:34.285,6,19.501,1:34.742,6,16.750,1:31.298,6,14.556,1:31.982
48,44,12.269,1:33.780,6,PIT,1:50.969,27,25.389,1:36.118,27,25.690,1:34.350,27,26.363,1:34.849
49,3,16.209,1:32.708,27,25.943,1:34.375,11,29.327,1:34.302,11,30.126,1:34.848,11,31.604,1:35.654
50,27,24.582,1:34.094,11,31.697,1:34.800,33,PIT,1:53.474,3,33.544,1:33.552,3,31.671,1:32.303
51,14,28.805,1:34.760,3,PIT,1:50.524,22,33.075,1:35.649,22,35.223,1:36.197,33,33.255,1:31.779
52,11,29.911,1:34.714,22,34.098,1:35.217,77,33.836,1:33.674,33,35.652,1:39.877,55,35.802,1:33.153
53,22,31.895,1:34.651,77,36.834,1:36.008,3,34.041,1:36.994,55,36.825,1:35.182,19,39.013,1:34.543
54,30,33.354,1:34.779,55,40.079,1:32.154,55,35.692,1:32.285,77,37.412,1:37.625,77,39.685,1:36.449
55,77,33.840,1:34.427,8,43.070,1:35.313,19,39.283,1:32.344,19,38.646,1:33.412,8,42.067,1:34.554
56,19,PIT,1:51.982,19,43.611,1:38.104,8,41.503,1:35.105,8,41.689,1:34.235,21,46.864,1:34.700
57,8,40.771,1:34.852,20,1 LAP,1:37.254,20,1 LAP,1:35.206,20,1 LAP,1:34.927,14,47.155,1:33.123
58,55,40.939,1:33.197,21,46.882,1:35.258,21,45.535,1:35.325,21,46.340,1:34.854,20,1 LAP,1:37.999
59,20,1 LAP,1:37.304,14,PIT,1:52.637,14,49.704,1:37.948,14,48.208,1:32.553,22,PIT,1:55.900
60,21,44.638,1:34.596,30,PIT,1:57.100,30,60.120,1:39.352,30,59.026,1:32.955,30,58.088,1:33.238
61,88,47.784,1:36.607,9,64.402,1:39.328,9,61.672,1:33.942,9,61.748,1:34.125,9,61.464,1:33.892
62,9,PIT,1:54.650,12,65.463,1:33.520,12,62.464,1:33.673,12,62.349,1:33.934,12,62.338,1:34.165
63,94,PIT,1:57.340,94,66.987,1:41.436,94,64.017,1:33.702,94,63.685,1:33.717,94,63.669,1:34.160
64,12,64.957,1:38.064,88,PIT,1:56.553,88,75.865,1:41.214,88,75.677,1:33.861,88,75.348,1:33.847
65,NO,GAP,TIME,NO,GAP,TIME,NO GAP,,TIME,NO,GAPTIME,,NO,GAP,TIME
66,5,,1:31.809,5,,1:39.423,5 PIT,,3:21.551,5,20:13.527,,5,,1:30.524
67,6,3.998,1:33.289,6,5.291,1:40.716,6 PIT,,3:19.132,6,0.680 20:11.335,,6,1.362,1:31.206
68,7,PIT,1:53.141,7,18.780,1:48.909,7 PIT,,3:08.276,7,1.821 20:09.843,,7,2.544,1:31.247
69,3,20.344,1:32.520,3,27.891,1:46.970,3 PIT,,3:10.570,3,2.217 19:58.834,,3,4.094,1:32.401
70,44,PIT,1:53.739,33,30.635,1:47.442,33 PIT,,3:09.398,33,2.447 19:57.492,,33,4.699,1:32.776
71,33,22.616,1:33.208,55,36.181,1:50.557,20 PIT,,12:09.123,55,3.059 2:19.461,,55,5.468,1:32.933
72,55,25.047,1:33.092,44,38.985,1:56.659,55 PIT,,20:42.495,44,3.331 2:16.377,,44,6.188,1:33.381
73,19,27.876,1:32.710,19,40.477,1:52.024,44 PIT,,20:43.047,19,4.099 2:15.431,,19,7.351,1:33.776
74,77,30.271,1:34.433,8,44.233,1:51.293,19 PIT,,20:43.269,8,5.044 2:14.540,,8,8.318,1:33.798
75,8,32.363,1:34.143,77,PIT,2:06.484,8 PIT,,20:41.349,27,5.261 2:12.698,,27,9.212,1:34.475
76,27,PIT,1:52.729,27,57.842,2:02.020,27 PIT,,20:29.799,77,5.873 2:12.091,,77,9.675,1:34.326
77,21,37.278,1:34.261,30,67.726,1:59.456,77 PIT,,20:31.528,30,6.490 2:10.486,,30,10.488,1:34.522
78,14,37.850,1:34.542,11,70.993,2:05.086,30 PIT,,20:23.356,11,7.283 2:10.119,,11,10.907,1:34.148
79,20,1 LAP,1:35.084,9,73.449,2:00.901,11 PIT,,20:21.249,9,8.253 2:07.300,,22,11.059,1:33.213
80,11,PIT,1:57.573,22,74.498,2:00.407,9 PIT,,20:22.582,22,8.370 2:05.076,,9,14.835,1:37.106
81,30,47.693,1:33.452,20,PIT,2:15.143,22 PIT,,20:23.874,12,9.085 2:04.244,,12,15.253,1:36.692
82,9,51.971,1:34.354,12,77.100,2:03.067,12 PIT,,20:22.819,94,10.004 2:02.989,,94,15.701,1:36.221
83,12,53.456,1:34.965,94,78.599,2:02.855,94 PIT,,20:23.494,20,10.856 2:00.667,,20,16.333,1:36.001
84,22,53.514,1:40.414,88,89.111,2:03.132,210103.716,,8:20.454,,,,,,
85,94,55.167,1:35.345,,,,,,,,,,,,
86,88,65.402,1:33.901,,,,,,,,,,,,
87,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME
88,5,,1:30.374,5,,1:30.207,5,,1:29.951,5,,1:30.185,5,,1:30.719
89,6,1.545,1:30.557,6,2.026,1:30.688,6,3.014,1:30.939,6,3.730,1:30.901,6,3.940,1:30.929
90,7,2.871,1:30.701,3,6.428,1:31.445,3,7.755,1:31.278,3,9.023,1:31.453,3,9.821,1:31.517
91,3,5.190,1:31.470,33,7.455,1:31.597,33,9.189,1:31.685,33,11.046,1:32.042,33,12.501,1:32.174
92,33,6.065,1:31.740,55,8.356,1:31.744,55,10.076,1:31.671,55,12.009,1:32.118,55,13.456,1:32.166
93,55,6.819,1:31.725,44,9.103,1:31.728,44,10.936,1:31.784,44,12.633,1:31.882,44,14.294,1:32.380
94,44,7.582,1:31.768,19,12.497,1:32.911,19,15.306,1:32.760,19,17.896,1:32.775,19,19.980,1:32.803
95,19,9.793,1:32.816,8,14.112,1:33.265,8,17.482,1:33.321,8,20.789,1:33.492,8,24.166,1:34.096
96,8,11.054,1:33.110,27,15.472,1:33.327,27,19.046,1:33.525,27,22.392,1:33.531,27,25.067,1:33.394
97,27,12.352,1:33.514,77,16.183,1:33.363,77,19.501,1:33.269,77,22.702,1:33.386,77,25.705,1:33.722
98,77,13.027,1:33.726,30,17.588,1:33.760,30,21.186,1:33.549,30,24.629,1:33.628,30,27.607,1:33.697
99,30,14.035,1:33.921,22,18.213,1:33.910,22,22.113,1:33.851,22,26.049,1:34.121,22,29.623,1:34.293
100,22,14.510,1:33.825,11,19.125,1:34.056,11,22.850,1:33.676,11,26.993,1:34.328,11,30.226,1:33.952
101,11,15.276,1:34.743,9,23.389,1:34.609,9,28.499,1:35.061,9,33.147,1:34.833,9,37.197,1:34.769
102,9,18.987,1:34.526,12,23.894,1:34.485,12,28.944,1:35.001,12,33.633,1:34.874,20,39.133,1:35.592
103,12,19.616,1:34.737,20,24.759,1:33.453,20,29.632,1:34.824,20,34.260,1:34.813,94,40.205,1:35.789
104,20,21.513,1:35.554,94,26.072,1:34.196,94,30.396,1:34.275,94,35.135,1:34.924,12,40.971,1:38.057
105,94,22.083,1:36.756,,,,,,,,,,,,
106,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME
107,5,,1:31.764,5,,1:31.454,5,,1:31.507,5,,1:31.809,5,,1:32.003
108,6,3.107,1:30.931,6,3.022,1:31.369,6,3.206,1:31.691,6,3.296,1:31.899,6,3.093,1:31.800
109,3,9.902,1:31.845,3,10.402,1:31.954,3,10.789,1:31.894,3,11.024,1:32.044,3,11.246,1:32.225
110,33,12.917,1:32.180,33,13.814,1:32.351,33,14.656,1:32.349,33,15.229,1:32.382,33,15.583,1:32.357
111,55,14.041,1:32.349,55,15.204,1:32.617,55,16.114,1:32.417,55,16.841,1:32.536,55,17.532,1:32.694
112,44,14.669,1:32.139,44,15.822,1:32.607,44,16.831,1:32.516,44,17.481,1:32.459,44,18.103,1:32.625
113,19,20.746,1:32.530,19,22.344,1:33.052,19,23.649,1:32.812,19,24.637,1:32.797,19,25.585,1:32.951
114,8,25.829,1:33.427,8,28.171,1:33.796,8,30.118,1:33.454,8,31.757,1:33.448,8,33.310,1:33.556
115,27,26.949,1:33.646,27,28.937,1:33.442,27,30.916,1:33.486,27,32.857,1:33.750,27,34.171,1:33.317
116,77,27.337,1:33.396,77,29.727,1:33.844,77,31.492,1:33.272,77,33.370,1:33.687,77,35.071,1:33.704
117,30,29.480,1:33.637,30,31.986,1:33.960,30,33.978,1:33.499,30,35.695,1:33.526,30,37.257,1:33.565
118,22,32.387,1:34.528,22,35.370,1:34.437,11,38.632,1:34.402,11,40.086,1:33.263,11,41.025,1:32.942
119,11,32.842,1:34.380,11,35.737,1:34.349,22,39.735,1:35.872,22,43.355,1:35.429,20,51.085,1:33.539
120,9,40.449,1:35.016,20,45.126,1:34.562,20,47.631,1:34.012,20,49.549,1:33.727,94,55.270,1:34.833
121,20,42.018,1:34.649,94,46.648,1:35.097,94,49.647,1:34.506,94,52.440,1:34.602,12,56.100,1:34.449
122,94,43.005,1:34.564,12,47.691,1:34.669,12,51.042,1:34.858,12,53.654,1:34.421,22,PIT,1:53.550
123,12,44.476,1:35.269,9,PIT,1:48.103,9,68.043,1:42.452,9,70.856,1:34.622,9,73.389,1:34.536
124,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME
125,5,,1:32.228,5,,1:32.227,5,,1:32.795,5,,1:32.937,6,,1:32.679
126,6,2.750,1:31.885,6,2.336,1:31.813,6,1.656,1:32.115,6,1.404,1:32.685,3,8.447,1:31.918
127,3,11.483,1:32.465,3,11.792,1:32.536,3,11.416,1:32.419,3,10.612,1:32.133,44,12.476,1:31.394
128,33,16.307,1:32.952,44,18.866,1:31.404,44,17.032,1:30.961,44,15.165,1:31.070,5,PIT,1:53.109
129,44,19.689,1:33.814,19,26.432,1:32.741,19,26.603,1:32.966,19,26.602,1:32.936,19,25.251,1:32.732
130,19,25.918,1:32.561,8,35.714,1:33.639,8,36.246,1:33.327,8,36.829,1:33.520,8,36.134,1:33.388
131,8,34.302,1:33.220,27,36.935,1:33.617,27,37.351,1:33.211,27,37.793,1:33.379,27,37.013,1:33.303
132,27,35.545,1:33.602,77,37.608,1:33.509,77,38.352,1:33.539,77,38.454,1:33.039,77,37.636,1:33.265
133,77,36.326,1:33.483,30,40.699,1:34.458,30,41.441,1:33.537,30,42.366,1:33.862,30,42.305,1:34.022
134,55,PIT,1:53.053,33,PIT,1:58.684,55,43.377,1:32.709,55,42.770,1:32.330,55,42.618,1:33.931
135,30,38.468,1:33.439,11,43.112,1:33.490,11,45.111,1:34.794,33,46.569,1:32.614,33,44.828,1:32.342
136,11,41.849,1:33.052,55,43.463,1:37.333,33,46.892,1:36.923,11,47.114,1:34.940,11,46.919,1:33.888
137,20,52.365,1:33.508,20,53.723,1:33.585,20,54.766,1:33.838,20,55.547,1:33.718,20,54.770,1:33.306
138,94,57.322,1:34.280,12,60.221,1:34.422,12,60.818,1:33.392,12,61.498,1:33.617,12,61.110,1:33.695
139,12,58.026,1:34.154,22,69.898,1:31.685,22,68.787,1:31.684,22,67.870,1:32.020,22,65.894,1:32.107
140,22,70.440,1:37.766,9,78.650,1:35.213,9,80.762,1:34.907,9,82.220,1:34.395,9,82.451,1:34.314
141,9,75.664,1:34.503,94,PIT,1:54.777,94,88.374,1:41.297,94,88.110,1:32.673,94,86.999,1:32.972
142,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME
143,6,,1:31.982,6,,1:31.755,6,,1:31.668,6,,1:32.137,6,,1:31.651
144,3,8.403,1:31.938,3,8.591,1:31.943,3,9.045,1:32.122,94,1 LAP,1:35.761,94,1 LAP,1:33.994
145,44,11.475,1:30.981,44,10.997,1:31.277,44,10.914,1:31.585,3,9.172,1:32.264,3,9.640,1:32.119
146,5,21.791,1:34.747,5,20.287,1:30.251,5,19.231,1:30.612,44,10.211,1:31.434,44,10.348,1:31.788
147,19,26.049,1:32.780,19,26.598,1:32.304,19,27.355,1:32.425,5,17.721,1:30.627,5,17.134,1:31.064
148,8,37.162,1:33.010,8,38.618,1:33.211,8,40.335,1:33.385,19,27.506,1:32.288,19,28.454,1:32.599
149,27,38.200,1:33.169,27,39.882,1:33.437,27,41.846,1:33.632,8,41.337,1:33.139,8,43.308,1:33.622
150,77,38.863,1:33.209,77,40.407,1:33.299,77,42.274,1:33.535,27,42.772,1:33.063,27,44.628,1:33.507
151,30,44.434,1:34.111,30,46.130,1:33.451,30,48.410,1:33.948,77,43.371,1:33.234,77,45.093,1:33.373
152,55,44.809,1:34.173,55,46.371,1:33.317,55,48.819,1:34.116,30,49.325,1:33.052,30,51.182,1:33.508
153,33,45.449,1:32.603,33,47.043,1:33.349,33,49.275,1:33.900,55,49.712,1:33.030,55,51.808,1:33.747
154,11,48.044,1:33.107,11,49.848,1:33.559,11,51.472,1:33.292,33,50.320,1:33.182,33,52.306,1:33.637
155,20,55.792,1:33.004,20,56.826,1:32.789,20,57.941,1:32.783,11,52.115,1:32.780,11,54.178,1:33.714
156,12,62.535,1:33.407,12,64.032,1:33.252,12,65.882,1:33.518,20,58.595,1:32.791,20,60.188,1:33.244
157,22,66.108,1:32.196,22,66.353,1:32.000,22,67.030,1:32.345,12,66.810,1:33.065,12,68.552,1:33.393
158,9,84.906,1:34.437,9,87.268,1:34.117,9,89.690,1:34.090,22,67.392,1:32.499,22,69.034,1:33.293
159,94,88.081,1:33.064,94,90.008,1:33.682,,,,,,,,,
160,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME
161,6,,1:32.506,6,,1:31.467,6,,1:31.070,6,,1:30.854,6,,1:30.812
162,94,1 LAP,1:34.316,94,1 LAP,1:35.147,44,9.735,1:30.808,44,9.937,1:31.056,44,10.703,1:31.578
163,3,9.989,1:32.855,44,9.997,1:31.203,94,1 LAP,1:36.344,5,15.571,1:31.196,5,15.538,1:30.779
164,44,10.261,1:32.419,5,15.485,1:31.104,5,15.229,1:30.814,94,1 LAP,1:36.021,94,1 LAP,1:34.458
165,5,15.848,1:31.220,19,29.746,1:32.748,19,31.386,1:32.710,19,33.609,1:33.077,19,35.634,1:32.837
166,19,28.465,1:32.517,3,PIT,1:51.355,3,36.233,1:37.426,3,35.427,1:30.048,3,35.753,1:31.138
167,8,43.736,1:32.934,8,45.476,1:33.207,8,47.886,1:33.480,8,50.080,1:33.048,8,52.400,1:33.132
168,27,45.115,1:32.993,27,46.723,1:33.075,27,48.870,1:33.217,27,51.188,1:33.172,27,53.552,1:33.176
169,77,45.803,1:33.216,77,47.482,1:33.146,77,49.532,1:33.120,77,51.716,1:33.038,77,54.040,1:33.136
170,30,51.961,1:33.285,55,53.079,1:32.278,55,53.814,1:31.805,55,54.719,1:31.759,55,55.720,1:31.813
171,55,52.268,1:32.966,33,53.938,1:32.462,33,54.922,1:32.054,33,55.584,1:31.516,33,56.767,1:31.995
172,33,52.943,1:33.143,30,55.844,1:35.350,30,58.188,1:33.414,30,60.968,1:33.634,30,63.330,1:33.174
173,11,55.172,1:33.500,11,56.989,1:33.284,11,58.965,1:33.046,11,61.901,1:33.790,11,64.245,1:33.156
174,20,61.002,1:33.320,20,62.300,1:32.765,20,63.945,1:32.715,20,66.107,1:33.016,20,67.747,1:32.452
175,12,69.398,1:33.352,12,71.205,1:33.274,12,72.976,1:32.841,12,75.338,1:33.216,12,77.636,1:33.110
176,22,70.115,1:33.587,22,71.895,1:33.247,22,73.687,1:32.862,22,75.995,1:33.162,22,78.261,1:33.078
177,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME
178,6,,1:31.415,6,,1:31.222,6,,1:31.300,6,,1:31.811,6,,1:31.000
179,44,10.491,1:31.203,44,10.321,1:31.052,44,9.667,1:30.646,44,8.540,1:30.684,44,8.453,1:30.913
180,5,14.848,1:30.725,5,14.216,1:30.590,5,13.379,1:30.463,5,11.839,1:30.271,5,11.007,1:30.168
181,94,1 LAP,1:35.023,94,1 LAP,1:35.005,3,30.667,1:29.420,3,27.853,1:28.997,3,26.160,1:29.307
182,3,34.303,1:29.965,3,32.547,1:29.466,94,1 LAP,1:36.832,94,1 LAP,1:35.026,19,45.237,1:33.751
183,19,37.668,1:33.449,19,39.339,1:32.893,19,41.207,1:33.168,19,42.486,1:33.090,94,1 LAP,1:38.154
184,8,54.026,1:33.041,8,55.745,1:32.941,8,57.307,1:32.862,8,58.419,1:32.923,8,60.378,1:32.959
185,27,55.581,1:33.444,27,57.285,1:32.926,27,58.932,1:32.947,27,59.954,1:32.833,27,61.796,1:32.842
186,77,55.984,1:33.359,77,58.054,1:33.292,77,59.662,1:32.908,77,60.837,1:32.986,77,62.817,1:32.980
187,55,56.589,1:32.284,55,58.477,1:33.110,55,60.249,1:33.072,55,61.287,1:32.849,55,63.222,1:32.935
188,33,57.421,1:32.069,33,59.201,1:33.002,33,60.792,1:32.891,33,61.974,1:32.993,33,63.791,1:32.817
189,30,65.064,1:33.149,30,67.111,1:33.269,30,68.997,1:33.186,30,70.489,1:33.303,30,72.692,1:33.203
190,11,66.271,1:33.441,11,68.413,1:33.364,11,70.407,1:33.294,11,72.051,1:33.455,11,74.585,1:33.534
191,20,69.129,1:32.797,20,70.366,1:32.459,20,71.881,1:32.815,20,73.093,1:33.023,20,75.949,1:33.856
192,12,79.250,1:33.029,12,80.800,1:32.772,12,82.211,1:32.711,12,83.390,1:32.990,12,85.370,1:32.980
193,22,79.802,1:32.956,22,81.516,1:32.936,22,82.967,1:32.751,22,83.997,1:32.841,22,85.948,1:32.951
194,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME
195,6,,1:30.703,6,,1:30.978,6,,1:31.813,6,,1:32.179,6,,1:32.350
196,44,9.823,1:32.073,44,9.951,1:31.106,44,8.995,1:30.857,22,1 LAP,1:34.490,12,1 LAP,1:34.267
197,5,10.441,1:30.137,5,10.725,1:31.262,5,9.577,1:30.665,44,7.860,1:31.044,22,1 LAP,1:32.715
198,3,25.756,1:30.299,3,25.143,1:30.365,3,23.720,1:30.390,5,8.305,1:30.907,44,6.676,1:31.166
199,19,47.614,1:33.080,19,49.854,1:33.218,19,51.655,1:33.614,3,22.494,1:30.953,5,11.194,1:35.239
200,94,1 LAP,1:35.044,94,1 LAP,1:35.305,94,1 LAP,1:37.491,19,53.098,1:33.622,3,21.920,1:31.776
201,8,62.571,1:32.896,8,64.719,1:33.126,8,66.124,1:33.218,94,1 LAP,1:37.817,19,54.566,1:33.818
202,27,64.155,1:33.062,27,66.750,1:33.573,27,68.406,1:33.469,8,67.547,1:33.602,8,68.665,1:33.468
203,77,64.839,1:32.725,77,67.250,1:33.389,77,69.147,1:33.710,27,69.829,1:33.602,27,71.073,1:33.594
204,55,65.257,1:32.738,55,68.271,1:33.992,55,69.626,1:33.168,77,70.663,1:33.695,77,72.028,1:33.715
205,33,65.922,1:32.834,33,73.967,1:39.023,33,73.849,1:31.695,55,71.029,1:33.582,55,73.032,1:34.353
206,30,75.160,1:33.171,30,77.397,1:33.215,30,78.824,1:33.240,33,73.415,1:31.745,33,73.852,1:32.787
207,11,76.928,1:33.046,11,79.258,1:33.308,11,80.701,1:33.256,30,79.829,1:33.184,94,1 LAP,1:42.631
208,20,78.095,1:32.849,20,80.301,1:33.184,20,81.495,1:33.007,11,82.279,1:33.757,30,80.726,1:33.247
209,12,87.428,1:32.761,12,89.363,1:32.913,12,90.318,1:32.768,20,82.886,1:33.570,20,83.778,1:33.242
210,22,88.007,1:32.762,22,90.133,1:33.104,,,,,,,11,86.288,1:36.359
211,NO,GAP,TIME,NO,GAP,TIME,,,,,,,,,
212,6,,1:31.701,6,,1:32.449,,,,,,,,,
213,22,1 LAP,1:32.719,22,1 LAP,1:32.088,,,,,,,,,
214,12,1 LAP,1:35.929,44,8.060,1:33.348,,,,,,,,,
215,44,7.161,1:32.186,5,9.643,1:31.634,,,,,,,,,
216,5,10.458,1:30.965,12,1 LAP,1:38.282,,,,,,,,,
217,3,22.013,1:31.794,3,24.330,1:34.766,,,,,,,,,
218,19,56.866,1:34.001,19,58.979,1:34.562,,,,,,,,,
219,8,70.457,1:33.493,8,72.081,1:34.073,,,,,,,,,
220,27,72.800,1:33.428,27,74.199,1:33.848,,,,,,,,,
221,77,73.716,1:33.389,77,75.153,1:33.886,,,,,,,,,
222,55,74.065,1:32.734,55,75.680,1:34.064,,,,,,,,,
223,33,75.895,1:33.744,33,76.833,1:33.387,,,,,,,,,
224,30,82.156,1:33.131,30,83.399,1:33.692,,,,,,,,,
225,94,1 LAP,1:38.969,20,85.606,1:33.343,,,,,,,,,
226,20,84.712,1:32.635,94,1 LAP,1:37.329,,,,,,,,,
227,11,88.912,1:34.325,11,91.699,1:35.236,,,,,,,,,
