,NO,GAP,TIME,NO.1,GAP.1,TIME.1,NO.2,GAP.2,TIME.2,NO.3,GAP.3,TIME.3,NO.4,GAP.4,TIME.4
224,5,,1:16.381,5,,1:16.103,5,,1:16.806,5,,1:17.011,5,,1:22.892
225,20,1 LAP,1:19.760,20,1 LAP,1:17.107,20,1 LAP,1:16.912,20,1 LAP,1:16.475,20 1 LAP,,1:23.806
226,7,12.337,1:16.867,7,12.577,1:16.343,7,12.354,1:16.583,7,11.990,1:16.647,7 19.815,,1:30.717
227,3,13.941,1:16.346,3,14.180,1:16.342,3,14.127,1:16.753,3,13.863,1:16.747,3 21.589,,1:30.618
228,30,1 LAP,1:16.614,30,1 LAP,1:17.854,30,1 LAP,1:16.692,30,1 LAP,1:17.122,30 1 LAP,,1:31.045
229,18,1 LAP,1:16.857,18,1 LAP,1:17.206,18,1 LAP,1:17.244,18,1 LAP,1:17.131,18 1 LAP,,1:35.477
230,77,27.950,1:16.563,77,28.767,1:16.920,77,28.982,1:17.021,77,29.202,1:17.231,77 41.959,,1:35.649
231,33,29.133,1:16.329,33,29.823,1:16.793,33,29.976,1:16.959,33,29.935,1:16.970,9 1 LAP,,1:36.375
232,9,1 LAP,1:17.380,9,1 LAP,1:17.118,9,1 LAP,1:18.212,9,1 LAP,1:17.199,31 1 LAP,,1:37.025
233,31,1 LAP,1:17.398,31,1 LAP,1:17.547,31,1 LAP,1:17.784,31,1 LAP,1:17.482,33 PIT,,1:52.467
234,55,46.245,1:17.007,55,47.235,1:17.093,55,47.608,1:17.179,55,47.281,1:16.684,55 60.759,,1:36.370
235,44,48.933,1:15.847,44,48.680,1:15.850,44,48.397,1:16.523,44,48.583,1:17.197,44 62.249,,1:36.558
236,94,1 LAP,1:18.359,8,62.828,1:17.959,8,63.280,1:17.258,8,63.571,1:17.302,8 85.125,,1:44.446
237,8,60.972,1:17.665,26,63.675,1:17.791,26,64.477,1:17.608,26,64.757,1:17.291,26 86.322,,1:44.457
238,26,61.987,1:17.357,2,66.807,1:18.300,2,67.596,1:17.595,2,67.771,1:17.186,2 90.496,,1:45.617
239,2,64.610,1:17.095,11,68.130,1:18.334,11,68.367,1:17.043,11,68.817,1:17.461,11 91.804,,1:45.879
240,11,65.899,1:16.983,94,1 LAP,1:27.338,94,1 LAP,1:19.783,19,80.395,1:22.082,19102.110,,1:44.607
241,22,1 LAP,1:17.048,22,1 LAP,1:17.418,19,75.324,1:17.717,,,,,,
242,19,73.437,1:16.784,19,74.413,1:17.079,22,1 LAP,1:20.954,,,,,,
243,NO,GAP,TIME,NO,GAP,TIME,NO GAP,,TIME,NO GAP,,TIME,NO,GAP,TIME
244,5,,2:04.105,5,,1:55.428,5,,1:54.785,5,,1:56.615,5,,2:01.636
245,20,1 LAP,2:01.560,20,1 LAP,1:55.368,20 1 LAP,,1:54.530,18 1 LAP,,1:52.157,7,1.179,2:01.885
246,7,3.173,1:47.463,7,3.088,1:55.343,7 2.093,,1:53.790,7 0.930,,1:55.452,3,2.784,2:02.811
247,3,4.914,1:47.430,3,4.177,1:54.691,3 3.120,,1:53.728,9 1 LAP,,1:50.033,77,3.619,2:02.367
248,30,1 LAP,1:44.526,30,1 LAP,1:46.984,30 1 LAP,,1:53.832,3 1.609,,1:55.104,33,5.734,2:03.389
249,18,1 LAP,1:44.400,18,1 LAP,1:41.108,18 1 LAP,,1:53.488,77 2.888,,1:52.890,55,6.916,2:02.524
250,77,20.941,1:43.087,77,7.647,1:42.134,77 6.613,,1:53.751,33 3.981,,1:51.985,44,9.323,2:03.827
251,9,1 LAP,1:43.072,9,1 LAP,1:35.859,9 1 LAP,,1:53.582,31 1 LAP,,1:48.153,8,10.076,2:03.073
252,33,39.304,1:43.899,33,12.369,1:28.493,33 8.611,,1:51.027,55 6.028,,1:52.344,26,11.206,2:03.573
253,55,42.975,1:46.321,55,15.231,1:27.684,55 10.299,,1:49.853,44 7.132,,1:51.390,2,13.083,2:03.654
254,44,45.005,1:46.861,44,16.610,1:27.033,44 12.357,,1:50.532,8 8.639,,1:50.804,11,14.210,2:04.237
255,31,PIT,1:58.687,31,1 LAP,1:27.969,31 1 LAP,,1:49.755,26 9.269,,1:49.934,19,15.622,2:04.569
256,8,67.425,1:46.405,8,38.170,1:26.173,8 14.450,,1:31.065,2 11.065,,1:49.930,20,42.626,1:23.384
257,26,68.360,1:46.143,26,40.148,1:27.216,26 15.950,,1:30.587,11 11.609,,1:35.487,30,52.294,1:26.632
258,2,71.167,1:44.776,2,42.923,1:27.184,2 17.750,,1:29.612,19 12.689,,1:32.856,18,55.836,1:26.687
259,11,73.302,1:45.603,11,45.912,1:28.038,11 PIT,,1:41.610,20 80.878,,1:25.822,31,59.326,1:18.624
260,19,82.987,1:44.982,19,PIT,1:42.681,19 36.448,,1:20.993,30 87.298,,1:28.555,,,
261,,,,,,,20111.671,,1:50.791,18 90.785,,1:30.225,,,
262,,,,,,,30115.358,,1:51.315,31102.338,,1:37.332,,,
263,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME
264,5,,1:54.688,5,,1:22.447,5,,1:22.102,5,,1:19.298,5,,1:18.193
265,7,0.723,1:54.232,7,2.487,1:24.211,7,1.784,1:21.399,7,2.129,1:19.643,7,2.356,1:18.420
266,3,1.768,1:53.672,3,3.826,1:24.505,3,3.543,1:21.819,3,3.744,1:19.499,3,3.796,1:18.245
267,77,1.930,1:52.999,77,4.245,1:24.762,77,4.394,1:22.251,77,4.426,1:19.330,77,5.010,1:18.777
268,33,2.553,1:51.507,33,4.746,1:24.640,33,4.735,1:22.091,33,4.924,1:19.487,33,5.703,1:18.972
269,55,3.706,1:51.478,55,5.844,1:24.585,55,6.018,1:22.276,55,6.522,1:19.802,55,7.200,1:18.871
270,44,4.701,1:50.066,44,6.638,1:24.384,44,6.606,1:22.070,44,7.079,1:19.771,44,7.958,1:19.072
271,8,5.255,1:49.867,8,7.748,1:24.940,8,7.905,1:22.259,8,8.542,1:19.935,8,9.354,1:19.005
272,26,5.844,1:49.326,11,8.447,1:24.273,26,8.784,1:21.466,26,9.560,1:20.074,26,10.004,1:18.637
273,2,6.448,1:48.053,26,9.420,1:26.023,11,9.022,1:22.677,11,9.900,1:20.176,11,10.487,1:18.780
274,11,6.621,1:47.099,19,9.600,1:24.851,19,9.626,1:22.128,19,10.604,1:20.276,19,11.281,1:18.870
275,19,7.196,1:46.262,20,10.035,1:24.654,20,10.427,1:22.494,20,11.382,1:20.253,20,12.391,1:19.202
276,20,7.828,1:19.890,30,17.444,1:20.161,30,14.974,1:19.632,30,14.778,1:19.102,30,15.067,1:18.482
277,30,19.730,1:22.124,31,19.873,1:17.985,31,15.427,1:17.656,31,15.037,1:18.908,31,15.511,1:18.667
278,31,24.335,1:19.697,18,PIT,1:41.251,18,42.674,1:21.103,18,40.265,1:16.889,18,39.030,1:16.958
279,18,24.869,1:23.721,,,,,,,,,,,,
280,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME
281,5,,1:17.398,5,,1:16.854,5,,1:17.920,5,,1:16.665,5,,1:16.275
282,7,2.749,1:17.791,7,3.510,1:17.615,7,3.352,1:17.762,7,3.855,1:17.168,7,4.895,1:17.315
283,3,4.316,1:17.918,3,5.176,1:17.714,3,4.773,1:17.517,3,5.261,1:17.153,3,5.997,1:17.011
284,77,5.482,1:17.870,77,6.246,1:17.618,77,5.719,1:17.393,77,6.340,1:17.286,77,6.994,1:16.929
285,33,5.942,1:17.637,33,6.699,1:17.611,33,6.325,1:17.546,33,6.739,1:17.079,33,8.027,1:17.563
286,55,8.484,1:18.682,55,10.340,1:18.710,55,10.181,1:17.761,55,10.739,1:17.223,55,11.813,1:17.349
287,44,10.495,1:19.935,44,12.028,1:18.387,44,11.567,1:17.459,44,11.596,1:16.694,44,12.242,1:16.921
288,8,11.201,1:19.245,8,13.706,1:19.359,8,13.960,1:18.174,8,14.831,1:17.536,8,16.237,1:17.681
289,26,12.175,1:19.569,19,15.787,1:19.149,19,15.506,1:17.639,19,16.162,1:17.321,19,17.554,1:17.667
290,11,13.254,1:20.165,20,16.662,1:19.287,20,17.129,1:18.387,20,18.146,1:17.682,20,19.790,1:17.919
291,19,13.492,1:19.609,30,18.753,1:19.363,30,19.546,1:18.713,30,20.639,1:17.758,30,21.880,1:17.516
292,20,14.229,1:19.236,31,19.361,1:19.450,31,20.280,1:18.839,31,21.128,1:17.513,31,22.235,1:17.382
293,30,16.244,1:18.575,11,PIT,1:47.013,11,44.665,1:19.172,11,44.702,1:16.702,11,43.444,1:15.017
294,31,16.765,1:18.652,,,,,,,,,,,,
295,18,37.707,1:16.075,,,,,,,,,,,,
296,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,,,,,,
297,5,,1:16.838,5,,1:17.025,5,,1:18.456,,,,,,
298,7,5.000,1:16.943,7,4.643,1:16.668,7,3.145,1:16.958,,,,,,
299,3,5.901,1:16.742,3,5.504,1:16.628,3,3.745,1:16.697,,,,,,
300,77,7.310,1:17.154,77,7.147,1:16.862,77,5.517,1:16.826,,,,,,
301,33,8.046,1:16.857,33,7.614,1:16.593,33,6.199,1:17.041,,,,,,
302,55,12.205,1:17.230,55,12.520,1:17.340,55,12.038,1:17.974,,,,,,
303,44,12.742,1:17.338,44,14.486,1:18.769,44,15.801,1:19.771,,,,,,
304,8,16.807,1:17.408,8,17.642,1:17.860,8,18.150,1:18.964,,,,,,
305,19,18.306,1:17.590,19,18.840,1:17.559,19,19.445,1:19.061,,,,,,
306,20,20.296,1:17.344,20,20.958,1:17.687,20,21.443,1:18.941,,,,,,
307,30,22.735,1:17.693,30,23.009,1:17.299,30,22.737,1:18.184,,,,,,
308,31,23.176,1:17.779,31,24.193,1:18.042,31,23.725,1:17.988,,,,,,
309,11,41.426,1:14.820,11,42.599,1:18.198,11,39.089,1:14.946,,,,,,
