,NO,GAP,TIME,NO.1,GAP.1,TIME.1,NO.2,GAP.2,TIME.2,NO.3,GAP.3,TIME.3,NO.4,GAP.4,TIME.4
166,77,51.855,1:48.748,77,53.356,1:48.658,77 54.247,,1:48.333,77 55.152,,1:48.190,77 55.823,,1:48.014
167,27,58.172,1:48.132,27,59.027,1:48.012,27 60.084,,1:48.499,27 61.039,,1:48.240,27 61.910,,1:48.214
168,3,60.248,1:48.225,3,61.190,1:48.099,3 61.681,,1:47.933,3 62.479,,1:48.083,3 63.169,,1:48.033
169,19,62.876,1:47.812,19,63.676,1:47.957,19 64.433,,1:48.199,19 65.895,,1:48.747,19 67.391,,1:48.839
170,33,72.796,1:47.872,33,73.728,1:48.089,33 74.140,,1:47.854,33 74.557,,1:47.702,33 74.802,,1:47.588
171,20,87.049,1:49.421,20,89.415,1:49.523,20 91.531,,1:49.558,20 93.733,,1:49.487,20 95.984,,1:49.594
172,14,90.261,1:49.436,14,93.043,1:49.939,22 94.769,,1:49.141,22 96.481,,1:48.997,22 97.726,,1:48.588
173,22,90.773,1:49.294,22,93.070,1:49.454,12 96.743,,1:49.420,12 98.836,,1:49.378,12 99.774,,1:48.281
174,12,92.846,1:48.886,12,94.765,1:49.076,14 96.849,,1:51.248,14101.574,,1:52.010,14104.231,,1:50.000
175,8,97.811,1:48.711,8,99.631,1:48.977,8101.026,,1:48.837,8102.396,,1:48.655,8104.233,,1:49.180
176,NO GAP,,TIME,NO GAP,,TIME,NO GAP,,TIME,NO GAP,,TIME,NO GAP,,TIME
177,6,,1:47.250,6,,1:48.202,6,,1:47.555,6,,1:47.076,6,,1:47.543
178,30 1 LAP,,1:48.715,14 1 LAP,,1:52.994,8 1 LAP,,1:50.361,8 1 LAP,,1:48.286,8 1 LAP,,1:48.438
179,5 19.305,,1:47.502,30 1 LAP,,1:48.449,30 1 LAP,,1:49.152,5 19.848,,1:48.200,5 19.607,,1:47.302
180,7 26.054,,1:47.181,5 18.473,,1:47.370,5 18.724,,1:47.806,30 1 LAP,,1:52.420,30 1 LAP,,1:48.867
181,11 28.167,,1:47.589,7 25.400,,1:47.548,7 25.142,,1:47.297,7 25.333,,1:47.267,7 25.217,,1:47.427
182,21 1 LAP,,1:50.189,11 27.602,,1:47.637,11 27.698,,1:47.651,11 27.985,,1:47.363,11 27.432,,1:46.990
183,9 1 LAP,,1:49.573,21 1 LAP,,1:48.573,14 PIT,,2:14.502,21 1 LAP,,1:48.746,21 1 LAP,,1:48.995
184,44 42.967,,1:47.437,9 1 LAP,,1:49.915,21 1 LAP,,1:48.912,9 1 LAP,,1:49.721,9 1 LAP,,1:49.695
185,77 57.755,,1:49.182,44 41.587,,1:46.822,9 1 LAP,,1:50.332,44 44.559,,1:49.411,44 46.354,,1:49.338
186,88 1 LAP,,1:54.516,77 57.668,,1:48.115,44 42.224,,1:48.192,77 59.545,,1:48.323,77 60.347,,1:48.345
187,27 63.160,,1:48.500,27 63.661,,1:48.703,77 58.298,,1:48.185,27 65.962,,1:48.384,27 66.978,,1:48.559
188,3 64.345,,1:48.426,3 64.534,,1:48.391,27 64.654,,1:48.548,3 66.456,,1:48.237,3 67.619,,1:48.706
189,19 69.500,,1:49.359,88 1 LAP,,1:55.317,3 65.295,,1:48.316,19 75.111,,1:49.179,33 75.226,,1:47.447
190,33 75.054,,1:47.502,19 70.761,,1:49.463,19 73.008,,1:49.802,33 75.322,,1:47.611,19 78.110,,1:50.542
191,20 98.016,,1:49.282,33 74.626,,1:47.774,33 74.787,,1:47.716,88 1 LAP,,1:53.418,88 1 LAP,,1:52.531
192,22 98.967,,1:48.491,22 99.225,,1:48.460,88 1 LAP,,1:54.841,22102.524,,1:49.023,22103.659,,1:48.678
193,12100.821,,1:48.297,20 99.295,,1:49.481,22100.577,,1:48.907,12105.637,,1:50.297,12107.956,,1:49.862
194,8107.800,,1:50.817,12101.335,,1:48.716,20102.267,,1:50.527,20105.656,,1:50.465,,,
195,,,,,,,12102.416,,1:48.636,,,,,,
196,NO GAP,,TIME,NO GAP,,TIME,NO GAP,,TIME,NO GAP,,TIME,NO GAP,,TIME
197,6,,1:49.006,6,,1:47.469,6,,1:46.485,6,,1:47.023,6,,1:48.711
198,20 1 LAP,,1:53.728,12 1 LAP,,1:50.778,12 1 LAP,,1:48.180,12 1 LAP,,1:47.708,12 1 LAP,,1:48.430
199,8 1 LAP,,1:48.309,8 1 LAP,,1:49.349,8 1 LAP,,1:48.198,8 1 LAP,,1:47.943,88 2 LAPS,,1:56.743
200,5 18.008,,1:47.407,20 1 LAP,,1:50.439,20 1 LAP,,1:51.095,20 1 LAP,,1:50.044,8 1 LAP,,1:48.298
201,30 1 LAP,,1:48.884,5 17.601,,1:47.062,5 18.238,,1:47.122,5 18.243,,1:47.028,20 1 LAP,,1:50.798
202,7 23.756,,1:47.545,7 24.816,,1:48.529,7 26.118,,1:47.787,7 26.494,,1:47.399,5 16.707,,1:47.175
203,11 25.495,,1:47.069,11 25.877,,1:47.851,11 26.540,,1:47.148,11 27.474,,1:47.957,7 25.703,,1:47.920
204,21 1 LAP,,1:48.716,30 1 LAP,,1:52.577,30 1 LAP,,1:48.165,30 1 LAP,,1:47.583,11 25.914,,1:47.151
205,9 1 LAP,,1:49.501,21 1 LAP,,1:48.089,21 1 LAP,,1:48.045,21 1 LAP,,1:47.904,30 1 LAP,,1:49.193
206,44 46.596,,1:49.248,9 1 LAP,,1:49.171,9 1 LAP,,1:49.003,9 1 LAP,,1:48.898,21 1 LAP,,1:48.553
207,77 59.595,,1:48.254,44 48.124,,1:48.997,44 50.878,,1:49.239,44 53.096,,1:49.241,9 1 LAP,,1:48.996
208,27 66.592,,1:48.620,77 60.105,,1:47.979,77 61.592,,1:47.972,77 62.373,,1:47.804,44 54.143,,1:49.758
209,3 67.107,,1:48.494,27 67.811,,1:48.688,3 69.635,,1:48.246,3 70.960,,1:48.348,77 61.266,,1:47.604
210,33 73.418,,1:47.198,3 67.874,,1:48.236,27 72.206,,1:50.880,33 74.290,,1:47.113,3 70.435,,1:48.186
211,19 77.710,,1:48.606,33 73.049,,1:47.100,33 74.200,,1:47.636,27 74.333,,1:49.150,33 72.552,,1:46.973
212,88 1 LAP,,1:53.176,19 78.978,,1:48.737,19 81.796,,1:49.303,19 83.680,,1:48.907,27 75.763,,1:50.141
213,22102.771,,1:48.118,88 1 LAP,,1:53.133,88 1 LAP,,1:53.616,22106.339,,1:48.545,19 84.443,,1:49.474
214,,,,22103.154,,1:47.852,22104.817,,1:48.148,,,,22105.250,,1:47.622
