,NO,GAP,TIME,LAP,race_id
407,18,37.039,1:22.434,22,24
408,31,44.829,1:21.673,22,24
409,20,50.242,1:22.626,22,24
410,27,51.000,1:22.794,22,24
411,11,52.422,1:22.161,22,24
412,9,58.773,1:23.104,22,24
413,14,59.584,1:22.880,22,24
414,2,61.650,1:23.273,22,24
415,5,62.377,1:22.630,22,24
416,28,65.083,1:23.235,22,24
417,8,68.840,1:23.053,22,24
418,10,71.450,1:22.992,22,24
419,19,72.806,1:23.086,22,24
420,33,0,1:21.722,23,24
421,94,1 LAP,1:24.871,23,24
422,55,1 LAP,1:24.688,23,24
423,44,1 LAP,1:23.267,23,24
424,77,5.526,1:21.676,23,24
425,7,28.213,1:20.940,23,24
426,18,37.196,1:21.879,23,24
427,31,44.906,1:21.799,23,24
428,20,51.107,1:22.587,23,24
429,27,51.838,1:22.560,23,24
430,11,52.966,1:22.266,23,24
431,9,60.297,1:23.246,23,24
432,14,60.942,1:23.080,23,24
433,5,62.500,1:21.845,23,24
434,2,64.042,1:24.114,23,24
435,28,66.539,1:23.178,23,24
436,8,70.333,1:23.215,23,24
437,10,72.669,1:22.941,23,24
438,33,0,1:21.097,24,24
439,94,1 LAP,1:23.404,24,24
440,55,1 LAP,1:23.276,24,24
441,44,1 LAP,1:24.123,24,24
442,77,6.431,1:22.002,24,24
443,7,28.096,1:20.980,24,24
444,18,38.547,1:22.448,24,24
445,31,45.536,1:21.727,24,24
446,20,52.490,1:22.480,24,24
447,11,54.327,1:22.458,24,24
448,27,54.585,1:23.844,24,24
449,9,62.116,1:22.916,24,24
450,14,63.087,1:23.242,24,24
451,5,63.773,1:22.370,24,24
452,2,65.923,1:22.978,24,24
453,28,68.367,1:22.925,24,24
454,8,72.355,1:23.119,24,24
455,10,74.166,1:22.594,24,24
456,33,0,1:20.848,25,24
457,94,1 LAP,1:23.179,25,24
458,55,1 LAP,1:23.443,25,24
459,77,7.532,1:21.949,25,24
460,44,1 LAP,1:23.582,25,24
461,7,28.237,1:20.989,25,24
462,18,39.830,1:22.131,25,24
463,31,46.339,1:21.651,25,24
464,20,54.199,1:22.557,25,24
465,11,55.380,1:21.901,25,24
466,9,64.257,1:22.989,25,24
467,14,64.942,1:22.703,25,24
468,5,65.541,1:22.616,25,24
469,2,67.821,1:22.746,25,24
470,28,70.134,1:22.615,25,24
471,8,74.372,1:22.865,25,24
472,10,76.126,1:22.808,25,24
473,19,77.738,1:22.522,25,24
474,33,0,1:21.065,31,24
475,77,7.891,1:21.424,31,24
476,94,1 LAP,1:25.255,31,24
477,55,1 LAP,1:24.872,31,24
478,44,1 LAP,1:23.839,31,24
479,7,28.358,1:21.186,31,24
480,18,41.125,1:22.360,31,24
481,31,47.504,1:22.230,31,24
482,20,55.587,1:22.453,31,24
483,11,56.551,1:22.236,31,24
484,9,66.323,1:23.131,31,24
485,14,67.021,1:23.144,31,24
486,5,67.662,1:23.186,31,24
487,2,69.323,1:22.567,31,24
488,28,71.946,1:22.877,31,24
489,8,76.440,1:23.133,31,24
490,10,77.867,1:22.806,31,24
491,19,79.346,1:22.673,31,24
492,33,0,1:21.270,32,24
493,77,8.226,1:21.605,32,24
494,94,1 LAP,1:23.443,32,24
495,55,1 LAP,1:23.980,32,24
496,44,1 LAP,1:23.934,32,24
497,7,29.115,1:22.027,32,24
498,18,42.495,1:22.640,32,24
499,31,48.253,1:22.019,32,24
500,20,56.673,1:22.356,32,24
501,11,57.695,1:22.414,32,24
502,9,68.311,1:23.258,32,24
503,14,69.049,1:23.298,32,24
504,5,69.708,1:23.316,32,24
505,2,70.879,1:22.826,32,24
506,28,73.288,1:22.612,32,24
507,8,78.261,1:23.091,32,24
508,10,79.593,1:22.996,32,24
509,19,81.298,1:23.222,32,24
510,33,0,1:21.795,33,24
511,77,7.629,1:21.198,33,24
512,94,1 LAP,1:23.168,33,24
513,44,1 LAP,1:22.146,33,24
514,55,1 LAP,1:24.286,33,24
515,7,28.589,1:21.269,33,24
516,18,43.038,1:22.338,33,24
517,31,48.406,1:21.948,33,24
518,20,57.381,1:22.503,33,24
519,11,58.447,1:22.547,33,24
520,14,70.433,1:23.179,33,24
521,5,71.101,1:23.188,33,24
522,2,72.118,1:23.034,33,24
523,9,PIT,1:26.511,33,24
524,28,74.065,1:22.572,33,24
525,8,79.657,1:23.191,33,24
526,10,80.861,1:23.063,33,24
527,33,0,1:21.554,34,24
528,19,1 LAP,1:23.868,34,24
529,77,7.937,1:21.862,34,24
530,94,1 LAP,1:23.396,34,24
531,44,1 LAP,1:23.220,34,24
532,55,1 LAP,1:23.319,34,24
533,7,28.672,1:21.637,34,24
534,18,43.567,1:22.083,34,24
535,31,48.711,1:21.859,34,24
536,20,58.536,1:22.709,34,24
537,11,59.307,1:22.414,34,24
538,14,70.722,1:21.843,34,24
539,5,71.501,1:21.954,34,24
540,2,73.319,1:22.755,34,24
541,28,75.188,1:22.677,34,24
542,33,0,1:21.012,35,24
543,8,1 LAP,1:24.929,35,24
544,10,1 LAP,1:24.419,35,24
545,19,1 LAP,1:22.873,35,24
546,77,8.018,1:21.093,35,24
547,9,1 LAP,1:41.328,35,24
548,44,1 LAP,1:21.010,35,24
549,94,1 LAP,1:23.732,35,24
550,55,1 LAP,1:23.450,35,24
551,7,29.108,1:21.448,35,24
552,18,44.730,1:22.175,35,24
553,31,49.596,1:21.897,35,24
554,11,60.104,1:21.809,35,24
555,20,61.533,1:24.009,35,24
556,5,71.187,1:20.698,35,24
557,14,72.710,1:23.000,35,24
558,2,74.697,1:22.390,35,24
559,28,76.804,1:22.628,35,24
560,33,0,1:21.307,36,24
561,8,1 LAP,1:23.964,36,24
562,10,1 LAP,1:23.575,36,24
563,19,1 LAP,1:23.216,36,24
564,77,8.082,1:21.371,36,24
565,9,1 LAP,1:22.046,36,24
566,44,1 LAP,1:21.517,36,24
567,94,1 LAP,1:23.075,36,24
568,55,1 LAP,1:23.413,36,24
569,7,28.913,1:21.112,36,24
570,18,45.941,1:22.518,36,24
571,31,50.249,1:21.960,36,24
572,11,60.667,1:21.870,36,24
573,20,PIT,1:25.580,36,24
574,5,72.691,1:22.811,36,24
575,14,76.933,1:25.530,36,24
576,2,PIT,1:28.074,36,24
577,33,PIT,1:29.162,37,24
578,19,1 LAP,1:31.927,37,24
579,10,PIT,1:34.323,37,24
580,8,PIT,1:36.581,37,24
581,77,PIT,1:34.198,37,24
582,9,1 LAP,1:34.595,37,24
583,44,PIT,1:37.536,37,24
584,94,1 LAP,1:37.411,37,24
585,55,PIT,1:40.949,37,24
586,7,PIT,1:40.675,37,24
587,18,PIT,1:47.432,37,24
588,5,PIT,1:53.338,37,24
589,14,PIT,1:51.988,37,24
590,33,0,2:07.003,38,24
591,9,1 LAP,1:50.927,38,24
592,10,1 LAP,2:05.528,38,24
593,77,9.176,2:03.061,38,24
594,94,1 LAP,1:49.883,38,24
595,8,1 LAP,2:10.766,38,24
596,44,1 LAP,2:02.404,38,24
597,55,1 LAP,2:01.463,38,24
598,7,32.872,1:59.449,38,24
599,31,38.385,1:37.505,38,24
600,18,46.913,1:49.705,38,24
601,11,48.502,1:34.405,38,24
602,20,67.106,1:29.912,38,24
603,5,71.623,1:41.759,38,24
604,14,75.576,1:42.820,38,24
605,19,80.222,1:28.332,38,24
606,33,0,1:21.955,39,24
607,2,1 LAP,1:26.691,39,24
608,9,1 LAP,1:23.811,39,24
609,77,7.882,1:20.661,39,24
610,10,1 LAP,1:23.935,39,24
611,94,1 LAP,1:23.373,39,24
612,8,1 LAP,1:23.563,39,24
613,44,1 LAP,1:20.679,39,24
614,55,1 LAP,1:21.499,39,24
615,7,31.566,1:20.649,39,24
616,31,38.489,1:22.059,39,24
617,18,46.118,1:21.160,39,24
618,11,48.751,1:22.204,39,24
619,20,67.231,1:22.080,39,24
620,5,69.784,1:20.116,39,24
621,14,75.836,1:22.215,39,24
622,19,80.627,1:22.360,39,24
623,33,0,1:20.894,40,24
624,2,1 LAP,1:21.395,40,24
625,9,1 LAP,1:21.981,40,24
626,77,7.515,1:20.527,40,24
627,10,1 LAP,1:22.076,40,24
628,94,1 LAP,1:23.301,40,24
629,8,1 LAP,1:22.162,40,24
630,44,1 LAP,1:21.471,40,24
631,55,1 LAP,1:21.360,40,24
632,7,31.352,1:20.680,40,24
633,31,39.555,1:21.960,40,24
634,18,46.605,1:21.381,40,24
635,11,49.650,1:21.793,40,24
636,20,67.895,1:21.558,40,24
637,5,69.136,1:20.246,40,24
638,14,76.505,1:21.563,40,24
639,33,0,1:19.592,46,24
640,19,1 LAP,1:22.829,46,24
641,2,1 LAP,1:21.867,46,24
642,9,1 LAP,1:22.028,46,24
643,77,8.835,1:20.912,46,24
644,10,1 LAP,1:21.844,46,24
645,94,1 LAP,1:22.617,46,24
646,44,1 LAP,1:20.006,46,24
647,8,1 LAP,1:22.521,46,24
648,55,1 LAP,1:21.504,46,24
649,7,32.492,1:20.732,46,24
650,31,41.835,1:21.872,46,24
651,18,49.324,1:22.311,46,24
652,11,52.001,1:21.943,46,24
653,20,70.129,1:21.826,46,24
654,5,70.740,1:21.196,46,24
655,14,78.534,1:21.621,46,24
656,33,0,1:20.412,47,24
657,19,1 LAP,1:22.130,47,24
658,2,1 LAP,1:22.189,47,24
659,77,9.730,1:21.307,47,24
660,9,1 LAP,1:23.773,47,24
661,10,1 LAP,1:22.026,47,24
662,94,1 LAP,1:22.616,47,24
663,44,1 LAP,1:21.333,47,24
664,8,1 LAP,1:22.495,47,24
665,55,1 LAP,1:21.795,47,24
666,7,33.309,1:21.229,47,24
667,31,43.136,1:21.713,47,24
668,18,50.668,1:21.756,47,24
669,11,53.267,1:21.678,47,24
670,5,70.120,1:19.792,47,24
671,20,72.600,1:22.883,47,24
672,33,0,1:20.278,48,24
673,14,1 LAP,1:23.448,48,24
674,19,1 LAP,1:21.766,48,24
675,2,1 LAP,1:21.945,48,24
676,77,10.171,1:20.719,48,24
677,9,1 LAP,1:22.412,48,24
678,10,1 LAP,1:22.011,48,24
679,44,1 LAP,1:20.175,48,24
680,94,1 LAP,1:23.324,48,24
681,8,1 LAP,1:23.022,48,24
682,55,1 LAP,1:21.911,48,24
683,7,34.265,1:21.234,48,24
684,31,44.421,1:21.563,48,24
685,18,51.888,1:21.498,48,24
686,11,55.145,1:22.156,48,24
687,5,70.226,1:20.384,48,24
688,20,73.985,1:21.663,48,24
689,33,0,1:20.062,49,24
690,14,1 LAP,1:21.354,49,24
691,19,1 LAP,1:21.609,49,24
692,2,1 LAP,1:21.765,49,24
693,77,11.060,1:20.951,49,24
694,9,1 LAP,1:23.128,49,24
695,10,1 LAP,1:21.910,49,24
696,44,1 LAP,1:20.696,49,24
697,94,1 LAP,1:22.394,49,24
698,8,1 LAP,1:22.039,49,24
699,7,34.699,1:20.496,49,24
700,55,1 LAP,1:23.736,49,24
701,31,46.003,1:21.644,49,24
702,18,53.220,1:21.394,49,24
703,11,56.881,1:21.798,49,24
704,5,70.161,1:19.997,49,24
705,20,75.515,1:21.592,49,24
706,33,0,1:20.054,50,24
707,14,1 LAP,1:21.438,50,24
708,19,1 LAP,1:21.573,50,24
709,2,1 LAP,1:22.091,50,24
710,77,12.396,1:21.390,50,24
711,9,1 LAP,1:22.013,50,24
712,10,1 LAP,1:21.676,50,24
713,44,1 LAP,1:20.846,50,24
714,94,1 LAP,1:22.185,50,24
715,8,1 LAP,1:21.763,50,24
716,7,35.172,1:20.527,50,24
717,55,1 LAP,1:21.799,50,24
718,31,47.651,1:21.702,50,24
719,18,54.533,1:21.367,50,24
720,11,58.406,1:21.579,50,24
721,5,70.045,1:19.938,50,24
722,20,77.126,1:21.665,50,24
723,33,0,1:20.403,51,24
724,14,1 LAP,1:21.586,51,24
725,19,1 LAP,1:21.722,51,24
726,77,12.893,1:20.900,51,24
727,2,1 LAP,1:23.350,51,24
728,9,1 LAP,1:22.208,51,24
729,10,1 LAP,1:21.859,51,24
730,44,1 LAP,1:21.851,51,24
731,94,1 LAP,1:22.418,51,24
732,8,1 LAP,1:22.257,51,24
733,7,35.793,1:21.024,51,24
734,55,1 LAP,1:21.944,51,24
735,31,48.721,1:21.473,51,24
736,18,55.606,1:21.476,51,24
737,11,59.419,1:21.416,51,24
738,5,69.515,1:19.873,51,24
739,20,78.759,1:22.036,51,24
740,33,0,1:20.463,52,24
741,14,1 LAP,1:21.548,52,24
742,19,1 LAP,1:21.329,52,24
743,77,13.382,1:20.952,52,24
744,2,1 LAP,1:21.594,52,24
745,9,1 LAP,1:22.225,52,24
746,10,1 LAP,1:21.968,52,24
747,44,1 LAP,1:21.756,52,24
748,94,1 LAP,1:22.062,52,24
749,8,1 LAP,1:21.952,52,24
750,7,36.029,1:20.699,52,24
751,55,1 LAP,1:21.958,52,24
752,31,49.848,1:21.590,52,24
753,18,56.456,1:21.313,52,24
754,11,60.167,1:21.211,52,24
755,5,69.086,1:20.034,52,24
756,33,0,1:20.715,53,24
757,20,1 LAP,1:23.376,53,24
758,14,1 LAP,1:21.896,53,24
759,19,1 LAP,1:21.639,53,24
760,77,13.670,1:21.003,53,24
761,2,1 LAP,1:21.732,53,24
762,9,1 LAP,1:22.295,53,24
763,44,1 LAP,1:20.628,53,24
764,10,1 LAP,1:22.898,53,24
