,NO,GAP,TIME,LAP,race_id
120,3,4.049,2:04.820,8,20
121,27,11.735,2:06.808,8,20
122,11,16.742,2:08.296,8,20
123,30,19.311,2:08.624,8,20
124,77,20.341,2:08.398,8,20
125,2,23.464,2:08.970,8,20
126,31,27.011,2:09.272,8,20
127,55,27.794,2:09.179,8,20
128,20,33.717,2:11.218,8,20
129,26,34.831,2:11.267,8,20
130,18,35.780,2:10.543,8,20
131,19,39.359,2:10.887,8,20
132,8,42.805,2:09.791,8,20
133,9,48.450,2:13.957,8,20
134,94,49.802,2:14.001,8,20
135,14,PIT,2:30.342,8,20
136,44,0,2:03.954,9,20
137,3,5.261,2:05.166,9,20
138,27,14.768,2:06.987,9,20
139,11,20.430,2:07.642,9,20
140,30,23.468,2:08.111,9,20
141,77,24.488,2:08.101,9,20
142,2,28.420,2:08.910,9,20
143,55,30.813,2:06.973,9,20
144,31,33.599,2:10.542,9,20
145,20,40.437,2:10.674,9,20
146,26,41.809,2:10.932,9,20
147,18,42.544,2:10.718,9,20
148,19,46.051,2:10.646,9,20
149,8,48.069,2:09.218,9,20
150,9,56.834,2:12.338,9,20
151,94,58.655,2:12.807,9,20
152,44,0,2:05.448,10,20
153,3,5.169,2:05.356,10,20
154,27,15.900,2:06.580,10,20
155,11,22.834,2:07.852,10,20
156,30,25.603,2:07.583,10,20
157,77,26.840,2:07.800,10,20
158,2,30.992,2:08.020,10,20
159,55,32.640,2:07.275,10,20
160,31,37.111,2:08.960,10,20
161,20,46.270,2:11.281,10,20
162,26,46.873,2:10.512,10,20
163,18,47.773,2:10.677,10,20
164,19,52.691,2:12.088,10,20
165,8,53.625,2:11.004,10,20
166,9,62.884,2:11.498,10,20
167,94,64.850,2:11.643,10,20
168,44,0,2:12.836,11,20
169,3,PIT,2:18.406,11,20
170,27,19.355,2:16.291,11,20
171,30,33.926,2:21.159,11,20
172,11,PIT,2:25.424,11,20
173,77,36.013,2:22.009,11,20
174,2,41.783,2:23.627,11,20
175,55,42.461,2:22.657,11,20
176,31,PIT,2:29.829,11,20
177,18,61.396,2:26.459,11,20
178,20,PIT,2:34.522,11,20
179,19,69.762,2:29.907,11,20
180,8,70.691,2:29.902,11,20
181,9,84.097,2:34.049,11,20
182,94,86.577,2:34.563,11,20
183,44,0,3:04.735,12,20
184,27,PIT,2:52.816,12,20
185,3,9.745,3:03.741,12,20
186,77,15.386,2:44.108,12,20
187,30,PIT,2:51.934,12,20
188,55,24.448,2:46.722,12,20
189,2,PIT,2:52.801,12,20
190,11,30.288,2:59.601,12,20
191,18,45.860,2:49.199,12,20
192,19,50.495,2:45.468,12,20
193,8,52.002,2:46.046,12,20
194,31,52.407,3:03.038,12,20
195,9,64.814,2:45.452,12,20
196,94,69.713,2:47.871,12,20
197,20,70.883,3:07.662,12,20
198,44,0,3:07.695,13,20
199,3,0.573,2:58.523,13,20
200,77,1.790,2:54.099,13,20
201,55,2.403,2:45.650,13,20
202,27,3.596,3:03.855,13,20
203,11,4.274,2:41.681,13,20
204,30,6.175,2:52.745,13,20
205,18,7.629,2:29.464,13,20
206,2,8.351,2:46.197,13,20
207,19,9.322,2:26.522,13,20
208,8,10.778,2:26.471,13,20
209,31,11.563,2:26.851,13,20
210,94,18.397,2:16.379,13,20
211,20,19.223,2:16.035,13,20
212,9,PIT,2:26.184,13,20
213,44,0,2:55.558,14,20
214,3,1.066,2:56.051,14,20
215,77,2.050,2:55.818,14,20
216,55,2.656,2:55.811,14,20
217,27,3.148,2:55.110,14,20
218,11,3.891,2:55.175,14,20
219,30,4.614,2:53.997,14,20
220,18,5.458,2:53.387,14,20
221,2,5.896,2:53.103,14,20
222,19,6.812,2:53.048,14,20
223,8,7.450,2:52.230,14,20
224,31,8.060,2:52.055,14,20
225,94,8.802,2:45.963,14,20
226,20,9.325,2:45.660,14,20
227,9,10.262,2:42.517,14,20
228,44,0,2:02.612,15,20
229,3,1.946,2:03.492,15,20
230,77,4.350,2:04.912,15,20
231,55,6.817,2:06.773,15,20
232,27,7.578,2:07.042,15,20
233,11,8.767,2:07.488,15,20
234,30,10.128,2:08.126,15,20
235,18,11.618,2:08.772,15,20
236,2,12.182,2:08.898,15,20
237,19,14.504,2:10.304,15,20
238,8,15.250,2:10.412,15,20
239,31,15.983,2:10.535,15,20
240,20,16.473,2:09.760,15,20
241,94,18.936,2:12.746,15,20
242,9,19.596,2:11.946,15,20
243,44,0,2:01.989,16,20
244,3,2.328,2:02.371,16,20
245,77,6.447,2:04.086,16,20
246,55,10.414,2:05.586,16,20
247,27,11.387,2:05.798,16,20
248,11,12.580,2:05.802,16,20
249,30,14.028,2:05.889,16,20
250,18,15.986,2:06.357,16,20
251,2,16.886,2:06.693,16,20
252,8,20.289,2:07.028,16,20
253,19,23.441,2:10.926,16,20
254,20,24.072,2:09.588,16,20
255,31,25.185,2:11.191,16,20
256,94,28.841,2:11.894,16,20
257,9,29.505,2:11.898,16,20
258,44,0,2:01.715,17,20
259,3,2.797,2:02.184,17,20
260,77,7.990,2:03.258,17,20
261,55,13.567,2:04.868,17,20
262,27,14.414,2:04.742,17,20
263,11,15.704,2:04.839,17,20
264,30,17.645,2:05.332,17,20
265,18,20.184,2:05.913,17,20
266,2,21.369,2:06.198,17,20
267,8,25.485,2:06.911,17,20
268,20,29.152,2:06.795,17,20
269,31,30.923,2:07.453,17,20
270,9,35.981,2:08.191,17,20
271,94,39.533,2:12.407,17,20
272,19,PIT,2:20.017,17,20
273,44,0,2:01.352,18,20
274,3,3.052,2:01.607,18,20
275,77,9.593,2:02.955,18,20
276,55,16.252,2:04.037,18,20
277,27,17.166,2:04.104,18,20
278,11,18.713,2:04.361,18,20
279,30,20.973,2:04.680,18,20
280,18,23.964,2:05.132,18,20
281,2,25.416,2:05.399,18,20
282,8,30.285,2:06.152,18,20
283,20,32.743,2:04.943,18,20
284,31,34.530,2:04.959,18,20
285,9,41.522,2:06.893,18,20
286,94,50.431,2:12.250,18,20
287,19,66.396,2:26.005,18,20
288,44,0,2:01.100,19,20
289,3,3.411,2:01.459,19,20
290,77,10.634,2:02.141,19,20
291,55,19.107,2:03.955,19,20
292,27,20.319,2:04.253,19,20
293,11,21.900,2:04.287,19,20
294,30,24.470,2:04.597,19,20
295,18,27.779,2:04.915,19,20
296,2,29.115,2:04.799,19,20
297,8,34.229,2:05.044,19,20
298,20,36.487,2:04.844,19,20
299,31,38.601,2:05.171,19,20
300,9,47.039,2:06.617,19,20
301,94,60.144,2:10.813,19,20
302,19,68.973,2:03.677,19,20
303,44,0,2:00.985,20,20
304,3,3.969,2:01.543,20,20
305,77,12.334,2:02.685,20,20
306,55,22.512,2:04.390,20,20
307,27,23.331,2:03.997,20,20
308,11,24.935,2:04.020,20,20
309,30,27.390,2:03.905,20,20
310,2,33.236,2:05.106,20,20
311,18,35.637,2:08.843,20,20
312,8,40.202,2:06.958,20,20
313,20,41.610,2:06.108,20,20
314,31,42.900,2:05.284,20,20
315,9,52.254,2:06.200,20,20
316,94,70.343,2:11.184,20,20
317,19,71.733,2:03.745,20,20
318,44,0,2:00.797,21,20
319,3,4.927,2:01.755,21,20
320,77,15.118,2:03.581,21,20
321,55,24.649,2:02.934,21,20
322,27,26.023,2:03.489,21,20
323,11,27.734,2:03.596,21,20
324,30,30.543,2:03.950,21,20
325,2,35.657,2:03.218,21,20
326,18,39.159,2:04.319,21,20
327,8,44.120,2:04.715,21,20
328,20,45.832,2:05.019,21,20
329,31,47.038,2:04.935,21,20
330,9,56.909,2:05.452,21,20
331,19,75.464,2:04.528,21,20
332,94,PIT,2:21.437,21,20
333,44,0,2:02.033,22,20
334,3,4.252,2:01.358,22,20
335,77,15.715,2:02.630,22,20
336,55,24.805,2:02.189,22,20
337,27,26.771,2:02.781,22,20
338,11,28.502,2:02.801,22,20
339,30,31.427,2:02.917,22,20
340,2,36.449,2:02.825,22,20
341,18,41.597,2:04.471,22,20
342,8,46.411,2:04.324,22,20
343,20,48.103,2:04.304,22,20
344,31,49.229,2:04.224,22,20
345,9,60.587,2:05.711,22,20
346,19,76.750,2:03.319,22,20
347,44,0,2:00.999,23,20
348,94,1 LAP,2:33.000,23,20
349,3,4.430,2:01.177,23,20
350,77,16.354,2:01.638,23,20
351,55,25.538,2:01.732,23,20
352,27,27.668,2:01.896,23,20
353,11,29.677,2:02.174,23,20
354,30,32.554,2:02.126,23,20
355,2,37.842,2:02.392,23,20
356,18,44.852,2:04.254,23,20
357,8,49.111,2:03.699,23,20
358,20,51.696,2:04.592,23,20
359,31,52.674,2:04.444,23,20
360,9,64.356,2:04.768,23,20
361,19,78.952,2:03.201,23,20
362,44,0,2:00.372,24,20
363,3,6.041,2:01.983,24,20
364,94,1 LAP,2:06.907,24,20
365,77,18.014,2:02.032,24,20
366,55,26.669,2:01.503,24,20
367,27,29.025,2:01.729,24,20
368,11,31.556,2:02.251,24,20
369,30,33.892,2:01.710,24,20
370,2,39.467,2:01.997,24,20
371,18,48.059,2:03.579,24,20
372,8,53.953,2:05.214,24,20
373,31,57.282,2:04.980,24,20
374,20,PIT,2:12.455,24,20
375,9,69.034,2:05.050,24,20
376,19,PIT,2:12.987,24,20
377,44,0,1:59.952,25,20
378,3,6.868,2:00.779,25,20
379,94,1 LAP,2:05.692,25,20
380,77,20.161,2:02.099,25,20
381,55,28.257,2:01.540,25,20
382,27,30.839,2:01.766,25,20
383,11,33.427,2:01.823,25,20
384,30,35.416,2:01.476,25,20
385,2,41.610,2:02.095,25,20
386,18,51.372,2:03.265,25,20
387,8,59.403,2:05.402,25,20
388,31,60.690,2:03.360,25,20
389,9,73.800,2:04.718,25,20
390,20,93.277,2:29.450,25,20
391,44,0,2:00.591,26,20
392,19,1 LAP,2:30.689,26,20
393,3,6.623,2:00.346,26,20
394,94,1 LAP,2:06.189,26,20
395,77,21.539,2:01.969,26,20
396,55,28.718,2:01.052,26,20
397,27,31.159,2:00.911,26,20
398,11,34.029,2:01.193,26,20
399,30,36.136,2:01.311,26,20
400,2,41.753,2:00.734,26,20
401,18,PIT,2:09.712,26,20
402,8,61.642,2:02.830,26,20
403,31,62.725,2:02.626,26,20
404,9,77.881,2:04.672,26,20
405,20,93.503,2:00.817,26,20
406,44,0,1:59.350,27,20
407,19,1 LAP,2:02.273,27,20
408,3,8.288,2:01.015,27,20
409,77,24.295,2:02.106,27,20
410,94,1 LAP,2:07.492,27,20
411,27,32.498,2:00.689,27,20
412,11,35.169,2:00.490,27,20
413,30,37.353,2:00.567,27,20
414,55,PIT,2:08.161,27,20
415,2,PIT,2:07.701,27,20
416,8,PIT,2:09.743,27,20
417,31,PIT,2:09.567,27,20
418,18,89.211,2:28.068,27,20
419,9,PIT,2:11.013,27,20
420,20,92.812,1:58.659,27,20
421,44,0,1:58.469,28,20
422,19,1 LAP,1:59.076,28,20
423,3,PIT,2:07.510,28,20
424,94,1 LAP,2:04.919,28,20
425,77,PIT,2:08.888,28,20
426,27,PIT,2:07.429,28,20
427,11,PIT,2:07.258,28,20
428,44,PIT,2:06.530,29,20
429,9,1 LAP,2:59.837,29,20
430,94,PIT,2:12.758,29,20
431,30,PIT,2:08.378,29,20
432,44,0,2:22.087,30,20
433,3,8.713,1:55.876,30,20
434,9,1 LAP,2:08.055,30,20
435,77,24.764,1:54.246,30,20
436,27,26.064,1:53.649,30,20
437,55,30.498,1:55.822,30,20
438,11,31.248,1:55.125,30,20
439,30,43.850,2:25.028,30,20
440,2,44.587,1:57.651,30,20
441,18,49.823,1:55.018,30,20
442,20,54.195,1:55.131,30,20
443,8,56.511,1:53.833,30,20
444,31,57.158,1:53.797,30,20
445,94,1 LAP,2:41.534,30,20
446,19,82.137,1:53.139,30,20
447,44,0,1:52.323,31,20
448,3,8.675,1:52.285,31,20
449,9,1 LAP,2:02.843,31,20
450,77,24.559,1:52.118,31,20
451,27,25.845,1:52.104,31,20
452,55,31.990,1:53.815,31,20
453,11,32.653,1:53.728,31,20
454,30,44.223,1:52.696,31,20
455,2,45.466,1:53.202,31,20
456,18,51.152,1:53.652,31,20
457,20,55.073,1:53.201,31,20
458,8,56.133,1:51.945,31,20
459,31,57.270,1:52.435,31,20
460,94,1 LAP,2:04.150,31,20
461,19,81.648,1:51.834,31,20
462,44,0,1:51.128,32,20
463,3,8.541,1:50.994,32,20
464,77,25.472,1:52.041,32,20
465,27,27.464,1:52.747,32,20
466,55,35.226,1:54.364,32,20
467,11,35.729,1:54.204,32,20
468,9,PIT,2:14.761,32,20
469,30,45.626,1:52.531,32,20
470,2,47.004,1:52.666,32,20
471,18,51.982,1:51.958,32,20
472,20,55.376,1:51.431,32,20
473,8,56.342,1:51.337,32,20
474,31,57.323,1:51.181,32,20
475,94,1 LAP,1:58.970,32,20
476,19,81.854,1:51.334,32,20
477,44,0,1:49.453,33,20
478,3,9.585,1:50.497,33,20
479,77,26.086,1:50.067,33,20
480,27,29.179,1:51.168,33,20
481,55,37.395,1:51.622,33,20
482,11,38.079,1:51.803,33,20
483,30,47.183,1:51.010,33,20
484,2,48.675,1:51.124,33,20
485,18,54.067,1:51.538,33,20
486,8,57.869,1:50.980,33,20
487,20,59.842,1:53.919,33,20
488,31,59.959,1:52.089,33,20
489,9,1 LAP,2:22.860,33,20
490,19,84.088,1:51.687,33,20
491,94,1 LAP,2:01.236,33,20
492,44,0,1:49.474,34,20
493,3,9.465,1:49.354,34,20
494,77,25.630,1:49.018,34,20
495,27,29.875,1:50.170,34,20
496,55,38.311,1:50.390,34,20
497,11,39.014,1:50.409,34,20
498,30,48.516,1:50.807,34,20
499,2,49.623,1:50.422,34,20
500,18,55.885,1:51.292,34,20
501,8,58.629,1:50.234,34,20
502,31,60.417,1:49.932,34,20
503,20,62.541,1:52.173,34,20
504,9,1 LAP,1:54.132,34,20
505,19,84.817,1:50.203,34,20
506,94,1 LAP,1:56.285,34,20
507,44,0,1:48.761,35,20
508,3,8.947,1:48.243,35,20
509,77,25.107,1:48.238,35,20
510,27,30.622,1:49.508,35,20
511,55,38.697,1:49.147,35,20
512,11,39.727,1:49.474,35,20
513,30,49.001,1:49.246,35,20
514,2,50.647,1:49.785,35,20
515,18,57.336,1:50.212,35,20
516,8,59.402,1:49.534,35,20
517,31,61.295,1:49.639,35,20
518,20,65.403,1:51.623,35,20
519,19,87.042,1:50.986,35,20
520,9,1 LAP,1:55.189,35,20
521,94,1 LAP,1:54.941,35,20
522,44,0,1:47.849,36,20
523,3,8.923,1:47.825,36,20
524,77,25.359,1:48.101,36,20
525,27,31.505,1:48.732,36,20
526,55,39.481,1:48.633,36,20
527,11,40.498,1:48.620,36,20
528,30,49.992,1:48.840,36,20
529,2,52.212,1:49.414,36,20
530,18,59.446,1:49.959,36,20
531,8,60.766,1:49.213,36,20
532,31,62.505,1:49.059,36,20
533,20,67.976,1:50.422,36,20
534,19,90.944,1:51.751,36,20
535,9,1 LAP,1:52.496,36,20
536,44,0,1:47.249,37,20
537,94,2 LAPS,1:55.715,37,20
538,3,9.647,1:47.973,37,20
539,77,26.108,1:47.998,37,20
540,27,32.267,1:48.011,37,20
541,55,40.262,1:48.030,37,20
542,11,41.899,1:48.650,37,20
543,30,51.556,1:48.813,37,20
544,2,53.688,1:48.725,37,20
545,18,61.379,1:49.182,37,20
546,8,62.366,1:48.849,37,20
547,31,63.974,1:48.718,37,20
548,20,69.181,1:48.454,37,20
549,19,PIT,2:02.199,37,20
550,44,0,2:06.649,38,20
551,27,PIT,2:24.224,38,20
552,31,PIT,2:43.969,38,20
553,20,PIT,2:48.022,38,20
554,44,0,2:58.284,39,20
555,3,6.682,2:46.225,39,20
556,94,PIT,2:52.582,39,20
557,44,0,3:10.859,40,20
558,3,1.112,3:05.289,40,20
559,77,2.727,2:48.098,40,20
560,94,2 LAPS,2:59.554,40,20
561,55,4.978,2:29.971,40,20
562,11,6.325,2:29.339,40,20
563,30,7.853,2:13.371,40,20
564,2,10.799,2:13.764,40,20
565,18,12.554,2:03.587,40,20
566,8,14.643,2:04.305,40,20
567,27,26.961,2:05.293,40,20
568,31,28.791,1:57.483,40,20
569,20,43.369,1:59.337,40,20
570,19,44.121,1:59.313,40,20
571,44,0,3:09.674,41,20
572,3,0.724,3:09.286,41,20
573,77,1.234,3:08.181,41,20
574,55,3.042,3:07.738,41,20
575,94,2 LAPS,3:08.692,41,20
576,11,3.343,3:06.692,41,20
577,30,4.015,3:05.836,41,20
578,2,4.394,3:03.269,41,20
579,18,4.805,3:01.925,41,20
580,8,5.070,3:00.101,41,20
581,27,5.386,2:48.099,41,20
582,31,5.594,2:46.477,41,20
583,20,6.082,2:32.387,41,20
584,19,6.425,2:31.978,41,20
585,44,0,1:49.049,42,20
586,3,2.225,1:50.550,42,20
587,77,3.750,1:51.565,42,20
588,55,5.319,1:51.326,42,20
589,11,6.041,1:51.747,42,20
590,30,7.573,1:52.607,42,20
591,2,8.617,1:53.272,42,20
592,18,9.620,1:53.864,42,20
593,8,10.321,1:54.300,42,20
594,27,10.690,1:54.353,42,20
595,31,11.224,1:54.679,42,20
596,19,11.753,1:54.377,42,20
597,20,12.135,1:55.102,42,20
598,94,2 LAPS,2:04.758,42,20
599,44,0,1:47.133,43,20
600,3,4.280,1:49.188,43,20
601,77,5.388,1:48.771,43,20
602,55,6.851,1:48.665,43,20
603,11,7.647,1:48.739,43,20
604,30,9.336,1:48.896,43,20
605,2,10.815,1:49.331,43,20
606,18,12.270,1:49.783,43,20
607,8,12.980,1:49.792,43,20
608,27,13.619,1:50.062,43,20
609,31,14.335,1:50.244,43,20
610,19,15.241,1:50.621,43,20
611,20,18.536,1:53.534,43,20
612,94,2 LAPS,1:54.484,43,20
613,44,0,1:49.543,44,20
614,3,1.736,1:46.999,44,20
615,77,3.182,1:47.337,44,20
616,55,5.277,1:47.969,44,20
617,11,6.328,1:48.224,44,20
618,30,8.041,1:48.248,44,20
619,2,9.826,1:48.554,44,20
620,18,11.409,1:48.682,44,20
621,8,12.210,1:48.773,44,20
622,27,12.678,1:48.602,44,20
623,31,13.626,1:48.834,44,20
624,19,14.816,1:49.118,44,20
625,20,16.578,1:47.585,44,20
626,94,2 LAPS,1:53.122,44,20
627,44,0,1:46.389,45,20
628,3,2.241,1:46.894,45,20
629,77,3.609,1:46.816,45,20
630,55,6.454,1:47.566,45,20
631,11,7.920,1:47.981,45,20
632,30,9.804,1:48.152,45,20
633,2,11.735,1:48.298,45,20
634,18,13.553,1:48.533,45,20
635,8,14.402,1:48.581,45,20
636,27,14.964,1:48.675,45,20
637,31,15.892,1:48.655,45,20
638,19,17.003,1:48.576,45,20
639,20,17.841,1:47.652,45,20
640,94,2 LAPS,1:52.341,45,20
641,44,0,1:46.449,46,20
642,3,2.181,1:46.389,46,20
643,77,3.712,1:46.552,46,20
644,55,7.272,1:47.267,46,20
645,11,8.846,1:47.375,46,20
646,30,11.011,1:47.656,46,20
647,2,12.950,1:47.664,46,20
648,18,15.551,1:48.447,46,20
649,8,16.376,1:48.423,46,20
650,27,16.979,1:48.464,46,20
651,31,17.980,1:48.537,46,20
652,19,19.369,1:48.815,46,20
653,20,20.131,1:48.739,46,20
654,94,2 LAPS,1:51.178,46,20
655,44,0,1:45.656,47,20
656,3,2.540,1:46.015,47,20
657,77,4.021,1:45.965,47,20
658,55,8.840,1:47.224,47,20
659,11,10.642,1:47.452,47,20
660,30,12.576,1:47.221,47,20
661,2,15.108,1:47.814,47,20
662,18,19.193,1:49.298,47,20
663,8,19.850,1:49.130,47,20
664,27,20.325,1:49.002,47,20
665,31,21.234,1:48.910,47,20
666,19,22.577,1:48.864,47,20
667,20,23.268,1:48.793,47,20
668,94,2 LAPS,1:50.531,47,20
669,44,0,1:45.856,48,20
670,3,2.453,1:45.769,48,20
671,77,4.524,1:46.359,48,20
672,55,10.164,1:47.180,48,20
673,11,11.734,1:46.948,48,20
674,30,13.944,1:47.224,48,20
675,2,17.204,1:47.952,48,20
676,18,21.410,1:48.073,48,20
677,8,22.324,1:48.330,48,20
678,31,24.081,1:48.703,48,20
679,19,25.092,1:48.371,48,20
680,20,25.740,1:48.328,48,20
681,27,PIT,1:59.867,48,20
682,94,2 LAPS,1:49.906,48,20
683,44,0,1:46.121,49,20
684,3,2.385,1:46.053,49,20
685,77,5.659,1:47.256,49,20
686,55,11.285,1:47.242,49,20
687,11,12.671,1:47.058,49,20
688,30,14.788,1:46.965,49,20
689,2,18.443,1:47.360,49,20
690,18,22.856,1:47.567,49,20
691,8,24.424,1:48.221,49,20
692,31,25.671,1:47.711,49,20
693,19,27.164,1:48.193,49,20
694,20,27.788,1:48.169,49,20
695,94,2 LAPS,1:49.735,49,20
696,44,0,1:45.426,50,20
697,3,2.588,1:45.629,50,20
698,77,7.355,1:47.122,50,20
699,55,12.592,1:46.733,50,20
700,11,14.359,1:47.114,50,20
701,30,16.247,1:46.885,50,20
702,2,20.513,1:47.496,50,20
703,18,25.093,1:47.663,50,20
704,8,26.799,1:47.801,50,20
705,31,27.941,1:47.696,50,20
706,19,30.032,1:48.294,50,20
707,94,2 LAPS,1:49.628,50,20
708,20,PIT,2:19.600,50,20
709,44,0,1:46.153,51,20
710,3,2.903,1:46.468,51,20
711,77,6.920,1:45.718,51,20
712,55,13.119,1:46.680,51,20
713,11,14.993,1:46.787,51,20
714,30,17.007,1:46.913,51,20
715,2,21.632,1:47.272,51,20
716,18,26.584,1:47.644,51,20
717,8,28.285,1:47.639,51,20
718,31,29.591,1:47.803,51,20
719,19,31.003,1:47.124,51,20
720,94,2 LAPS,1:50.236,51,20
721,44,0,1:45.872,52,20
722,3,4.124,1:47.093,52,20
723,77,6.990,1:45.942,52,20
724,55,13.784,1:46.537,52,20
725,11,15.852,1:46.731,52,20
726,30,17.857,1:46.722,52,20
727,2,23.108,1:47.348,52,20
728,18,28.264,1:47.552,52,20
729,8,30.298,1:47.885,52,20
730,31,31.396,1:47.677,52,20
731,19,32.754,1:47.623,52,20
732,94,2 LAPS,1:49.341,52,20
733,44,0,1:45.681,53,20
734,3,4.662,1:46.219,53,20
735,77,6.974,1:45.665,53,20
736,55,14.883,1:46.780,53,20
737,11,17.256,1:47.085,53,20
738,30,19.225,1:47.049,53,20
739,2,24.552,1:47.125,53,20
740,18,30.758,1:48.175,53,20
741,8,32.423,1:47.806,53,20
742,31,33.802,1:48.087,53,20
743,19,35.228,1:48.155,53,20
744,94,2 LAPS,1:49.838,53,20
745,44,0,1:45.915,54,20
746,3,4.291,1:45.544,54,20
747,77,6.464,1:45.405,54,20
748,55,16.000,1:47.032,54,20
749,11,18.091,1:46.750,54,20
750,30,20.578,1:47.268,54,20
751,2,25.553,1:46.916,54,20
752,18,32.371,1:47.528,54,20
753,8,34.145,1:47.637,54,20
754,31,35.795,1:47.908,54,20
755,19,37.504,1:48.191,54,20
756,94,2 LAPS,1:49.308,54,20
757,44,0,1:45.008,55,20
758,3,4.877,1:45.594,55,20
759,77,7.172,1:45.716,55,20
760,55,17.989,1:46.997,55,20
761,11,20.262,1:47.179,55,20
762,30,22.779,1:47.209,55,20
763,2,27.509,1:46.964,55,20
764,18,34.875,1:47.512,55,20
765,8,36.996,1:47.859,55,20
766,31,38.833,1:48.046,55,20
767,19,41.578,1:49.082,55,20
768,94,2 LAPS,1:49.474,55,20
769,44,0,1:45.728,56,20
770,3,4.640,1:45.491,56,20
771,77,7.944,1:46.500,56,20
772,55,19.698,1:47.437,56,20
773,11,21.847,1:47.313,56,20
774,30,24.278,1:47.227,56,20
775,2,28.600,1:46.819,56,20
