,NO,GAP,TIME,LAP,race_id
78,94,12.728,1:33.880,4,10
79,88,14.405,1:33.104,4,10
80,3,0,1:30.264,5,10
81,33,1.428,1:30.456,5,10
82,55,3.295,1:30.990,5,10
83,5,4.026,1:31.056,5,10
84,7,4.830,1:31.197,5,10
85,77,6.371,1:31.723,5,10
86,11,7.734,1:32.102,5,10
87,22,8.561,1:32.306,5,10
88,14,9.539,1:32.520,5,10
89,8,10.141,1:32.481,5,10
90,26,10.839,1:32.687,5,10
91,27,11.506,1:32.900,5,10
92,20,12.283,1:33.233,5,10
93,21,13.081,1:33.388,5,10
94,30,13.510,1:33.357,5,10
95,12,14.168,1:33.431,5,10
96,19,14.473,1:32.841,5,10
97,9,15.191,1:33.968,5,10
98,94,16.042,1:33.578,5,10
99,88,17.617,1:33.476,5,10
100,3,0,1:30.506,6,10
101,33,1.153,1:30.231,6,10
102,55,3.775,1:30.986,6,10
103,5,4.445,1:30.925,6,10
104,7,5.301,1:30.977,6,10
105,77,7.168,1:31.303,6,10
106,11,9.139,1:31.911,6,10
107,22,9.896,1:31.841,6,10
108,14,11.090,1:32.057,6,10
109,8,11.807,1:32.172,6,10
110,26,12.643,1:32.310,6,10
111,27,13.364,1:32.364,6,10
112,20,14.124,1:32.347,6,10
113,21,15.163,1:32.588,6,10
114,30,15.816,1:32.812,6,10
115,19,16.347,1:32.380,6,10
116,12,17.354,1:33.692,6,10
117,9,17.850,1:33.165,6,10
118,94,18.971,1:33.435,6,10
119,88,20.412,1:33.301,6,10
120,3,0,1:30.577,7,10
121,33,1.347,1:30.771,7,10
122,55,5.530,1:32.332,7,10
123,5,6.048,1:32.180,7,10
124,7,6.640,1:31.916,7,10
125,77,8.212,1:31.621,7,10
126,11,10.643,1:32.081,7,10
127,22,11.441,1:32.122,7,10
128,14,12.476,1:31.963,7,10
129,8,13.203,1:31.973,7,10
130,26,14.053,1:31.987,7,10
131,27,14.784,1:31.997,7,10
132,20,15.725,1:32.178,7,10
133,21,16.597,1:32.011,7,10
134,30,17.369,1:32.130,7,10
135,19,18.064,1:32.294,7,10
136,12,19.425,1:32.648,7,10
137,9,20.168,1:32.895,7,10
138,94,21.544,1:33.150,7,10
139,88,23.160,1:33.325,7,10
140,3,0,1:30.596,8,10
141,33,1.364,1:30.613,8,10
142,5,6.141,1:30.689,8,10
143,55,7.579,1:32.645,8,10
144,7,8.242,1:32.198,8,10
145,77,9.399,1:31.783,8,10
146,11,11.933,1:31.886,8,10
147,22,12.910,1:32.065,8,10
148,14,14.110,1:32.230,8,10
149,8,14.886,1:32.279,8,10
150,27,15.998,1:31.810,8,10
151,20,17.778,1:32.649,8,10
152,26,18.491,1:35.034,8,10
153,21,20.193,1:34.192,8,10
154,30,20.590,1:33.817,8,10
155,12,21.382,1:32.553,8,10
156,9,22.395,1:32.823,8,10
157,19,PIT,1:35.902,8,10
158,94,23.442,1:32.494,8,10
159,88,25.666,1:33.102,8,10
160,3,0,1:30.728,9,10
161,33,1.518,1:30.882,9,10
162,5,5.986,1:30.573,9,10
163,55,9.109,1:32.258,9,10
164,7,9.756,1:32.242,9,10
165,77,10.977,1:32.306,9,10
166,22,14.325,1:32.143,9,10
167,14,15.626,1:32.244,9,10
168,8,16.483,1:32.325,9,10
169,11,PIT,1:35.812,9,10
170,27,17.197,1:31.927,9,10
171,20,19.667,1:32.617,9,10
172,30,22.297,1:32.435,9,10
173,21,23.260,1:33.795,9,10
174,26,PIT,1:36.067,9,10
175,12,24.025,1:33.371,9,10
176,94,25.745,1:33.031,9,10
177,88,28.200,1:33.262,9,10
178,9,PIT,1:37.081,9,10
179,19,40.352,1:47.710,9,10
180,3,0,1:31.138,10,10
181,33,1.513,1:31.133,10,10
182,5,5.188,1:30.340,10,10
183,7,9.543,1:30.925,10,10
184,77,12.029,1:32.190,10,10
185,55,PIT,1:36.401,10,10
186,14,16.655,1:32.167,10,10
187,8,17.489,1:32.144,10,10
188,22,PIT,1:35.155,10,10
189,27,PIT,1:35.507,10,10
190,30,23.690,1:32.531,10,10
191,21,24.615,1:32.493,10,10
192,20,PIT,1:36.146,10,10
193,12,25.984,1:33.097,10,10
194,94,27.422,1:32.815,10,10
195,88,30.322,1:33.260,10,10
196,11,35.043,1:49.164,10,10
197,19,39.769,1:30.555,10,10
198,26,43.840,1:51.148,10,10
199,9,46.605,1:48.995,10,10
200,33,0,1:31.382,11,10
201,3,PIT,1:34.329,11,10
202,5,2.804,1:30.511,11,10
203,7,7.361,1:30.713,11,10
204,77,9.904,1:30.770,11,10
205,8,16.780,1:32.186,11,10
206,14,PIT,1:35.412,11,10
207,21,24.000,1:32.280,11,10
208,12,25.924,1:32.835,11,10
209,30,PIT,1:35.669,11,10
210,88,30.648,1:33.221,11,10
211,94,PIT,1:36.552,11,10
212,55,31.519,1:50.042,11,10
213,11,33.748,1:31.600,11,10
214,22,35.859,1:50.412,11,10
215,19,38.216,1:31.342,11,10
216,27,38.641,1:49.970,11,10
217,20,42.161,1:50.381,11,10
218,26,43.138,1:32.193,11,10
219,9,44.452,1:30.742,11,10
220,5,0,1:30.526,12,10
221,33,PIT,1:34.948,12,10
222,7,PIT,1:34.516,12,10
223,77,PIT,1:34.514,12,10
224,8,14.998,1:31.548,12,10
225,3,15.883,1:47.779,12,10
226,21,22.290,1:31.620,12,10
227,12,PIT,1:36.503,12,10
228,55,29.507,1:31.318,12,10
229,88,31.482,1:34.164,12,10
230,11,31.947,1:31.529,12,10
231,22,34.208,1:31.679,12,10
232,14,35.482,1:49.640,12,10
233,19,37.151,1:32.265,12,10
234,27,37.764,1:32.453,12,10
235,20,40.568,1:31.737,12,10
236,26,41.888,1:32.080,12,10
237,9,42.892,1:31.770,12,10
238,30,44.374,1:51.240,12,10
239,94,50.114,1:52.365,12,10
240,5,0,1:30.473,13,10
241,8,16.144,1:31.619,13,10
242,3,16.462,1:31.052,13,10
243,33,19.282,1:48.137,13,10
244,21,23.717,1:31.900,13,10
245,7,26.185,1:48.111,13,10
246,77,28.945,1:48.330,13,10
247,55,30.987,1:31.953,13,10
248,11,33.346,1:31.872,13,10
249,88,36.100,1:35.091,13,10
250,22,36.438,1:32.703,13,10
251,14,36.836,1:31.827,13,10
252,19,38.462,1:31.784,13,10
253,27,39.130,1:31.839,13,10
254,20,42.397,1:32.302,13,10
255,26,43.590,1:32.175,13,10
256,9,44.771,1:32.352,13,10
257,30,45.575,1:31.674,13,10
258,12,49.187,1:50.563,13,10
259,94,51.882,1:32.241,13,10
260,5,0,1:30.785,14,10
261,3,16.062,1:30.385,14,10
262,8,17.931,1:32.572,14,10
263,33,18.493,1:29.996,14,10
264,21,24.991,1:32.059,14,10
265,7,25.296,1:29.896,14,10
266,77,28.756,1:30.596,14,10
267,55,31.829,1:31.627,14,10
268,11,34.117,1:31.556,14,10
269,22,37.153,1:31.500,14,10
270,14,38.279,1:32.228,14,10
271,19,39.761,1:32.084,14,10
272,88,41.306,1:35.991,14,10
273,27,41.437,1:33.092,14,10
274,20,43.869,1:32.257,14,10
275,26,44.799,1:31.994,14,10
276,9,46.026,1:32.040,14,10
277,30,47.102,1:32.312,14,10
278,12,49.835,1:31.433,14,10
279,94,53.215,1:32.118,14,10
280,5,PIT,1:34.073,15,10
281,3,12.446,1:30.457,15,10
282,33,14.803,1:30.383,15,10
283,8,PIT,1:36.843,15,10
284,7,21.238,1:30.015,15,10
285,21,23.790,1:32.872,15,10
286,77,25.760,1:31.077,15,10
287,55,29.042,1:31.286,15,10
288,11,31.560,1:31.516,15,10
289,22,35.408,1:32.328,15,10
290,14,36.984,1:32.778,15,10
291,19,37.866,1:32.178,15,10
292,27,39.846,1:32.482,15,10
293,88,42.198,1:34.965,15,10
294,20,42.798,1:33.002,15,10
295,26,43.433,1:32.707,15,10
296,9,44.682,1:32.729,15,10
297,30,45.520,1:32.491,15,10
298,12,47.966,1:32.204,15,10
299,94,51.388,1:32.246,15,10
300,3,0,1:30.255,16,10
301,33,2.387,1:30.285,16,10
302,5,4.804,1:47.505,16,10
303,7,8.608,1:30.071,16,10
304,77,14.080,1:31.021,16,10
305,21,PIT,1:35.477,16,10
306,55,18.174,1:31.833,16,10
307,11,20.869,1:32.010,16,10
308,22,24.992,1:32.285,16,10
309,14,27.077,1:32.794,16,10
310,19,27.746,1:32.581,16,10
311,27,29.258,1:32.113,16,10
312,8,29.592,1:51.592,16,10
313,20,33.123,1:33.026,16,10
314,26,33.698,1:32.966,16,10
315,88,35.055,1:35.558,16,10
316,9,35.427,1:33.446,16,10
317,30,35.883,1:33.064,16,10
318,12,37.809,1:32.544,16,10
319,94,41.273,1:32.586,16,10
320,3,0,1:30.802,17,10
321,33,1.939,1:30.354,17,10
322,5,3.762,1:29.760,17,10
323,7,8.038,1:30.232,17,10
324,77,14.519,1:31.241,17,10
325,55,19.286,1:31.914,17,10
326,11,21.893,1:31.826,17,10
327,22,26.265,1:32.075,17,10
328,14,28.817,1:32.542,17,10
329,19,29.544,1:32.600,17,10
330,8,30.017,1:31.227,17,10
331,27,31.488,1:33.032,17,10
332,20,34.957,1:32.636,17,10
333,26,35.533,1:32.637,17,10
334,9,37.117,1:32.492,17,10
335,30,37.948,1:32.867,17,10
336,21,38.351,1:52.587,17,10
337,12,40.122,1:33.115,17,10
338,88,41.200,1:36.947,17,10
339,94,43.146,1:32.675,17,10
340,3,0,1:30.581,18,10
341,33,1.794,1:30.436,18,10
342,5,3.441,1:30.260,18,10
343,7,7.792,1:30.335,18,10
344,77,15.104,1:31.166,18,10
345,55,20.550,1:31.845,18,10
346,11,23.092,1:31.780,18,10
347,22,27.866,1:32.182,18,10
348,14,30.515,1:32.279,18,10
349,19,31.338,1:32.375,18,10
350,8,31.715,1:32.279,18,10
351,27,32.945,1:32.038,18,10
352,20,37.347,1:32.971,18,10
353,26,38.013,1:33.061,18,10
354,9,39.442,1:32.906,18,10
355,21,39.829,1:32.059,18,10
356,30,40.779,1:33.412,18,10
357,12,42.405,1:32.864,18,10
358,88,44.413,1:33.794,18,10
359,94,45.368,1:32.803,18,10
360,3,0,1:30.692,19,10
361,33,1.603,1:30.501,19,10
362,5,2.697,1:29.948,19,10
363,7,7.380,1:30.280,19,10
364,77,15.685,1:31.273,19,10
365,55,21.750,1:31.892,19,10
366,11,24.145,1:31.745,19,10
367,22,29.112,1:31.938,19,10
368,14,32.250,1:32.427,19,10
369,19,33.025,1:32.379,19,10
370,8,33.510,1:32.487,19,10
371,27,34.380,1:32.127,19,10
372,20,39.256,1:32.601,19,10
373,26,39.952,1:32.631,19,10
374,21,40.567,1:31.430,19,10
375,9,42.224,1:33.474,19,10
376,30,43.036,1:32.949,19,10
377,12,44.770,1:33.057,19,10
378,88,47.417,1:33.696,19,10
379,94,47.843,1:33.167,19,10
380,3,0,1:30.298,20,10
381,33,1.474,1:30.169,20,10
382,5,2.632,1:30.233,20,10
383,7,7.290,1:30.208,20,10
384,77,16.714,1:31.327,20,10
385,55,23.380,1:31.928,20,10
386,11,25.760,1:31.913,20,10
387,22,31.001,1:32.187,20,10
388,14,34.356,1:32.404,20,10
389,19,35.266,1:32.539,20,10
390,8,35.730,1:32.518,20,10
391,27,36.368,1:32.286,20,10
392,20,41.519,1:32.561,20,10
393,26,42.253,1:32.599,20,10
394,21,42.717,1:32.448,20,10
395,9,44.638,1:32.712,20,10
396,30,45.303,1:32.565,20,10
397,12,47.235,1:32.763,20,10
398,94,51.282,1:33.737,20,10
399,88,52.338,1:35.219,20,10
400,3,0,1:30.671,21,10
401,33,1.254,1:30.451,21,10
402,5,2.586,1:30.625,21,10
403,7,6.747,1:30.128,21,10
404,77,17.519,1:31.476,21,10
405,55,24.355,1:31.646,21,10
406,11,27.187,1:32.098,21,10
407,22,32.470,1:32.140,21,10
408,14,35.953,1:32.268,21,10
409,19,36.956,1:32.361,21,10
410,8,37.505,1:32.446,21,10
411,20,43.252,1:32.404,21,10
412,26,44.474,1:32.892,21,10
413,21,44.937,1:32.891,21,10
414,9,46.979,1:33.012,21,10
415,30,47.688,1:33.056,21,10
416,12,49.427,1:32.863,21,10
417,94,53.821,1:33.210,21,10
418,88,55.828,1:34.161,21,10
419,3,0,1:30.423,22,10
420,33,1.249,1:30.418,22,10
421,5,2.329,1:30.166,22,10
422,7,6.373,1:30.049,22,10
423,77,18.652,1:31.556,22,10
424,55,25.889,1:31.957,22,10
425,11,28.725,1:31.961,22,10
426,22,34.442,1:32.395,22,10
427,14,37.905,1:32.375,22,10
428,19,38.726,1:32.193,22,10
429,8,39.393,1:32.311,22,10
430,20,45.355,1:32.526,22,10
431,21,45.881,1:31.367,22,10
432,26,47.332,1:33.281,22,10
433,9,49.867,1:33.311,22,10
434,30,50.524,1:33.259,22,10
435,12,52.040,1:33.036,22,10
436,94,56.628,1:33.230,22,10
437,88,PIT,1:38.024,22,10
438,3,0,1:30.425,23,10
439,33,1.198,1:30.374,23,10
440,5,2.749,1:30.845,23,10
441,7,6.360,1:30.412,23,10
442,77,19.901,1:31.674,23,10
443,55,27.199,1:31.735,23,10
444,11,30.395,1:32.095,23,10
445,22,36.383,1:32.366,23,10
446,14,39.920,1:32.440,23,10
447,19,40.688,1:32.387,23,10
448,8,41.339,1:32.371,23,10
449,21,46.225,1:30.769,23,10
450,20,48.338,1:33.408,23,10
451,26,49.309,1:32.402,23,10
452,9,52.957,1:33.515,23,10
453,30,53.458,1:33.359,23,10
454,12,54.643,1:33.028,23,10
455,94,59.294,1:33.091,23,10
456,88,90.070,1:57.066,23,10
457,3,0,1:31.352,24,10
458,33,1.020,1:31.174,24,10
459,5,2.200,1:30.803,24,10
460,7,5.322,1:30.314,24,10
461,77,20.416,1:31.867,24,10
462,55,27.665,1:31.818,24,10
463,11,31.163,1:32.120,24,10
464,22,37.556,1:32.525,24,10
465,14,41.354,1:32.786,24,10
466,19,42.104,1:32.768,24,10
467,8,42.717,1:32.730,24,10
468,21,46.198,1:31.325,24,10
469,20,49.724,1:32.738,24,10
470,26,50.779,1:32.822,24,10
471,30,55.930,1:33.824,24,10
472,12,56.768,1:33.477,24,10
473,9,PIT,1:37.756,24,10
474,94,60.914,1:32.972,24,10
475,88,90.484,1:31.766,24,10
476,3,0,1:30.805,25,10
477,33,0.781,1:30.566,25,10
478,5,2.097,1:30.702,25,10
479,7,5.271,1:30.754,25,10
480,77,21.149,1:31.538,25,10
481,55,28.947,1:32.087,25,10
482,11,32.425,1:32.067,25,10
483,22,39.045,1:32.294,25,10
484,14,42.841,1:32.292,25,10
485,8,44.420,1:32.508,25,10
486,21,46.788,1:31.395,25,10
487,19,PIT,1:35.565,25,10
488,20,51.830,1:32.911,25,10
489,26,PIT,1:35.787,25,10
490,30,57.358,1:32.233,25,10
491,12,59.049,1:33.086,25,10
492,94,63.298,1:33.189,25,10
493,9,78.383,1:49.827,25,10
494,3,0,1:30.606,26,10
495,33,0.997,1:30.822,26,10
496,5,2.277,1:30.786,26,10
497,7,5.633,1:30.968,26,10
498,88,1 LAP,1:38.242,26,10
499,77,22.389,1:31.846,26,10
500,55,30.285,1:31.944,26,10
501,11,34.028,1:32.209,26,10
502,22,41.017,1:32.578,26,10
503,14,44.490,1:32.255,26,10
504,8,45.509,1:31.695,26,10
505,21,47.533,1:31.351,26,10
506,20,54.081,1:32.857,26,10
507,30,59.283,1:32.531,26,10
508,12,61.544,1:33.101,26,10
509,19,64.623,1:48.365,26,10
510,94,66.683,1:33.991,26,10
511,26,73.911,1:48.756,26,10
512,9,78.729,1:30.952,26,10
513,3,0,1:30.681,27,10
514,33,1.179,1:30.863,27,10
515,5,2.343,1:30.747,27,10
516,7,5.455,1:30.503,27,10
517,88,1 LAP,1:32.595,27,10
518,77,23.091,1:31.383,27,10
519,55,31.599,1:31.995,27,10
520,11,35.845,1:32.498,27,10
521,22,42.733,1:32.397,27,10
522,14,45.995,1:32.186,27,10
523,8,46.887,1:32.059,27,10
524,21,48.294,1:31.442,27,10
525,20,55.783,1:32.383,27,10
526,30,60.737,1:32.135,27,10
527,12,63.572,1:32.709,27,10
528,19,63.647,1:29.705,27,10
529,94,69.144,1:33.142,27,10
530,26,73.468,1:30.238,27,10
531,9,78.714,1:30.666,27,10
532,33,0,1:30.654,28,10
533,5,1.366,1:30.856,28,10
534,3,PIT,1:33.902,28,10
535,7,4.154,1:30.532,28,10
536,88,1 LAP,1:32.286,28,10
537,77,22.836,1:31.578,28,10
538,55,31.819,1:32.053,28,10
539,11,36.812,1:32.800,28,10
540,22,43.615,1:32.715,28,10
541,14,46.157,1:31.995,28,10
542,8,47.114,1:32.060,28,10
543,21,48.075,1:31.614,28,10
544,20,56.368,1:32.418,28,10
545,30,61.309,1:32.405,28,10
546,19,61.734,1:29.920,28,10
547,12,64.739,1:33.000,28,10
548,94,70.411,1:33.100,28,10
549,26,72.115,1:30.480,28,10
550,9,77.865,1:30.984,28,10
551,33,0,1:30.337,29,10
552,7,4.151,1:30.334,29,10
553,5,PIT,1:33.773,29,10
554,88,1 LAP,1:32.089,29,10
555,3,19.054,1:47.322,29,10
556,77,24.034,1:31.535,29,10
557,55,33.439,1:31.957,29,10
558,11,39.108,1:32.633,29,10
559,22,45.730,1:32.452,29,10
560,14,47.895,1:32.075,29,10
561,21,49.531,1:31.793,29,10
562,8,PIT,1:35.664,29,10
563,20,58.877,1:32.846,29,10
564,19,61.147,1:29.750,29,10
565,30,64.172,1:33.200,29,10
566,12,67.185,1:32.783,29,10
567,26,72.800,1:31.022,29,10
568,94,74.126,1:34.052,29,10
569,9,78.671,1:31.143,29,10
570,33,0,1:30.562,30,10
571,7,3.800,1:30.211,30,10
572,88,1 LAP,1:32.359,30,10
573,3,17.466,1:28.974,30,10
574,5,21.630,1:47.390,30,10
575,77,25.567,1:32.095,30,10
576,55,34.893,1:32.016,30,10
577,11,40.864,1:32.318,30,10
578,22,47.503,1:32.335,30,10
579,14,49.315,1:31.982,30,10
580,21,PIT,1:34.657,30,10
581,19,61.246,1:30.661,30,10
582,20,PIT,1:36.174,30,10
583,30,66.410,1:32.800,30,10
584,12,69.385,1:32.762,30,10
585,8,71.388,1:49.509,30,10
586,26,73.531,1:31.293,30,10
587,94,76.788,1:33.224,30,10
588,9,79.283,1:31.174,30,10
589,33,0,1:31.002,31,10
590,7,3.228,1:30.430,31,10
591,88,1 LAP,1:32.607,31,10
592,3,15.349,1:28.885,31,10
593,5,18.765,1:28.137,31,10
594,77,25.800,1:31.235,31,10
595,55,35.645,1:31.754,31,10
596,11,41.964,1:32.102,31,10
597,22,48.815,1:32.314,31,10
598,14,50.418,1:32.105,31,10
599,19,59.679,1:29.435,31,10
600,30,67.834,1:32.426,31,10
601,12,71.040,1:32.657,31,10
602,8,71.263,1:30.877,31,10
603,21,71.859,1:49.235,31,10
604,26,73.900,1:31.371,31,10
605,94,78.873,1:33.087,31,10
606,9,79.779,1:31.498,31,10
607,20,82.981,1:49.494,31,10
608,33,0,1:30.935,32,10
609,7,2.706,1:30.413,32,10
610,3,13.304,1:28.890,32,10
611,5,16.383,1:28.553,32,10
612,88,1 LAP,1:34.555,32,10
613,77,26.346,1:31.481,32,10
614,55,36.265,1:31.555,32,10
615,11,43.043,1:32.014,32,10
616,22,50.151,1:32.271,32,10
617,14,51.483,1:32.000,32,10
618,19,58.637,1:29.893,32,10
619,30,69.589,1:32.690,32,10
620,8,70.848,1:30.520,32,10
621,21,71.793,1:30.869,32,10
622,12,74.359,1:34.254,32,10
623,26,74.563,1:31.598,32,10
624,94,81.167,1:33.229,32,10
625,9,81.520,1:32.676,32,10
626,20,82.394,1:30.348,32,10
627,33,0,1:31.093,33,10
628,7,2.102,1:30.489,33,10
629,3,11.048,1:28.837,33,10
630,5,13.723,1:28.433,33,10
631,88,1 LAP,1:32.091,33,10
632,77,26.870,1:31.617,33,10
633,55,36.876,1:31.704,33,10
634,11,44.312,1:32.362,33,10
635,22,51.477,1:32.419,33,10
636,14,52.722,1:32.332,33,10
637,19,57.571,1:30.027,33,10
638,21,71.262,1:30.562,33,10
639,8,72.085,1:32.330,33,10
640,26,74.692,1:31.222,33,10
641,30,PIT,1:38.300,33,10
642,12,77.330,1:34.064,33,10
643,9,81.850,1:31.423,33,10
644,20,82.534,1:31.233,33,10
645,94,PIT,1:38.559,33,10
646,7,0,1:31.152,34,10
647,33,PIT,1:34.587,34,10
648,3,6.865,1:29.071,34,10
649,5,9.043,1:28.574,34,10
650,88,1 LAP,1:32.381,34,10
651,77,25.515,1:31.899,34,10
652,55,35.592,1:31.970,34,10
653,11,43.912,1:32.854,34,10
654,22,50.604,1:32.381,34,10
655,14,51.817,1:32.349,34,10
656,19,54.690,1:30.373,34,10
657,21,68.147,1:30.139,34,10
658,8,69.703,1:30.872,34,10
659,26,72.125,1:30.687,34,10
660,12,76.957,1:32.881,34,10
661,9,79.765,1:31.169,34,10
662,20,80.380,1:31.100,34,10
663,30,93.425,1:49.883,34,10
664,7,PIT,1:34.555,35,10
665,3,1.878,1:29.568,35,10
666,5,3.472,1:28.984,35,10
667,94,1 LAP,1:53.657,35,10
668,33,14.975,1:48.197,35,10
669,88,1 LAP,1:33.873,35,10
670,77,22.849,1:31.889,35,10
671,55,32.914,1:31.877,35,10
672,11,PIT,1:36.011,35,10
673,22,48.513,1:32.464,35,10
674,14,49.656,1:32.394,35,10
675,19,50.808,1:30.673,35,10
676,21,64.062,1:30.470,35,10
677,8,66.054,1:30.906,35,10
678,26,68.235,1:30.665,35,10
679,12,75.293,1:32.891,35,10
680,9,76.745,1:31.535,35,10
681,20,77.402,1:31.577,35,10
682,30,88.649,1:29.779,35,10
683,3,0,1:29.497,36,10
684,5,1.189,1:29.092,36,10
685,33,12.416,1:28.816,36,10
686,94,1 LAP,1:31.933,36,10
687,7,16.332,1:47.707,36,10
688,88,1 LAP,1:33.266,36,10
689,77,23.218,1:31.744,36,10
690,55,33.094,1:31.555,36,10
691,14,50.872,1:32.591,36,10
692,19,51.417,1:31.984,36,10
693,22,PIT,1:35.701,36,10
694,11,62.106,1:48.113,36,10
695,21,64.113,1:31.426,36,10
696,26,67.366,1:30.506,36,10
697,8,71.462,1:36.783,36,10
698,9,77.111,1:31.741,36,10
699,20,77.580,1:31.553,36,10
700,12,PIT,1:36.556,36,10
701,30,87.190,1:29.916,36,10
702,3,0,1:29.461,37,10
703,5,PIT,1:32.792,37,10
704,33,11.921,1:28.966,37,10
705,7,15.498,1:28.627,37,10
706,94,1 LAP,1:31.744,37,10
707,88,1 LAP,1:32.557,37,10
708,77,25.504,1:31.747,37,10
709,55,34.854,1:31.221,37,10
710,19,52.889,1:30.933,37,10
711,14,54.964,1:33.553,37,10
712,11,62.446,1:29.801,37,10
713,21,66.003,1:31.351,37,10
714,26,68.605,1:30.700,37,10
715,22,73.088,1:49.710,37,10
716,9,79.344,1:31.694,37,10
717,20,79.890,1:31.771,37,10
718,8,PIT,1:44.116,37,10
719,30,87.757,1:30.028,37,10
720,3,0,1:29.837,38,10
721,33,11.686,1:29.602,38,10
722,12,1 LAP,1:51.341,38,10
723,7,14.199,1:28.538,38,10
724,94,1 LAP,1:31.182,38,10
725,5,20.557,1:45.874,38,10
726,88,1 LAP,1:32.783,38,10
727,77,27.522,1:31.855,38,10
728,55,PIT,1:34.559,38,10
729,19,53.759,1:30.707,38,10
730,14,56.882,1:31.755,38,10
731,11,62.414,1:29.805,38,10
732,21,66.817,1:30.651,38,10
733,26,69.229,1:30.461,38,10
734,22,74.204,1:30.953,38,10
735,9,80.984,1:31.477,38,10
736,20,81.495,1:31.442,38,10
737,30,88.835,1:30.915,38,10
738,3,0,1:30.157,39,10
739,33,10.625,1:29.096,39,10
740,12,1 LAP,1:29.905,39,10
741,7,12.762,1:28.720,39,10
742,5,18.374,1:27.974,39,10
743,94,1 LAP,1:31.991,39,10
744,88,1 LAP,1:32.579,39,10
745,8,1 LAP,2:03.648,39,10
746,77,PIT,1:35.603,39,10
747,19,54.728,1:31.126,39,10
748,55,59.034,1:49.615,39,10
749,14,PIT,1:35.550,39,10
750,11,62.733,1:30.476,39,10
751,21,67.415,1:30.755,39,10
752,26,69.703,1:30.631,39,10
753,22,74.307,1:30.260,39,10
754,20,82.454,1:31.116,39,10
755,9,83.633,1:32.806,39,10
756,3,0,1:30.213,40,10
757,30,1 LAP,1:32.670,40,10
758,33,9.346,1:28.934,40,10
759,7,11.356,1:28.807,40,10
760,12,1 LAP,1:31.653,40,10
761,5,16.960,1:28.799,40,10
762,94,1 LAP,1:31.603,40,10
763,8,1 LAP,1:29.851,40,10
764,88,1 LAP,1:32.809,40,10
765,77,51.223,1:48.468,40,10
766,19,56.200,1:31.685,40,10
767,55,58.725,1:29.904,40,10
768,11,62.578,1:30.058,40,10
769,21,68.039,1:30.837,40,10
770,26,70.234,1:30.744,40,10
771,22,74.803,1:30.709,40,10
772,14,82.191,1:50.129,40,10
773,20,83.782,1:31.541,40,10
774,9,PIT,1:35.657,40,10
775,3,0,1:30.254,41,10
