,NO,GAP,TIME,LAP,race_id
105,30,9.457,1:27.988,6,17
106,27,9.839,1:27.918,6,17
107,20,10.572,1:28.166,6,17
108,26,11.313,1:28.474,6,17
109,18,11.860,1:28.515,6,17
110,8,12.642,1:29.179,6,17
111,40,13.470,1:29.400,6,17
112,9,13.796,1:29.346,6,17
113,94,14.071,1:29.219,6,17
114,5,0,1:22.661,7,17
115,7,1.886,1:23.257,7,17
116,77,3.735,1:23.772,7,17
117,33,4.963,1:24.025,7,17
118,44,6.539,1:24.649,7,17
119,55,8.287,1:25.106,7,17
120,14,9.653,1:25.651,7,17
121,11,10.545,1:25.838,7,17
122,2,11.571,1:26.091,7,17
123,31,12.536,1:26.400,7,17
124,30,13.107,1:26.311,7,17
125,27,13.578,1:26.400,7,17
126,20,14.595,1:26.684,7,17
127,26,15.447,1:26.795,7,17
128,18,16.008,1:26.809,7,17
129,8,16.769,1:26.788,7,17
130,40,17.982,1:27.173,7,17
131,94,18.966,1:27.556,7,17
132,9,19.788,1:28.653,7,17
133,5,0,1:22.512,8,17
134,7,2.467,1:23.093,8,17
135,77,4.847,1:23.624,8,17
136,33,6.151,1:23.700,8,17
137,44,7.989,1:23.962,8,17
138,55,10.781,1:25.006,8,17
139,14,12.586,1:25.445,8,17
140,11,13.632,1:25.599,8,17
141,2,14.582,1:25.523,8,17
142,31,15.787,1:25.763,8,17
143,30,16.377,1:25.782,8,17
144,27,17.083,1:26.017,8,17
145,20,18.305,1:26.222,8,17
146,26,19.233,1:26.298,8,17
147,18,19.847,1:26.351,8,17
148,8,20.656,1:26.399,8,17
149,40,22.370,1:26.900,8,17
150,94,23.377,1:26.923,8,17
151,9,24.284,1:27.008,8,17
152,5,0,1:22.457,9,17
153,7,2.760,1:22.750,9,17
154,77,5.789,1:23.399,9,17
155,33,7.270,1:23.576,9,17
156,44,9.409,1:23.877,9,17
157,55,13.182,1:24.858,9,17
158,14,15.104,1:24.975,9,17
159,11,16.284,1:25.109,9,17
160,2,17.201,1:25.076,9,17
161,31,18.442,1:25.112,9,17
162,30,19.268,1:25.348,9,17
163,27,20.066,1:25.440,9,17
164,20,21.847,1:25.999,9,17
165,26,22.782,1:26.006,9,17
166,18,23.659,1:26.269,9,17
167,8,24.353,1:26.154,9,17
168,40,26.413,1:26.500,9,17
169,94,27.595,1:26.675,9,17
170,9,28.386,1:26.559,9,17
171,5,0,1:22.255,10,17
172,7,2.961,1:22.456,10,17
173,77,6.859,1:23.325,10,17
174,33,8.250,1:23.235,10,17
175,44,10.649,1:23.495,10,17
176,55,15.440,1:24.513,10,17
177,14,17.622,1:24.773,10,17
178,11,18.766,1:24.737,10,17
179,2,19.727,1:24.781,10,17
180,31,20.996,1:24.809,10,17
181,30,21.905,1:24.892,10,17
182,27,22.659,1:24.848,10,17
183,20,25.043,1:25.451,10,17
184,26,26.067,1:25.540,10,17
185,18,26.897,1:25.493,10,17
186,8,27.970,1:25.872,10,17
187,40,30.132,1:25.974,10,17
188,94,31.711,1:26.371,10,17
189,9,32.549,1:26.418,10,17
190,5,0,1:22.764,11,17
191,7,2.777,1:22.580,11,17
192,77,7.635,1:23.540,11,17
193,33,9.082,1:23.596,11,17
194,44,11.291,1:23.406,11,17
195,55,16.669,1:23.993,11,17
196,14,19.723,1:24.865,11,17
197,11,20.830,1:24.828,11,17
198,2,21.807,1:24.844,11,17
199,31,23.419,1:25.187,11,17
200,30,24.308,1:25.167,11,17
201,27,25.123,1:25.228,11,17
202,20,27.731,1:25.452,11,17
203,26,28.712,1:25.409,11,17
204,18,29.734,1:25.601,11,17
205,8,30.754,1:25.548,11,17
206,40,33.003,1:25.635,11,17
207,94,34.984,1:26.037,11,17
208,9,35.945,1:26.160,11,17
209,5,0,1:22.626,12,17
210,7,3.318,1:23.167,12,17
211,77,8.478,1:23.469,12,17
212,33,9.905,1:23.449,12,17
213,44,12.126,1:23.461,12,17
214,55,18.215,1:24.172,12,17
215,14,22.124,1:25.027,12,17
216,11,23.246,1:25.042,12,17
217,2,24.255,1:25.074,12,17
218,31,25.738,1:24.945,12,17
219,30,26.794,1:25.112,12,17
220,27,28.995,1:26.498,12,17
221,20,30.871,1:25.766,12,17
222,26,31.838,1:25.752,12,17
223,18,33.016,1:25.908,12,17
224,8,33.939,1:25.811,12,17
225,40,36.153,1:25.776,12,17
226,94,38.732,1:26.374,12,17
227,9,39.557,1:26.238,12,17
228,5,0,1:22.798,13,17
229,7,3.430,1:22.910,13,17
230,77,8.758,1:23.078,13,17
231,33,10.588,1:23.481,13,17
232,44,12.397,1:23.069,13,17
233,55,19.684,1:24.267,13,17
234,14,23.821,1:24.495,13,17
235,11,25.255,1:24.807,13,17
236,2,26.402,1:24.945,13,17
237,31,27.932,1:24.992,13,17
238,30,29.137,1:25.141,13,17
239,27,31.296,1:25.099,13,17
240,20,33.622,1:25.549,13,17
241,26,34.748,1:25.708,13,17
242,18,36.097,1:25.879,13,17
243,8,37.861,1:26.720,13,17
244,40,39.332,1:25.977,13,17
245,94,42.241,1:26.307,13,17
246,9,43.191,1:26.432,13,17
247,5,0,1:23.081,14,17
248,7,3.197,1:22.848,14,17
249,77,9.136,1:23.459,14,17
250,33,10.738,1:23.231,14,17
251,44,12.564,1:23.248,14,17
252,55,20.966,1:24.363,14,17
253,14,25.040,1:24.300,14,17
254,11,26.632,1:24.458,14,17
255,2,27.923,1:24.602,14,17
256,31,29.931,1:25.080,14,17
257,30,31.056,1:25.000,14,17
258,27,33.493,1:25.278,14,17
259,20,36.402,1:25.861,14,17
260,26,37.294,1:25.627,14,17
261,18,38.616,1:25.600,14,17
262,8,40.371,1:25.591,14,17
263,40,42.237,1:25.986,14,17
264,94,45.298,1:26.138,14,17
265,9,46.253,1:26.143,14,17
266,5,0,1:22.844,15,17
267,7,2.994,1:22.641,15,17
268,77,9.298,1:23.006,15,17
269,33,11.031,1:23.137,15,17
270,44,12.923,1:23.203,15,17
271,55,22.291,1:24.169,15,17
272,14,26.220,1:24.024,15,17
273,11,28.048,1:24.260,15,17
274,2,29.531,1:24.452,15,17
275,31,31.717,1:24.630,15,17
276,30,33.304,1:25.092,15,17
277,27,35.710,1:25.061,15,17
278,20,38.998,1:25.440,15,17
279,26,40.043,1:25.593,15,17
280,18,41.269,1:25.497,15,17
281,8,43.018,1:25.491,15,17
282,40,45.124,1:25.731,15,17
283,94,48.145,1:25.691,15,17
284,9,49.430,1:26.021,15,17
285,5,0,1:22.843,16,17
286,7,2.895,1:22.744,16,17
287,77,9.253,1:22.798,16,17
288,33,11.204,1:23.016,16,17
289,44,12.998,1:22.918,16,17
290,55,23.577,1:24.129,16,17
291,14,26.936,1:23.559,16,17
292,11,29.006,1:23.801,16,17
293,2,30.649,1:23.961,16,17
294,31,33.207,1:24.333,16,17
295,30,34.947,1:24.486,16,17
296,27,36.670,1:23.803,16,17
297,20,40.847,1:24.692,16,17
298,26,42.507,1:25.307,16,17
299,18,43.797,1:25.371,16,17
300,8,45.453,1:25.278,16,17
301,40,48.076,1:25.795,16,17
302,94,50.748,1:25.446,16,17
303,9,52.386,1:25.799,16,17
304,5,0,1:22.749,17,17
305,7,2.919,1:22.773,17,17
306,77,9.162,1:22.658,17,17
307,33,11.334,1:22.879,17,17
308,44,13.203,1:22.954,17,17
309,55,25.141,1:24.313,17,17
310,14,27.505,1:23.318,17,17
311,11,29.982,1:23.725,17,17
312,2,31.865,1:23.965,17,17
313,31,34.424,1:23.966,17,17
314,30,36.507,1:24.309,17,17
315,27,37.845,1:23.924,17,17
316,20,42.876,1:24.778,17,17
317,26,44.677,1:24.919,17,17
318,18,46.124,1:25.076,17,17
319,8,47.906,1:25.202,17,17
320,40,50.928,1:25.601,17,17
321,94,53.491,1:25.492,17,17
322,9,55.243,1:25.606,17,17
323,5,0,1:22.642,18,17
324,7,2.914,1:22.637,18,17
325,77,9.112,1:22.592,18,17
326,33,11.437,1:22.745,18,17
327,44,13.565,1:23.004,18,17
328,55,26.304,1:23.805,18,17
329,14,28.657,1:23.794,18,17
330,11,31.195,1:23.855,18,17
331,2,33.081,1:23.858,18,17
332,31,35.856,1:24.074,18,17
333,30,38.636,1:24.771,18,17
334,27,39.253,1:24.050,18,17
335,20,44.672,1:24.438,18,17
336,26,46.768,1:24.733,18,17
337,18,48.237,1:24.755,18,17
338,8,50.065,1:24.801,18,17
339,40,53.895,1:25.609,18,17
340,94,56.402,1:25.553,18,17
341,9,58.495,1:25.894,18,17
342,5,0,1:22.621,19,17
343,7,2.880,1:22.587,19,17
344,77,9.238,1:22.747,19,17
345,33,11.870,1:23.054,19,17
346,44,13.850,1:22.906,19,17
347,55,27.534,1:23.851,19,17
348,14,29.671,1:23.635,19,17
349,11,32.480,1:23.906,19,17
350,2,34.472,1:24.012,19,17
351,31,37.307,1:24.072,19,17
352,27,39.951,1:23.319,19,17
353,30,41.620,1:25.605,19,17
354,20,46.694,1:24.643,19,17
355,26,48.677,1:24.530,19,17
356,18,50.219,1:24.603,19,17
357,8,52.146,1:24.702,19,17
358,40,56.813,1:25.539,19,17
359,94,59.395,1:25.614,19,17
360,9,61.475,1:25.601,19,17
361,5,0,1:22.676,20,17
362,7,2.668,1:22.464,20,17
363,77,9.242,1:22.680,20,17
364,33,11.827,1:22.633,20,17
365,44,13.878,1:22.704,20,17
366,55,28.659,1:23.801,20,17
367,14,30.680,1:23.685,20,17
368,11,33.755,1:23.951,20,17
369,2,35.729,1:23.933,20,17
370,31,38.659,1:24.028,20,17
371,27,40.686,1:23.411,20,17
372,30,43.488,1:24.544,20,17
373,20,48.725,1:24.707,20,17
374,26,50.611,1:24.610,20,17
375,18,52.420,1:24.877,20,17
376,8,PIT,1:27.759,20,17
377,40,59.903,1:25.766,20,17
378,94,62.378,1:25.659,20,17
379,9,64.410,1:25.611,20,17
380,5,0,1:23.086,21,17
381,7,2.297,1:22.715,21,17
382,77,8.786,1:22.630,21,17
383,33,11.546,1:22.805,21,17
384,44,13.726,1:22.934,21,17
385,55,29.218,1:23.645,21,17
386,14,31.132,1:23.538,21,17
387,11,34.197,1:23.528,21,17
388,2,36.424,1:23.781,21,17
389,31,39.301,1:23.728,21,17
390,27,40.945,1:23.345,21,17
391,30,44.753,1:24.351,21,17
392,20,50.113,1:24.474,21,17
393,26,51.764,1:24.239,21,17
394,18,54.050,1:24.716,21,17
395,40,62.016,1:25.199,21,17
396,94,64.700,1:25.408,21,17
397,9,66.609,1:25.285,21,17
398,5,0,1:22.670,22,17
399,7,2.111,1:22.484,22,17
400,77,8.893,1:22.777,22,17
401,33,11.504,1:22.628,22,17
402,44,13.478,1:22.422,22,17
403,55,30.549,1:24.001,22,17
404,14,32.124,1:23.662,22,17
405,11,35.289,1:23.762,22,17
406,2,37.678,1:23.924,22,17
407,31,40.832,1:24.201,22,17
408,27,42.030,1:23.755,22,17
409,30,46.667,1:24.584,22,17
410,20,52.645,1:25.202,22,17
411,26,53.759,1:24.665,22,17
412,18,56.346,1:24.966,22,17
413,40,64.460,1:25.114,22,17
414,94,67.449,1:25.419,22,17
415,9,69.135,1:25.196,22,17
416,5,0,1:22.804,23,17
417,7,2.233,1:22.926,23,17
418,77,8.743,1:22.654,23,17
419,33,11.284,1:22.584,23,17
420,44,13.299,1:22.625,23,17
421,55,31.302,1:23.557,23,17
422,14,32.944,1:23.624,23,17
423,11,36.167,1:23.682,23,17
424,2,38.633,1:23.759,23,17
425,31,41.860,1:23.832,23,17
426,27,43.023,1:23.797,23,17
427,30,48.234,1:24.371,23,17
428,20,54.335,1:24.494,23,17
429,26,55.638,1:24.683,23,17
430,18,58.146,1:24.604,23,17
431,40,66.926,1:25.270,23,17
432,94,69.966,1:25.321,23,17
433,9,71.846,1:25.515,23,17
434,5,0,1:22.789,24,17
435,7,1.912,1:22.468,24,17
436,77,8.746,1:22.792,24,17
437,33,11.140,1:22.645,24,17
438,44,13.103,1:22.593,24,17
439,55,31.968,1:23.455,24,17
440,14,33.608,1:23.453,24,17
441,11,36.679,1:23.301,24,17
442,2,39.263,1:23.419,24,17
443,31,42.944,1:23.873,24,17
444,27,43.838,1:23.604,24,17
445,30,49.915,1:24.470,24,17
446,20,55.894,1:24.348,24,17
447,26,57.254,1:24.405,24,17
448,18,59.464,1:24.107,24,17
449,40,69.221,1:25.084,24,17
450,94,72.558,1:25.381,24,17
451,9,74.346,1:25.289,24,17
452,5,0,1:22.597,25,17
453,7,1.874,1:22.559,25,17
454,77,8.749,1:22.600,25,17
455,33,11.128,1:22.585,25,17
456,44,13.028,1:22.522,25,17
457,55,32.987,1:23.616,25,17
458,14,34.563,1:23.552,25,17
459,11,37.610,1:23.528,25,17
460,2,40.408,1:23.742,25,17
461,31,43.992,1:23.645,25,17
462,27,44.834,1:23.593,25,17
463,30,51.406,1:24.088,25,17
464,20,57.506,1:24.209,25,17
465,26,59.224,1:24.567,25,17
466,18,61.266,1:24.399,25,17
467,40,71.822,1:25.198,25,17
468,94,75.284,1:25.323,25,17
469,9,76.828,1:25.079,25,17
470,5,0,1:22.386,26,17
471,7,1.930,1:22.442,26,17
472,77,8.995,1:22.632,26,17
473,33,11.358,1:22.616,26,17
474,44,13.094,1:22.452,26,17
475,55,34.229,1:23.628,26,17
476,14,35.673,1:23.496,26,17
477,11,38.653,1:23.429,26,17
478,2,41.610,1:23.588,26,17
479,31,45.395,1:23.789,26,17
480,27,46.160,1:23.712,26,17
481,30,53.085,1:24.065,26,17
482,20,59.081,1:23.961,26,17
483,26,61.027,1:24.189,26,17
484,18,63.112,1:24.232,26,17
485,40,74.585,1:25.149,26,17
486,94,78.033,1:25.135,26,17
487,9,79.618,1:25.176,26,17
488,5,0,1:22.550,27,17
489,7,1.889,1:22.509,27,17
490,77,8.783,1:22.338,27,17
491,33,11.350,1:22.542,27,17
492,44,13.021,1:22.477,27,17
493,55,35.100,1:23.421,27,17
494,14,36.483,1:23.360,27,17
495,11,39.427,1:23.324,27,17
496,2,42.557,1:23.497,27,17
497,31,46.907,1:24.062,27,17
498,27,48.272,1:24.662,27,17
499,30,54.497,1:23.962,27,17
500,20,60.455,1:23.924,27,17
501,26,62.515,1:24.038,27,17
502,18,64.967,1:24.405,27,17
503,40,77.326,1:25.291,27,17
504,94,80.784,1:25.301,27,17
505,9,82.333,1:25.265,27,17
506,5,0,1:23.079,28,17
507,7,1.485,1:22.675,28,17
508,77,8.143,1:22.439,28,17
509,33,10.724,1:22.453,28,17
510,44,12.380,1:22.438,28,17
511,55,35.155,1:23.134,28,17
512,14,36.610,1:23.206,28,17
513,11,39.717,1:23.369,28,17
514,2,43.071,1:23.593,28,17
515,31,47.674,1:23.846,28,17
516,27,49.290,1:24.097,28,17
517,30,55.056,1:23.638,28,17
518,20,61.662,1:24.286,28,17
519,26,63.584,1:24.148,28,17
520,18,66.587,1:24.699,28,17
521,40,79.169,1:24.922,28,17
522,5,0,1:23.447,29,17
523,7,1.195,1:23.157,29,17
524,9,1 LAP,1:28.188,29,17
525,94,PIT,1:31.091,29,17
526,77,7.487,1:22.791,29,17
527,33,10.020,1:22.743,29,17
528,44,11.294,1:22.361,29,17
529,55,35.142,1:23.434,29,17
530,14,36.585,1:23.422,29,17
531,11,39.830,1:23.560,29,17
532,2,43.133,1:23.509,29,17
533,31,48.207,1:23.980,29,17
534,27,50.073,1:24.230,29,17
535,30,55.300,1:23.691,29,17
536,20,62.183,1:23.968,29,17
537,26,64.218,1:24.081,29,17
538,18,PIT,1:26.643,29,17
539,40,80.390,1:24.668,29,17
540,5,0,1:22.592,30,17
541,7,1.347,1:22.744,30,17
542,9,1 LAP,1:24.639,30,17
543,33,9.898,1:22.470,30,17
544,77,PIT,1:25.008,30,17
545,44,11.227,1:22.525,30,17
546,94,1 LAP,1:43.347,30,17
547,55,36.374,1:23.824,30,17
548,14,37.464,1:23.471,30,17
549,11,40.727,1:23.489,30,17
550,2,43.980,1:23.439,30,17
551,31,49.183,1:23.568,30,17
552,27,51.148,1:23.667,30,17
553,30,56.381,1:23.673,30,17
554,20,63.773,1:24.182,30,17
555,26,65.586,1:23.960,30,17
556,5,0,1:23.665,31,17
557,7,1.415,1:23.733,31,17
558,40,1 LAP,1:28.445,31,17
559,18,1 LAP,1:41.207,31,17
560,9,1 LAP,1:25.043,31,17
561,33,8.858,1:22.625,31,17
562,44,PIT,1:24.755,31,17
563,94,1 LAP,1:23.798,31,17
564,77,27.239,1:41.001,31,17
565,55,36.221,1:23.512,31,17
566,14,37.424,1:23.625,31,17
567,11,40.377,1:23.315,31,17
568,2,43.678,1:23.363,31,17
569,31,49.148,1:23.630,31,17
570,27,51.011,1:23.528,31,17
571,30,56.574,1:23.858,31,17
572,26,65.860,1:23.939,31,17
573,20,PIT,1:26.219,31,17
574,7,0,1:22.701,32,17
575,5,PIT,1:25.390,32,17
576,18,1 LAP,1:23.546,32,17
577,40,1 LAP,1:26.666,32,17
578,33,7.830,1:23.088,32,17
579,9,1 LAP,1:26.653,32,17
580,77,24.779,1:21.656,32,17
581,44,26.852,1:38.651,32,17
582,94,1 LAP,1:26.935,32,17
583,55,36.299,1:24.194,32,17
584,14,37.135,1:23.827,32,17
585,11,39.835,1:23.574,32,17
586,2,43.309,1:23.747,32,17
587,31,48.682,1:23.650,32,17
588,27,50.477,1:23.582,32,17
589,30,56.442,1:23.984,32,17
590,26,65.326,1:23.582,32,17
591,7,PIT,1:23.778,33,17
592,20,1 LAP,1:41.904,33,17
593,18,1 LAP,1:23.209,33,17
594,33,7.159,1:23.107,33,17
595,40,1 LAP,1:26.725,33,17
596,9,1 LAP,1:24.791,33,17
597,5,17.492,1:39.996,33,17
598,77,22.265,1:21.264,33,17
599,44,24.469,1:21.395,33,17
600,94,1 LAP,1:24.724,33,17
601,55,36.641,1:24.120,33,17
602,14,37.411,1:24.054,33,17
603,11,39.762,1:23.705,33,17
604,2,42.914,1:23.383,33,17
605,31,48.616,1:23.712,33,17
606,27,50.263,1:23.564,33,17
607,30,56.324,1:23.660,33,17
608,26,64.805,1:23.257,33,17
609,33,0,1:22.289,34,17
610,40,1 LAP,1:24.843,34,17
611,9,1 LAP,1:24.788,34,17
612,5,10.037,1:21.993,34,17
613,7,11.161,1:40.609,34,17
614,77,14.966,1:22.149,34,17
615,44,16.391,1:21.370,34,17
616,94,1 LAP,1:24.331,34,17
617,55,31.179,1:23.986,34,17
618,14,31.990,1:24.027,34,17
619,11,PIT,1:26.332,34,17
620,2,37.014,1:23.548,34,17
621,31,42.758,1:23.590,34,17
622,27,43.985,1:23.170,34,17
623,30,50.225,1:23.349,34,17
624,26,58.455,1:23.098,34,17
625,20,75.841,1:22.542,34,17
626,18,80.360,1:23.295,34,17
627,33,0,1:22.561,35,17
628,9,1 LAP,1:24.838,35,17
629,40,PIT,1:28.001,35,17
630,5,10.261,1:22.785,35,17
631,7,11.439,1:22.839,35,17
632,77,14.772,1:22.367,35,17
633,44,15.963,1:22.133,35,17
634,94,1 LAP,1:24.341,35,17
635,55,PIT,1:26.536,35,17
636,14,PIT,1:26.452,35,17
637,2,37.852,1:23.399,35,17
638,27,44.775,1:23.351,35,17
639,31,PIT,1:25.903,35,17
640,30,51.486,1:23.822,35,17
641,11,56.265,1:42.180,35,17
642,26,59.501,1:23.607,35,17
643,20,75.836,1:22.556,35,17
644,18,81.356,1:23.557,35,17
645,33,0,1:22.693,46,17
646,5,10.658,1:23.090,46,17
647,7,12.098,1:23.352,46,17
648,9,1 LAP,1:27.585,46,17
649,77,14.645,1:22.566,46,17
650,44,15.778,1:22.508,46,17
651,94,1 LAP,1:24.859,46,17
652,40,1 LAP,1:43.224,46,17
653,2,38.426,1:23.267,46,17
654,27,44.564,1:22.482,46,17
655,30,52.875,1:24.082,46,17
656,55,54.795,1:42.334,46,17
657,14,55.348,1:42.160,46,17
658,11,57.242,1:23.670,46,17
659,26,60.590,1:23.782,46,17
660,31,64.600,1:41.193,46,17
661,20,75.824,1:22.681,46,17
662,33,0,1:22.970,47,17
663,18,1 LAP,1:26.017,47,17
664,5,10.171,1:22.483,47,17
665,7,11.960,1:22.832,47,17
666,77,14.746,1:23.071,47,17
667,44,15.763,1:22.955,47,17
668,9,1 LAP,1:27.453,47,17
669,94,1 LAP,1:25.090,47,17
670,40,1 LAP,1:25.121,47,17
671,2,38.645,1:23.189,47,17
672,27,44.107,1:22.513,47,17
673,30,53.273,1:23.368,47,17
674,14,56.236,1:23.858,47,17
675,55,57.343,1:25.518,47,17
676,11,58.021,1:23.749,47,17
677,26,61.280,1:23.660,47,17
678,31,64.101,1:22.471,47,17
679,33,0,1:22.041,48,17
680,18,1 LAP,1:23.426,48,17
681,5,10.473,1:22.343,48,17
682,7,12.119,1:22.200,48,17
683,77,14.650,1:21.945,48,17
684,44,15.372,1:21.650,48,17
685,9,1 LAP,1:24.614,48,17
686,94,1 LAP,1:24.436,48,17
687,40,1 LAP,1:24.467,48,17
688,2,39.954,1:23.350,48,17
689,27,44.558,1:22.492,48,17
690,30,54.936,1:23.704,48,17
691,14,58.665,1:24.470,48,17
692,55,59.607,1:24.305,48,17
693,11,60.420,1:24.440,48,17
694,26,62.741,1:23.502,48,17
695,31,64.933,1:22.873,48,17
696,33,0,1:22.404,49,17
697,18,1 LAP,1:23.510,49,17
698,5,10.344,1:22.275,49,17
699,7,12.007,1:22.292,49,17
700,77,14.122,1:21.876,49,17
701,44,15.188,1:22.220,49,17
702,9,1 LAP,1:24.691,49,17
703,94,1 LAP,1:24.144,49,17
704,40,1 LAP,1:24.230,49,17
705,2,40.776,1:23.226,49,17
706,27,45.060,1:22.906,49,17
707,30,56.536,1:24.004,49,17
708,14,58.913,1:22.652,49,17
709,55,60.623,1:23.420,49,17
710,11,61.644,1:23.628,49,17
711,26,64.021,1:23.684,49,17
712,31,65.925,1:23.396,49,17
713,33,0,1:22.351,50,17
714,18,1 LAP,1:23.378,50,17
715,5,10.281,1:22.288,50,17
716,7,12.027,1:22.371,50,17
717,77,13.765,1:21.994,50,17
718,44,15.262,1:22.425,50,17
719,9,1 LAP,1:24.111,50,17
720,94,1 LAP,1:24.114,50,17
721,40,1 LAP,1:24.420,50,17
722,2,41.731,1:23.306,50,17
723,27,45.427,1:22.718,50,17
724,30,57.783,1:23.598,50,17
725,14,59.478,1:22.916,50,17
726,55,61.310,1:23.038,50,17
727,11,62.533,1:23.240,50,17
728,31,66.917,1:23.343,50,17
729,26,PIT,1:25.859,50,17
730,33,0,1:22.422,56,17
731,18,1 LAP,1:23.465,56,17
732,5,10.266,1:22.407,56,17
733,7,11.784,1:22.179,56,17
734,77,13.532,1:22.189,56,17
735,44,15.026,1:22.186,56,17
736,9,1 LAP,1:24.241,56,17
737,94,1 LAP,1:24.238,56,17
738,40,1 LAP,1:24.190,56,17
739,2,43.283,1:23.974,56,17
740,27,46.026,1:23.021,56,17
741,30,58.985,1:23.624,56,17
742,14,60.080,1:23.024,56,17
743,55,62.075,1:23.187,56,17
744,11,63.592,1:23.481,56,17
745,31,67.295,1:22.800,56,17
746,20,76.771,1:22.584,56,17
747,33,PIT,1:25.012,57,17
748,26,1 LAP,1:41.793,57,17
749,18,1 LAP,1:24.264,57,17
750,5,7.380,1:22.126,57,17
751,7,9.057,1:22.285,57,17
752,77,10.908,1:22.388,57,17
753,44,12.087,1:22.073,57,17
754,9,1 LAP,1:24.231,57,17
755,94,1 LAP,1:24.126,57,17
756,40,1 LAP,1:24.095,57,17
757,27,44.083,1:23.069,57,17
758,2,PIT,1:26.117,57,17
759,30,58.145,1:24.172,57,17
760,14,58.682,1:23.614,57,17
761,55,60.114,1:23.051,57,17
762,11,61.532,1:22.952,57,17
763,31,64.912,1:22.629,57,17
764,5,0,1:22.449,58,17
765,7,1.530,1:22.302,58,17
766,18,1 LAP,1:26.961,58,17
767,77,3.367,1:22.288,58,17
768,44,4.501,1:22.243,58,17
769,9,1 LAP,1:24.167,58,17
770,33,20.892,1:50.721,58,17
771,94,1 LAP,1:23.825,58,17
772,40,1 LAP,1:25.555,58,17
773,27,37.260,1:23.006,58,17
