,NO,GAP,TIME,LAP,race_id
60,10,12.441,1:58.809,4,25
61,9,13.749,1:58.153,4,25
62,28,15.335,1:58.605,4,25
63,18,16.459,1:58.093,4,25
64,44,17.278,1:57.941,4,25
65,94,18.619,1:58.287,4,25
66,8,20.427,1:58.811,4,25
67,3,21.603,1:58.599,4,25
68,5,0,1:59.402,5,25
69,77,0.404,1:58.629,5,25
70,7,0.717,1:58.216,5,25
71,33,1.221,1:57.765,5,25
72,19,1.801,1:54.993,5,25
73,14,1.864,1:56.585,5,25
74,11,2.333,1:54.143,5,25
75,27,2.947,1:53.426,5,25
76,55,3.144,1:50.650,5,25
77,10,3.714,1:50.675,5,25
78,9,4.110,1:49.763,5,25
79,28,4.445,1:48.512,5,25
80,18,4.556,1:47.499,5,25
81,44,4.770,1:46.894,5,25
82,94,5.855,1:46.638,5,25
83,8,5.900,1:44.875,5,25
84,3,6.217,1:44.016,5,25
85,5,0,1:13.666,6,25
86,77,1.012,1:14.274,6,25
87,7,1.881,1:14.830,6,25
88,33,2.460,1:14.905,6,25
89,19,3.714,1:15.579,6,25
90,14,4.635,1:16.437,6,25
91,11,5.031,1:16.364,6,25
92,27,5.945,1:16.664,6,25
93,55,6.420,1:16.942,6,25
94,10,7.326,1:17.278,6,25
95,9,7.740,1:17.296,6,25
96,18,8.198,1:17.308,6,25
97,44,8.376,1:17.272,6,25
98,28,9.347,1:18.568,6,25
99,94,9.779,1:17.590,6,25
100,8,10.199,1:17.965,6,25
101,3,10.257,1:17.706,6,25
102,5,0,1:13.649,7,25
103,77,1.177,1:13.814,7,25
104,7,2.329,1:14.097,7,25
105,33,3.490,1:14.679,7,25
106,19,4.907,1:14.842,7,25
107,14,6.148,1:15.162,7,25
108,11,6.964,1:15.582,7,25
109,27,8.046,1:15.750,7,25
110,55,9.099,1:16.328,7,25
111,10,9.942,1:16.265,7,25
112,44,10.572,1:15.845,7,25
113,9,10.586,1:16.495,7,25
114,18,11.472,1:16.923,7,25
115,28,12.273,1:16.575,7,25
116,3,12.602,1:15.994,7,25
117,94,13.593,1:17.463,7,25
118,8,14.044,1:17.494,7,25
119,5,0,1:13.859,8,25
120,77,1.634,1:14.316,8,25
121,7,2.567,1:14.097,8,25
122,33,3.809,1:14.178,8,25
123,19,5.866,1:14.818,8,25
124,14,6.900,1:14.611,8,25
125,11,8.536,1:15.431,8,25
126,27,9.808,1:15.621,8,25
127,55,10.992,1:15.752,8,25
128,44,12.079,1:15.366,8,25
129,10,12.252,1:16.169,8,25
130,9,13.419,1:16.692,8,25
131,18,13.672,1:16.059,8,25
132,28,14.573,1:16.159,8,25
133,3,14.579,1:15.836,8,25
134,94,16.043,1:16.309,8,25
135,8,16.327,1:16.142,8,25
136,5,0,1:14.049,9,25
137,77,1.671,1:14.086,9,25
138,7,2.871,1:14.353,9,25
139,33,4.159,1:14.399,9,25
140,19,6.654,1:14.837,9,25
141,14,7.599,1:14.748,9,25
142,11,9.523,1:15.036,9,25
143,27,11.164,1:15.405,9,25
144,44,12.592,1:14.562,9,25
145,55,12.747,1:15.804,9,25
146,10,14.423,1:16.220,9,25
147,9,15.167,1:15.797,9,25
148,18,15.455,1:15.832,9,25
149,3,16.145,1:15.615,9,25
150,28,17.470,1:16.946,9,25
151,94,18.427,1:16.433,9,25
152,8,19.493,1:17.215,9,25
153,5,0,1:13.924,10,25
154,77,1.668,1:13.921,10,25
155,7,3.120,1:14.173,10,25
156,33,4.486,1:14.251,10,25
157,19,7.535,1:14.805,10,25
158,14,8.306,1:14.631,10,25
159,11,10.289,1:14.690,10,25
160,27,12.188,1:14.948,10,25
161,44,12.498,1:13.830,10,25
162,55,15.241,1:16.418,10,25
163,10,16.388,1:15.889,10,25
164,9,17.380,1:16.137,10,25
165,18,17.734,1:16.203,10,25
166,3,18.054,1:15.833,10,25
167,28,19.505,1:15.959,10,25
168,94,20.746,1:16.243,10,25
169,8,21.839,1:16.270,10,25
170,5,0,1:13.744,11,25
171,77,1.846,1:13.922,11,25
172,7,3.459,1:14.083,11,25
173,33,4.859,1:14.117,11,25
174,19,8.499,1:14.708,11,25
175,14,9.486,1:14.924,11,25
176,11,11.277,1:14.732,11,25
177,44,12.975,1:14.221,11,25
178,27,14.377,1:15.933,11,25
179,55,16.985,1:15.488,11,25
180,10,18.431,1:15.787,11,25
181,3,19.040,1:14.730,11,25
182,9,20.424,1:16.788,11,25
183,18,20.930,1:16.940,11,25
184,28,21.763,1:16.002,11,25
185,94,23.205,1:16.203,11,25
186,8,24.401,1:16.306,11,25
187,5,0,1:13.782,12,25
188,77,2.249,1:14.185,12,25
189,7,3.691,1:14.014,12,25
190,33,5.109,1:14.032,12,25
191,19,9.453,1:14.736,12,25
192,14,10.458,1:14.754,12,25
193,11,12.732,1:15.237,12,25
194,44,13.329,1:14.136,12,25
195,27,15.997,1:15.402,12,25
196,55,18.983,1:15.780,12,25
197,10,20.380,1:15.731,12,25
198,3,20.550,1:15.292,12,25
199,9,22.409,1:15.767,12,25
200,18,22.888,1:15.740,12,25
201,28,23.894,1:15.913,12,25
202,94,25.611,1:16.188,12,25
203,8,27.048,1:16.429,12,25
204,5,0,1:13.990,13,25
205,77,2.226,1:13.967,13,25
206,7,4.050,1:14.349,13,25
207,33,5.398,1:14.279,13,25
208,19,10.360,1:14.897,13,25
209,14,11.338,1:14.870,13,25
210,11,13.737,1:14.995,13,25
211,44,13.940,1:14.601,13,25
212,27,17.519,1:15.512,13,25
213,55,20.551,1:15.558,13,25
214,3,21.224,1:14.664,13,25
215,10,22.817,1:16.427,13,25
216,9,24.514,1:16.095,13,25
217,18,24.582,1:15.684,13,25
218,28,25.850,1:15.946,13,25
219,94,27.669,1:16.048,13,25
220,8,29.962,1:16.904,13,25
221,5,0,1:14.068,14,25
222,77,2.165,1:14.007,14,25
223,7,4.434,1:14.452,14,25
224,33,5.532,1:14.202,14,25
225,19,11.305,1:15.013,14,25
226,14,12.395,1:15.125,14,25
227,44,15.280,1:15.408,14,25
228,11,16.324,1:16.655,14,25
229,27,19.050,1:15.599,14,25
230,3,22.234,1:15.078,14,25
231,55,22.279,1:15.796,14,25
232,10,24.799,1:16.050,14,25
233,18,26.429,1:15.915,14,25
234,9,27.613,1:17.167,14,25
235,28,27.804,1:16.022,14,25
236,94,29.946,1:16.345,14,25
237,8,32.518,1:16.624,14,25
238,5,0,1:14.102,15,25
239,77,2.004,1:13.941,15,25
240,7,4.856,1:14.524,15,25
241,33,5.911,1:14.481,15,25
242,19,12.150,1:14.947,15,25
243,14,13.174,1:14.881,15,25
244,44,15.619,1:14.441,15,25
245,11,17.218,1:14.996,15,25
246,27,20.201,1:15.253,15,25
247,3,22.837,1:14.705,15,25
248,55,24.617,1:16.440,15,25
249,10,26.556,1:15.859,15,25
250,18,28.231,1:15.904,15,25
251,28,30.141,1:16.439,15,25
252,9,31.324,1:17.813,15,25
253,94,32.126,1:16.282,15,25
254,8,35.105,1:16.689,15,25
255,5,0,1:14.373,16,25
256,77,1.764,1:14.133,16,25
257,7,4.782,1:14.299,16,25
258,33,5.902,1:14.364,16,25
259,19,12.780,1:15.003,16,25
260,14,13.642,1:14.841,16,25
261,44,15.723,1:14.477,16,25
262,11,17.585,1:14.740,16,25
263,27,21.357,1:15.529,16,25
264,3,23.336,1:14.872,16,25
265,55,26.090,1:15.846,16,25
266,10,28.049,1:15.866,16,25
267,18,29.788,1:15.930,16,25
268,28,31.502,1:15.734,16,25
269,9,33.012,1:16.061,16,25
270,94,34.046,1:16.293,16,25
271,8,37.182,1:16.450,16,25
272,5,0,1:14.155,17,25
273,77,1.824,1:14.215,17,25
274,7,5.051,1:14.424,17,25
275,33,6.329,1:14.582,17,25
276,19,13.780,1:15.155,17,25
277,14,14.766,1:15.279,17,25
278,44,16.193,1:14.625,17,25
279,11,18.144,1:14.714,17,25
280,27,22.595,1:15.393,17,25
281,3,23.813,1:14.632,17,25
282,55,27.379,1:15.444,17,25
283,10,29.659,1:15.765,17,25
284,18,31.388,1:15.755,17,25
285,28,33.169,1:15.822,17,25
286,9,34.760,1:15.903,17,25
287,94,36.039,1:16.148,17,25
288,8,39.434,1:16.407,17,25
289,5,0,1:14.035,18,25
290,77,1.880,1:14.091,18,25
291,7,5.226,1:14.210,18,25
292,33,6.629,1:14.335,18,25
293,19,14.649,1:14.904,18,25
294,14,15.703,1:14.972,18,25
295,44,16.262,1:14.104,18,25
296,11,18.765,1:14.656,18,25
297,27,23.777,1:15.217,18,25
298,3,24.218,1:14.440,18,25
299,55,28.627,1:15.283,18,25
300,10,31.366,1:15.742,18,25
301,18,33.165,1:15.812,18,25
302,28,34.818,1:15.684,18,25
303,9,36.505,1:15.780,18,25
304,94,37.717,1:15.713,18,25
305,8,41.861,1:16.462,18,25
306,5,0,1:13.779,19,25
307,77,1.831,1:13.730,19,25
308,7,5.259,1:13.812,19,25
309,33,6.913,1:14.063,19,25
310,19,15.698,1:14.828,19,25
311,14,16.632,1:14.708,19,25
312,44,16.866,1:14.383,19,25
313,11,19.491,1:14.505,19,25
314,3,24.707,1:14.268,19,25
315,27,26.086,1:16.088,19,25
316,55,29.925,1:15.077,19,25
317,10,33.038,1:15.451,19,25
318,18,34.764,1:15.378,19,25
319,28,36.389,1:15.350,19,25
320,9,38.618,1:15.892,19,25
321,94,39.573,1:15.635,19,25
322,8,44.420,1:16.338,19,25
323,5,0,1:13.697,20,25
324,77,1.760,1:13.626,20,25
325,7,5.370,1:13.808,20,25
326,33,7.129,1:13.913,20,25
327,19,17.087,1:15.086,20,25
328,44,17.424,1:14.255,20,25
329,14,18.555,1:15.620,20,25
330,11,20.922,1:15.128,20,25
331,3,25.534,1:14.524,20,25
332,27,27.606,1:15.217,20,25
333,55,31.446,1:15.218,20,25
334,10,35.053,1:15.712,20,25
335,18,36.408,1:15.341,20,25
336,28,38.115,1:15.423,20,25
337,9,40.805,1:15.884,20,25
338,94,41.721,1:15.845,20,25
339,8,46.871,1:16.148,20,25
340,5,0,1:13.927,21,25
341,77,1.681,1:13.848,21,25
342,7,5.576,1:14.133,21,25
343,33,7.642,1:14.440,21,25
344,44,17.824,1:14.327,21,25
345,19,19.089,1:15.929,21,25
346,14,19.995,1:15.367,21,25
347,11,21.851,1:14.856,21,25
348,3,26.311,1:14.704,21,25
349,27,28.886,1:15.207,21,25
350,55,32.912,1:15.393,21,25
351,10,37.141,1:16.015,21,25
352,18,38.130,1:15.649,21,25
353,28,39.928,1:15.740,21,25
354,94,43.907,1:16.113,21,25
355,9,44.603,1:17.725,21,25
356,8,49.197,1:16.253,21,25
357,5,0,1:13.869,22,25
358,77,1.532,1:13.720,22,25
359,7,5.705,1:13.998,22,25
360,33,8.000,1:14.227,22,25
361,44,17.440,1:13.485,22,25
362,19,20.284,1:15.064,22,25
363,14,21.198,1:15.072,22,25
364,11,22.640,1:14.658,22,25
365,3,26.546,1:14.104,22,25
366,27,29.921,1:14.904,22,25
367,55,34.335,1:15.292,22,25
368,10,39.332,1:16.060,22,25
369,18,39.666,1:15.405,22,25
370,28,41.638,1:15.579,22,25
371,94,45.550,1:15.512,22,25
372,9,46.558,1:15.824,22,25
373,8,51.399,1:16.071,22,25
374,5,0,1:13.636,23,25
375,77,1.657,1:13.761,23,25
376,7,5.771,1:13.702,23,25
377,33,8.223,1:13.859,23,25
378,44,17.808,1:14.004,23,25
379,19,21.573,1:14.925,23,25
380,14,22.370,1:14.808,23,25
381,11,23.591,1:14.587,23,25
382,3,26.920,1:14.010,23,25
383,27,31.110,1:14.825,23,25
384,55,35.885,1:15.186,23,25
385,10,41.549,1:15.853,23,25
386,18,41.998,1:15.968,23,25
387,28,43.543,1:15.541,23,25
388,94,47.794,1:15.880,23,25
389,9,48.557,1:15.635,23,25
390,8,53.783,1:16.020,23,25
391,5,0,1:13.796,24,25
392,77,1.689,1:13.828,24,25
393,7,6.183,1:14.208,24,25
394,33,8.546,1:14.119,24,25
395,44,17.698,1:13.686,24,25
396,19,22.687,1:14.910,24,25
397,14,23.624,1:15.050,24,25
398,11,24.460,1:14.665,24,25
399,3,27.026,1:13.902,24,25
400,27,32.213,1:14.899,24,25
401,55,37.073,1:14.984,24,25
402,10,43.323,1:15.570,24,25
403,18,43.885,1:15.683,24,25
404,28,45.162,1:15.415,24,25
405,94,49.494,1:15.496,24,25
406,9,50.495,1:15.734,24,25
407,8,56.023,1:16.036,24,25
408,5,0,1:13.558,25,25
409,77,1.780,1:13.649,25,25
410,7,6.224,1:13.599,25,25
411,33,8.983,1:13.995,25,25
412,44,17.460,1:13.320,25,25
413,19,23.964,1:14.835,25,25
414,14,24.958,1:14.892,25,25
415,11,25.869,1:14.967,25,25
416,3,27.629,1:14.161,25,25
417,27,33.354,1:14.699,25,25
418,55,38.569,1:15.054,25,25
419,10,45.127,1:15.362,25,25
420,18,45.887,1:15.560,25,25
421,28,46.969,1:15.365,25,25
422,94,51.346,1:15.410,25,25
423,9,52.604,1:15.667,25,25
424,8,58.426,1:15.961,25,25
425,5,0,1:13.711,26,25
426,77,1.643,1:13.574,26,25
427,7,6.101,1:13.588,26,25
428,33,9.877,1:14.605,26,25
429,44,16.873,1:13.124,26,25
430,19,24.853,1:14.600,26,25
431,14,25.740,1:14.493,26,25
432,11,26.872,1:14.714,26,25
433,3,28.044,1:14.126,26,25
434,27,34.280,1:14.637,26,25
435,55,39.602,1:14.744,26,25
436,10,46.861,1:15.445,26,25
437,18,47.691,1:15.515,26,25
438,28,48.812,1:15.554,26,25
439,94,53.126,1:15.491,26,25
440,9,54.610,1:15.717,26,25
441,8,60.643,1:15.928,26,25
442,5,0,1:13.744,27,25
443,7,6.190,1:13.833,27,25
444,77,PIT,1:18.607,27,25
445,33,11.230,1:15.097,27,25
446,44,16.611,1:13.482,27,25
447,14,26.920,1:14.924,27,25
448,11,27.962,1:14.834,27,25
449,3,28.609,1:14.309,27,25
450,19,PIT,1:19.443,27,25
451,27,35.502,1:14.966,27,25
452,55,40.902,1:15.044,27,25
453,10,48.747,1:15.630,27,25
454,18,49.483,1:15.536,27,25
455,94,54.861,1:15.479,27,25
456,28,PIT,1:20.756,27,25
457,9,56.679,1:15.813,27,25
458,8,62.680,1:15.781,27,25
459,5,PIT,1:18.799,28,25
460,7,1.158,1:13.767,28,25
461,44,11.196,1:13.384,28,25
462,33,PIT,1:19.822,28,25
463,77,16.586,1:28.879,28,25
464,11,24.106,1:14.943,28,25
465,3,24.549,1:14.739,28,25
466,14,PIT,1:19.116,28,25
467,27,31.714,1:15.011,28,25
468,55,36.971,1:14.868,28,25
469,19,42.278,1:30.525,28,25
470,10,45.600,1:15.652,28,25
471,18,PIT,1:20.380,28,25
472,94,51.470,1:15.408,28,25
473,9,53.502,1:15.622,28,25
474,8,59.473,1:15.592,28,25
475,28,68.438,1:31.413,28,25
476,7,PIT,1:19.147,29,25
477,44,4.286,1:13.395,29,25
478,5,8.584,1:28.889,29,25
479,77,9.630,1:13.349,29,25
480,3,18.904,1:14.660,29,25
481,11,20.496,1:16.695,29,25
482,33,21.582,1:29.634,29,25
483,27,26.580,1:15.171,29,25
484,55,31.647,1:14.981,29,25
485,19,35.717,1:13.744,29,25
486,14,37.789,1:30.857,29,25
487,10,40.827,1:15.532,29,25
488,94,46.479,1:15.314,29,25
489,9,48.596,1:15.399,29,25
490,8,54.733,1:15.565,29,25
491,18,61.249,1:30.490,29,25
492,28,62.791,1:14.658,29,25
493,44,0,1:13.271,30,25
494,5,4.023,1:12.996,30,25
495,77,5.297,1:13.224,30,25
496,7,11.759,1:29.316,30,25
497,3,15.457,1:14.110,30,25
498,33,17.752,1:13.727,30,25
499,11,18.869,1:15.930,30,25
500,27,PIT,1:20.163,30,25
501,55,29.328,1:15.238,30,25
502,19,31.909,1:13.749,30,25
503,14,34.218,1:13.986,30,25
504,10,38.768,1:15.498,30,25
505,94,44.408,1:15.486,30,25
506,9,46.994,1:15.955,30,25
507,8,53.136,1:15.960,30,25
508,18,58.031,1:14.339,30,25
509,28,60.176,1:14.942,30,25
510,44,0,1:13.419,31,25
511,5,3.832,1:13.228,31,25
512,77,5.411,1:13.533,31,25
513,7,11.337,1:12.997,31,25
514,3,15.965,1:13.927,31,25
515,33,17.362,1:13.029,31,25
516,11,20.765,1:15.315,31,25
517,19,32.765,1:14.275,31,25
518,14,35.003,1:14.204,31,25
519,55,PIT,1:20.094,31,25
520,10,40.757,1:15.408,31,25
521,94,46.607,1:15.618,31,25
522,27,47.738,1:31.971,31,25
523,9,49.693,1:16.118,31,25
524,8,55.455,1:15.738,31,25
525,18,59.571,1:14.959,31,25
526,28,61.595,1:14.838,31,25
527,44,0,1:13.480,32,25
528,5,3.507,1:13.155,32,25
529,77,5.310,1:13.379,32,25
530,7,11.007,1:13.150,32,25
531,3,16.235,1:13.750,32,25
532,33,17.121,1:13.239,32,25
533,11,22.014,1:14.729,32,25
534,19,33.562,1:14.277,32,25
535,14,35.795,1:14.272,32,25
536,10,42.680,1:15.403,32,25
537,94,48.484,1:15.357,32,25
538,27,48.522,1:14.264,32,25
539,9,51.644,1:15.431,32,25
540,55,53.547,1:31.024,32,25
541,8,57.724,1:15.749,32,25
542,18,60.844,1:14.753,32,25
543,28,63.057,1:14.942,32,25
544,44,0,1:13.208,33,25
545,5,3.662,1:13.363,33,25
546,77,5.659,1:13.557,33,25
547,7,10.744,1:12.945,33,25
548,33,16.945,1:13.032,33,25
549,3,18.727,1:15.700,33,25
550,11,23.295,1:14.489,33,25
551,19,34.486,1:14.132,33,25
552,14,36.554,1:13.967,33,25
553,10,44.583,1:15.111,33,25
554,27,49.597,1:14.283,33,25
555,94,51.338,1:16.062,33,25
556,55,54.144,1:13.805,33,25
557,9,54.149,1:15.713,33,25
558,8,60.284,1:15.768,33,25
559,18,62.543,1:14.907,33,25
560,28,64.755,1:14.906,33,25
561,44,0,1:13.283,34,25
562,5,3.595,1:13.216,34,25
563,77,6.330,1:13.954,34,25
564,7,10.810,1:13.349,34,25
565,33,16.690,1:13.028,34,25
566,3,19.320,1:13.876,34,25
567,11,24.776,1:14.764,34,25
568,19,35.280,1:14.077,34,25
569,14,37.557,1:14.286,34,25
570,10,46.409,1:15.109,34,25
571,27,50.497,1:14.183,34,25
572,94,53.423,1:15.368,34,25
573,55,55.193,1:14.332,34,25
574,9,57.210,1:16.344,34,25
575,8,62.555,1:15.554,34,25
576,18,63.777,1:14.517,34,25
577,28,66.253,1:14.781,34,25
578,44,0,1:13.152,35,25
579,5,3.992,1:13.549,35,25
580,77,6.669,1:13.491,35,25
581,7,11.096,1:13.438,35,25
582,33,16.402,1:12.864,35,25
583,3,19.906,1:13.738,35,25
584,11,PIT,1:19.630,35,25
585,19,36.172,1:14.044,35,25
586,14,38.540,1:14.135,35,25
587,10,48.342,1:15.085,35,25
588,27,51.610,1:14.265,35,25
589,94,55.428,1:15.157,35,25
590,55,56.015,1:13.974,35,25
591,9,59.465,1:15.407,35,25
592,8,64.632,1:15.229,35,25
593,18,65.024,1:14.399,35,25
594,28,68.134,1:15.033,35,25
595,44,0,1:13.511,36,25
596,5,3.626,1:13.145,36,25
597,77,6.551,1:13.393,36,25
598,7,10.917,1:13.332,36,25
599,33,16.022,1:13.131,36,25
600,3,20.135,1:13.740,36,25
601,19,36.745,1:14.084,36,25
602,14,39.401,1:14.372,36,25
603,11,47.447,1:29.704,36,25
604,10,50.189,1:15.358,36,25
605,27,52.209,1:14.110,36,25
606,94,56.962,1:15.045,36,25
607,55,57.270,1:14.766,36,25
608,9,61.005,1:15.051,36,25
609,8,66.332,1:15.211,36,25
610,18,66.713,1:15.200,36,25
611,28,69.345,1:14.722,36,25
612,44,0,1:13.591,37,25
613,5,3.549,1:13.514,37,25
614,77,6.428,1:13.468,37,25
615,7,10.354,1:13.028,37,25
616,33,15.343,1:12.912,37,25
617,3,20.314,1:13.770,37,25
618,19,37.529,1:14.375,37,25
619,14,40.090,1:14.280,37,25
620,11,47.383,1:13.527,37,25
621,10,51.900,1:15.302,37,25
622,27,52.858,1:14.240,37,25
623,55,58.028,1:14.349,37,25
624,94,59.729,1:16.358,37,25
625,9,62.666,1:15.252,37,25
626,8,68.180,1:15.439,37,25
627,18,68.524,1:15.402,37,25
628,28,70.742,1:14.988,37,25
629,44,0,1:13.520,38,25
630,5,3.647,1:13.618,38,25
631,77,6.372,1:13.464,38,25
632,7,10.117,1:13.283,38,25
633,33,14.955,1:13.132,38,25
634,3,20.577,1:13.783,38,25
635,19,37.943,1:13.934,38,25
636,14,40.723,1:14.153,38,25
637,11,47.425,1:13.562,38,25
638,10,53.812,1:15.432,38,25
639,27,53.952,1:14.614,38,25
640,55,58.718,1:14.210,38,25
641,94,61.445,1:15.236,38,25
642,9,64.329,1:15.183,38,25
643,8,69.736,1:15.076,38,25
644,18,70.209,1:15.205,38,25
645,28,72.122,1:14.900,38,25
646,44,0,1:13.502,39,25
647,5,3.503,1:13.358,39,25
648,77,6.016,1:13.146,39,25
649,7,9.811,1:13.196,39,25
650,33,14.216,1:12.763,39,25
651,3,20.651,1:13.576,39,25
652,19,38.354,1:13.913,39,25
653,14,41.137,1:13.916,39,25
654,11,47.165,1:13.242,39,25
655,27,54.317,1:13.867,39,25
656,10,56.271,1:15.961,39,25
657,55,59.372,1:14.156,39,25
658,94,62.814,1:14.871,39,25
659,9,66.033,1:15.206,39,25
660,8,71.375,1:15.141,39,25
661,18,71.753,1:15.046,39,25
662,44,0,1:13.706,40,25
663,28,1 LAP,1:16.564,40,25
664,5,3.013,1:13.216,40,25
665,77,5.530,1:13.220,40,25
666,7,9.221,1:13.116,40,25
667,33,13.510,1:13.000,40,25
668,3,20.464,1:13.519,40,25
669,19,39.001,1:14.353,40,25
670,14,41.348,1:13.917,40,25
671,11,47.209,1:13.750,40,25
672,27,54.906,1:14.295,40,25
673,10,58.097,1:15.532,40,25
674,55,59.999,1:14.333,40,25
675,94,64.135,1:15.027,40,25
676,9,67.855,1:15.528,40,25
677,8,74.332,1:16.663,40,25
678,44,0,1:14.757,41,25
679,18,1 LAP,1:17.606,41,25
680,5,2.081,1:13.825,41,25
681,77,4.879,1:14.106,41,25
682,7,7.886,1:13.422,41,25
683,28,PIT,1:21.791,41,25
684,33,11.831,1:13.078,41,25
685,3,19.624,1:13.917,41,25
686,19,38.440,1:14.196,41,25
687,14,40.549,1:13.958,41,25
688,11,46.461,1:14.009,41,25
689,27,54.581,1:14.432,41,25
690,10,59.000,1:15.660,41,25
691,55,59.395,1:14.153,41,25
692,94,64.448,1:15.070,41,25
693,9,68.449,1:15.351,41,25
694,44,0,1:13.748,42,25
695,8,1 LAP,1:16.694,42,25
696,5,2.748,1:14.415,42,25
697,18,1 LAP,1:16.167,42,25
698,77,4.751,1:13.620,42,25
699,7,7.414,1:13.276,42,25
700,33,11.011,1:12.928,42,25
701,3,20.127,1:14.251,42,25
702,19,38.953,1:14.261,42,25
703,14,40.874,1:14.073,42,25
704,11,46.813,1:14.100,42,25
705,27,55.373,1:14.540,42,25
706,55,61.353,1:15.706,42,25
707,10,61.415,1:16.163,42,25
708,94,65.824,1:15.124,42,25
709,9,70.158,1:15.457,42,25
710,5,0,1:13.693,43,25
711,44,PIT,1:19.036,43,25
712,8,1 LAP,1:16.736,43,25
713,77,2.907,1:14.597,43,25
714,18,1 LAP,1:17.073,43,25
715,7,4.423,1:13.450,43,25
716,33,7.658,1:13.088,43,25
717,3,PIT,1:19.472,43,25
718,19,36.599,1:14.087,43,25
719,14,38.492,1:14.059,43,25
720,11,44.569,1:14.197,43,25
721,27,53.473,1:14.541,43,25
722,55,59.414,1:14.502,43,25
723,10,61.777,1:16.803,43,25
724,94,64.662,1:15.279,43,25
725,9,68.942,1:15.225,43,25
726,5,0,1:13.527,44,25
727,77,2.571,1:13.191,44,25
728,7,4.308,1:13.412,44,25
729,8,1 LAP,1:17.457,44,25
730,18,1 LAP,1:16.502,44,25
731,33,7.594,1:13.463,44,25
732,44,18.323,1:29.255,44,25
733,19,37.161,1:14.089,44,25
734,14,39.124,1:14.159,44,25
735,3,39.263,1:29.632,44,25
736,11,45.256,1:14.214,44,25
737,27,54.462,1:14.516,44,25
738,55,60.588,1:14.701,44,25
739,94,66.618,1:15.483,44,25
740,10,PIT,1:20.400,44,25
741,5,0,1:13.386,45,25
742,77,2.603,1:13.418,45,25
743,9,PIT,1:20.958,45,25
744,7,4.528,1:13.606,45,25
745,33,8.908,1:14.700,45,25
746,8,1 LAP,1:17.236,45,25
747,18,1 LAP,1:17.105,45,25
748,44,17.360,1:12.423,45,25
749,19,37.833,1:14.058,45,25
750,3,38.609,1:12.732,45,25
751,14,40.485,1:14.747,45,25
752,11,45.555,1:13.685,45,25
753,27,55.323,1:14.247,45,25
754,55,61.383,1:14.181,45,25
755,94,68.364,1:15.132,45,25
756,5,0,1:13.129,46,25
757,77,2.537,1:13.063,46,25
758,7,4.736,1:13.337,46,25
759,33,8.895,1:13.116,46,25
760,18,1 LAP,1:14.882,46,25
761,8,1 LAP,1:16.460,46,25
762,10,1 LAP,1:31.797,46,25
763,44,16.243,1:12.012,46,25
764,9,1 LAP,1:32.461,46,25
765,19,38.764,1:14.060,46,25
766,3,39.144,1:13.664,46,25
767,14,41.224,1:13.868,46,25
768,11,46.074,1:13.648,46,25
769,27,56.441,1:14.247,46,25
770,55,62.690,1:14.436,46,25
771,94,70.406,1:15.171,46,25
772,5,0,1:13.112,47,25
773,77,2.568,1:13.143,47,25
774,7,4.648,1:13.024,47,25
775,33,8.829,1:13.046,47,25
776,18,1 LAP,1:14.734,47,25
777,10,1 LAP,1:13.521,47,25
