,NO,GAP,TIME,LAP,race_id
368,12,57.946,1:40.870,20,6
369,94,58.695,1:40.076,20,6
370,20,59.809,1:39.992,20,6
371,88,66.978,1:39.704,20,6
372,11,67.877,1:38.773,20,6
373,27,80.424,1:38.538,20,6
374,6,0,1:37.692,21,6
375,55,PIT,1:45.472,21,6
376,7,12.332,1:38.096,21,6
377,44,20.816,1:37.782,21,6
378,3,31.996,1:39.800,21,6
379,8,33.764,1:39.374,21,6
380,33,38.157,1:39.619,21,6
381,19,40.587,1:40.383,21,6
382,47,47.662,1:40.293,21,6
383,77,55.106,1:39.584,21,6
384,26,57.346,1:38.868,21,6
385,9,58.696,1:40.798,21,6
386,12,60.620,1:40.366,21,6
387,94,61.329,1:40.326,21,6
388,20,61.909,1:39.792,21,6
389,88,69.072,1:39.786,21,6
390,11,69.471,1:39.286,21,6
391,27,81.521,1:38.789,21,6
392,6,0,1:37.470,22,6
393,7,12.902,1:38.040,22,6
394,44,21.190,1:37.844,22,6
395,3,34.771,1:40.245,22,6
396,8,35.559,1:39.265,22,6
397,33,40.311,1:39.624,22,6
398,55,1 LAP,2:10.076,22,6
399,19,44.212,1:41.095,22,6
400,47,50.861,1:40.669,22,6
401,77,57.193,1:39.557,22,6
402,26,58.547,1:38.671,22,6
403,9,60.938,1:39.712,22,6
404,12,63.555,1:40.405,22,6
405,94,64.246,1:40.387,22,6
406,20,64.853,1:40.414,22,6
407,11,70.613,1:38.612,22,6
408,88,72.822,1:41.220,22,6
409,27,82.904,1:38.853,22,6
410,6,0,1:37.488,23,6
411,7,13.230,1:37.816,23,6
412,44,21.594,1:37.892,23,6
413,3,37.611,1:40.328,23,6
414,8,38.152,1:40.081,23,6
415,33,42.458,1:39.635,23,6
416,55,1 LAP,1:38.408,23,6
417,19,47.425,1:40.701,23,6
418,47,53.589,1:40.216,23,6
419,77,59.585,1:39.880,23,6
420,26,60.160,1:39.101,23,6
421,9,63.374,1:39.924,23,6
422,12,66.659,1:40.592,23,6
423,94,67.853,1:41.095,23,6
424,20,68.612,1:41.247,23,6
425,11,72.494,1:39.369,23,6
426,88,75.691,1:40.357,23,6
427,27,84.459,1:39.043,23,6
428,6,0,1:37.449,24,6
429,7,13.801,1:38.020,24,6
430,44,22.051,1:37.906,24,6
431,8,40.851,1:40.148,24,6
432,3,PIT,1:44.743,24,6
433,33,44.947,1:39.938,24,6
434,55,1 LAP,1:39.271,24,6
435,19,50.540,1:40.564,24,6
436,47,56.407,1:40.267,24,6
437,26,62.128,1:39.417,24,6
438,77,63.437,1:41.301,24,6
439,9,65.786,1:39.861,24,6
440,12,70.187,1:40.977,24,6
441,94,71.335,1:40.931,24,6
442,11,74.488,1:39.443,24,6
443,20,PIT,1:43.504,24,6
444,88,78.991,1:40.749,24,6
445,27,86.116,1:39.106,24,6
446,6,0,1:37.488,25,6
447,7,14.661,1:38.348,25,6
448,44,22.856,1:38.293,25,6
449,8,44.411,1:41.048,25,6
450,33,47.585,1:40.126,25,6
451,55,1 LAP,1:40.406,25,6
452,19,53.743,1:40.691,25,6
453,47,PIT,1:44.232,25,6
454,26,63.604,1:38.964,25,6
455,77,66.367,1:40.418,25,6
456,3,67.257,1:59.840,25,6
457,9,69.012,1:40.714,25,6
458,12,73.508,1:40.809,25,6
459,94,75.174,1:41.327,25,6
460,11,76.568,1:39.568,25,6
461,88,82.122,1:40.619,25,6
462,27,87.920,1:39.292,25,6
463,20,94.147,1:56.968,25,6
464,6,0,1:37.876,26,6
465,7,15.079,1:38.294,26,6
466,44,23.387,1:38.407,26,6
467,8,46.148,1:39.613,26,6
468,55,1 LAP,1:40.604,26,6
469,33,PIT,1:42.743,26,6
470,19,57.138,1:41.271,26,6
471,26,64.491,1:38.763,26,6
472,3,66.625,1:37.244,26,6
473,77,69.429,1:40.938,26,6
474,9,71.539,1:40.403,26,6
475,12,75.908,1:40.276,26,6
476,94,78.641,1:41.343,26,6
477,11,78.948,1:40.256,26,6
478,47,83.703,1:58.428,26,6
479,88,85.715,1:41.469,26,6
480,27,89.773,1:39.729,26,6
481,20,93.377,1:37.106,26,6
482,6,0,1:37.949,27,6
483,7,15.475,1:38.345,27,6
484,44,23.721,1:38.283,27,6
485,8,PIT,1:42.909,27,6
486,55,1 LAP,1:39.468,27,6
487,19,60.355,1:41.166,27,6
488,26,65.429,1:38.887,27,6
489,3,65.806,1:37.130,27,6
490,77,71.794,1:40.314,27,6
491,9,74.006,1:40.416,27,6
492,33,74.431,1:59.928,27,6
493,12,79.080,1:41.121,27,6
494,11,80.887,1:39.888,27,6
495,94,82.898,1:42.206,27,6
496,47,83.054,1:37.300,27,6
497,88,88.623,1:40.857,27,6
498,27,91.269,1:39.445,27,6
499,20,92.870,1:37.442,27,6
500,6,0,1:38.024,28,6
501,7,15.915,1:38.464,28,6
502,44,PIT,1:41.221,28,6
503,55,1 LAP,1:39.475,28,6
504,19,63.050,1:40.719,28,6
505,3,64.292,1:36.510,28,6
506,26,66.809,1:39.404,28,6
507,77,73.928,1:40.158,28,6
508,8,74.030,2:00.946,28,6
509,33,74.453,1:38.046,28,6
510,9,77.652,1:41.670,28,6
511,12,82.255,1:41.199,28,6
512,47,83.559,1:38.529,28,6
513,11,83.572,1:40.709,28,6
514,94,86.639,1:41.765,28,6
515,88,91.959,1:41.360,28,6
516,27,92.860,1:39.615,28,6
517,20,93.330,1:38.484,28,6
518,6,0,1:38.261,29,6
519,7,PIT,1:41.332,29,6
520,44,45.555,1:56.898,29,6
521,55,1 LAP,1:39.740,29,6
522,3,64.202,1:38.171,29,6
523,26,67.933,1:39.385,29,6
524,19,PIT,1:44.024,29,6
525,8,73.531,1:37.762,29,6
526,33,74.578,1:38.386,29,6
527,77,77.067,1:41.400,29,6
528,9,PIT,1:43.678,29,6
529,47,84.248,1:38.950,29,6
530,12,85.745,1:41.751,29,6
531,11,86.798,1:41.487,29,6
532,94,PIT,1:45.044,29,6
533,27,95.440,1:40.841,29,6
534,20,96.077,1:41.008,29,6
535,88,97.705,1:44.007,29,6
536,6,PIT,1:41.624,30,6
537,55,PIT,1:43.641,30,6
538,12,PIT,1:46.785,30,6
539,6,0,2:01.331,31,6
540,7,9.069,1:35.539,31,6
541,44,12.553,1:35.232,31,6
542,3,36.388,1:37.701,31,6
543,26,43.714,1:39.561,31,6
544,8,45.567,1:37.600,31,6
545,33,48.201,1:38.372,31,6
546,77,54.949,1:40.492,31,6
547,47,58.909,1:39.032,31,6
548,19,61.542,1:37.560,31,6
549,11,67.140,1:41.346,31,6
550,20,71.476,1:38.502,31,6
551,27,73.326,1:40.715,31,6
552,9,79.445,1:38.816,31,6
553,88,PIT,1:45.317,31,6
554,94,86.674,1:36.902,31,6
555,12,90.331,2:00.756,31,6
556,6,0,1:35.910,32,6
557,7,8.723,1:35.564,32,6
558,44,12.205,1:35.562,32,6
559,3,37.927,1:37.449,32,6
560,26,47.318,1:39.514,32,6
561,8,47.682,1:38.025,32,6
562,33,50.649,1:38.358,32,6
563,77,59.473,1:40.434,32,6
564,47,62.228,1:39.229,32,6
565,19,63.431,1:37.799,32,6
566,11,72.609,1:41.379,32,6
567,20,74.427,1:38.861,32,6
568,27,77.471,1:40.055,32,6
569,9,81.538,1:38.003,32,6
570,94,87.862,1:37.098,32,6
571,12,92.275,1:37.854,32,6
572,6,0,1:35.787,33,6
573,7,8.319,1:35.383,33,6
574,44,12.215,1:35.797,33,6
575,88,1 LAP,2:04.563,33,6
576,3,39.822,1:37.682,33,6
577,8,49.653,1:37.758,33,6
578,26,52.861,1:41.330,33,6
579,33,53.602,1:38.740,33,6
580,77,64.610,1:40.924,33,6
581,47,65.641,1:39.200,33,6
582,19,66.319,1:38.675,33,6
583,11,78.658,1:41.836,33,6
584,20,78.725,1:40.085,33,6
585,27,81.542,1:39.858,33,6
586,9,84.070,1:38.319,33,6
587,94,89.305,1:37.230,33,6
588,12,94.945,1:38.457,33,6
589,6,0,1:35.652,34,6
590,7,8.603,1:35.936,34,6
591,44,12.674,1:36.111,34,6
592,88,1 LAP,1:37.750,34,6
593,3,41.837,1:37.667,34,6
594,8,51.599,1:37.598,34,6
595,33,56.693,1:38.743,34,6
596,26,PIT,1:45.167,34,6
597,47,70.757,1:40.768,34,6
598,19,70.789,1:40.122,34,6
599,77,PIT,1:44.629,34,6
600,20,82.247,1:39.174,34,6
601,11,85.940,1:42.934,34,6
602,27,86.645,1:40.755,34,6
603,9,87.304,1:38.886,34,6
604,94,91.579,1:37.926,34,6
605,6,0,1:35.461,35,6
606,12,1 LAP,1:39.331,35,6
607,7,9.425,1:36.283,35,6
608,44,14.037,1:36.824,35,6
609,88,1 LAP,1:38.652,35,6
610,3,44.189,1:37.813,35,6
611,8,53.863,1:37.725,35,6
612,33,59.759,1:38.527,35,6
613,19,73.134,1:37.806,35,6
614,47,74.608,1:39.312,35,6
615,26,84.805,1:57.890,35,6
616,20,87.000,1:40.214,35,6
617,9,92.422,1:40.579,35,6
618,27,PIT,1:43.522,35,6
619,11,94.778,1:44.299,35,6
620,94,94.809,1:38.691,35,6
621,6,0,1:36.232,36,6
622,77,1 LAP,2:00.245,36,6
623,12,1 LAP,1:38.585,36,6
624,7,9.660,1:36.467,36,6
625,44,14.589,1:36.784,36,6
626,88,1 LAP,1:38.717,36,6
627,3,46.071,1:38.114,36,6
628,8,55.389,1:37.758,36,6
629,33,61.932,1:38.405,36,6
630,19,74.903,1:38.001,36,6
631,47,78.058,1:39.682,36,6
632,26,84.251,1:35.678,36,6
633,20,90.073,1:39.305,36,6
634,9,94.602,1:38.412,36,6
635,6,0,1:37.034,37,6
636,94,1 LAP,1:39.836,37,6
637,77,1 LAP,1:37.356,37,6
638,11,1 LAP,1:44.582,37,6
639,12,1 LAP,1:38.878,37,6
640,7,PIT,1:39.476,37,6
641,44,14.595,1:37.040,37,6
642,27,1 LAP,1:59.002,37,6
643,88,1 LAP,1:38.909,37,6
644,3,47.376,1:38.339,37,6
645,8,56.686,1:38.331,37,6
646,33,63.518,1:38.620,37,6
647,19,75.899,1:38.030,37,6
648,47,80.662,1:39.638,37,6
649,6,0,1:37.012,38,6
650,9,1 LAP,1:39.780,38,6
651,77,1 LAP,1:37.077,38,6
652,94,1 LAP,1:39.063,38,6
653,12,1 LAP,1:39.882,38,6
654,44,15.066,1:37.483,38,6
655,11,PIT,1:47.409,38,6
656,27,1 LAP,1:38.604,38,6
657,88,1 LAP,1:39.008,38,6
658,7,31.358,1:56.268,38,6
659,3,48.706,1:38.342,38,6
660,8,57.319,1:37.645,38,6
661,33,64.901,1:38.395,38,6
662,19,76.875,1:37.988,38,6
663,6,PIT,1:39.070,39,6
664,9,1 LAP,1:38.986,39,6
665,77,1 LAP,1:37.470,39,6
666,94,1 LAP,1:38.384,39,6
667,12,1 LAP,1:38.525,39,6
668,27,1 LAP,1:38.186,39,6
669,88,1 LAP,1:39.175,39,6
670,11,1 LAP,1:56.561,39,6
671,44,0,1:38.176,40,6
672,20,1 LAP,1:57.020,40,6
673,6,6.927,1:58.955,40,6
674,27,1 LAP,1:38.921,40,6
675,7,10.733,1:35.315,40,6
676,88,1 LAP,1:41.313,40,6
677,11,1 LAP,1:36.067,40,6
678,3,35.086,1:38.755,40,6
679,8,PIT,1:41.445,40,6
680,33,50.865,1:38.404,40,6
681,19,62.032,1:38.098,40,6
682,26,67.833,1:36.977,40,6
683,47,71.536,1:39.224,40,6
684,77,83.567,1:37.356,40,6
685,6,0,1:34.482,71,6
686,44,PIT,1:42.181,71,6
687,27,1 LAP,1:37.775,71,6
688,7,4.811,1:35.487,71,6
689,11,1 LAP,1:36.616,71,6
690,88,1 LAP,1:39.935,71,6
691,3,32.959,1:39.282,71,6
692,33,48.030,1:38.574,71,6
693,19,58.944,1:38.321,71,6
694,26,63.641,1:37.217,71,6
695,8,67.237,2:02.963,71,6
696,47,PIT,1:42.669,71,6
697,77,79.947,1:37.789,71,6
698,9,85.282,1:39.266,71,6
699,94,PIT,1:42.322,71,6
700,12,92.260,1:38.699,71,6
701,6,0,1:35.577,72,6
702,20,1 LAP,1:38.130,72,6
703,7,4.688,1:35.454,72,6
704,27,1 LAP,1:38.743,72,6
705,11,1 LAP,1:36.728,72,6
706,88,1 LAP,1:39.787,72,6
707,44,21.122,1:55.927,72,6
708,3,PIT,1:41.777,72,6
709,33,50.939,1:38.486,72,6
710,19,61.567,1:38.200,72,6
711,26,64.955,1:36.891,72,6
712,8,67.755,1:36.095,72,6
713,77,81.703,1:37.333,72,6
714,9,88.746,1:39.041,72,6
715,47,95.097,1:57.878,72,6
716,6,0,1:35.778,73,6
717,12,1 LAP,1:40.671,73,6
718,20,1 LAP,1:37.704,73,6
719,7,4.530,1:35.620,73,6
720,27,1 LAP,1:37.501,73,6
721,11,1 LAP,1:36.850,73,6
722,94,1 LAP,1:58.063,73,6
723,44,20.021,1:34.677,73,6
724,88,1 LAP,1:40.734,73,6
725,33,53.770,1:38.609,73,6
726,3,60.523,1:57.142,73,6
727,19,64.347,1:38.558,73,6
728,26,66.511,1:37.334,73,6
729,8,68.212,1:36.235,73,6
730,77,83.154,1:37.229,73,6
731,9,92.298,1:39.330,73,6
732,6,0,1:35.215,74,6
733,47,1 LAP,1:37.688,74,6
734,7,5.663,1:36.348,74,6
735,12,1 LAP,1:39.916,74,6
736,20,1 LAP,1:39.106,74,6
737,27,1 LAP,1:37.070,74,6
738,94,1 LAP,1:35.448,74,6
739,11,1 LAP,1:37.452,74,6
740,44,19.752,1:34.946,74,6
741,88,1 LAP,1:39.792,74,6
742,33,57.307,1:38.752,74,6
743,3,61.372,1:36.064,74,6
744,19,67.651,1:38.519,74,6
745,8,69.529,1:36.532,74,6
746,26,PIT,1:39.863,74,6
747,77,85.185,1:37.246,74,6
748,6,0,1:35.806,75,6
749,9,1 LAP,1:40.400,75,6
750,47,1 LAP,1:36.121,75,6
751,7,5.824,1:35.967,75,6
752,20,1 LAP,1:37.635,75,6
753,12,1 LAP,1:41.226,75,6
754,27,1 LAP,1:37.819,75,6
755,94,1 LAP,1:36.103,75,6
756,44,19.700,1:35.754,75,6
757,11,1 LAP,1:39.033,75,6
758,88,PIT,1:42.499,75,6
759,33,60.618,1:39.117,75,6
760,3,62.031,1:36.465,75,6
761,19,70.372,1:38.527,75,6
762,8,70.687,1:36.964,75,6
763,77,86.826,1:37.447,75,6
764,6,0,1:35.724,81,6
765,47,1 LAP,1:36.992,81,6
766,7,6.372,1:36.272,81,6
767,9,1 LAP,1:40.915,81,6
768,20,1 LAP,1:37.760,81,6
769,12,1 LAP,1:39.320,81,6
770,27,1 LAP,1:38.254,81,6
771,94,1 LAP,1:36.411,81,6
