,NO,GAP,TIME,LAP,race_id
107,30,18.115,1:38.700,6,28
108,18,18.642,1:38.633,6,28
109,14,19.464,1:38.579,6,28
110,20,20.386,1:38.718,6,28
111,94,21.312,1:38.626,6,28
112,26,22.119,1:38.865,6,28
113,9,22.965,1:39.061,6,28
114,77,0,1:37.291,7,28
115,5,0.807,1:37.482,7,28
116,44,1.557,1:37.679,7,28
117,33,2.321,1:37.156,7,28
118,3,3.063,1:36.797,7,28
119,19,6.739,1:37.582,7,28
120,7,7.076,1:37.382,7,28
121,27,11.006,1:37.749,7,28
122,8,12.869,1:38.089,7,28
123,31,14.534,1:38.146,7,28
124,55,15.361,1:38.027,7,28
125,11,17.064,1:38.025,7,28
126,30,19.735,1:38.911,7,28
127,18,20.525,1:39.174,7,28
128,14,21.149,1:38.976,7,28
129,20,21.898,1:38.803,7,28
130,94,22.786,1:38.765,7,28
131,26,23.838,1:39.010,7,28
132,9,24.673,1:38.999,7,28
133,77,0,1:37.074,8,28
134,5,0.610,1:36.877,8,28
135,44,1.604,1:37.121,8,28
136,33,2.176,1:36.929,8,28
137,3,2.875,1:36.886,8,28
138,7,6.625,1:36.623,8,28
139,19,8.230,1:38.565,8,28
140,27,12.153,1:38.221,8,28
141,8,13.740,1:37.945,8,28
142,31,15.567,1:38.107,8,28
143,55,16.313,1:38.026,8,28
144,11,17.877,1:37.887,8,28
145,30,21.671,1:39.010,8,28
146,14,23.113,1:39.038,8,28
147,20,24.068,1:39.244,8,28
148,94,24.730,1:39.018,8,28
149,18,PIT,1:41.826,8,28
150,26,25.586,1:38.822,8,28
151,9,26.423,1:38.824,8,28
152,77,0,1:37.012,9,28
153,5,0.653,1:37.055,9,28
154,44,1.837,1:37.245,9,28
155,33,2.514,1:37.350,9,28
156,3,3.122,1:37.259,9,28
157,7,6.442,1:36.829,9,28
158,19,8.812,1:37.594,9,28
159,27,13.293,1:38.152,9,28
160,8,14.792,1:38.064,9,28
161,31,16.592,1:38.037,9,28
162,55,17.417,1:38.116,9,28
163,11,18.900,1:38.035,9,28
164,30,23.567,1:38.908,9,28
165,14,24.463,1:38.362,9,28
166,94,26.734,1:39.016,9,28
167,26,27.763,1:39.189,9,28
168,9,28.716,1:39.305,9,28
169,18,45.293,1:57.028,9,28
170,77,0,1:37.617,10,28
171,44,1.557,1:37.337,10,28
172,33,2.403,1:37.506,10,28
173,3,3.043,1:37.538,10,28
174,5,PIT,1:40.305,10,28
175,7,5.931,1:37.106,10,28
176,19,9.306,1:38.111,10,28
177,27,14.255,1:38.579,10,28
178,8,15.952,1:38.777,10,28
179,31,17.590,1:38.615,10,28
180,55,18.391,1:38.591,10,28
181,11,19.742,1:38.459,10,28
182,30,24.903,1:38.953,10,28
183,14,25.684,1:38.838,10,28
184,94,28.282,1:39.165,10,28
185,26,29.052,1:38.906,10,28
186,9,30.878,1:39.779,10,28
187,18,43.979,1:36.303,10,28
188,77,0,1:37.348,11,28
189,44,0.773,1:36.564,11,28
190,3,2.706,1:37.011,11,28
191,33,PIT,1:39.289,11,28
192,7,5.476,1:36.893,11,28
193,19,9.492,1:37.534,11,28
194,27,14.786,1:37.879,11,28
195,8,16.666,1:38.062,11,28
196,55,19.196,1:38.153,11,28
197,11,20.629,1:38.235,11,28
198,5,20.807,1:54.814,11,28
199,31,PIT,1:41.026,11,28
200,30,26.279,1:38.724,11,28
201,14,27.036,1:38.700,11,28
202,26,30.773,1:39.069,11,28
203,9,32.415,1:38.885,11,28
204,94,PIT,1:42.006,11,28
205,18,43.449,1:36.818,11,28
206,77,0,1:37.216,12,28
207,44,0.653,1:37.096,12,28
208,3,2.180,1:36.690,12,28
209,7,PIT,1:39.139,12,28
210,19,10.066,1:37.790,12,28
211,27,15.434,1:37.864,12,28
212,5,18.188,1:34.597,12,28
213,8,PIT,1:40.887,12,28
214,11,22.038,1:38.625,12,28
215,55,PIT,1:41.198,12,28
216,30,27.783,1:38.720,12,28
217,14,28.591,1:38.771,12,28
218,26,31.463,1:37.906,12,28
219,9,34.296,1:39.097,12,28
220,31,41.064,1:57.012,12,28
221,18,43.505,1:37.272,12,28
222,94,56.408,2:00.684,12,28
223,77,PIT,1:49.556,13,28
224,44,PIT,1:55.500,13,28
225,3,PIT,1:54.351,13,28
226,19,PIT,1:52.914,13,28
227,5,19.557,1:50.925,13,28
228,27,PIT,1:54.882,13,28
229,11,PIT,1:58.661,13,28
230,7,37.094,2:19.251,13,28
231,30,PIT,2:00.022,13,28
232,14,PIT,1:59.793,13,28
233,26,PIT,2:00.398,13,28
234,9,43.743,1:59.003,13,28
235,8,52.451,2:21.670,13,28
236,31,54.498,2:02.990,13,28
237,94,74.273,2:07.421,13,28
238,5,0,2:25.317,14,28
239,77,1.218,2:46.092,14,28
240,3,1.802,2:39.701,14,28
241,44,3.345,2:41.622,14,28
242,19,4.926,2:36.376,14,28
243,7,6.672,2:14.452,14,28
244,27,7.751,2:31.865,14,28
245,9,10.897,2:12.028,14,28
246,11,13.726,2:27.457,14,28
247,8,19.302,2:11.725,14,28
248,31,20.674,2:11.050,14,28
249,14,23.447,2:29.493,14,28
250,30,24.366,2:30.991,14,28
251,26,25.942,2:28.511,14,28
252,94,41.944,2:12.545,14,28
253,5,0,2:24.416,15,28
254,77,1.353,2:24.551,15,28
255,3,3.106,2:25.720,15,28
256,44,4.112,2:25.183,15,28
257,19,5.315,2:24.805,15,28
258,7,8.537,2:26.281,15,28
259,27,9.483,2:26.148,15,28
260,9,11.068,2:24.587,15,28
261,11,11.478,2:22.168,15,28
262,8,12.868,2:17.982,15,28
263,31,13.604,2:17.346,15,28
264,14,14.439,2:15.408,15,28
265,30,15.819,2:15.869,15,28
266,26,17.007,2:15.481,15,28
267,94,18.420,2:00.892,15,28
268,5,0,2:24.245,16,28
269,77,0.588,2:23.480,16,28
270,3,1.288,2:22.427,16,28
271,44,1.387,2:21.520,16,28
272,19,1.880,2:20.810,16,28
273,7,2.292,2:18.000,16,28
274,27,3.200,2:17.962,16,28
275,9,3.678,2:16.855,16,28
276,11,3.989,2:16.756,16,28
277,8,4.312,2:15.689,16,28
278,31,4.588,2:15.229,16,28
279,14,5.068,2:14.874,16,28
280,30,5.402,2:13.828,16,28
281,26,5.972,2:13.210,16,28
282,94,6.316,2:12.141,16,28
283,5,0,1:35.265,17,28
284,77,1.272,1:35.949,17,28
285,44,1.924,1:35.802,17,28
286,19,3.455,1:36.840,17,28
287,7,4.166,1:37.139,17,28
288,3,5.087,1:39.064,17,28
289,11,5.640,1:36.916,17,28
290,27,5.776,1:37.841,17,28
291,8,6.298,1:37.251,17,28
292,31,7.770,1:38.447,17,28
293,9,8.734,1:40.321,17,28
294,14,9.242,1:39.439,17,28
295,30,9.562,1:39.425,17,28
296,26,10.061,1:39.354,17,28
297,94,10.506,1:39.455,17,28
298,5,0,1:34.802,18,28
299,77,1.562,1:35.092,18,28
300,44,2.428,1:35.306,18,28
301,19,4.518,1:35.865,18,28
302,7,5.166,1:35.802,18,28
303,3,6.685,1:36.400,18,28
304,11,7.330,1:36.492,18,28
305,27,8.861,1:37.887,18,28
306,8,9.341,1:37.845,18,28
307,31,10.090,1:37.122,18,28
308,9,12.650,1:38.718,18,28
309,14,13.210,1:38.770,18,28
310,30,13.734,1:38.974,18,28
311,26,14.190,1:38.931,18,28
312,94,15.040,1:39.336,18,28
313,5,0,1:34.503,19,28
314,77,2.068,1:35.009,19,28
315,44,2.769,1:34.844,19,28
316,19,5.863,1:35.848,19,28
317,7,6.474,1:35.811,19,28
318,3,8.235,1:36.053,19,28
319,11,9.093,1:36.266,19,28
320,27,11.755,1:37.397,19,28
321,8,12.367,1:37.529,19,28
322,31,13.137,1:37.550,19,28
323,14,17.034,1:38.327,19,28
324,9,17.640,1:39.493,19,28
325,30,17.909,1:38.678,19,28
326,26,18.487,1:38.800,19,28
327,94,19.224,1:38.687,19,28
328,5,0,1:34.751,20,28
329,77,2.259,1:34.942,20,28
330,44,3.293,1:35.275,20,28
331,19,7.266,1:36.154,20,28
332,7,7.804,1:36.081,20,28
333,3,9.752,1:36.268,20,28
334,11,10.740,1:36.398,20,28
335,27,14.048,1:37.044,20,28
336,8,14.832,1:37.216,20,28
337,31,15.714,1:37.328,20,28
338,14,20.529,1:38.246,20,28
339,30,21.501,1:38.343,20,28
340,26,22.588,1:38.852,20,28
341,9,23.635,1:40.746,20,28
342,94,24.021,1:39.548,20,28
343,5,0,1:34.698,21,28
344,77,2.686,1:35.125,21,28
345,44,3.804,1:35.209,21,28
346,19,8.667,1:36.099,21,28
347,7,9.303,1:36.197,21,28
348,3,11.224,1:36.170,21,28
349,11,12.663,1:36.621,21,28
350,27,16.295,1:36.945,21,28
351,8,17.018,1:36.884,21,28
352,31,17.897,1:36.881,21,28
353,14,23.493,1:37.662,21,28
354,30,24.520,1:37.717,21,28
355,26,25.161,1:37.271,21,28
356,9,27.527,1:38.590,21,28
357,94,27.896,1:38.573,21,28
358,5,0,1:34.801,22,28
359,77,2.876,1:34.991,22,28
360,44,4.223,1:35.220,22,28
361,19,10.142,1:36.276,22,28
362,7,10.660,1:36.158,22,28
363,3,12.358,1:35.935,22,28
364,11,14.391,1:36.529,22,28
365,27,18.527,1:37.033,22,28
366,8,19.432,1:37.215,22,28
367,31,20.516,1:37.420,22,28
368,14,26.024,1:37.332,22,28
369,30,26.870,1:37.151,22,28
370,26,27.637,1:37.277,22,28
371,94,30.843,1:37.748,22,28
372,9,31.948,1:39.222,22,28
373,5,0,1:35.157,23,28
374,77,3.532,1:35.813,23,28
375,44,4.770,1:35.704,23,28
376,19,11.691,1:36.706,23,28
377,7,12.118,1:36.615,23,28
378,3,13.687,1:36.486,23,28
379,11,15.940,1:36.706,23,28
380,27,20.403,1:37.033,23,28
381,8,21.516,1:37.241,23,28
382,31,22.415,1:37.056,23,28
383,14,28.971,1:38.104,23,28
384,30,29.696,1:37.983,23,28
385,26,30.043,1:37.563,23,28
386,94,33.576,1:37.890,23,28
387,9,35.232,1:38.441,23,28
388,5,0,1:35.188,24,28
389,77,4.069,1:35.725,24,28
390,44,5.182,1:35.600,24,28
391,7,12.564,1:35.634,24,28
392,19,14.283,1:37.780,24,28
393,3,15.085,1:36.586,24,28
394,11,17.509,1:36.757,24,28
395,27,22.332,1:37.117,24,28
396,8,23.505,1:37.177,24,28
397,31,24.411,1:37.184,24,28
398,30,32.844,1:38.336,24,28
399,26,33.575,1:38.720,24,28
400,14,34.161,1:40.378,24,28
401,94,36.019,1:37.631,24,28
402,9,38.478,1:38.434,24,28
403,5,0,1:34.956,25,28
404,77,4.888,1:35.775,25,28
405,44,5.831,1:35.605,25,28
406,7,13.352,1:35.744,25,28
407,19,15.709,1:36.382,25,28
408,3,16.786,1:36.657,25,28
409,11,19.115,1:36.562,25,28
410,27,24.608,1:37.232,25,28
411,8,25.653,1:37.104,25,28
412,31,26.595,1:37.140,25,28
413,30,36.240,1:38.352,25,28
414,26,37.598,1:38.979,25,28
415,14,38.197,1:38.992,25,28
416,94,39.335,1:38.272,25,28
417,9,42.204,1:38.682,25,28
418,5,0,1:35.398,26,28
419,77,6.115,1:36.625,26,28
420,44,6.746,1:36.313,26,28
421,7,13.807,1:35.853,26,28
422,19,17.120,1:36.809,26,28
423,3,18.100,1:36.712,26,28
424,11,20.808,1:37.091,26,28
425,27,26.493,1:37.283,26,28
426,8,27.526,1:37.271,26,28
427,31,28.799,1:37.602,26,28
428,30,38.744,1:37.902,26,28
429,26,39.590,1:37.390,26,28
430,14,40.646,1:37.847,26,28
431,94,42.204,1:38.267,26,28
432,9,45.941,1:39.135,26,28
433,5,0,1:35.332,27,28
434,44,6.362,1:34.948,27,28
435,77,8.070,1:37.287,27,28
436,7,14.318,1:35.843,27,28
437,19,18.317,1:36.529,27,28
438,3,19.133,1:36.365,27,28
439,11,22.332,1:36.856,27,28
440,27,28.118,1:36.957,27,28
441,8,29.418,1:37.224,27,28
442,31,30.821,1:37.354,27,28
443,30,41.124,1:37.712,27,28
444,26,41.774,1:37.516,27,28
445,14,42.643,1:37.329,27,28
446,94,44.760,1:37.888,27,28
447,9,48.958,1:38.349,27,28
448,5,0,1:35.343,28,28
449,44,6.007,1:34.988,28,28
450,77,8.873,1:36.146,28,28
451,7,14.977,1:36.002,28,28
452,19,19.739,1:36.765,28,28
453,3,20.401,1:36.611,28,28
454,11,23.869,1:36.880,28,28
455,27,30.044,1:37.269,28,28
456,8,31.102,1:37.027,28,28
457,31,32.666,1:37.188,28,28
458,30,43.547,1:37.766,28,28
459,26,44.271,1:37.840,28,28
460,14,44.938,1:37.638,28,28
461,94,47.168,1:37.751,28,28
462,9,51.892,1:38.277,28,28
463,5,0,1:35.349,29,28
464,44,5.849,1:35.191,29,28
465,77,9.565,1:36.041,29,28
466,7,15.644,1:36.016,29,28
467,3,21.770,1:36.718,29,28
468,19,22.884,1:38.494,29,28
469,11,25.587,1:37.067,29,28
470,27,31.958,1:37.263,29,28
471,8,32.938,1:37.185,29,28
472,31,34.752,1:37.435,29,28
473,30,46.096,1:37.898,29,28
474,26,46.742,1:37.820,29,28
475,14,47.510,1:37.921,29,28
476,94,49.447,1:37.628,29,28
477,9,54.592,1:38.049,29,28
478,5,0,1:35.392,30,28
479,44,5.232,1:34.775,30,28
480,77,PIT,1:38.365,30,28
481,7,15.926,1:35.674,30,28
482,3,22.181,1:35.803,30,28
483,19,24.280,1:36.788,30,28
484,11,27.146,1:36.951,30,28
485,27,33.948,1:37.382,30,28
486,8,35.268,1:37.722,30,28
487,31,36.898,1:37.538,30,28
488,26,49.164,1:37.814,30,28
489,14,49.911,1:37.793,30,28
490,30,50.945,1:40.241,30,28
491,94,52.158,1:38.103,30,28
492,9,57.463,1:38.263,30,28
493,5,0,1:35.565,31,28
494,44,5.059,1:35.392,31,28
495,7,16.548,1:36.187,31,28
496,3,22.737,1:36.121,31,28
497,19,25.531,1:36.816,31,28
498,11,28.526,1:36.945,31,28
499,77,30.799,1:53.826,31,28
500,27,35.628,1:37.245,31,28
501,31,38.797,1:37.464,31,28
502,8,PIT,1:39.843,31,28
503,26,50.598,1:36.999,31,28
504,14,51.612,1:37.266,31,28
505,30,53.118,1:37.738,31,28
506,94,54.211,1:37.618,31,28
507,9,60.236,1:38.338,31,28
508,5,0,1:35.545,32,28
509,44,4.334,1:34.820,32,28
510,7,17.178,1:36.175,32,28
511,3,23.412,1:36.220,32,28
512,19,26.767,1:36.781,32,28
513,77,29.968,1:34.714,32,28
514,11,30.378,1:37.397,32,28
515,27,37.468,1:37.385,32,28
516,31,40.389,1:37.137,32,28
517,26,52.583,1:37.530,32,28
518,14,53.636,1:37.569,32,28
519,30,55.391,1:37.818,32,28
520,94,56.194,1:37.528,32,28
521,8,60.025,1:56.024,32,28
522,9,63.566,1:38.875,32,28
523,5,PIT,1:38.588,33,28
524,44,1.038,1:35.292,33,28
525,7,14.908,1:36.318,33,28
526,3,21.009,1:36.185,33,28
527,19,25.002,1:36.823,33,28
528,77,25.467,1:34.087,33,28
529,11,28.885,1:37.095,33,28
530,27,36.402,1:37.522,33,28
531,31,39.049,1:37.248,33,28
532,26,50.977,1:36.982,33,28
533,14,52.234,1:37.186,33,28
534,30,54.452,1:37.649,33,28
535,94,55.229,1:37.623,33,28
536,8,56.385,1:34.948,33,28
537,9,PIT,1:41.533,33,28
538,44,0,1:35.713,34,28
539,7,14.178,1:36.021,34,28
540,5,16.871,1:53.622,34,28
541,3,20.533,1:36.275,34,28
542,77,23.107,1:34.391,34,28
543,19,25.384,1:37.133,34,28
544,11,28.966,1:36.832,34,28
545,27,36.934,1:37.283,34,28
546,31,39.661,1:37.363,34,28
547,26,50.967,1:36.741,34,28
548,14,53.059,1:37.576,34,28
549,30,55.316,1:37.615,34,28
550,8,55.759,1:36.125,34,28
551,94,57.098,1:38.620,34,28
552,9,86.704,1:56.944,34,28
553,44,0,1:35.143,35,28
554,7,15.551,1:36.516,35,28
555,5,15.732,1:34.004,35,28
556,3,21.565,1:36.175,35,28
557,77,22.700,1:34.736,35,28
558,19,27.150,1:36.909,35,28
559,11,30.818,1:36.995,35,28
560,27,39.254,1:37.463,35,28
561,31,41.688,1:37.170,35,28
562,26,52.654,1:36.830,35,28
563,14,55.464,1:37.548,35,28
564,8,56.123,1:35.507,35,28
565,30,58.320,1:38.147,35,28
566,94,59.601,1:37.646,35,28
567,9,86.647,1:35.086,35,28
568,44,0,1:35.288,36,28
569,5,14.270,1:33.826,36,28
570,7,16.858,1:36.595,36,28
571,3,22.152,1:35.875,36,28
572,77,22.606,1:35.194,36,28
573,19,28.675,1:36.813,36,28
574,11,PIT,1:39.672,36,28
575,31,43.950,1:37.550,36,28
576,27,PIT,1:40.307,36,28
577,26,54.515,1:37.149,36,28
578,8,56.507,1:35.672,36,28
579,30,60.788,1:37.756,36,28
580,14,PIT,1:40.935,36,28
581,94,62.163,1:37.850,36,28
582,9,86.699,1:35.340,36,28
583,44,0,1:35.405,37,28
584,5,13.156,1:34.291,37,28
585,7,PIT,1:38.826,37,28
586,77,21.600,1:34.399,37,28
587,3,23.607,1:36.860,37,28
588,19,PIT,1:39.181,37,28
589,31,PIT,1:40.082,37,28
590,11,54.929,1:55.132,37,28
591,26,56.676,1:37.566,37,28
592,8,57.106,1:36.004,37,28
593,94,64.396,1:37.638,37,28
594,30,PIT,1:40.746,37,28
595,27,66.693,1:57.825,37,28
596,14,82.150,1:56.444,37,28
597,9,86.904,1:35.610,37,28
598,44,0,1:35.286,38,28
599,5,12.163,1:34.293,38,28
600,77,21.189,1:34.875,38,28
601,3,24.457,1:36.136,38,28
602,7,40.752,1:55.759,38,28
603,19,51.209,1:54.044,38,28
604,11,54.302,1:34.659,38,28
605,8,57.661,1:35.841,38,28
606,26,59.218,1:37.828,38,28
607,94,66.275,1:37.165,38,28
608,27,67.327,1:35.920,38,28
609,31,69.460,1:56.119,38,28
610,14,82.703,1:35.839,38,28
611,9,87.235,1:35.617,38,28
612,30,90.863,2:00.020,38,28
613,44,0,1:35.524,39,28
614,5,11.229,1:34.590,39,28
615,77,20.638,1:34.973,39,28
616,3,PIT,1:38.335,39,28
617,7,38.995,1:33.767,39,28
618,19,49.941,1:34.256,39,28
619,11,53.387,1:34.609,39,28
620,8,58.063,1:35.926,39,28
621,26,60.702,1:37.008,39,28
622,94,68.216,1:37.465,39,28
623,27,68.517,1:36.714,39,28
624,31,69.115,1:35.179,39,28
625,14,83.096,1:35.917,39,28
626,9,87.183,1:35.472,39,28
627,30,91.476,1:36.137,39,28
628,44,0,1:35.559,40,28
629,5,10.175,1:34.505,40,28
630,77,19.726,1:34.647,40,28
631,7,37.441,1:34.005,40,28
632,3,47.019,1:55.310,40,28
633,19,48.931,1:34.549,40,28
634,11,52.657,1:34.829,40,28
635,8,58.429,1:35.925,40,28
636,26,63.245,1:38.102,40,28
637,27,68.330,1:35.372,40,28
638,31,69.975,1:36.419,40,28
639,94,71.920,1:39.263,40,28
640,14,84.283,1:36.746,40,28
641,9,87.500,1:35.876,40,28
642,30,92.111,1:36.194,40,28
643,44,PIT,1:38.084,41,28
644,5,6.722,1:34.631,41,28
645,77,16.168,1:34.526,41,28
646,7,33.886,1:34.529,41,28
647,3,42.683,1:33.748,41,28
648,19,45.312,1:34.465,41,28
649,11,49.630,1:35.057,41,28
650,8,56.087,1:35.742,41,28
651,26,PIT,1:39.531,41,28
652,27,66.330,1:36.084,41,28
653,31,67.634,1:35.743,41,28
654,94,71.033,1:37.197,41,28
655,14,82.451,1:36.252,41,28
656,9,85.239,1:35.823,41,28
657,30,89.999,1:35.972,41,28
658,5,0,1:34.533,42,28
659,77,9.594,1:34.681,42,28
660,44,19.090,2:00.345,42,28
661,7,26.505,1:33.874,42,28
662,3,34.923,1:33.495,42,28
663,19,38.920,1:34.863,42,28
664,11,43.315,1:34.940,42,28
665,8,50.268,1:35.436,42,28
666,27,60.534,1:35.459,42,28
667,31,61.981,1:35.602,42,28
668,94,66.933,1:37.155,42,28
669,14,77.267,1:36.071,42,28
670,9,79.855,1:35.871,42,28
671,26,80.529,1:57.092,42,28
672,30,84.497,1:35.753,42,28
673,5,0,1:34.365,43,28
674,77,9.603,1:34.374,43,28
675,44,17.687,1:32.962,43,28
676,7,26.328,1:34.188,43,28
677,3,34.551,1:33.993,43,28
678,19,39.447,1:34.892,43,28
679,11,44.082,1:35.132,43,28
680,8,51.522,1:35.619,43,28
681,27,61.716,1:35.547,43,28
682,31,63.175,1:35.559,43,28
683,94,69.354,1:36.786,43,28
684,14,78.944,1:36.042,43,28
685,9,81.820,1:36.330,43,28
686,26,82.272,1:36.108,43,28
687,30,85.684,1:35.552,43,28
688,5,0,1:34.362,44,28
689,77,10.080,1:34.839,44,28
690,44,16.212,1:32.887,44,28
691,7,25.700,1:33.734,44,28
692,3,34.255,1:34.066,44,28
693,19,40.057,1:34.972,44,28
694,11,45.101,1:35.381,44,28
695,8,52.555,1:35.395,44,28
696,27,63.124,1:35.770,44,28
697,31,64.119,1:35.306,44,28
698,94,71.798,1:36.806,44,28
699,14,80.548,1:35.966,44,28
700,26,83.351,1:35.441,44,28
701,9,84.961,1:37.503,44,28
702,30,87.135,1:35.813,44,28
703,5,0,1:34.070,45,28
704,77,10.831,1:34.821,45,28
705,44,15.064,1:32.922,45,28
706,7,25.791,1:34.161,45,28
707,3,34.146,1:33.961,45,28
708,19,41.082,1:35.095,45,28
709,11,46.251,1:35.220,45,28
710,8,54.390,1:35.905,45,28
711,27,64.574,1:35.520,45,28
712,31,65.627,1:35.578,45,28
713,94,74.639,1:36.911,45,28
714,14,82.307,1:35.829,45,28
715,26,84.266,1:34.985,45,28
716,9,86.955,1:36.064,45,28
717,30,88.841,1:35.776,45,28
718,5,0,1:34.096,46,28
719,77,11.378,1:34.643,46,28
720,44,13.766,1:32.798,46,28
721,7,25.874,1:34.179,46,28
722,3,34.249,1:34.199,46,28
723,19,42.398,1:35.412,46,28
724,11,47.757,1:35.602,46,28
725,8,56.019,1:35.725,46,28
726,27,66.104,1:35.626,46,28
727,31,67.471,1:35.940,46,28
728,94,77.416,1:36.873,46,28
729,14,83.837,1:35.626,46,28
730,26,85.355,1:35.185,46,28
731,9,89.005,1:36.146,46,28
732,30,90.760,1:36.015,46,28
733,5,0,1:34.266,47,28
734,44,13.092,1:33.592,47,28
735,77,13.739,1:36.627,47,28
736,7,25.988,1:34.380,47,28
737,3,34.427,1:34.444,47,28
738,19,43.408,1:35.276,47,28
739,11,49.071,1:35.580,47,28
740,8,57.622,1:35.869,47,28
741,27,67.437,1:35.599,47,28
742,31,69.079,1:35.874,47,28
743,94,80.061,1:36.911,47,28
744,14,85.166,1:35.595,47,28
745,26,86.244,1:35.155,47,28
746,9,91.059,1:36.320,47,28
747,30,92.577,1:36.083,47,28
748,5,0,1:34.500,48,28
749,44,12.124,1:33.532,48,28
750,77,14.695,1:35.456,48,28
751,7,25.763,1:34.275,48,28
752,3,34.464,1:34.537,48,28
753,19,44.341,1:35.433,48,28
754,11,50.611,1:36.040,48,28
755,8,59.117,1:35.995,48,28
756,27,68.524,1:35.587,48,28
757,31,70.416,1:35.837,48,28
758,94,82.447,1:36.886,48,28
759,14,86.369,1:35.703,48,28
760,26,87.248,1:35.504,48,28
761,9,93.030,1:36.471,48,28
762,5,0,1:34.876,49,28
763,30,1 LAP,1:36.817,49,28
764,44,10.285,1:33.037,49,28
765,77,14.527,1:34.708,49,28
766,7,24.642,1:33.755,49,28
767,3,34.564,1:34.976,49,28
768,19,45.187,1:35.722,49,28
769,11,51.595,1:35.860,49,28
770,8,60.353,1:36.112,49,28
771,27,69.130,1:35.482,49,28
772,31,71.426,1:35.886,49,28
773,94,84.418,1:36.847,49,28
774,14,87.534,1:36.041,49,28
775,26,88.628,1:36.256,49,28
776,5,0,1:34.177,50,28
777,9,1 LAP,1:37.893,50,28
778,30,1 LAP,1:37.244,50,28
779,44,9.456,1:33.348,50,28
