,NO,GAP,TIME,LAP,race_id
153,27,20.868,1:34.045,8,0
154,14,23.352,1:34.373,8,0
155,11,24.548,1:34.576,8,0
156,22,26.113,1:34.586,8,0
157,30,27.085,1:34.864,8,0
158,94,28.697,1:34.817,8,0
159,9,29.792,1:35.242,8,0
160,77,30.011,1:35.049,8,0
161,20,1 LAP,1:34.917,8,0
162,12,32.549,1:35.292,8,0
163,8,33.214,1:35.520,8,0
164,55,PIT,1:52.689,8,0
165,88,34.865,1:35.724,8,0
166,21,35.405,1:34.043,8,0
167,5,0,1:32.578,9,0
168,7,2.496,1:32.728,9,0
169,6,3.745,1:32.557,9,0
170,33,9.122,1:33.593,9,0
171,44,9.787,1:33.621,9,0
172,19,15.941,1:34.525,9,0
173,3,16.177,1:33.119,9,0
174,27,22.164,1:33.874,9,0
175,14,25.121,1:34.347,9,0
176,11,26.431,1:34.461,9,0
177,22,28.146,1:34.611,9,0
178,30,29.264,1:34.757,9,0
179,94,30.940,1:34.821,9,0
180,77,31.360,1:33.927,9,0
181,9,33.333,1:36.119,9,0
182,20,1 LAP,1:35.742,9,0
183,12,35.611,1:35.640,9,0
184,8,36.099,1:35.463,9,0
185,88,38.006,1:35.719,9,0
186,21,38.805,1:35.978,9,0
187,55,39.029,1:37.863,9,0
188,5,0,1:32.571,10,0
189,7,2.523,1:32.598,10,0
190,6,3.755,1:32.581,10,0
191,33,10.451,1:33.900,10,0
192,44,11.449,1:34.233,10,0
193,3,16.461,1:32.855,10,0
194,19,19.499,1:36.129,10,0
195,27,23.448,1:33.855,10,0
196,14,27.005,1:34.455,10,0
197,11,28.157,1:34.297,10,0
198,22,30.204,1:34.629,10,0
199,30,31.535,1:34.842,10,0
200,77,32.373,1:33.584,10,0
201,94,34.185,1:35.816,10,0
202,9,36.398,1:35.636,10,0
203,20,1 LAP,1:35.633,10,0
204,8,38.879,1:35.351,10,0
205,55,40.702,1:34.244,10,0
206,21,43.002,1:36.768,10,0
207,88,44.137,1:38.702,10,0
208,12,PIT,1:56.813,10,0
209,5,0,1:32.960,11,0
210,7,2.496,1:32.933,11,0
211,6,3.476,1:32.681,11,0
212,33,11.338,1:33.847,11,0
213,44,12.269,1:33.780,11,0
214,3,16.209,1:32.708,11,0
215,27,24.582,1:34.094,11,0
216,14,28.805,1:34.760,11,0
217,11,29.911,1:34.714,11,0
218,22,31.895,1:34.651,11,0
219,30,33.354,1:34.779,11,0
220,77,33.840,1:34.427,11,0
221,19,PIT,1:51.982,11,0
222,8,40.771,1:34.852,11,0
223,55,40.939,1:33.197,11,0
224,20,1 LAP,1:37.304,11,0
225,21,44.638,1:34.596,11,0
226,88,47.784,1:36.607,11,0
227,9,PIT,1:54.650,11,0
228,94,PIT,1:57.340,11,0
229,12,64.957,1:38.064,11,0
230,5,0,1:33.014,12,0
231,7,2.772,1:33.290,12,0
232,33,13.022,1:34.698,12,0
233,44,13.540,1:34.285,12,0
234,6,PIT,1:50.969,12,0
235,27,25.943,1:34.375,12,0
236,11,31.697,1:34.800,12,0
237,3,PIT,1:50.524,12,0
238,22,34.098,1:35.217,12,0
239,77,36.834,1:36.008,12,0
240,55,40.079,1:32.154,12,0
241,8,43.070,1:35.313,12,0
242,19,43.611,1:38.104,12,0
243,20,1 LAP,1:37.254,12,0
244,21,46.882,1:35.258,12,0
245,14,PIT,1:52.637,12,0
246,30,PIT,1:57.100,12,0
247,9,64.402,1:39.328,12,0
248,12,65.463,1:33.520,12,0
249,94,66.987,1:41.436,12,0
250,88,PIT,1:56.553,12,0
251,7,0,1:33.900,13,0
252,44,12.014,1:35.146,13,0
253,5,PIT,1:50.574,13,0
254,6,19.501,1:34.742,13,0
255,27,25.389,1:36.118,13,0
256,11,29.327,1:34.302,13,0
257,33,PIT,1:53.474,13,0
258,22,33.075,1:35.649,13,0
259,77,33.836,1:33.674,13,0
260,3,34.041,1:36.994,13,0
261,55,35.692,1:32.285,13,0
262,19,39.283,1:32.344,13,0
263,8,41.503,1:35.105,13,0
264,20,1 LAP,1:35.206,13,0
265,21,45.535,1:35.325,13,0
266,14,49.704,1:37.948,13,0
267,30,60.120,1:39.352,13,0
268,9,61.672,1:33.942,13,0
269,12,62.464,1:33.673,13,0
270,94,64.017,1:33.702,13,0
271,88,75.865,1:41.214,13,0
272,7,0,1:34.049,14,0
273,44,11.824,1:33.859,14,0
274,5,15.457,1:35.604,14,0
275,6,16.750,1:31.298,14,0
276,27,25.690,1:34.350,14,0
277,11,30.126,1:34.848,14,0
278,3,33.544,1:33.552,14,0
279,22,35.223,1:36.197,14,0
280,33,35.652,1:39.877,14,0
281,55,36.825,1:35.182,14,0
282,77,37.412,1:37.625,14,0
283,19,38.646,1:33.412,14,0
284,8,41.689,1:34.235,14,0
285,20,1 LAP,1:34.927,14,0
286,21,46.340,1:34.854,14,0
287,14,48.208,1:32.553,14,0
288,30,59.026,1:32.955,14,0
289,9,61.748,1:34.125,14,0
290,12,62.349,1:33.934,14,0
291,94,63.685,1:33.717,14,0
292,88,75.677,1:33.861,14,0
293,7,0,1:34.176,15,0
294,44,11.857,1:34.209,15,0
295,5,12.038,1:30.757,15,0
296,6,14.556,1:31.982,15,0
297,27,26.363,1:34.849,15,0
298,11,31.604,1:35.654,15,0
299,3,31.671,1:32.303,15,0
300,33,33.255,1:31.779,15,0
301,55,35.802,1:33.153,15,0
302,19,39.013,1:34.543,15,0
303,77,39.685,1:36.449,15,0
304,8,42.067,1:34.554,15,0
305,21,46.864,1:34.700,15,0
306,14,47.155,1:33.123,15,0
307,20,1 LAP,1:37.999,15,0
308,22,PIT,1:55.900,15,0
309,30,58.088,1:33.238,15,0
310,9,61.464,1:33.892,15,0
311,12,62.338,1:34.165,15,0
312,94,63.669,1:34.160,15,0
313,88,75.348,1:33.847,15,0
314,5,0,1:31.809,16,0
315,6,3.998,1:33.289,16,0
316,7,PIT,1:53.141,16,0
317,3,20.344,1:32.520,16,0
318,44,PIT,1:53.739,16,0
319,33,22.616,1:33.208,16,0
320,55,25.047,1:33.092,16,0
321,19,27.876,1:32.710,16,0
322,77,30.271,1:34.433,16,0
323,8,32.363,1:34.143,16,0
324,27,PIT,1:52.729,16,0
325,21,37.278,1:34.261,16,0
326,14,37.850,1:34.542,16,0
327,20,1 LAP,1:35.084,16,0
328,11,PIT,1:57.573,16,0
329,30,47.693,1:33.452,16,0
330,9,51.971,1:34.354,16,0
331,12,53.456,1:34.965,16,0
332,22,53.514,1:40.414,16,0
333,94,55.167,1:35.345,16,0
334,88,65.402,1:33.901,16,0
335,5,0,1:39.423,17,0
336,6,5.291,1:40.716,17,0
337,7,18.780,1:48.909,17,0
338,3,27.891,1:46.970,17,0
339,33,30.635,1:47.442,17,0
340,55,36.181,1:50.557,17,0
341,44,38.985,1:56.659,17,0
342,19,40.477,1:52.024,17,0
343,8,44.233,1:51.293,17,0
344,77,PIT,2:06.484,17,0
345,27,57.842,2:02.020,17,0
346,30,67.726,1:59.456,17,0
347,11,70.993,2:05.086,17,0
348,9,73.449,2:00.901,17,0
349,22,74.498,2:00.407,17,0
350,20,PIT,2:15.143,17,0
351,12,77.100,2:03.067,17,0
352,94,78.599,2:02.855,17,0
353,88,89.111,2:03.132,17,0
354,5,PIT,3:21.551,18,0
355,6,PIT,3:19.132,18,0
356,7,PIT,3:08.276,18,0
357,3,PIT,3:10.570,18,0
358,33,PIT,3:09.398,18,0
359,20,PIT,12:09.123,18,0
360,55,PIT,20:42.495,18,0
361,44,PIT,20:43.047,18,0
362,19,PIT,20:43.269,18,0
363,8,PIT,20:41.349,18,0
364,27,PIT,20:29.799,18,0
365,77,PIT,20:31.528,18,0
366,30,PIT,20:23.356,18,0
367,11,PIT,20:21.249,18,0
368,9,PIT,20:22.582,18,0
369,22,PIT,20:23.874,18,0
370,12,PIT,20:22.819,18,0
371,94,PIT,20:23.494,18,0
372,5,0,20:13.527,19,0
373,6,0.680,20:11.335,19,0
374,7,1.821,20:09.843,19,0
375,3,2.217,19:58.834,19,0
376,33,2.447,19:57.492,19,0
377,55,3.059,2:19.461,19,0
378,44,3.331,2:16.377,19,0
379,19,4.099,2:15.431,19,0
380,8,5.044,2:14.540,19,0
381,27,5.261,2:12.698,19,0
382,77,5.873,2:12.091,19,0
383,30,6.490,2:10.486,19,0
384,11,7.283,2:10.119,19,0
385,9,8.253,2:07.300,19,0
386,22,8.370,2:05.076,19,0
387,12,9.085,2:04.244,19,0
388,94,10.004,2:02.989,19,0
389,20,10.856,2:00.667,19,0
390,5,0,1:30.524,20,0
391,6,1.362,1:31.206,20,0
392,7,2.544,1:31.247,20,0
393,3,4.094,1:32.401,20,0
394,33,4.699,1:32.776,20,0
395,55,5.468,1:32.933,20,0
396,44,6.188,1:33.381,20,0
397,19,7.351,1:33.776,20,0
398,8,8.318,1:33.798,20,0
399,27,9.212,1:34.475,20,0
400,77,9.675,1:34.326,20,0
401,30,10.488,1:34.522,20,0
402,11,10.907,1:34.148,20,0
403,22,11.059,1:33.213,20,0
404,9,14.835,1:37.106,20,0
405,12,15.253,1:36.692,20,0
406,94,15.701,1:36.221,20,0
407,20,16.333,1:36.001,20,0
408,5,0,1:30.374,21,0
409,6,1.545,1:30.557,21,0
410,7,2.871,1:30.701,21,0
411,3,5.190,1:31.470,21,0
412,33,6.065,1:31.740,21,0
413,55,6.819,1:31.725,21,0
414,44,7.582,1:31.768,21,0
415,19,9.793,1:32.816,21,0
416,8,11.054,1:33.110,21,0
417,27,12.352,1:33.514,21,0
418,77,13.027,1:33.726,21,0
419,30,14.035,1:33.921,21,0
420,22,14.510,1:33.825,21,0
421,11,15.276,1:34.743,21,0
422,9,18.987,1:34.526,21,0
423,12,19.616,1:34.737,21,0
424,20,21.513,1:35.554,21,0
425,94,22.083,1:36.756,21,0
426,5,0,1:30.207,22,0
427,6,2.026,1:30.688,22,0
428,3,6.428,1:31.445,22,0
429,33,7.455,1:31.597,22,0
430,55,8.356,1:31.744,22,0
431,44,9.103,1:31.728,22,0
432,19,12.497,1:32.911,22,0
433,8,14.112,1:33.265,22,0
434,27,15.472,1:33.327,22,0
435,77,16.183,1:33.363,22,0
436,30,17.588,1:33.760,22,0
437,22,18.213,1:33.910,22,0
438,11,19.125,1:34.056,22,0
439,9,23.389,1:34.609,22,0
440,12,23.894,1:34.485,22,0
441,20,24.759,1:33.453,22,0
442,94,26.072,1:34.196,22,0
443,5,0,1:29.951,23,0
444,6,3.014,1:30.939,23,0
445,3,7.755,1:31.278,23,0
446,33,9.189,1:31.685,23,0
447,55,10.076,1:31.671,23,0
448,44,10.936,1:31.784,23,0
449,19,15.306,1:32.760,23,0
450,8,17.482,1:33.321,23,0
451,27,19.046,1:33.525,23,0
452,77,19.501,1:33.269,23,0
453,30,21.186,1:33.549,23,0
454,22,22.113,1:33.851,23,0
455,11,22.850,1:33.676,23,0
456,9,28.499,1:35.061,23,0
457,12,28.944,1:35.001,23,0
458,20,29.632,1:34.824,23,0
459,94,30.396,1:34.275,23,0
460,5,0,1:30.185,24,0
461,6,3.730,1:30.901,24,0
462,3,9.023,1:31.453,24,0
463,33,11.046,1:32.042,24,0
464,55,12.009,1:32.118,24,0
465,44,12.633,1:31.882,24,0
466,19,17.896,1:32.775,24,0
467,8,20.789,1:33.492,24,0
468,27,22.392,1:33.531,24,0
469,77,22.702,1:33.386,24,0
470,30,24.629,1:33.628,24,0
471,22,26.049,1:34.121,24,0
472,11,26.993,1:34.328,24,0
473,9,33.147,1:34.833,24,0
474,12,33.633,1:34.874,24,0
475,20,34.260,1:34.813,24,0
476,94,35.135,1:34.924,24,0
477,5,0,1:30.719,25,0
478,6,3.940,1:30.929,25,0
479,3,9.821,1:31.517,25,0
480,33,12.501,1:32.174,25,0
481,55,13.456,1:32.166,25,0
482,44,14.294,1:32.380,25,0
483,19,19.980,1:32.803,25,0
484,8,24.166,1:34.096,25,0
485,27,25.067,1:33.394,25,0
486,77,25.705,1:33.722,25,0
487,30,27.607,1:33.697,25,0
488,22,29.623,1:34.293,25,0
489,11,30.226,1:33.952,25,0
490,9,37.197,1:34.769,25,0
491,20,39.133,1:35.592,25,0
492,94,40.205,1:35.789,25,0
493,12,40.971,1:38.057,25,0
494,5,0,1:31.764,26,0
495,6,3.107,1:30.931,26,0
496,3,9.902,1:31.845,26,0
497,33,12.917,1:32.180,26,0
498,55,14.041,1:32.349,26,0
499,44,14.669,1:32.139,26,0
500,19,20.746,1:32.530,26,0
501,8,25.829,1:33.427,26,0
502,27,26.949,1:33.646,26,0
503,77,27.337,1:33.396,26,0
504,30,29.480,1:33.637,26,0
505,22,32.387,1:34.528,26,0
506,11,32.842,1:34.380,26,0
507,9,40.449,1:35.016,26,0
508,20,42.018,1:34.649,26,0
509,94,43.005,1:34.564,26,0
510,12,44.476,1:35.269,26,0
511,5,0,1:31.454,27,0
512,6,3.022,1:31.369,27,0
513,3,10.402,1:31.954,27,0
514,33,13.814,1:32.351,27,0
515,55,15.204,1:32.617,27,0
516,44,15.822,1:32.607,27,0
517,19,22.344,1:33.052,27,0
518,8,28.171,1:33.796,27,0
519,27,28.937,1:33.442,27,0
520,77,29.727,1:33.844,27,0
521,30,31.986,1:33.960,27,0
522,22,35.370,1:34.437,27,0
523,11,35.737,1:34.349,27,0
524,20,45.126,1:34.562,27,0
525,94,46.648,1:35.097,27,0
526,12,47.691,1:34.669,27,0
527,9,PIT,1:48.103,27,0
528,5,0,1:31.507,28,0
529,6,3.206,1:31.691,28,0
530,3,10.789,1:31.894,28,0
531,33,14.656,1:32.349,28,0
532,55,16.114,1:32.417,28,0
533,44,16.831,1:32.516,28,0
534,19,23.649,1:32.812,28,0
535,8,30.118,1:33.454,28,0
536,27,30.916,1:33.486,28,0
537,77,31.492,1:33.272,28,0
538,30,33.978,1:33.499,28,0
539,11,38.632,1:34.402,28,0
540,22,39.735,1:35.872,28,0
541,20,47.631,1:34.012,28,0
542,94,49.647,1:34.506,28,0
543,12,51.042,1:34.858,28,0
544,9,68.043,1:42.452,28,0
545,5,0,1:31.809,29,0
546,6,3.296,1:31.899,29,0
547,3,11.024,1:32.044,29,0
548,33,15.229,1:32.382,29,0
549,55,16.841,1:32.536,29,0
550,44,17.481,1:32.459,29,0
551,19,24.637,1:32.797,29,0
552,8,31.757,1:33.448,29,0
553,27,32.857,1:33.750,29,0
554,77,33.370,1:33.687,29,0
555,30,35.695,1:33.526,29,0
556,11,40.086,1:33.263,29,0
557,22,43.355,1:35.429,29,0
558,20,49.549,1:33.727,29,0
559,94,52.440,1:34.602,29,0
560,12,53.654,1:34.421,29,0
561,9,70.856,1:34.622,29,0
562,5,0,1:32.003,30,0
563,6,3.093,1:31.800,30,0
564,3,11.246,1:32.225,30,0
565,33,15.583,1:32.357,30,0
566,55,17.532,1:32.694,30,0
567,44,18.103,1:32.625,30,0
568,19,25.585,1:32.951,30,0
569,8,33.310,1:33.556,30,0
570,27,34.171,1:33.317,30,0
571,77,35.071,1:33.704,30,0
572,30,37.257,1:33.565,30,0
573,11,41.025,1:32.942,30,0
574,20,51.085,1:33.539,30,0
575,94,55.270,1:34.833,30,0
576,12,56.100,1:34.449,30,0
577,22,PIT,1:53.550,30,0
578,9,73.389,1:34.536,30,0
579,5,0,1:32.228,31,0
580,6,2.750,1:31.885,31,0
581,3,11.483,1:32.465,31,0
582,33,16.307,1:32.952,31,0
583,44,19.689,1:33.814,31,0
584,19,25.918,1:32.561,31,0
585,8,34.302,1:33.220,31,0
586,27,35.545,1:33.602,31,0
587,77,36.326,1:33.483,31,0
588,55,PIT,1:53.053,31,0
589,30,38.468,1:33.439,31,0
590,11,41.849,1:33.052,31,0
591,20,52.365,1:33.508,31,0
592,94,57.322,1:34.280,31,0
593,12,58.026,1:34.154,31,0
594,22,70.440,1:37.766,31,0
595,9,75.664,1:34.503,31,0
596,5,0,1:32.227,32,0
597,6,2.336,1:31.813,32,0
598,3,11.792,1:32.536,32,0
599,44,18.866,1:31.404,32,0
600,19,26.432,1:32.741,32,0
601,8,35.714,1:33.639,32,0
602,27,36.935,1:33.617,32,0
603,77,37.608,1:33.509,32,0
604,30,40.699,1:34.458,32,0
605,33,PIT,1:58.684,32,0
606,11,43.112,1:33.490,32,0
607,55,43.463,1:37.333,32,0
608,20,53.723,1:33.585,32,0
609,12,60.221,1:34.422,32,0
610,22,69.898,1:31.685,32,0
611,9,78.650,1:35.213,32,0
612,94,PIT,1:54.777,32,0
613,5,0,1:32.795,33,0
614,6,1.656,1:32.115,33,0
615,3,11.416,1:32.419,33,0
616,44,17.032,1:30.961,33,0
617,19,26.603,1:32.966,33,0
618,8,36.246,1:33.327,33,0
619,27,37.351,1:33.211,33,0
620,77,38.352,1:33.539,33,0
621,30,41.441,1:33.537,33,0
622,55,43.377,1:32.709,33,0
623,11,45.111,1:34.794,33,0
624,33,46.892,1:36.923,33,0
625,20,54.766,1:33.838,33,0
626,12,60.818,1:33.392,33,0
627,22,68.787,1:31.684,33,0
628,9,80.762,1:34.907,33,0
629,94,88.374,1:41.297,33,0
630,5,0,1:32.937,34,0
631,6,1.404,1:32.685,34,0
632,3,10.612,1:32.133,34,0
633,44,15.165,1:31.070,34,0
634,19,26.602,1:32.936,34,0
635,8,36.829,1:33.520,34,0
636,27,37.793,1:33.379,34,0
637,77,38.454,1:33.039,34,0
638,30,42.366,1:33.862,34,0
639,55,42.770,1:32.330,34,0
640,33,46.569,1:32.614,34,0
641,11,47.114,1:34.940,34,0
642,20,55.547,1:33.718,34,0
643,12,61.498,1:33.617,34,0
644,22,67.870,1:32.020,34,0
645,9,82.220,1:34.395,34,0
646,94,88.110,1:32.673,34,0
647,6,0,1:32.679,35,0
648,3,8.447,1:31.918,35,0
649,44,12.476,1:31.394,35,0
650,5,PIT,1:53.109,35,0
651,19,25.251,1:32.732,35,0
652,8,36.134,1:33.388,35,0
653,27,37.013,1:33.303,35,0
654,77,37.636,1:33.265,35,0
655,30,42.305,1:34.022,35,0
656,55,42.618,1:33.931,35,0
657,33,44.828,1:32.342,35,0
658,11,46.919,1:33.888,35,0
659,20,54.770,1:33.306,35,0
660,12,61.110,1:33.695,35,0
661,22,65.894,1:32.107,35,0
662,9,82.451,1:34.314,35,0
663,94,86.999,1:32.972,35,0
664,6,0,1:31.982,36,0
665,3,8.403,1:31.938,36,0
666,44,11.475,1:30.981,36,0
667,5,21.791,1:34.747,36,0
668,19,26.049,1:32.780,36,0
669,8,37.162,1:33.010,36,0
670,27,38.200,1:33.169,36,0
671,77,38.863,1:33.209,36,0
672,30,44.434,1:34.111,36,0
673,55,44.809,1:34.173,36,0
674,33,45.449,1:32.603,36,0
675,11,48.044,1:33.107,36,0
676,20,55.792,1:33.004,36,0
677,12,62.535,1:33.407,36,0
678,22,66.108,1:32.196,36,0
679,9,84.906,1:34.437,36,0
680,94,88.081,1:33.064,36,0
681,6,0,1:31.755,37,0
682,3,8.591,1:31.943,37,0
683,44,10.997,1:31.277,37,0
684,5,20.287,1:30.251,37,0
685,19,26.598,1:32.304,37,0
686,8,38.618,1:33.211,37,0
687,27,39.882,1:33.437,37,0
688,77,40.407,1:33.299,37,0
689,30,46.130,1:33.451,37,0
690,55,46.371,1:33.317,37,0
691,33,47.043,1:33.349,37,0
692,11,49.848,1:33.559,37,0
693,20,56.826,1:32.789,37,0
694,12,64.032,1:33.252,37,0
695,22,66.353,1:32.000,37,0
696,9,87.268,1:34.117,37,0
697,94,90.008,1:33.682,37,0
698,6,0,1:31.668,38,0
699,3,9.045,1:32.122,38,0
700,44,10.914,1:31.585,38,0
701,5,19.231,1:30.612,38,0
702,19,27.355,1:32.425,38,0
703,8,40.335,1:33.385,38,0
704,27,41.846,1:33.632,38,0
705,77,42.274,1:33.535,38,0
706,30,48.410,1:33.948,38,0
707,55,48.819,1:34.116,38,0
708,33,49.275,1:33.900,38,0
709,11,51.472,1:33.292,38,0
710,20,57.941,1:32.783,38,0
711,12,65.882,1:33.518,38,0
712,22,67.030,1:32.345,38,0
713,9,89.690,1:34.090,38,0
714,6,0,1:32.137,39,0
715,94,1 LAP,1:35.761,39,0
716,3,9.172,1:32.264,39,0
717,44,10.211,1:31.434,39,0
718,5,17.721,1:30.627,39,0
719,19,27.506,1:32.288,39,0
720,8,41.337,1:33.139,39,0
721,27,42.772,1:33.063,39,0
722,77,43.371,1:33.234,39,0
723,30,49.325,1:33.052,39,0
724,55,49.712,1:33.030,39,0
725,33,50.320,1:33.182,39,0
726,11,52.115,1:32.780,39,0
727,20,58.595,1:32.791,39,0
728,12,66.810,1:33.065,39,0
729,22,67.392,1:32.499,39,0
730,6,0,1:31.651,40,0
731,94,1 LAP,1:33.994,40,0
732,3,9.640,1:32.119,40,0
733,44,10.348,1:31.788,40,0
734,5,17.134,1:31.064,40,0
735,19,28.454,1:32.599,40,0
736,8,43.308,1:33.622,40,0
737,27,44.628,1:33.507,40,0
738,77,45.093,1:33.373,40,0
739,30,51.182,1:33.508,40,0
740,55,51.808,1:33.747,40,0
741,33,52.306,1:33.637,40,0
742,11,54.178,1:33.714,40,0
743,20,60.188,1:33.244,40,0
744,12,68.552,1:33.393,40,0
745,22,69.034,1:33.293,40,0
746,6,0,1:32.506,41,0
747,94,1 LAP,1:34.316,41,0
748,3,9.989,1:32.855,41,0
749,44,10.261,1:32.419,41,0
750,5,15.848,1:31.220,41,0
751,19,28.465,1:32.517,41,0
752,8,43.736,1:32.934,41,0
753,27,45.115,1:32.993,41,0
754,77,45.803,1:33.216,41,0
755,30,51.961,1:33.285,41,0
756,55,52.268,1:32.966,41,0
757,33,52.943,1:33.143,41,0
758,11,55.172,1:33.500,41,0
759,20,61.002,1:33.320,41,0
760,12,69.398,1:33.352,41,0
761,22,70.115,1:33.587,41,0
762,6,0,1:31.467,42,0
763,94,1 LAP,1:35.147,42,0
764,44,9.997,1:31.203,42,0
765,5,15.485,1:31.104,42,0
766,19,29.746,1:32.748,42,0
767,3,PIT,1:51.355,42,0
768,8,45.476,1:33.207,42,0
769,27,46.723,1:33.075,42,0
770,77,47.482,1:33.146,42,0
771,55,53.079,1:32.278,42,0
772,33,53.938,1:32.462,42,0
773,30,55.844,1:35.350,42,0
774,11,56.989,1:33.284,42,0
775,20,62.300,1:32.765,42,0
776,12,71.205,1:33.274,42,0
777,22,71.895,1:33.247,42,0
