,NO,GAP,TIME,LAP,race_id
432,8,57.158,1:43.366,24,9
433,55,59.370,1:43.289,24,9
434,30,61.930,1:43.658,24,9
435,22,63.289,1:43.091,24,9
436,12,76.138,1:44.744,24,9
437,94,76.935,1:44.302,24,9
438,26,79.387,1:43.253,24,9
439,21,88.990,1:44.803,24,9
440,6,0,1:41.193,25,9
441,44,12.993,1:41.468,25,9
442,7,17.017,1:41.735,25,9
443,77,21.347,1:42.209,25,9
444,19,29.988,1:42.264,25,9
445,11,38.733,1:42.929,25,9
446,33,41.855,1:42.600,25,9
447,14,54.236,1:43.895,25,9
448,9,55.428,1:44.327,25,9
449,3,57.230,1:43.971,25,9
450,20,57.814,1:43.763,25,9
451,8,59.515,1:43.550,25,9
452,55,61.273,1:43.096,25,9
453,30,64.272,1:43.535,25,9
454,22,65.053,1:42.957,25,9
455,12,79.203,1:44.258,25,9
456,94,80.520,1:44.778,25,9
457,26,81.645,1:43.451,25,9
458,21,92.475,1:44.678,25,9
459,6,0,1:41.299,26,9
460,44,12.809,1:41.115,26,9
461,7,17.253,1:41.535,26,9
462,77,22.108,1:42.060,26,9
463,19,31.153,1:42.464,26,9
464,11,40.468,1:43.034,26,9
465,33,43.189,1:42.633,26,9
466,14,56.056,1:43.119,26,9
467,9,57.893,1:43.764,26,9
468,3,59.569,1:43.638,26,9
469,20,60.239,1:43.724,26,9
470,8,61.705,1:43.489,26,9
471,55,63.335,1:43.361,26,9
472,30,66.328,1:43.355,26,9
473,22,67.073,1:43.319,26,9
474,12,82.525,1:44.621,26,9
475,94,83.532,1:44.311,26,9
476,26,84.256,1:43.910,26,9
477,21,95.489,1:44.313,26,9
478,6,0,1:40.970,27,9
479,44,13.036,1:41.197,27,9
480,7,17.579,1:41.296,27,9
481,77,23.367,1:42.229,27,9
482,19,32.270,1:42.087,27,9
483,33,44.833,1:42.614,27,9
484,11,PIT,1:48.097,27,9
485,14,58.250,1:43.164,27,9
486,9,60.927,1:44.004,27,9
487,3,62.137,1:43.538,27,9
488,20,62.892,1:43.623,27,9
489,8,63.832,1:43.097,27,9
490,55,65.497,1:43.132,27,9
491,30,68.719,1:43.361,27,9
492,22,69.299,1:43.196,27,9
493,12,87.605,1:46.050,27,9
494,26,89.206,1:45.920,27,9
495,94,89.866,1:47.304,27,9
496,21,98.451,1:43.932,27,9
497,6,0,1:40.986,28,9
498,44,12.698,1:40.648,28,9
499,7,18.375,1:41.782,28,9
500,77,24.377,1:41.996,28,9
501,19,33.298,1:42.014,28,9
502,33,46.304,1:42.457,28,9
503,14,60.996,1:43.732,28,9
504,3,64.762,1:43.611,28,9
505,20,65.391,1:43.485,28,9
506,8,66.595,1:43.749,28,9
507,55,67.502,1:42.991,28,9
508,9,PIT,1:48.833,28,9
509,11,70.262,2:03.653,28,9
510,30,71.600,1:43.867,28,9
511,22,72.378,1:44.065,28,9
512,12,91.349,1:44.730,28,9
513,26,92.435,1:44.215,28,9
514,94,93.689,1:44.809,28,9
515,6,0,1:41.250,29,9
516,21,1 LAP,1:45.897,29,9
517,44,12.345,1:40.897,29,9
518,7,18.539,1:41.414,29,9
519,77,25.152,1:42.025,29,9
520,19,33.987,1:41.939,29,9
521,33,47.599,1:42.545,29,9
522,14,62.796,1:43.050,29,9
523,20,69.687,1:45.546,29,9
524,8,70.910,1:45.565,29,9
525,55,72.284,1:46.032,29,9
526,11,72.859,1:43.847,29,9
527,30,74.017,1:43.667,29,9
528,22,74.503,1:43.375,29,9
529,3,PIT,1:53.051,29,9
530,9,91.346,2:03.822,29,9
531,12,94.388,1:44.289,29,9
532,26,95.190,1:44.005,29,9
533,94,96.367,1:43.928,29,9
534,6,0,1:41.101,30,9
535,21,1 LAP,1:44.176,30,9
536,31,0.299,2:04.837,30,9
537,6,0,1:41.778,31,9
538,21,1 LAP,1:43.568,31,9
539,31,0.911,1:42.390,31,9
540,6,0,1:42.395,32,9
541,12,1 LAP,1:47.407,32,9
542,94,1 LAP,1:46.633,32,9
543,21,1 LAP,1:43.439,32,9
544,44,9.642,1:40.849,32,9
545,7,18.378,1:41.763,32,9
546,77,25.775,1:41.813,32,9
547,19,34.098,1:41.728,32,9
548,33,48.844,1:42.029,32,9
549,14,67.473,1:42.994,32,9
550,20,74.535,1:43.245,32,9
551,8,76.157,1:43.556,32,9
552,11,77.083,1:42.717,32,9
553,55,78.021,1:42.727,32,9
554,22,79.267,1:43.130,32,9
555,30,81.007,1:43.784,32,9
556,9,96.633,1:43.556,32,9
557,6,0,1:41.951,33,9
558,26,1 LAP,1:45.530,33,9
559,12,1 LAP,1:44.302,33,9
560,94,1 LAP,1:43.974,33,9
561,44,8.432,1:40.741,33,9
562,21,1 LAP,1:45.432,33,9
563,7,18.047,1:41.620,33,9
564,77,25.754,1:41.930,33,9
565,19,33.737,1:41.590,33,9
566,33,49.473,1:42.580,33,9
567,14,68.358,1:42.836,33,9
568,20,75.816,1:43.232,33,9
569,8,77.352,1:43.146,33,9
570,11,78.095,1:42.963,33,9
571,55,78.739,1:42.669,33,9
572,22,79.981,1:42.665,33,9
573,30,82.239,1:43.183,33,9
574,6,0,1:40.869,34,9
575,3,1 LAP,1:44.273,34,9
576,26,1 LAP,1:43.006,34,9
577,12,1 LAP,1:43.800,34,9
578,94,1 LAP,1:43.944,34,9
579,44,8.380,1:40.817,34,9
580,21,1 LAP,1:43.291,34,9
581,6,0,1:41.515,35,9
582,3,1 LAP,1:42.521,35,9
583,26,1 LAP,1:43.116,35,9
584,44,7.734,1:40.869,35,9
585,12,1 LAP,1:44.693,35,9
586,94,1 LAP,1:44.716,35,9
587,21,1 LAP,1:43.849,35,9
588,7,19.286,1:41.797,35,9
589,77,27.760,1:42.530,35,9
590,19,34.550,1:41.732,35,9
591,14,72.352,1:43.115,35,9
592,20,79.609,1:42.783,35,9
593,8,81.144,1:42.994,35,9
594,11,81.750,1:42.919,35,9
595,55,82.417,1:42.670,35,9
596,22,83.255,1:42.728,35,9
597,30,86.044,1:42.895,35,9
598,6,0,1:40.450,41,9
599,9,1 LAP,1:44.404,41,9
600,3,1 LAP,1:42.161,41,9
601,44,7.550,1:40.266,41,9
602,26,1 LAP,1:44.350,41,9
603,12,1 LAP,1:43.636,41,9
604,94,1 LAP,1:43.792,41,9
605,21,1 LAP,1:43.145,41,9
606,7,20.474,1:41.638,41,9
607,77,28.709,1:41.399,41,9
608,19,35.582,1:41.482,41,9
609,14,74.120,1:42.218,41,9
610,20,81.954,1:42.795,41,9
611,8,83.483,1:42.789,41,9
612,11,84.381,1:43.081,41,9
613,55,85.024,1:43.057,41,9
614,22,85.847,1:43.042,41,9
615,30,88.618,1:43.024,41,9
616,6,0,1:39.616,42,9
617,9,1 LAP,1:42.918,42,9
618,3,1 LAP,1:42.661,42,9
619,44,8.690,1:40.756,42,9
620,26,1 LAP,1:42.795,42,9
621,12,1 LAP,1:42.940,42,9
622,94,1 LAP,1:44.207,42,9
623,7,22.391,1:41.533,42,9
624,21,1 LAP,1:45.453,42,9
625,77,30.252,1:41.159,42,9
626,19,37.563,1:41.597,42,9
627,14,76.797,1:42.293,42,9
628,20,84.933,1:42.595,42,9
629,8,86.530,1:42.663,42,9
630,11,87.441,1:42.676,42,9
631,55,88.298,1:42.890,42,9
632,22,89.054,1:42.823,42,9
633,30,91.662,1:42.660,42,9
634,6,0,1:39.963,43,9
635,3,1 LAP,1:41.649,43,9
636,44,10.121,1:41.394,43,9
637,9,1 LAP,1:45.105,43,9
638,26,1 LAP,1:42.575,43,9
639,12,1 LAP,1:42.988,43,9
640,94,1 LAP,1:44.230,43,9
641,7,24.611,1:42.183,43,9
642,21,1 LAP,1:42.708,43,9
643,77,31.560,1:41.271,43,9
644,19,39.009,1:41.409,43,9
645,14,79.335,1:42.501,43,9
646,20,87.378,1:42.408,43,9
647,8,88.898,1:42.331,43,9
648,11,90.090,1:42.612,43,9
649,55,90.874,1:42.539,43,9
650,22,91.626,1:42.535,43,9
651,30,94.432,1:42.733,43,9
652,6,0,1:40.284,44,9
653,44,11.638,1:41.801,44,9
654,3,1 LAP,1:44.321,44,9
655,9,1 LAP,1:42.732,44,9
656,26,1 LAP,1:42.826,44,9
657,12,1 LAP,1:42.753,44,9
658,7,25.506,1:41.179,44,9
659,94,1 LAP,1:45.565,44,9
660,21,1 LAP,1:43.306,44,9
661,77,32.880,1:41.604,44,9
662,19,40.206,1:41.481,44,9
663,14,81.472,1:42.421,44,9
664,20,89.485,1:42.391,44,9
665,8,91.078,1:42.464,44,9
666,11,92.033,1:42.227,44,9
667,55,93.337,1:42.747,44,9
668,22,94.158,1:42.816,44,9
669,30,97.194,1:43.046,44,9
670,6,0,1:40.386,45,9
671,44,12.885,1:41.633,45,9
672,3,1 LAP,1:41.563,45,9
673,9,1 LAP,1:42.106,45,9
674,26,1 LAP,1:42.630,45,9
675,12,1 LAP,1:42.974,45,9
676,7,26.282,1:41.162,45,9
677,77,33.929,1:41.435,45,9
678,21,1 LAP,1:45.272,45,9
679,94,PIT,1:50.819,45,9
680,19,41.457,1:41.637,45,9
681,14,83.941,1:42.855,45,9
682,20,91.489,1:42.390,45,9
683,8,93.257,1:42.565,45,9
684,11,93.965,1:42.318,45,9
685,55,95.413,1:42.462,45,9
686,22,96.231,1:42.459,45,9
687,30,99.713,1:42.905,45,9
688,6,0,1:41.042,46,9
689,44,13.168,1:41.325,46,9
690,3,1 LAP,1:41.806,46,9
691,9,1 LAP,1:42.293,46,9
692,26,1 LAP,1:42.911,46,9
693,7,26.379,1:41.139,46,9
694,12,1 LAP,1:44.652,46,9
695,77,34.309,1:41.422,46,9
696,21,1 LAP,1:43.068,46,9
697,19,42.378,1:41.963,46,9
698,14,85.210,1:42.311,46,9
699,94,1 LAP,2:34.886,46,9
700,20,93.000,1:42.553,46,9
701,8,94.916,1:42.701,46,9
702,11,95.613,1:42.690,46,9
703,55,96.576,1:42.205,46,9
704,22,97.502,1:42.313,46,9
705,6,0,1:41.489,47,9
706,30,1 LAP,1:44.951,47,9
707,44,13.199,1:41.520,47,9
708,3,1 LAP,1:41.576,47,9
709,9,1 LAP,1:42.369,47,9
710,26,1 LAP,1:42.616,47,9
711,7,25.611,1:40.721,47,9
712,12,1 LAP,1:43.026,47,9
713,77,34.288,1:41.468,47,9
714,21,1 LAP,1:43.377,47,9
715,19,43.159,1:42.270,47,9
716,14,84.747,1:41.026,47,9
717,20,94.357,1:42.846,47,9
718,8,95.905,1:42.478,47,9
719,11,96.660,1:42.536,47,9
720,55,97.352,1:42.265,47,9
721,22,98.126,1:42.113,47,9
722,6,0,1:40.666,48,9
723,94,2 LAPS,1:52.294,48,9
724,30,1 LAP,1:43.097,48,9
725,44,13.619,1:41.086,48,9
726,3,1 LAP,1:42.078,48,9
727,9,1 LAP,1:42.386,48,9
728,7,25.619,1:40.674,48,9
729,26,1 LAP,1:44.476,48,9
730,12,1 LAP,1:43.138,48,9
731,77,35.027,1:41.405,48,9
732,21,1 LAP,1:43.201,48,9
733,19,44.801,1:42.308,48,9
734,14,87.310,1:43.229,48,9
735,20,96.022,1:42.331,48,9
736,8,97.518,1:42.279,48,9
737,11,98.554,1:42.560,48,9
738,55,99.314,1:42.628,48,9
739,6,0,1:40.872,49,9
740,94,2 LAPS,1:42.467,49,9
741,30,1 LAP,1:43.022,49,9
742,44,13.932,1:41.185,49,9
743,3,1 LAP,1:41.259,49,9
744,9,1 LAP,1:42.086,49,9
745,7,25.145,1:40.398,49,9
746,26,1 LAP,1:43.177,49,9
747,12,1 LAP,1:43.437,49,9
748,77,35.772,1:41.617,49,9
749,21,1 LAP,1:42.962,49,9
750,19,46.617,1:42.688,49,9
751,14,88.898,1:42.460,49,9
752,20,97.426,1:42.276,49,9
753,8,98.848,1:42.202,49,9
754,11,99.975,1:42.293,49,9
755,6,0,1:41.313,50,9
756,55,1 LAP,1:43.693,50,9
757,22,1 LAP,1:43.825,50,9
758,94,2 LAPS,1:41.907,50,9
759,30,1 LAP,1:43.105,50,9
760,44,13.534,1:40.915,50,9
761,3,1 LAP,1:41.975,50,9
762,9,1 LAP,1:42.404,50,9
763,7,24.132,1:40.300,50,9
764,26,1 LAP,1:42.344,50,9
765,77,35.881,1:41.422,50,9
766,12,1 LAP,1:44.173,50,9
767,21,1 LAP,1:42.883,50,9
768,19,48.515,1:43.211,50,9
769,14,90.043,1:42.458,50,9
