,NO,GAP,TIME,LAP,race_id
76,8,18.838,1:46.402,4,3
77,9,19.732,1:46.470,4,3
78,11,20.137,1:46.280,4,3
79,20,22.067,1:46.965,4,3
80,30,23.074,1:46.841,4,3
81,94,27.373,1:48.256,4,3
82,31,28.290,1:49.445,4,3
83,12,28.716,1:49.107,4,3
84,77,70.131,1:45.368,4,3
85,44,0,1:44.416,5,3
86,3,1.166,1:44.365,5,3
87,6,2.160,1:44.184,5,3
88,7,3.178,1:44.374,5,3
89,33,5.038,1:44.440,5,3
90,5,6.886,1:44.924,5,3
91,19,10.133,1:45.187,5,3
92,55,11.800,1:46.096,5,3
93,14,13.652,1:45.924,5,3
94,22,17.859,1:46.445,5,3
95,21,19.586,1:46.869,5,3
96,8,20.592,1:46.170,5,3
97,26,21.468,1:47.794,5,3
98,11,22.177,1:46.456,5,3
99,9,22.844,1:47.528,5,3
100,20,24.864,1:47.213,5,3
101,30,25.786,1:47.128,5,3
102,94,29.578,1:46.621,5,3
103,31,31.457,1:47.583,5,3
104,12,32.196,1:47.896,5,3
105,77,70.921,1:45.206,5,3
106,44,0,1:43.649,6,3
107,3,1.923,1:44.406,6,3
108,6,3.150,1:44.639,6,3
109,7,4.031,1:44.502,6,3
110,33,6.084,1:44.695,6,3
111,5,7.882,1:44.645,6,3
112,19,12.216,1:45.732,6,3
113,55,14.356,1:46.205,6,3
114,14,16.172,1:46.169,6,3
115,22,20.468,1:46.258,6,3
116,21,22.733,1:46.796,6,3
117,8,23.301,1:46.358,6,3
118,11,24.583,1:46.055,6,3
119,26,25.633,1:47.814,6,3
120,9,26.486,1:47.291,6,3
121,20,28.304,1:47.089,6,3
122,30,29.349,1:47.212,6,3
123,94,33.033,1:47.104,6,3
124,31,36.507,1:48.699,6,3
125,12,37.166,1:48.619,6,3
126,77,72.801,1:45.529,6,3
127,44,0,1:43.857,7,3
128,3,2.357,1:44.291,7,3
129,6,3.641,1:44.348,7,3
130,7,4.597,1:44.423,7,3
131,33,6.648,1:44.421,7,3
132,5,8.300,1:44.275,7,3
133,19,13.821,1:45.462,7,3
134,55,15.963,1:45.464,7,3
135,14,18.046,1:45.731,7,3
136,22,22.610,1:45.999,7,3
137,8,25.495,1:46.051,7,3
138,21,27.022,1:48.146,7,3
139,11,27.350,1:46.624,7,3
140,26,28.834,1:47.058,7,3
141,9,29.733,1:47.104,7,3
142,20,31.775,1:47.328,7,3
143,30,33.178,1:47.686,7,3
144,94,36.276,1:47.100,7,3
145,31,40.922,1:48.272,7,3
146,12,41.613,1:48.304,7,3
147,77,74.769,1:45.825,7,3
148,44,0,1:43.646,8,3
149,3,PIT,1:44.339,8,3
150,6,4.669,1:44.674,8,3
151,7,PIT,1:44.887,8,3
152,33,7.609,1:44.607,8,3
153,5,9.087,1:44.433,8,3
154,19,15.896,1:45.721,8,3
155,55,18.267,1:45.950,8,3
156,14,20.091,1:45.691,8,3
157,22,25.211,1:46.247,8,3
158,8,27.807,1:45.958,8,3
159,11,29.198,1:45.494,8,3
160,21,31.592,1:48.216,8,3
161,26,32.496,1:47.308,8,3
162,9,33.301,1:47.214,8,3
163,20,35.385,1:47.256,8,3
164,30,36.645,1:47.113,8,3
165,94,39.674,1:47.044,8,3
166,12,45.602,1:47.635,8,3
167,31,46.641,1:49.365,8,3
168,77,77.360,1:46.237,8,3
169,44,0,1:43.457,9,3
170,6,5.359,1:44.147,9,3
171,33,PIT,1:44.850,9,3
172,5,10.211,1:44.581,9,3
173,19,18.096,1:45.657,9,3
174,55,20.543,1:45.733,9,3
175,14,22.589,1:45.955,9,3
176,3,23.058,2:03.465,9,3
177,7,26.225,2:03.844,9,3
178,22,28.192,1:46.438,9,3
179,8,30.421,1:46.071,9,3
180,11,31.658,1:45.917,9,3
181,21,35.364,1:47.229,9,3
182,26,36.259,1:47.220,9,3
183,9,36.983,1:47.139,9,3
184,20,39.162,1:47.234,9,3
185,30,40.685,1:47.497,9,3
186,94,43.688,1:47.471,9,3
187,12,50.426,1:48.281,9,3
188,31,52.479,1:49.295,9,3
189,77,79.874,1:45.971,9,3
190,44,0,1:43.831,10,3
191,6,PIT,1:44.758,10,3
192,5,11.345,1:44.965,10,3
193,19,20.465,1:46.200,10,3
194,55,22.619,1:45.907,10,3
195,3,23.270,1:44.043,10,3
196,14,26.026,1:47.268,10,3
197,7,26.420,1:44.026,10,3
198,33,28.963,2:03.792,10,3
199,22,PIT,1:47.229,10,3
200,8,PIT,1:46.893,10,3
201,11,PIT,1:46.595,10,3
202,21,38.839,1:47.306,10,3
203,26,39.650,1:47.222,10,3
204,9,40.387,1:47.235,10,3
205,20,42.919,1:47.588,10,3
206,30,44.383,1:47.529,10,3
207,94,47.138,1:47.281,10,3
208,12,54.818,1:48.223,10,3
209,31,57.516,1:48.868,10,3
210,77,82.336,1:46.293,10,3
211,44,PIT,1:43.680,11,3
212,5,12.197,1:44.532,11,3
213,19,PIT,1:46.278,11,3
214,3,23.330,1:43.740,11,3
215,55,PIT,1:47.049,11,3
216,6,26.235,2:03.629,11,3
217,7,27.232,1:44.492,11,3
218,33,29.582,1:44.299,11,3
219,14,PIT,1:47.417,11,3
220,21,42.517,1:47.358,11,3
221,26,43.182,1:47.212,11,3
222,9,43.832,1:47.125,11,3
223,20,46.717,1:47.478,11,3
224,30,48.041,1:47.338,11,3
225,94,51.161,1:47.703,11,3
226,22,52.923,2:05.013,11,3
227,11,54.505,2:03.763,11,3
228,8,55.817,2:06.014,11,3
229,12,59.140,1:48.002,11,3
230,31,61.932,1:48.096,11,3
231,77,84.840,1:46.184,11,3
232,5,0,1:44.658,12,3
233,44,5.929,2:02.784,12,3
234,3,10.203,1:43.728,12,3
235,6,13.149,1:43.769,12,3
236,7,14.671,1:44.294,12,3
237,33,15.820,1:43.093,12,3
238,19,29.504,2:03.296,12,3
239,26,33.824,1:47.497,12,3
240,21,34.878,1:49.216,12,3
241,55,35.052,2:05.919,12,3
242,9,35.694,1:48.717,12,3
243,20,37.840,1:47.978,12,3
244,14,38.381,2:05.473,12,3
245,30,39.348,1:48.162,12,3
246,94,42.036,1:47.730,12,3
247,22,42.508,1:46.440,12,3
248,11,42.976,1:45.326,12,3
249,8,43.910,1:44.948,12,3
250,12,49.408,1:47.123,12,3
251,31,52.994,1:47.917,12,3
252,77,74.022,1:46.037,12,3
253,5,0,1:45.056,13,3
254,44,4.618,1:43.745,13,3
255,3,9.420,1:44.273,13,3
256,6,12.268,1:44.175,13,3
257,33,13.820,1:43.056,13,3
258,7,14.691,1:45.076,13,3
259,19,28.572,1:44.124,13,3
260,55,34.243,1:44.247,13,3
261,26,36.080,1:47.312,13,3
262,21,PIT,1:48.315,13,3
263,9,38.451,1:47.813,13,3
264,14,39.467,1:46.142,13,3
265,20,PIT,1:49.053,13,3
266,30,42.717,1:48.425,13,3
267,22,43.625,1:46.173,13,3
268,11,44.732,1:46.812,13,3
269,8,45.547,1:46.693,13,3
270,94,PIT,1:50.830,13,3
271,12,51.789,1:47.437,13,3
272,31,56.345,1:48.407,13,3
273,77,75.433,1:46.467,13,3
274,5,PIT,1:45.834,14,3
275,44,2.902,1:44.118,14,3
276,3,7.449,1:43.863,14,3
277,6,9.822,1:43.388,14,3
278,33,11.446,1:43.460,14,3
279,7,12.892,1:44.035,14,3
280,19,27.145,1:44.407,14,3
281,55,33.452,1:45.043,14,3
282,26,36.656,1:46.410,14,3
283,14,38.762,1:45.129,14,3
284,9,40.027,1:47.410,14,3
285,22,43.669,1:45.878,14,3
286,11,44.495,1:45.597,14,3
287,8,45.439,1:45.726,14,3
288,30,46.368,1:49.485,14,3
289,12,52.574,1:46.619,14,3
290,21,57.615,2:05.312,14,3
291,31,59.532,1:49.021,14,3
292,20,60.505,2:04.502,14,3
293,94,70.847,2:08.871,14,3
294,77,75.819,1:46.220,14,3
295,44,0,1:44.027,15,3
296,3,4.259,1:43.739,15,3
297,6,6.266,1:43.373,15,3
298,33,7.576,1:43.059,15,3
299,7,9.844,1:43.881,15,3
300,5,16.156,2:03.085,15,3
301,19,24.752,1:44.536,15,3
302,55,31.415,1:44.892,15,3
303,26,35.827,1:46.100,15,3
304,14,37.740,1:45.907,15,3
305,9,40.106,1:47.008,15,3
306,22,42.780,1:46.040,15,3
307,11,43.523,1:45.957,15,3
308,8,44.207,1:45.697,15,3
309,30,PIT,1:48.881,15,3
310,12,52.187,1:46.542,15,3
311,21,56.050,1:45.364,15,3
312,20,59.385,1:45.809,15,3
313,31,61.941,1:49.338,15,3
314,94,69.584,1:45.666,15,3
315,77,75.385,1:46.495,15,3
316,44,0,1:43.708,16,3
317,3,4.529,1:43.978,16,3
318,6,6.396,1:43.838,16,3
319,33,7.367,1:43.499,16,3
320,7,10.057,1:43.921,16,3
321,5,15.544,1:43.096,16,3
322,19,25.840,1:44.796,16,3
323,55,32.867,1:45.160,16,3
324,26,38.728,1:46.609,16,3
325,14,39.639,1:45.607,16,3
326,9,43.691,1:47.293,16,3
327,22,44.839,1:45.767,16,3
328,11,45.751,1:45.936,16,3
329,8,46.429,1:45.930,16,3
330,12,55.130,1:46.651,16,3
331,20,61.265,1:45.588,16,3
332,31,66.782,1:48.549,16,3
333,30,69.283,2:04.671,16,3
334,94,72.241,1:46.365,16,3
335,77,78.365,1:46.688,16,3
336,21,PIT,2:14.999,16,3
337,44,0,1:43.702,17,3
338,3,4.683,1:43.856,17,3
339,6,6.216,1:43.522,17,3
340,33,7.007,1:43.342,17,3
341,7,10.235,1:43.880,17,3
342,5,15.023,1:43.181,17,3
343,19,26.520,1:44.382,17,3
344,55,34.325,1:45.160,17,3
345,14,41.424,1:45.487,17,3
346,26,42.880,1:47.854,17,3
347,22,46.917,1:45.780,17,3
348,11,48.071,1:46.022,17,3
349,8,49.473,1:46.746,17,3
350,9,PIT,1:49.803,17,3
351,12,57.982,1:46.554,17,3
352,20,63.152,1:45.589,17,3
353,30,70.747,1:45.166,17,3
354,31,PIT,1:49.158,17,3
355,94,74.543,1:46.004,17,3
356,77,81.495,1:46.832,17,3
357,44,0,1:43.443,18,3
358,3,5.002,1:43.762,18,3
359,6,6.350,1:43.577,18,3
360,33,7.176,1:43.612,18,3
361,7,10.810,1:44.018,18,3
362,5,15.010,1:43.430,18,3
363,19,27.850,1:44.773,18,3
364,55,35.970,1:45.088,18,3
365,14,43.097,1:45.116,18,3
366,26,46.354,1:46.917,18,3
367,22,49.255,1:45.781,18,3
368,11,50.421,1:45.793,18,3
369,8,51.734,1:45.704,18,3
370,12,61.523,1:46.984,18,3
371,20,65.207,1:45.498,18,3
372,30,72.028,1:44.724,18,3
373,9,73.179,2:06.830,18,3
374,94,77.384,1:46.284,18,3
375,77,85.277,1:47.225,18,3
376,31,94.942,2:06.147,18,3
377,44,0,1:43.371,19,3
378,3,5.099,1:43.468,19,3
379,6,6.471,1:43.492,19,3
380,33,7.393,1:43.588,19,3
381,7,11.447,1:44.008,19,3
382,5,15.208,1:43.569,19,3
383,19,28.980,1:44.501,19,3
384,55,37.842,1:45.243,19,3
385,14,44.953,1:45.227,19,3
386,26,50.123,1:47.140,19,3
387,22,51.398,1:45.514,19,3
388,11,52.489,1:45.439,19,3
389,8,54.024,1:45.661,19,3
390,12,64.701,1:46.549,19,3
391,20,67.590,1:45.754,19,3
392,30,73.530,1:44.873,19,3
393,9,74.948,1:45.140,19,3
394,94,80.003,1:45.990,19,3
395,77,88.865,1:46.959,19,3
396,31,96.749,1:45.178,19,3
397,44,0,1:43.656,20,3
398,3,5.340,1:43.897,20,3
399,6,6.532,1:43.717,20,3
400,33,8.048,1:44.311,20,3
401,7,11.981,1:44.190,20,3
402,5,14.955,1:43.403,20,3
403,19,29.914,1:44.590,20,3
404,55,39.074,1:44.888,20,3
405,14,46.576,1:45.279,20,3
406,22,53.252,1:45.510,20,3
407,26,54.381,1:47.914,20,3
408,11,54.862,1:46.029,20,3
409,8,56.207,1:45.839,20,3
410,12,68.060,1:47.015,20,3
411,20,69.947,1:46.013,20,3
412,30,75.275,1:45.401,20,3
413,9,77.137,1:45.845,20,3
414,94,82.760,1:46.413,20,3
415,77,PIT,1:48.227,20,3
416,31,99.331,1:46.238,20,3
417,44,0,1:43.764,21,3
418,3,5.790,1:44.214,21,3
419,6,7.219,1:44.451,21,3
420,33,8.966,1:44.682,21,3
421,26,PIT,1:49.468,21,3
422,44,0,1:43.738,22,3
423,3,6.113,1:44.061,22,3
424,6,7.589,1:44.108,22,3
425,33,10.074,1:44.846,22,3
426,77,1 LAP,2:06.182,22,3
427,7,13.590,1:44.628,22,3
428,5,15.159,1:43.896,22,3
429,19,32.740,1:44.936,22,3
430,55,42.439,1:45.505,22,3
431,14,49.582,1:45.063,22,3
432,22,57.464,1:45.794,22,3
433,11,59.455,1:45.624,22,3
434,8,61.117,1:45.612,22,3
435,12,75.323,1:47.135,22,3
436,20,75.836,1:46.809,22,3
437,30,78.572,1:45.349,22,3
438,9,81.506,1:45.806,22,3
439,94,88.118,1:46.334,22,3
440,26,95.306,2:18.959,22,3
441,44,0,1:43.195,23,3
442,31,1 LAP,1:47.894,23,3
443,3,7.077,1:44.159,23,3
444,6,8.398,1:44.004,23,3
445,33,11.574,1:44.695,23,3
446,77,1 LAP,1:45.893,23,3
447,7,15.320,1:44.925,23,3
448,5,16.262,1:44.298,23,3
449,19,34.657,1:45.112,23,3
450,55,44.460,1:45.216,23,3
451,14,51.421,1:45.034,23,3
452,22,60.026,1:45.757,23,3
453,11,61.700,1:45.440,23,3
454,8,63.412,1:45.490,23,3
455,20,78.770,1:46.129,23,3
456,12,80.355,1:48.227,23,3
457,30,80.878,1:45.501,23,3
458,9,83.949,1:45.638,23,3
459,94,90.981,1:46.058,23,3
460,44,0,1:43.341,24,3
461,31,1 LAP,1:46.274,24,3
462,3,8.066,1:44.330,24,3
463,6,9.063,1:44.006,24,3
464,33,12.354,1:44.121,24,3
465,7,PIT,1:44.974,24,3
466,5,17.336,1:44.415,24,3
467,77,1 LAP,1:48.338,24,3
468,19,36.386,1:45.070,24,3
469,55,46.569,1:45.450,24,3
470,14,52.790,1:44.710,24,3
471,22,62.315,1:45.630,24,3
472,11,63.936,1:45.577,24,3
473,8,66.020,1:45.949,24,3
474,20,80.955,1:45.526,24,3
475,30,82.661,1:45.124,24,3
476,12,85.671,1:48.657,24,3
477,9,86.760,1:46.152,24,3
478,94,94.005,1:46.365,24,3
479,44,0,1:43.699,25,3
480,3,PIT,1:44.492,25,3
481,6,9.556,1:44.192,25,3
482,31,1 LAP,1:49.513,25,3
483,77,1 LAP,1:45.237,25,3
484,44,0,1:43.271,31,3
485,6,9.502,1:43.217,31,3
486,33,PIT,1:44.960,31,3
487,31,1 LAP,1:48.866,31,3
488,77,1 LAP,1:45.397,31,3
489,30,PIT,1:46.076,31,3
490,44,0,1:43.739,32,3
491,6,9.113,1:43.350,32,3
492,31,PIT,1:48.441,32,3
493,77,1 LAP,1:45.426,32,3
494,11,PIT,1:45.891,32,3
495,8,PIT,1:47.191,32,3
496,20,PIT,1:46.369,32,3
497,44,0,1:43.803,33,3
498,26,1 LAP,1:47.736,33,3
499,30,1 LAP,2:06.368,33,3
500,6,9.488,1:44.178,33,3
501,77,1 LAP,1:46.582,33,3
502,31,1 LAP,2:11.146,33,3
503,22,PIT,1:45.998,33,3
504,44,0,1:43.746,34,3
505,94,1 LAP,1:48.643,34,3
506,26,1 LAP,1:45.952,34,3
507,20,1 LAP,2:05.474,34,3
508,30,1 LAP,1:45.240,34,3
509,5,PIT,1:44.232,34,3
510,77,1 LAP,1:46.735,34,3
511,19,PIT,1:47.135,34,3
512,31,1 LAP,1:46.956,34,3
513,44,0,1:44.296,35,3
514,12,PIT,1:50.094,35,3
515,94,1 LAP,1:46.804,35,3
516,26,1 LAP,1:45.729,35,3
517,20,1 LAP,1:45.951,35,3
518,30,1 LAP,1:45.775,35,3
519,77,1 LAP,1:45.858,35,3
520,31,1 LAP,1:50.780,35,3
521,55,PIT,1:47.349,35,3
522,14,PIT,1:51.329,35,3
523,44,PIT,2:01.052,36,3
524,26,1 LAP,2:05.381,36,3
525,20,1 LAP,2:06.323,36,3
526,94,PIT,2:08.249,36,3
527,30,1 LAP,2:06.508,36,3
528,6,PIT,2:05.712,36,3
529,12,1 LAP,2:33.863,36,3
530,77,1 LAP,2:13.639,36,3
531,31,1 LAP,2:17.320,36,3
532,44,0,2:33.564,37,3
533,94,1 LAP,2:36.077,37,3
534,12,1 LAP,2:16.349,37,3
535,77,1 LAP,2:16.951,37,3
536,31,1 LAP,2:15.952,37,3
537,44,0,1:54.714,38,3
538,30,1 LAP,1:56.654,38,3
539,94,1 LAP,1:55.229,38,3
540,12,1 LAP,1:52.138,38,3
541,77,1 LAP,1:49.292,38,3
542,31,1 LAP,1:46.793,38,3
543,44,0,1:42.837,39,3
544,20,1 LAP,1:45.708,39,3
545,30,1 LAP,1:44.944,39,3
546,6,10.380,1:41.897,39,3
547,3,13.870,1:42.834,39,3
548,7,15.877,1:42.005,39,3
549,12,1 LAP,1:44.345,39,3
550,94,1 LAP,1:47.075,39,3
551,5,24.263,1:42.975,39,3
552,77,1 LAP,1:47.087,39,3
553,31,1 LAP,1:45.896,39,3
554,55,60.125,1:43.395,39,3
555,19,62.189,1:43.648,39,3
556,14,66.750,1:43.955,39,3
557,11,81.437,1:43.986,39,3
558,22,87.465,1:44.750,39,3
559,8,92.832,1:44.397,39,3
560,9,97.529,1:45.286,39,3
561,44,0,1:42.933,40,3
562,26,1 LAP,1:46.089,40,3
563,20,1 LAP,1:44.854,40,3
564,30,1 LAP,1:45.133,40,3
565,6,9.681,1:42.234,40,3
566,12,1 LAP,1:45.554,40,3
567,94,1 LAP,1:45.817,40,3
568,77,1 LAP,1:44.977,40,3
569,31,1 LAP,1:45.644,40,3
570,44,0,1:42.656,41,3
571,26,1 LAP,1:44.924,41,3
572,20,1 LAP,1:44.680,41,3
573,30,1 LAP,1:45.565,41,3
574,6,9.757,1:42.732,41,3
575,3,14.762,1:43.313,41,3
576,7,15.828,1:43.008,41,3
577,12,1 LAP,1:45.315,41,3
578,5,25.755,1:43.485,41,3
579,94,1 LAP,1:46.820,41,3
580,77,1 LAP,1:45.104,41,3
581,31,1 LAP,1:45.452,41,3
582,55,62.014,1:43.827,41,3
583,19,63.962,1:43.755,41,3
584,14,68.454,1:43.502,41,3
585,11,84.192,1:44.076,41,3
586,22,91.079,1:44.547,41,3
587,8,96.247,1:44.669,41,3
588,44,0,1:42.769,42,3
589,9,1 LAP,1:46.918,42,3
590,26,1 LAP,1:44.774,42,3
591,20,1 LAP,1:45.051,42,3
592,6,10.381,1:43.393,42,3
593,30,1 LAP,1:46.832,42,3
594,3,14.865,1:42.872,42,3
595,7,16.120,1:43.061,42,3
596,5,26.270,1:43.284,42,3
597,12,1 LAP,1:46.798,42,3
598,94,1 LAP,1:45.451,42,3
599,77,1 LAP,1:45.071,42,3
600,31,1 LAP,1:45.460,42,3
601,55,63.294,1:44.049,42,3
602,19,65.047,1:43.854,42,3
603,14,69.321,1:43.636,42,3
604,11,85.654,1:44.231,42,3
605,22,92.778,1:44.468,42,3
606,44,0,1:42.931,43,3
607,9,1 LAP,1:45.995,43,3
608,26,1 LAP,1:45.099,43,3
609,6,10.455,1:43.005,43,3
610,20,1 LAP,1:46.552,43,3
611,3,14.976,1:43.042,43,3
612,7,PIT,1:43.738,43,3
613,30,1 LAP,1:49.000,43,3
614,5,26.501,1:43.162,43,3
615,12,1 LAP,1:46.999,43,3
616,94,1 LAP,1:45.800,43,3
617,77,1 LAP,1:45.519,43,3
618,31,1 LAP,1:45.787,43,3
619,55,64.729,1:44.366,43,3
620,19,66.226,1:44.110,43,3
621,14,70.250,1:43.860,43,3
622,11,87.073,1:44.350,43,3
623,22,94.503,1:44.656,43,3
624,44,0,1:43.029,44,3
625,9,1 LAP,1:45.855,44,3
626,26,1 LAP,1:46.797,44,3
627,20,1 LAP,1:45.183,44,3
628,30,1 LAP,1:45.324,44,3
629,12,1 LAP,1:46.098,44,3
630,94,1 LAP,1:46.585,44,3
631,77,1 LAP,1:45.829,44,3
632,31,1 LAP,1:49.484,44,3
633,44,0,1:43.788,45,3
634,9,1 LAP,1:47.771,45,3
635,26,1 LAP,1:45.245,45,3
636,20,1 LAP,1:46.222,45,3
637,30,1 LAP,1:45.220,45,3
638,12,1 LAP,1:46.073,45,3
639,94,1 LAP,1:46.604,45,3
640,77,1 LAP,1:45.607,45,3
641,31,1 LAP,1:47.689,45,3
642,44,0,1:43.205,51,3
643,6,9.568,1:42.234,51,3
644,9,1 LAP,1:45.518,51,3
645,3,15.956,1:43.594,51,3
646,26,1 LAP,1:46.198,51,3
647,20,1 LAP,1:45.004,51,3
648,30,1 LAP,1:45.023,51,3
649,5,26.449,1:43.252,51,3
650,12,1 LAP,1:46.302,51,3
651,94,1 LAP,1:46.381,51,3
652,77,1 LAP,1:45.744,51,3
653,55,67.788,1:44.278,51,3
654,19,68.838,1:44.142,51,3
655,14,72.510,1:44.032,51,3
656,31,1 LAP,1:46.213,51,3
657,11,90.490,1:44.664,51,3
658,22,98.668,1:44.795,51,3
659,44,0,1:42.767,52,3
660,8,1 LAP,1:46.693,52,3
661,6,9.076,1:42.275,52,3
662,9,1 LAP,1:46.245,52,3
663,26,1 LAP,1:45.211,52,3
664,20,1 LAP,1:45.262,52,3
665,30,1 LAP,1:45.373,52,3
666,12,1 LAP,1:46.857,52,3
667,77,1 LAP,1:45.381,52,3
668,94,1 LAP,1:47.411,52,3
669,31,1 LAP,1:46.604,52,3
670,44,0,1:42.847,53,3
671,8,1 LAP,1:44.924,53,3
672,6,9.257,1:43.028,53,3
673,3,15.978,1:42.856,53,3
674,9,1 LAP,1:45.873,53,3
675,26,1 LAP,1:45.521,53,3
676,20,1 LAP,1:45.364,53,3
677,5,27.894,1:43.311,53,3
678,30,1 LAP,1:47.262,53,3
679,12,1 LAP,1:46.131,53,3
680,77,1 LAP,1:45.656,53,3
681,94,1 LAP,1:46.303,53,3
682,55,71.149,1:44.405,53,3
683,19,72.367,1:44.556,53,3
684,14,74.781,1:43.693,53,3
685,31,1 LAP,1:46.612,53,3
686,11,94.300,1:44.583,53,3
687,44,0,1:43.135,54,3
688,22,1 LAP,1:46.379,54,3
689,8,1 LAP,1:45.177,54,3
690,6,9.615,1:43.493,54,3
691,3,15.734,1:42.891,54,3
692,9,1 LAP,1:45.712,54,3
693,26,1 LAP,1:45.085,54,3
694,20,PIT,1:45.598,54,3
695,5,28.208,1:43.449,54,3
696,30,1 LAP,1:45.960,54,3
697,12,1 LAP,1:45.854,54,3
698,77,1 LAP,1:45.895,54,3
699,94,1 LAP,1:46.180,54,3
700,55,72.173,1:44.159,54,3
701,19,73.327,1:44.095,54,3
702,14,75.242,1:43.596,54,3
703,31,1 LAP,1:46.713,54,3
704,44,0,1:42.386,55,3
705,22,1 LAP,1:44.568,55,3
706,8,1 LAP,1:44.620,55,3
707,6,10.376,1:43.147,55,3
708,3,16.071,1:42.723,55,3
709,9,1 LAP,1:45.382,55,3
710,26,1 LAP,1:45.204,55,3
711,5,29.249,1:43.427,55,3
712,30,1 LAP,1:45.638,55,3
713,20,1 LAP,2:01.589,55,3
714,77,1 LAP,1:45.994,55,3
715,12,1 LAP,1:47.426,55,3
716,94,1 LAP,1:46.418,55,3
717,55,74.360,1:44.573,55,3
718,19,75.422,1:44.481,55,3
719,14,76.631,1:43.775,55,3
720,31,PIT,1:47.146,55,3
721,44,0,1:43.202,61,3
722,22,1 LAP,1:44.529,61,3
723,8,1 LAP,1:46.859,61,3
724,9,1 LAP,1:46.938,61,3
725,26,1 LAP,1:47.504,61,3
726,30,1 LAP,1:45.540,61,3
727,20,1 LAP,1:42.475,61,3
728,77,1 LAP,1:45.781,61,3
729,12,1 LAP,1:46.568,61,3
730,94,1 LAP,1:46.379,61,3
731,44,0,1:43.630,62,3
732,22,1 LAP,1:45.049,62,3
733,6,9.955,1:43.277,62,3
734,8,1 LAP,1:44.813,62,3
735,9,1 LAP,1:47.288,62,3
736,26,1 LAP,1:46.528,62,3
737,30,1 LAP,1:45.682,62,3
738,20,1 LAP,1:43.093,62,3
739,77,1 LAP,1:46.038,62,3
740,12,1 LAP,1:46.794,62,3
741,94,1 LAP,1:46.679,62,3
742,44,0,1:43.424,63,3
743,22,1 LAP,1:44.534,63,3
744,6,9.042,1:42.511,63,3
745,31,2 LAPS,1:43.585,63,3
746,3,15.800,1:43.288,63,3
747,8,1 LAP,1:46.493,63,3
748,5,30.388,1:43.124,63,3
749,26,1 LAP,1:45.420,63,3
750,9,1 LAP,1:47.704,63,3
751,30,1 LAP,1:45.374,63,3
752,20,1 LAP,1:43.325,63,3
753,77,1 LAP,1:45.712,63,3
754,12,1 LAP,1:46.156,63,3
755,94,1 LAP,1:46.318,63,3
756,55,77.987,1:44.482,63,3
757,19,78.942,1:44.364,63,3
758,14,79.984,1:44.737,63,3
759,44,0,1:43.718,64,3
760,11,1 LAP,1:47.187,64,3
761,6,7.977,1:42.653,64,3
