,NO,GAP,TIME,LAP,race_id
182,21,25.123,1:25.660,9,4
183,12,27.758,1:25.924,9,4
184,26,28.798,1:26.406,9,4
185,31,29.775,1:26.479,9,4
186,8,30.381,1:26.605,9,4
187,9,31.212,1:26.671,9,4
188,30,32.106,1:26.351,9,4
189,44,0,1:23.365,10,4
190,6,3.346,1:23.808,10,4
191,33,5.019,1:24.449,10,4
192,27,6.732,1:24.360,10,4
193,7,7.735,1:24.104,10,4
194,19,10.704,1:24.486,10,4
195,5,11.302,1:24.398,10,4
196,77,13.503,1:24.947,10,4
197,11,14.182,1:24.926,10,4
198,55,18.742,1:25.377,10,4
199,14,19.779,1:25.481,10,4
200,3,22.635,1:23.966,10,4
201,20,24.509,1:26.377,10,4
202,22,25.409,1:25.426,10,4
203,21,27.247,1:25.489,10,4
204,12,30.208,1:25.815,10,4
205,26,31.121,1:25.688,10,4
206,31,32.655,1:26.245,10,4
207,8,33.461,1:26.445,10,4
208,9,34.223,1:26.376,10,4
209,30,34.892,1:26.151,10,4
210,44,0,1:23.411,11,4
211,6,3.860,1:23.925,11,4
212,33,6.107,1:24.499,11,4
213,27,7.663,1:24.342,11,4
214,7,8.582,1:24.258,11,4
215,19,11.888,1:24.595,11,4
216,5,12.453,1:24.562,11,4
217,77,14.854,1:24.762,11,4
218,11,15.687,1:24.916,11,4
219,55,21.103,1:25.772,11,4
220,14,21.707,1:25.339,11,4
221,3,23.372,1:24.148,11,4
222,20,26.684,1:25.586,11,4
223,22,27.459,1:25.461,11,4
224,21,29.539,1:25.703,11,4
225,12,32.451,1:25.654,11,4
226,26,33.539,1:25.829,11,4
227,31,35.415,1:26.171,11,4
228,9,36.989,1:26.177,11,4
229,30,37.752,1:26.271,11,4
230,8,PIT,1:29.527,11,4
231,44,0,1:23.380,12,4
232,6,4.176,1:23.696,12,4
233,27,8.925,1:24.642,12,4
234,7,9.659,1:24.457,12,4
235,33,PIT,1:27.629,12,4
236,19,13.387,1:24.879,12,4
237,5,13.853,1:24.780,12,4
238,77,15.897,1:24.423,12,4
239,11,16.542,1:24.235,12,4
240,14,25.169,1:26.842,12,4
241,3,25.583,1:25.591,12,4
242,55,PIT,1:30.033,12,4
243,22,29.983,1:25.904,12,4
244,20,PIT,1:28.420,12,4
245,12,34.619,1:25.548,12,4
246,21,PIT,1:29.324,12,4
247,26,35.656,1:25.497,12,4
248,31,38.314,1:26.279,12,4
249,9,39.246,1:25.637,12,4
250,30,40.079,1:25.707,12,4
251,8,60.656,1:44.459,12,4
252,44,0,1:23.458,13,4
253,6,4.445,1:23.727,13,4
254,27,10.191,1:24.724,13,4
255,7,10.836,1:24.635,13,4
256,19,16.011,1:26.082,13,4
257,5,16.659,1:26.264,13,4
258,77,17.593,1:25.154,13,4
259,11,18.180,1:25.096,13,4
260,3,25.667,1:23.542,13,4
261,14,27.913,1:26.202,13,4
262,33,28.786,1:41.888,13,4
263,22,32.293,1:25.768,13,4
264,12,36.608,1:25.447,13,4
265,31,40.923,1:26.067,13,4
266,26,PIT,1:28.863,13,4
267,9,41.647,1:25.859,13,4
268,30,42.798,1:26.177,13,4
269,55,48.660,1:44.362,13,4
270,20,52.378,1:44.112,13,4
271,21,59.103,1:47.078,13,4
272,8,63.025,1:25.827,13,4
273,44,0,1:23.369,14,4
274,6,4.722,1:23.646,14,4
275,7,12.452,1:24.985,14,4
276,27,PIT,1:28.035,14,4
277,5,18.907,1:25.617,14,4
278,77,19.636,1:25.412,14,4
279,11,20.010,1:25.199,14,4
280,19,PIT,1:28.743,14,4
281,3,26.417,1:24.119,14,4
282,33,29.765,1:24.348,14,4
283,14,30.786,1:26.242,14,4
284,22,35.218,1:26.294,14,4
285,12,38.993,1:25.754,14,4
286,31,43.587,1:26.033,14,4
287,9,44.277,1:25.999,14,4
288,30,45.190,1:25.761,14,4
289,55,49.918,1:24.627,14,4
290,20,54.056,1:25.047,14,4
291,21,60.797,1:25.063,14,4
292,26,62.192,1:44.500,14,4
293,8,65.543,1:25.887,14,4
294,44,0,1:23.380,15,4
295,6,5.219,1:23.877,15,4
296,7,12.539,1:23.467,15,4
297,5,18.964,1:23.437,15,4
298,77,21.417,1:25.161,15,4
299,11,22.162,1:25.532,15,4
300,3,26.824,1:23.787,15,4
301,33,29.952,1:23.567,15,4
302,14,32.721,1:25.315,15,4
303,27,34.537,1:43.060,15,4
304,22,37.409,1:25.571,15,4
305,12,41.180,1:25.567,15,4
306,19,41.892,1:43.887,15,4
307,9,46.959,1:26.062,15,4
308,30,48.163,1:26.353,15,4
309,31,PIT,1:29.396,15,4
310,55,51.389,1:24.851,15,4
311,20,56.164,1:25.488,15,4
312,21,62.432,1:25.015,15,4
313,26,63.311,1:24.499,15,4
314,8,68.710,1:26.547,15,4
315,44,0,1:23.376,16,4
316,6,5.717,1:23.874,16,4
317,7,12.967,1:23.804,16,4
318,5,19.196,1:23.608,16,4
319,77,23.014,1:24.973,16,4
320,11,23.704,1:24.918,16,4
321,3,27.295,1:23.847,16,4
322,33,30.183,1:23.607,16,4
323,27,35.532,1:24.371,16,4
324,14,PIT,1:28.726,16,4
325,22,39.610,1:25.577,16,4
326,12,43.226,1:25.422,16,4
327,19,43.874,1:25.358,16,4
328,9,49.271,1:25.688,16,4
329,30,50.450,1:25.663,16,4
330,55,52.956,1:24.943,16,4
331,20,58.547,1:25.759,16,4
332,21,64.211,1:25.155,16,4
333,26,64.721,1:24.786,16,4
334,8,71.270,1:25.936,16,4
335,31,73.329,1:47.102,16,4
336,44,PIT,1:26.713,17,4
337,6,2.348,1:23.344,17,4
338,7,10.141,1:23.887,17,4
339,5,15.832,1:23.349,17,4
340,77,21.187,1:24.886,17,4
341,11,22.016,1:25.025,17,4
342,3,24.393,1:23.811,17,4
343,33,26.630,1:23.160,17,4
344,27,32.813,1:23.994,17,4
345,22,PIT,1:28.165,17,4
346,12,41.895,1:25.382,17,4
347,19,42.522,1:25.361,17,4
348,9,47.867,1:25.309,17,4
349,30,49.444,1:25.707,17,4
350,55,51.344,1:25.101,17,4
351,14,55.182,1:43.824,17,4
352,20,57.429,1:25.595,17,4
353,21,63.375,1:25.877,17,4
354,26,63.929,1:25.921,17,4
355,8,70.379,1:25.822,17,4
356,31,72.549,1:25.933,17,4
357,6,0,1:23.445,18,4
358,7,7.973,1:23.625,18,4
359,5,13.236,1:23.197,18,4
360,44,15.953,1:41.746,18,4
361,77,20.393,1:24.999,18,4
362,11,20.934,1:24.711,18,4
363,3,22.424,1:23.824,18,4
364,33,24.229,1:23.392,18,4
365,27,31.039,1:24.019,18,4
366,19,41.836,1:25.107,18,4
367,12,43.345,1:27.243,18,4
368,9,47.683,1:25.609,18,4
369,30,49.465,1:25.814,18,4
370,55,50.620,1:25.069,18,4
371,14,54.103,1:24.714,18,4
372,20,57.019,1:25.383,18,4
373,22,58.791,1:43.522,18,4
374,21,63.037,1:25.455,18,4
375,26,63.483,1:25.347,18,4
376,8,70.466,1:25.880,18,4
377,31,72.662,1:25.906,18,4
378,6,0,1:23.750,19,4
379,7,7.977,1:23.754,19,4
380,5,13.135,1:23.649,19,4
381,44,15.196,1:22.993,19,4
382,11,22.924,1:25.740,19,4
383,3,23.589,1:24.915,19,4
384,33,24.535,1:24.056,19,4
385,77,PIT,1:28.788,19,4
386,27,31.655,1:24.366,19,4
387,19,42.853,1:24.767,19,4
388,12,45.148,1:25.553,19,4
389,9,49.340,1:25.407,19,4
390,30,51.394,1:25.679,19,4
391,55,52.544,1:25.674,19,4
392,14,55.514,1:25.161,19,4
393,20,59.230,1:25.961,19,4
394,22,59.787,1:24.746,19,4
395,21,65.729,1:26.442,19,4
396,26,66.263,1:26.530,19,4
397,8,72.674,1:25.958,19,4
398,31,74.901,1:25.989,19,4
399,6,PIT,1:26.642,20,4
400,7,PIT,1:27.327,20,4
401,5,10.138,1:23.645,20,4
402,44,12.098,1:23.544,20,4
403,3,21.792,1:24.845,20,4
404,33,22.363,1:24.470,20,4
405,11,PIT,1:28.029,20,4
406,27,29.280,1:24.267,20,4
407,19,40.946,1:24.735,20,4
408,77,42.028,1:43.239,20,4
409,12,44.206,1:25.700,20,4
410,9,48.315,1:25.617,20,4
411,30,50.546,1:25.794,20,4
412,55,51.406,1:25.504,20,4
413,14,53.891,1:25.019,20,4
414,22,58.387,1:25.242,20,4
415,20,60.312,1:27.724,20,4
416,21,64.495,1:25.408,20,4
417,26,65.404,1:25.783,20,4
418,8,71.697,1:25.665,20,4
419,31,74.311,1:26.052,20,4
420,5,0,1:23.453,21,4
421,44,2.685,1:24.178,21,4
422,6,8.769,1:42.360,21,4
423,3,11.785,1:23.584,21,4
424,33,12.596,1:23.824,21,4
425,7,18.065,1:42.994,21,4
426,27,20.249,1:24.560,21,4
427,19,32.032,1:24.677,21,4
428,77,32.847,1:24.410,21,4
429,11,33.630,1:42.910,21,4
430,12,36.160,1:25.545,21,4
431,9,40.213,1:25.489,21,4
432,30,42.464,1:25.509,21,4
433,55,43.565,1:25.750,21,4
434,14,45.730,1:25.430,21,4
435,22,49.639,1:24.843,21,4
436,20,52.234,1:25.513,21,4
437,21,56.280,1:25.376,21,4
438,26,56.923,1:25.110,21,4
439,8,63.481,1:25.375,21,4
440,31,66.532,1:25.812,21,4
441,5,0,1:23.355,22,4
442,44,3.341,1:24.011,22,4
443,6,8.850,1:23.436,22,4
444,33,12.774,1:23.533,22,4
445,3,13.813,1:25.383,22,4
446,7,18.695,1:23.985,22,4
447,27,21.284,1:24.390,22,4
448,19,33.166,1:24.489,22,4
449,77,33.669,1:24.177,22,4
450,11,34.372,1:24.097,22,4
451,12,38.013,1:25.208,22,4
452,9,42.047,1:25.189,22,4
453,30,44.113,1:25.004,22,4
454,55,45.584,1:25.374,22,4
455,14,47.659,1:25.284,22,4
456,22,50.847,1:24.563,22,4
457,20,54.416,1:25.537,22,4
458,26,59.247,1:25.679,22,4
459,21,61.071,1:28.146,22,4
460,8,65.530,1:25.404,22,4
461,31,68.917,1:25.740,22,4
462,5,0,1:23.305,23,4
463,44,3.500,1:23.464,23,4
464,6,9.010,1:23.465,23,4
465,33,12.648,1:23.179,23,4
466,3,14.400,1:23.892,23,4
467,7,19.342,1:23.952,23,4
468,27,22.236,1:24.257,23,4
469,77,34.407,1:24.043,23,4
470,19,35.688,1:25.827,23,4
471,11,36.126,1:25.059,23,4
472,12,40.028,1:25.320,23,4
473,9,43.729,1:24.987,23,4
474,30,46.083,1:25.275,23,4
475,55,47.504,1:25.225,23,4
476,14,49.575,1:25.221,23,4
477,22,52.612,1:25.070,23,4
478,20,56.440,1:25.329,23,4
479,26,60.440,1:24.498,23,4
480,21,63.377,1:25.611,23,4
481,8,67.426,1:25.201,23,4
482,31,71.226,1:25.614,23,4
483,5,0,1:23.316,24,4
484,44,3.863,1:23.679,24,4
485,6,9.603,1:23.909,24,4
486,33,12.740,1:23.408,24,4
487,3,14.700,1:23.616,24,4
488,7,20.016,1:23.990,24,4
489,27,23.150,1:24.230,24,4
490,77,35.364,1:24.273,24,4
491,19,37.630,1:25.258,24,4
492,11,38.112,1:25.302,24,4
493,12,41.897,1:25.185,24,4
494,9,45.428,1:25.015,24,4
495,30,48.324,1:25.557,24,4
496,55,49.568,1:25.380,24,4
497,14,51.720,1:25.461,24,4
498,22,54.328,1:25.032,24,4
499,20,58.388,1:25.264,24,4
500,26,61.612,1:24.488,24,4
501,21,65.596,1:25.535,24,4
502,8,69.300,1:25.190,24,4
503,31,73.809,1:25.899,24,4
504,5,0,1:23.531,25,4
505,44,4.226,1:23.894,25,4
506,6,9.440,1:23.368,25,4
507,33,12.687,1:23.478,25,4
508,3,14.569,1:23.400,25,4
509,7,20.228,1:23.743,25,4
510,27,23.961,1:24.342,25,4
511,77,36.051,1:24.218,25,4
512,19,39.419,1:25.320,25,4
513,11,40.529,1:25.948,25,4
514,12,43.870,1:25.504,25,4
515,9,47.250,1:25.353,25,4
516,30,50.227,1:25.434,25,4
517,55,51.506,1:25.469,25,4
518,14,53.454,1:25.265,25,4
519,22,55.580,1:24.783,25,4
520,20,60.246,1:25.389,25,4
521,26,62.616,1:24.535,25,4
522,21,67.546,1:25.481,25,4
523,8,71.659,1:25.890,25,4
524,31,76.183,1:25.905,25,4
525,5,0,1:23.775,26,4
526,44,4.029,1:23.578,26,4
527,6,9.259,1:23.594,26,4
528,33,12.337,1:23.425,26,4
529,3,14.750,1:23.956,26,4
530,7,20.265,1:23.812,26,4
531,27,24.690,1:24.504,26,4
532,77,36.638,1:24.362,26,4
533,19,40.264,1:24.620,26,4
534,11,41.402,1:24.648,26,4
535,12,46.530,1:26.435,26,4
536,9,48.758,1:25.283,26,4
537,30,51.953,1:25.501,26,4
538,55,53.241,1:25.510,26,4
539,14,55.335,1:25.656,26,4
540,22,57.141,1:25.336,26,4
541,20,62.154,1:25.683,26,4
542,26,63.827,1:24.986,26,4
543,21,69.015,1:25.244,26,4
544,8,73.492,1:25.608,26,4
545,31,78.472,1:26.064,26,4
546,5,0,1:23.968,27,4
547,44,4.055,1:23.994,27,4
548,6,9.102,1:23.811,27,4
549,33,11.932,1:23.563,27,4
550,3,14.503,1:23.721,27,4
551,7,20.072,1:23.775,27,4
552,27,26.151,1:25.429,27,4
553,77,37.051,1:24.381,27,4
554,19,41.031,1:24.735,27,4
555,11,41.713,1:24.279,27,4
556,12,48.603,1:26.041,27,4
557,9,50.101,1:25.311,27,4
558,30,53.353,1:25.368,27,4
559,55,54.671,1:25.398,27,4
560,14,56.772,1:25.405,27,4
561,22,58.336,1:25.163,27,4
562,20,63.977,1:25.791,27,4
563,26,64.816,1:24.957,27,4
564,21,70.383,1:25.336,27,4
565,8,74.974,1:25.450,27,4
566,31,80.456,1:25.952,27,4
567,5,0,1:23.777,28,4
568,44,4.104,1:23.826,28,4
569,6,9.058,1:23.733,28,4
570,33,11.849,1:23.694,28,4
571,3,14.600,1:23.874,28,4
572,7,20.392,1:24.097,28,4
573,27,26.916,1:24.542,28,4
574,77,37.546,1:24.272,28,4
575,19,42.093,1:24.839,28,4
576,11,42.692,1:24.756,28,4
577,12,50.717,1:25.891,28,4
578,9,51.835,1:25.511,28,4
579,30,54.863,1:25.287,28,4
580,55,56.658,1:25.764,28,4
581,14,58.529,1:25.534,28,4
582,22,59.593,1:25.034,28,4
583,20,66.130,1:25.930,28,4
584,26,66.625,1:25.586,28,4
585,21,72.167,1:25.561,28,4
586,8,77.431,1:26.234,28,4
587,31,82.785,1:26.106,28,4
588,5,0,1:24.166,29,4
589,44,3.759,1:23.821,29,4
590,6,8.651,1:23.759,29,4
591,33,11.187,1:23.504,29,4
592,3,14.081,1:23.647,29,4
593,7,20.298,1:24.072,29,4
594,27,26.892,1:24.142,29,4
595,77,37.885,1:24.505,29,4
596,19,42.594,1:24.667,29,4
597,11,43.193,1:24.667,29,4
598,12,52.174,1:25.623,29,4
599,9,53.420,1:25.751,29,4
600,30,56.108,1:25.411,29,4
601,55,58.097,1:25.605,29,4
602,14,59.865,1:25.502,29,4
603,22,60.852,1:25.425,29,4
604,26,67.758,1:25.299,29,4
605,20,69.307,1:27.343,29,4
606,21,73.180,1:25.179,29,4
607,8,78.532,1:25.267,29,4
608,5,0,1:23.938,30,4
609,31,1 LAP,1:27.806,30,4
610,44,3.686,1:23.865,30,4
611,6,8.265,1:23.552,30,4
612,33,10.876,1:23.627,30,4
613,3,13.899,1:23.756,30,4
614,7,20.091,1:23.731,30,4
615,27,27.083,1:24.129,30,4
616,77,38.191,1:24.244,30,4
617,19,43.193,1:24.537,30,4
618,11,43.980,1:24.725,30,4
619,12,53.618,1:25.382,30,4
620,9,54.910,1:25.428,30,4
621,30,57.315,1:25.145,30,4
622,55,59.404,1:25.245,30,4
623,14,61.382,1:25.455,30,4
624,22,62.324,1:25.410,30,4
625,26,68.759,1:24.939,30,4
626,20,71.387,1:26.018,30,4
627,21,74.807,1:25.565,30,4
628,8,80.117,1:25.523,30,4
629,5,0,1:24.225,31,4
630,44,3.738,1:24.277,31,4
631,31,1 LAP,1:27.899,31,4
632,6,8.266,1:24.226,31,4
633,33,10.310,1:23.659,31,4
634,3,13.404,1:23.730,31,4
635,7,19.604,1:23.738,31,4
636,27,26.939,1:24.081,31,4
637,77,38.284,1:24.318,31,4
638,19,43.652,1:24.684,31,4
639,11,44.528,1:24.773,31,4
640,12,54.788,1:25.395,31,4
641,9,56.078,1:25.393,31,4
642,30,58.600,1:25.510,31,4
643,55,60.805,1:25.626,31,4
644,14,62.491,1:25.334,31,4
645,22,63.482,1:25.383,31,4
646,26,69.569,1:25.035,31,4
647,20,72.782,1:25.620,31,4
648,21,76.252,1:25.670,31,4
649,8,81.714,1:25.822,31,4
650,5,PIT,1:27.427,32,4
651,44,0.057,1:23.746,32,4
652,6,5.006,1:24.167,32,4
653,33,6.741,1:23.858,32,4
654,31,1 LAP,1:28.891,32,4
655,3,10.124,1:24.147,32,4
656,7,16.147,1:23.970,32,4
657,27,23.871,1:24.359,32,4
658,77,35.346,1:24.489,32,4
659,19,41.000,1:24.775,32,4
660,11,41.731,1:24.630,32,4
661,12,53.125,1:25.764,32,4
662,9,54.327,1:25.676,32,4
663,30,56.643,1:25.470,32,4
664,55,58.979,1:25.601,32,4
665,14,60.577,1:25.513,32,4
666,22,61.265,1:25.210,32,4
667,26,66.738,1:24.596,32,4
668,20,71.018,1:25.663,32,4
669,21,74.593,1:25.768,32,4
670,8,79.618,1:25.331,32,4
671,44,0,1:23.633,33,4
672,6,4.869,1:23.553,33,4
673,33,6.302,1:23.251,33,4
674,3,10.285,1:23.851,33,4
675,31,1 LAP,1:27.508,33,4
676,7,16.240,1:23.783,33,4
677,5,18.645,1:42.335,33,4
678,27,24.384,1:24.203,33,4
679,77,35.993,1:24.337,33,4
680,19,41.881,1:24.571,33,4
681,11,42.567,1:24.526,33,4
682,9,55.844,1:25.207,33,4
683,12,57.039,1:27.604,33,4
684,30,58.345,1:25.392,33,4
685,55,60.799,1:25.510,33,4
686,14,62.452,1:25.565,33,4
687,22,63.306,1:25.731,33,4
688,26,67.457,1:24.409,33,4
689,20,72.590,1:25.262,33,4
690,21,76.037,1:25.134,33,4
691,8,81.114,1:25.186,33,4
692,44,0,1:23.702,34,4
693,6,4.572,1:23.405,34,4
694,33,6.039,1:23.439,34,4
695,3,10.228,1:23.645,34,4
696,31,1 LAP,1:25.703,34,4
697,7,16.081,1:23.543,34,4
698,5,18.344,1:23.401,34,4
699,27,24.994,1:24.312,34,4
700,77,36.655,1:24.364,34,4
701,19,42.855,1:24.676,34,4
702,11,43.437,1:24.572,34,4
703,9,56.671,1:24.529,34,4
704,12,58.992,1:25.655,34,4
705,30,60.060,1:25.417,34,4
706,55,62.500,1:25.403,34,4
707,14,63.930,1:25.180,34,4
708,22,64.704,1:25.100,34,4
709,26,68.270,1:24.515,34,4
710,20,74.044,1:25.156,34,4
711,21,77.597,1:25.262,34,4
712,8,82.443,1:25.031,34,4
713,44,0,1:23.525,35,4
714,6,4.274,1:23.227,35,4
715,33,5.815,1:23.301,35,4
716,3,10.060,1:23.357,35,4
717,31,1 LAP,1:25.456,35,4
718,7,16.019,1:23.463,35,4
719,5,18.099,1:23.280,35,4
720,27,25.578,1:24.109,35,4
721,77,37.356,1:24.226,35,4
722,19,43.773,1:24.443,35,4
723,11,44.487,1:24.575,35,4
724,9,57.911,1:24.765,35,4
725,12,60.556,1:25.089,35,4
726,30,61.796,1:25.261,35,4
727,55,64.306,1:25.331,35,4
728,14,65.534,1:25.129,35,4
729,22,66.430,1:25.251,35,4
730,26,69.185,1:24.440,35,4
731,20,75.771,1:25.252,35,4
732,21,78.708,1:24.636,35,4
733,44,0,1:23.174,36,4
734,8,1 LAP,1:26.440,36,4
735,6,4.360,1:23.260,36,4
736,33,5.897,1:23.256,36,4
737,3,10.236,1:23.350,36,4
738,7,15.934,1:23.089,36,4
739,5,18.318,1:23.393,36,4
740,31,1 LAP,1:28.431,36,4
741,27,26.191,1:23.787,36,4
742,77,38.600,1:24.418,36,4
743,19,44.964,1:24.365,36,4
744,11,45.874,1:24.561,36,4
745,9,59.455,1:24.718,36,4
746,12,62.656,1:25.274,36,4
747,30,63.877,1:25.255,36,4
748,55,66.088,1:24.956,36,4
749,14,67.531,1:25.171,36,4
750,22,68.427,1:25.171,36,4
751,26,70.487,1:24.476,36,4
752,20,77.740,1:25.143,36,4
753,21,80.771,1:25.237,36,4
754,44,0,1:23.113,37,4
755,8,1 LAP,1:25.087,37,4
756,6,4.941,1:23.694,37,4
757,33,6.067,1:23.283,37,4
758,3,10.445,1:23.322,37,4
759,7,16.086,1:23.265,37,4
760,5,18.221,1:23.016,37,4
761,31,1 LAP,1:25.312,37,4
762,27,26.790,1:23.712,37,4
763,77,39.511,1:24.024,37,4
764,19,46.115,1:24.264,37,4
765,11,46.757,1:23.996,37,4
766,9,61.429,1:25.087,37,4
767,12,64.904,1:25.361,37,4
768,30,65.949,1:25.185,37,4
769,55,67.771,1:24.796,37,4
770,14,69.514,1:25.096,37,4
771,22,70.362,1:25.048,37,4
772,26,72.086,1:24.712,37,4
773,20,79.460,1:24.833,37,4
774,44,0,1:24.150,38,4
775,21,1 LAP,1:27.176,38,4
776,6,3.992,1:23.201,38,4
777,33,5.553,1:23.636,38,4
