,NO,GAP,TIME,LAP,race_id
451,33,6.903,1:37.998,29,15
452,6,9.270,1:37.826,29,15
453,88,1 LAP,1:41.380,29,15
454,3,25.406,1:39.255,29,15
455,11,29.084,1:39.241,29,15
456,55,43.575,1:40.153,29,15
457,7,46.462,1:39.822,29,15
458,27,48.270,1:39.718,29,15
459,19,53.575,1:39.794,29,15
460,26,57.409,1:39.084,29,15
461,5,58.313,1:39.259,29,15
462,22,63.758,1:40.327,29,15
463,30,1 LAP,1:44.050,29,15
464,14,76.875,2:02.522,29,15
465,12,80.010,1:44.224,29,15
466,77,80.877,1:47.234,29,15
467,20,86.118,1:41.203,29,15
468,21,91.636,1:39.760,29,15
469,44,0,1:37.911,30,15
470,33,6.810,1:37.818,30,15
471,6,8.676,1:37.317,30,15
472,3,25.522,1:38.027,30,15
473,88,1 LAP,1:42.127,30,15
474,11,30.522,1:39.349,30,15
475,7,48.953,1:40.402,30,15
476,27,50.845,1:40.486,30,15
477,55,55.261,1:49.597,30,15
478,19,59.200,1:43.536,30,15
479,26,59.942,1:40.444,30,15
480,5,60.416,1:40.014,30,15
481,22,66.064,1:40.217,30,15
482,30,1 LAP,1:42.962,30,15
483,14,78.305,1:39.341,30,15
484,12,81.630,1:39.531,30,15
485,77,83.652,1:40.686,30,15
486,20,90.566,1:42.359,30,15
487,21,93.277,1:39.552,30,15
488,44,0,1:37.723,31,15
489,33,6.502,1:37.415,31,15
490,6,8.338,1:37.385,31,15
491,3,25.289,1:37.490,31,15
492,11,31.837,1:39.038,31,15
493,7,50.671,1:39.441,31,15
494,27,52.718,1:39.596,31,15
495,55,57.553,1:40.015,31,15
496,19,61.923,1:40.446,31,15
497,26,62.850,1:40.631,31,15
498,5,63.302,1:40.609,31,15
499,22,67.891,1:39.550,31,15
500,30,1 LAP,1:42.564,31,15
501,14,79.767,1:39.185,31,15
502,12,83.788,1:39.881,31,15
503,77,86.706,1:40.777,31,15
504,20,94.962,1:42.119,31,15
505,21,96.189,1:40.635,31,15
506,44,0,1:37.796,32,15
507,33,6.115,1:37.409,32,15
508,6,8.154,1:37.612,32,15
509,3,24.935,1:37.442,32,15
510,11,33.235,1:39.194,32,15
511,7,51.705,1:38.830,32,15
512,27,54.022,1:39.100,32,15
513,55,58.662,1:38.905,32,15
514,19,63.292,1:39.165,32,15
515,26,64.397,1:39.343,32,15
516,5,64.881,1:39.375,32,15
517,22,69.369,1:39.274,32,15
518,30,1 LAP,1:41.281,32,15
519,14,81.144,1:39.173,32,15
520,12,85.728,1:39.736,32,15
521,77,89.108,1:40.198,32,15
522,20,97.675,1:40.509,32,15
523,21,98.820,1:40.427,32,15
524,44,0,1:40.940,33,15
525,33,4.393,1:39.218,33,15
526,6,5.764,1:38.550,33,15
527,3,21.809,1:37.814,33,15
528,11,30.844,1:38.549,33,15
529,7,49.258,1:38.493,33,15
530,27,51.639,1:38.557,33,15
531,55,56.623,1:38.901,33,15
532,19,61.235,1:38.883,33,15
533,5,62.988,1:39.047,33,15
534,26,64.065,1:40.608,33,15
535,22,67.820,1:39.391,33,15
536,14,80.858,1:40.654,33,15
537,30,1 LAP,1:44.529,33,15
538,12,84.867,1:40.079,33,15
539,77,87.418,1:39.250,33,15
540,20,97.011,1:40.276,33,15
541,44,0,1:38.166,34,15
542,21,1 LAP,1:41.395,34,15
543,33,3.934,1:37.707,34,15
544,6,5.271,1:37.673,34,15
545,3,21.277,1:37.634,34,15
546,11,31.105,1:38.427,34,15
547,7,49.468,1:38.376,34,15
548,27,51.991,1:38.518,34,15
549,55,57.105,1:38.648,34,15
550,19,61.741,1:38.672,34,15
551,5,63.604,1:38.782,34,15
552,26,65.936,1:40.037,34,15
553,22,68.774,1:39.120,34,15
554,14,81.683,1:38.991,34,15
555,12,86.368,1:39.667,34,15
556,77,88.573,1:39.321,34,15
557,30,1 LAP,1:45.846,34,15
558,44,0,1:37.440,35,15
559,20,1 LAP,1:42.486,35,15
560,33,5.347,1:38.853,35,15
561,6,5.963,1:38.132,35,15
562,21,1 LAP,1:43.705,35,15
563,3,20.994,1:37.157,35,15
564,11,31.722,1:38.057,35,15
565,7,50.008,1:37.980,35,15
566,27,52.729,1:38.178,35,15
567,55,58.336,1:38.671,35,15
568,19,62.612,1:38.311,35,15
569,5,64.345,1:38.181,35,15
570,26,67.288,1:38.792,35,15
571,22,69.939,1:38.605,35,15
572,14,82.803,1:38.560,35,15
573,12,88.984,1:40.056,35,15
574,77,90.534,1:39.401,35,15
575,30,1 LAP,1:40.619,35,15
576,44,0,1:36.891,36,15
577,33,6.440,1:37.984,36,15
578,6,7.352,1:38.280,36,15
579,20,1 LAP,1:43.084,36,15
580,21,1 LAP,1:41.286,36,15
581,3,21.497,1:37.394,36,15
582,11,32.909,1:38.078,36,15
583,7,50.854,1:37.737,36,15
584,27,54.141,1:38.303,36,15
585,55,59.858,1:38.413,36,15
586,19,63.950,1:38.229,36,15
587,5,65.095,1:37.641,36,15
588,26,68.593,1:38.196,36,15
589,22,71.607,1:38.559,36,15
590,14,84.279,1:38.367,36,15
591,12,91.368,1:39.275,36,15
592,77,92.829,1:39.186,36,15
593,44,0,1:37.429,37,15
594,30,2 LAPS,1:42.520,37,15
595,33,6.664,1:37.653,37,15
596,6,7.399,1:37.476,37,15
597,20,1 LAP,1:39.586,37,15
598,21,1 LAP,1:39.743,37,15
599,3,22.376,1:38.308,37,15
600,11,40.456,1:44.976,37,15
601,7,50.828,1:37.403,37,15
602,27,54.680,1:37.968,37,15
603,55,60.964,1:38.535,37,15
604,19,64.670,1:38.149,37,15
605,5,65.282,1:37.616,37,15
606,26,70.422,1:39.258,37,15
607,22,72.817,1:38.639,37,15
608,14,84.920,1:38.070,37,15
609,12,92.997,1:39.058,37,15
610,44,0,1:36.659,38,15
611,33,7.135,1:37.130,38,15
612,6,7.955,1:37.215,38,15
613,30,2 LAPS,1:44.592,38,15
614,20,1 LAP,1:40.035,38,15
615,21,1 LAP,1:39.351,38,15
616,3,23.334,1:37.617,38,15
617,11,41.966,1:38.169,38,15
618,7,51.927,1:37.758,38,15
619,27,56.264,1:38.243,38,15
620,55,62.688,1:38.383,38,15
621,19,66.268,1:38.257,38,15
622,5,66.868,1:38.245,38,15
623,26,72.252,1:38.489,38,15
624,22,74.843,1:38.685,38,15
625,14,86.768,1:38.507,38,15
626,77,96.114,1:38.763,38,15
627,44,0,1:37.358,39,15
628,33,6.962,1:37.185,39,15
629,6,7.659,1:37.062,39,15
630,30,2 LAPS,1:40.286,39,15
631,20,1 LAP,1:39.911,39,15
632,21,1 LAP,1:39.594,39,15
633,3,23.077,1:37.101,39,15
634,11,42.809,1:38.201,39,15
635,7,51.661,1:37.092,39,15
636,27,56.945,1:38.039,39,15
637,55,63.598,1:38.268,39,15
638,19,67.547,1:38.637,39,15
639,5,68.501,1:38.991,39,15
640,26,73.477,1:38.583,39,15
641,22,75.701,1:38.216,39,15
642,14,87.637,1:38.227,39,15
643,44,0,1:38.237,40,15
644,77,1 LAP,1:41.038,40,15
645,12,1 LAP,1:41.256,40,15
646,33,5.984,1:37.259,40,15
647,6,6.779,1:37.357,40,15
648,30,2 LAPS,1:39.792,40,15
649,20,1 LAP,1:39.396,40,15
650,21,1 LAP,1:39.423,40,15
651,3,21.919,1:37.079,40,15
652,11,42.472,1:37.900,40,15
653,7,50.706,1:37.282,40,15
654,27,56.852,1:38.144,40,15
655,55,63.194,1:37.833,40,15
656,19,67.586,1:38.276,40,15
657,5,68.050,1:37.786,40,15
658,26,72.907,1:37.667,40,15
659,22,75.378,1:37.914,40,15
660,44,0,1:36.611,46,15
661,77,1 LAP,1:38.501,46,15
662,12,1 LAP,1:39.897,46,15
663,33,6.969,1:37.596,46,15
664,6,7.633,1:37.465,46,15
665,30,2 LAPS,1:41.670,46,15
666,20,1 LAP,1:39.468,46,15
667,21,1 LAP,1:39.455,46,15
668,3,23.347,1:38.039,46,15
669,11,45.684,1:39.823,46,15
670,7,51.494,1:37.399,46,15
671,27,58.030,1:37.789,46,15
672,55,64.049,1:37.466,46,15
673,19,69.187,1:38.212,46,15
674,5,69.744,1:38.305,46,15
675,26,74.269,1:37.973,46,15
676,22,76.674,1:37.907,46,15
677,14,88.292,1:37.820,46,15
678,44,0,1:36.651,47,15
679,77,1 LAP,1:38.826,47,15
680,33,7.957,1:37.639,47,15
681,6,8.642,1:37.660,47,15
682,12,1 LAP,1:41.261,47,15
683,3,25.102,1:38.406,47,15
684,20,1 LAP,1:41.230,47,15
685,21,1 LAP,1:41.073,47,15
686,30,2 LAPS,1:45.128,47,15
687,11,47.751,1:38.718,47,15
688,7,52.680,1:37.837,47,15
689,27,59.575,1:38.196,47,15
690,55,65.667,1:38.269,47,15
691,5,73.629,1:40.536,47,15
692,19,74.913,1:42.377,47,15
693,26,76.242,1:38.624,47,15
694,22,78.246,1:38.223,47,15
695,14,90.350,1:38.709,47,15
696,44,0,1:36.963,48,15
697,77,1 LAP,1:38.429,48,15
698,6,8.786,1:37.107,48,15
699,33,9.319,1:38.325,48,15
700,12,1 LAP,1:39.290,48,15
701,3,25.379,1:37.240,48,15
702,20,1 LAP,1:39.254,48,15
703,21,1 LAP,1:39.289,48,15
704,30,2 LAPS,1:39.755,48,15
705,11,49.037,1:38.249,48,15
706,7,53.278,1:37.561,48,15
707,27,62.793,1:40.181,48,15
708,55,66.826,1:38.122,48,15
709,5,74.740,1:38.074,48,15
710,19,PIT,1:37.902,48,15
711,26,77.789,1:38.510,48,15
712,22,79.578,1:38.295,48,15
713,14,91.306,1:37.919,48,15
714,44,0,1:36.911,49,15
715,6,8.231,1:36.356,49,15
716,33,9.994,1:37.586,49,15
717,77,1 LAP,1:41.451,49,15
718,12,1 LAP,1:38.776,49,15
719,3,25.555,1:37.087,49,15
720,20,1 LAP,1:39.406,49,15
721,21,1 LAP,1:39.486,49,15
722,30,PIT,1:40.084,49,15
723,11,50.109,1:37.983,49,15
724,7,53.361,1:36.994,49,15
725,27,64.077,1:38.195,49,15
726,55,67.731,1:37.816,49,15
727,5,75.023,1:37.194,49,15
728,26,78.997,1:38.119,49,15
729,22,80.662,1:37.995,49,15
730,14,PIT,1:37.719,49,15
731,19,95.851,1:56.910,49,15
732,44,0,1:37.179,50,15
733,6,7.360,1:36.308,50,15
734,33,9.607,1:36.792,50,15
735,77,1 LAP,1:38.958,50,15
736,12,1 LAP,1:38.817,50,15
737,3,25.341,1:36.965,50,15
738,21,1 LAP,1:39.821,50,15
739,20,1 LAP,1:41.041,50,15
740,11,50.913,1:37.983,50,15
741,7,53.532,1:37.350,50,15
742,27,64.994,1:38.096,50,15
743,55,68.148,1:37.596,50,15
744,5,77.587,1:39.743,50,15
745,26,79.524,1:37.706,50,15
746,22,81.473,1:37.990,50,15
747,19,94.813,1:36.141,50,15
748,44,0,1:36.557,51,15
749,6,6.792,1:35.989,51,15
750,33,9.457,1:36.407,51,15
751,14,1 LAP,1:57.932,51,15
752,77,1 LAP,1:40.347,51,15
753,12,1 LAP,1:39.244,51,15
754,3,25.594,1:36.810,51,15
755,20,PIT,1:40.037,51,15
756,21,1 LAP,1:41.139,51,15
757,11,52.782,1:38.426,51,15
758,7,54.578,1:37.603,51,15
759,27,66.501,1:38.064,51,15
760,55,69.519,1:37.928,51,15
761,5,79.045,1:38.015,51,15
762,26,80.874,1:37.907,51,15
763,22,83.244,1:38.328,51,15
764,19,94.494,1:36.238,51,15
765,44,0,1:36.299,52,15
766,6,6.693,1:36.200,52,15
767,33,10.058,1:36.900,52,15
768,14,1 LAP,1:38.483,52,15
769,77,1 LAP,1:40.314,52,15
770,12,1 LAP,1:40.009,52,15
771,3,26.342,1:37.047,52,15
