,NO,GAP,TIME,LAP,race_id
245,26,65.202,1:28.681,14,30
246,20,65.626,1:47.629,14,30
247,55,66.422,1:47.858,14,30
248,14,67.486,1:28.451,14,30
249,18,71.332,1:27.154,14,30
250,30,76.810,1:29.235,14,30
251,2,81.126,1:27.554,14,30
252,44,0,1:25.701,15,30
253,77,10.252,1:26.420,15,30
254,19,1 LAP,1:45.657,15,30
255,3,21.510,1:28.365,15,30
256,5,21.687,1:45.588,15,30
257,11,31.324,1:27.799,15,30
258,31,36.601,1:27.933,15,30
259,27,PIT,1:31.631,15,30
260,8,47.672,1:28.070,15,30
261,94,52.140,1:28.420,15,30
262,9,55.435,1:28.260,15,30
263,20,66.296,1:26.371,15,30
264,26,68.704,1:29.203,15,30
265,55,69.301,1:28.580,15,30
266,14,70.092,1:28.307,15,30
267,18,73.273,1:27.642,15,30
268,30,80.421,1:29.312,15,30
269,2,83.500,1:28.075,15,30
270,44,0,1:26.181,16,30
271,77,10.315,1:26.244,16,30
272,19,1 LAP,1:26.962,16,30
273,5,20.407,1:24.901,16,30
274,3,23.357,1:28.028,16,30
275,11,32.999,1:27.856,16,30
276,31,PIT,1:31.366,16,30
277,8,49.660,1:28.169,16,30
278,94,54.439,1:28.480,16,30
279,9,59.628,1:30.374,16,30
280,27,64.857,1:46.316,16,30
281,20,67.400,1:27.285,16,30
282,55,70.228,1:27.108,16,30
283,26,71.992,1:29.469,16,30
284,14,72.516,1:28.605,16,30
285,18,75.261,1:28.169,16,30
286,30,83.683,1:29.443,16,30
287,2,85.559,1:28.240,16,30
288,44,0,1:26.952,17,30
289,77,9.822,1:26.459,17,30
290,5,18.514,1:25.059,17,30
291,19,1 LAP,1:27.975,17,30
292,3,24.181,1:27.776,17,30
293,11,34.167,1:28.120,17,30
294,8,50.810,1:28.102,17,30
295,94,55.708,1:28.221,17,30
296,9,61.820,1:29.144,17,30
297,31,62.079,1:47.245,17,30
298,27,65.522,1:27.617,17,30
299,20,68.046,1:27.598,17,30
300,55,70.787,1:27.511,17,30
301,26,74.142,1:29.102,17,30
302,14,74.991,1:29.427,17,30
303,18,77.109,1:28.800,17,30
304,30,86.283,1:29.552,17,30
305,44,0,1:27.100,18,30
306,2,1 LAP,1:30.174,18,30
307,77,9.259,1:26.537,18,30
308,5,16.598,1:25.184,18,30
309,19,1 LAP,1:27.113,18,30
310,3,24.729,1:27.648,18,30
311,11,PIT,1:31.417,18,30
312,8,51.661,1:27.951,18,30
313,94,56.859,1:28.251,18,30
314,31,61.763,1:26.784,18,30
315,27,66.373,1:27.951,18,30
316,9,PIT,1:32.659,18,30
317,20,68.787,1:27.841,18,30
318,55,71.196,1:27.509,18,30
319,26,75.532,1:28.490,18,30
320,14,76.359,1:28.468,18,30
321,18,78.938,1:28.929,18,30
322,44,0,1:26.242,19,30
323,30,1 LAP,1:30.735,19,30
324,2,1 LAP,1:28.829,19,30
325,77,9.909,1:26.892,19,30
326,5,15.610,1:25.254,19,30
327,19,1 LAP,1:27.106,19,30
328,3,25.988,1:27.501,19,30
329,8,PIT,1:31.608,19,30
330,94,59.047,1:28.430,19,30
331,11,60.779,1:48.537,19,30
332,31,63.131,1:27.610,19,30
333,27,67.729,1:27.598,19,30
334,20,70.221,1:27.676,19,30
335,55,72.734,1:27.780,19,30
336,26,77.448,1:28.158,19,30
337,14,78.053,1:27.936,19,30
338,18,81.283,1:28.587,19,30
339,44,0,1:26.446,20,30
340,9,1 LAP,1:46.285,20,30
341,30,1 LAP,1:30.114,20,30
342,2,1 LAP,1:30.032,20,30
343,77,10.699,1:27.236,20,30
344,5,14.421,1:25.257,20,30
345,19,1 LAP,1:27.298,20,30
346,3,27.227,1:27.685,20,30
347,94,61.172,1:28.571,20,30
348,11,61.595,1:27.262,20,30
349,31,64.250,1:27.565,20,30
350,27,68.830,1:27.547,20,30
351,20,71.596,1:27.821,20,30
352,55,74.009,1:27.721,20,30
353,8,77.173,1:46.592,20,30
354,26,79.841,1:28.839,20,30
355,14,80.629,1:29.022,20,30
356,18,83.474,1:28.637,20,30
357,44,PIT,1:30.238,26,30
358,2,1 LAP,1:28.560,26,30
359,77,8.776,1:28.315,26,30
360,30,1 LAP,1:33.230,26,30
361,5,10.597,1:26.414,26,30
362,19,1 LAP,1:27.142,26,30
363,3,PIT,1:30.817,26,30
364,11,57.440,1:26.083,26,30
365,94,60.393,1:29.459,26,30
366,31,61.624,1:27.612,26,30
367,27,66.352,1:27.760,26,30
368,20,69.358,1:28.000,26,30
369,55,71.645,1:27.874,26,30
370,8,74.128,1:27.193,26,30
371,26,77.954,1:28.351,26,30
372,14,78.893,1:28.502,26,30
373,18,81.849,1:28.613,26,30
374,9,84.134,1:26.741,26,30
375,2,95.680,1:29.504,26,30
376,77,0,1:27.825,27,30
377,5,0.522,1:26.526,27,30
378,44,7.837,1:44.438,27,30
379,30,PIT,1:34.885,27,30
380,19,1 LAP,1:27.968,27,30
381,3,36.270,1:45.065,27,30
382,11,47.934,1:27.095,27,30
383,94,52.305,1:28.513,27,30
384,31,52.841,1:27.818,27,30
385,27,57.565,1:27.814,27,30
386,20,60.729,1:27.972,27,30
387,55,62.739,1:27.695,27,30
388,8,64.574,1:27.047,27,30
389,26,69.609,1:28.256,27,30
390,14,70.571,1:28.279,27,30
391,18,73.450,1:28.202,27,30
392,9,75.001,1:27.468,27,30
393,77,0,1:27.415,28,30
394,5,0.491,1:27.384,28,30
395,2,1 LAP,1:31.039,28,30
396,44,5.866,1:25.444,28,30
397,19,1 LAP,1:27.262,28,30
398,30,1 LAP,1:46.083,28,30
399,3,34.923,1:26.068,28,30
400,11,47.232,1:26.713,28,30
401,31,52.267,1:26.841,28,30
402,94,54.235,1:29.345,28,30
403,27,57.763,1:27.613,28,30
404,20,60.912,1:27.598,28,30
405,55,63.012,1:27.688,28,30
406,8,64.360,1:27.201,28,30
407,26,70.189,1:27.995,28,30
408,14,71.147,1:27.991,28,30
409,18,74.170,1:28.135,28,30
410,9,75.226,1:27.640,28,30
411,77,0,1:28.429,29,30
412,5,0.445,1:28.383,29,30
413,2,1 LAP,1:28.705,29,30
414,44,3.720,1:26.283,29,30
415,19,1 LAP,1:27.324,29,30
416,30,1 LAP,1:26.905,29,30
417,3,32.858,1:26.364,29,30
418,11,45.697,1:26.894,29,30
419,31,51.150,1:27.312,29,30
420,94,54.106,1:28.300,29,30
421,27,57.126,1:27.792,29,30
422,20,60.213,1:27.730,29,30
423,55,62.274,1:27.691,29,30
424,8,63.502,1:27.571,29,30
425,26,70.032,1:28.272,29,30
426,14,70.564,1:27.846,29,30
427,18,73.981,1:28.240,29,30
428,9,74.458,1:27.661,29,30
429,5,0,1:25.328,30,30
430,77,4.003,1:29.776,30,30
431,44,4.298,1:26.351,30,30
432,2,1 LAP,1:29.929,30,30
433,19,1 LAP,1:27.660,30,30
434,30,1 LAP,1:27.381,30,30
435,3,33.276,1:26.191,30,30
436,11,46.409,1:26.485,30,30
437,31,52.607,1:27.230,30,30
438,94,56.532,1:28.199,30,30
439,27,59.005,1:27.652,30,30
440,20,62.186,1:27.746,30,30
441,55,64.296,1:27.795,30,30
442,8,65.449,1:27.720,30,30
443,26,73.220,1:28.961,30,30
444,14,73.996,1:29.205,30,30
445,9,76.140,1:27.455,30,30
446,18,78.531,1:30.323,30,30
447,5,0,1:25.285,31,30
448,44,4.514,1:25.501,31,30
449,2,1 LAP,1:28.393,31,30
450,77,PIT,1:32.170,31,30
451,19,1 LAP,1:27.481,31,30
452,30,1 LAP,1:27.066,31,30
453,3,34.343,1:26.352,31,30
454,11,47.681,1:26.557,31,30
455,31,54.224,1:26.902,31,30
456,94,59.219,1:27.972,31,30
457,27,61.239,1:27.519,31,30
458,20,64.508,1:27.607,31,30
459,55,66.779,1:27.768,31,30
460,8,68.218,1:28.054,31,30
461,26,75.941,1:28.006,31,30
462,14,77.424,1:28.713,31,30
463,9,78.392,1:27.537,31,30
464,18,81.660,1:28.414,31,30
465,5,0,1:25.155,32,30
466,44,4.990,1:25.631,32,30
467,2,1 LAP,1:28.087,32,30
468,19,1 LAP,1:27.247,32,30
469,77,29.184,1:43.451,32,30
470,30,1 LAP,1:27.986,32,30
471,3,35.556,1:26.368,32,30
472,11,49.438,1:26.912,32,30
473,31,56.119,1:27.050,32,30
474,94,61.835,1:27.771,32,30
475,27,63.746,1:27.662,32,30
476,20,66.785,1:27.432,32,30
477,55,69.184,1:27.560,32,30
478,8,70.530,1:27.467,32,30
479,26,78.413,1:27.627,32,30
480,14,80.687,1:28.418,32,30
481,9,81.372,1:28.135,32,30
482,5,0,1:25.117,33,30
483,18,1 LAP,1:30.528,33,30
484,44,5.159,1:25.286,33,30
485,2,1 LAP,1:28.138,33,30
486,19,1 LAP,1:27.382,33,30
487,77,28.763,1:24.696,33,30
488,30,1 LAP,1:27.268,33,30
489,3,37.087,1:26.648,33,30
490,11,51.039,1:26.718,33,30
491,31,57.950,1:26.948,33,30
492,94,64.536,1:27.818,33,30
493,27,66.436,1:27.807,33,30
494,20,69.304,1:27.636,33,30
495,55,71.758,1:27.691,33,30
496,8,73.230,1:27.817,33,30
497,26,81.241,1:27.945,33,30
498,9,83.993,1:27.738,33,30
499,5,0,1:25.348,34,30
500,14,1 LAP,1:31.282,34,30
501,44,6.149,1:26.338,34,30
502,18,1 LAP,1:30.606,34,30
503,2,1 LAP,1:28.127,34,30
504,19,1 LAP,1:27.632,34,30
505,77,28.457,1:25.042,34,30
506,30,1 LAP,1:27.064,34,30
507,3,38.271,1:26.532,34,30
508,11,52.615,1:26.924,34,30
509,31,59.661,1:27.059,34,30
510,94,67.013,1:27.825,34,30
511,27,68.827,1:27.739,34,30
512,20,71.537,1:27.581,34,30
513,55,74.098,1:27.688,34,30
514,8,75.366,1:27.484,34,30
515,26,83.867,1:27.974,34,30
516,5,0,1:25.519,35,30
517,9,1 LAP,1:28.719,35,30
518,14,1 LAP,1:28.971,35,30
519,44,6.138,1:25.508,35,30
520,18,1 LAP,1:28.262,35,30
521,2,1 LAP,1:28.335,35,30
522,19,1 LAP,1:28.089,35,30
523,77,28.655,1:25.717,35,30
524,30,1 LAP,1:27.460,35,30
525,3,39.827,1:27.075,35,30
526,11,53.901,1:26.805,35,30
527,31,61.234,1:27.092,35,30
528,94,69.415,1:27.921,35,30
529,27,71.114,1:27.806,35,30
530,20,73.785,1:27.767,35,30
531,55,76.296,1:27.717,35,30
532,8,77.449,1:27.602,35,30
533,5,0,1:25.273,36,30
534,26,1 LAP,1:29.919,36,30
535,9,1 LAP,1:28.147,36,30
536,44,6.388,1:25.523,36,30
537,14,1 LAP,1:30.681,36,30
538,18,1 LAP,1:28.590,36,30
539,2,1 LAP,1:28.272,36,30
540,19,1 LAP,1:28.269,36,30
541,77,29.043,1:25.661,36,30
542,30,1 LAP,1:27.588,36,30
543,3,41.882,1:27.328,36,30
544,11,56.028,1:27.400,36,30
545,31,62.953,1:26.992,36,30
546,94,72.165,1:28.023,36,30
547,27,73.571,1:27.730,36,30
548,20,76.244,1:27.732,36,30
549,55,78.647,1:27.624,36,30
550,8,80.054,1:27.878,36,30
551,5,0,1:25.193,37,30
552,26,1 LAP,1:28.132,37,30
553,44,7.749,1:26.554,37,30
554,9,1 LAP,1:30.066,37,30
555,18,1 LAP,1:28.827,37,30
556,14,PIT,1:32.387,37,30
557,2,1 LAP,1:28.409,37,30
558,19,1 LAP,1:29.054,37,30
559,77,30.144,1:26.294,37,30
560,30,1 LAP,1:27.771,37,30
561,3,44.111,1:27.422,37,30
562,11,57.989,1:27.154,37,30
563,31,64.742,1:26.982,37,30
564,94,75.042,1:28.070,37,30
565,27,76.404,1:28.026,37,30
566,20,78.914,1:27.863,37,30
567,55,81.549,1:28.095,37,30
568,8,82.691,1:27.830,37,30
569,5,0,1:25.490,38,30
570,44,7.827,1:25.568,38,30
571,26,1 LAP,1:30.007,38,30
572,9,PIT,1:31.592,38,30
573,18,1 LAP,1:28.537,38,30
574,77,30.917,1:26.263,38,30
575,2,1 LAP,1:30.790,38,30
576,19,1 LAP,1:29.672,38,30
577,14,1 LAP,1:47.818,38,30
578,3,46.030,1:27.409,38,30
579,30,1 LAP,1:30.527,38,30
580,11,59.351,1:26.852,38,30
581,31,66.467,1:27.215,38,30
582,94,PIT,1:37.506,38,30
583,27,PIT,1:36.829,38,30
584,20,PIT,1:35.198,38,30
585,55,93.452,1:37.393,38,30
586,8,93.839,1:36.638,38,30
587,5,0,1:34.319,39,30
588,44,6.966,1:33.458,39,30
589,26,PIT,1:39.327,39,30
590,18,PIT,1:44.850,39,30
591,77,43.698,1:47.100,39,30
592,19,PIT,1:48.875,39,30
593,9,1 LAP,2:08.050,39,30
594,14,1 LAP,1:50.776,39,30
595,3,64.625,1:52.914,39,30
596,30,1 LAP,1:54.127,39,30
597,11,PIT,1:59.985,39,30
598,31,PIT,2:04.618,39,30
599,55,PIT,1:59.727,39,30
600,5,0,1:59.884,40,30
601,8,PIT,2:01.209,40,30
602,44,7.760,2:00.678,40,30
603,27,1 LAP,2:18.122,40,30
604,94,1 LAP,2:19.936,40,30
605,20,1 LAP,2:21.099,40,30
606,26,1 LAP,2:15.939,40,30
607,18,1 LAP,2:18.221,40,30
608,9,1 LAP,2:00.966,40,30
609,14,1 LAP,2:01.763,40,30
610,19,1 LAP,2:15.180,40,30
611,30,1 LAP,2:01.456,40,30
612,5,0,2:00.702,41,30
613,44,PIT,2:01.209,41,30
614,27,1 LAP,1:59.302,41,30
615,94,1 LAP,1:58.829,41,30
616,55,1 LAP,2:13.143,41,30
617,20,1 LAP,1:57.409,41,30
618,8,1 LAP,2:13.683,41,30
619,26,1 LAP,1:55.333,41,30
620,77,34.591,1:51.372,41,30
621,18,1 LAP,1:50.772,41,30
622,9,1 LAP,1:50.352,41,30
623,14,1 LAP,1:48.060,41,30
624,19,1 LAP,1:46.455,41,30
625,3,51.105,1:46.960,41,30
626,30,1 LAP,1:44.610,41,30
627,11,76.220,1:34.522,41,30
628,31,85.601,1:30.689,41,30
629,5,PIT,1:31.543,42,30
630,27,1 LAP,1:28.309,42,30
631,94,1 LAP,1:29.758,42,30
632,55,1 LAP,1:29.874,42,30
633,20,1 LAP,1:30.051,42,30
634,8,1 LAP,1:28.888,42,30
635,44,18.129,1:41.405,42,30
636,26,1 LAP,1:27.160,42,30
637,77,28.870,1:25.822,42,30
638,18,1 LAP,1:27.448,42,30
639,9,1 LAP,1:27.067,42,30
640,14,1 LAP,1:27.819,42,30
641,19,1 LAP,1:26.672,42,30
642,3,46.665,1:27.103,42,30
643,30,1 LAP,1:27.780,42,30
644,11,71.184,1:26.507,42,30
645,31,80.429,1:26.371,42,30
646,5,0,1:43.275,43,30
647,44,0.674,1:25.820,43,30
648,26,1 LAP,1:25.976,43,30
649,77,11.446,1:25.851,43,30
650,18,1 LAP,1:27.602,43,30
651,9,1 LAP,1:27.762,43,30
652,14,1 LAP,1:27.479,43,30
653,19,1 LAP,1:26.594,43,30
654,30,1 LAP,1:27.630,43,30
655,3,PIT,1:30.308,43,30
656,11,54.490,1:26.581,43,30
657,31,63.592,1:26.438,43,30
658,27,77.893,1:27.260,43,30
659,94,81.527,1:27.697,43,30
660,55,82.160,1:27.617,43,30
661,20,83.584,1:27.913,43,30
662,8,84.709,1:28.233,43,30
663,5,0,1:25.081,44,30
664,44,0.700,1:25.107,44,30
665,26,1 LAP,1:26.561,44,30
666,18,1 LAP,1:27.706,44,30
667,9,1 LAP,1:27.697,44,30
668,14,1 LAP,1:27.733,44,30
669,19,1 LAP,1:27.412,44,30
670,30,1 LAP,1:27.612,44,30
671,3,53.507,1:44.890,44,30
672,11,56.147,1:26.738,44,30
673,31,64.906,1:26.395,44,30
674,27,80.137,1:27.325,44,30
675,94,84.962,1:28.516,44,30
676,5,0,1:25.702,45,30
677,44,0.613,1:25.615,45,30
678,55,1 LAP,1:30.022,45,30
679,20,1 LAP,1:30.172,45,30
680,8,1 LAP,1:30.017,45,30
681,26,1 LAP,1:26.448,45,30
682,18,1 LAP,1:27.757,45,30
683,9,1 LAP,1:27.381,45,30
684,14,1 LAP,1:27.034,45,30
685,19,1 LAP,1:27.133,45,30
686,30,1 LAP,1:27.262,45,30
687,3,51.491,1:23.686,45,30
688,11,57.133,1:26.688,45,30
689,31,65.480,1:26.276,45,30
690,27,81.917,1:27.482,45,30
691,5,0,1:24.746,71,30
692,44,0.771,1:24.904,71,30
693,94,1 LAP,1:30.965,71,30
694,55,1 LAP,1:29.342,71,30
695,20,1 LAP,1:28.698,71,30
696,8,1 LAP,1:28.380,71,30
697,26,1 LAP,1:26.716,71,30
698,18,1 LAP,1:27.727,71,30
699,9,1 LAP,1:27.649,71,30
700,14,1 LAP,1:26.993,71,30
701,19,1 LAP,1:27.402,71,30
702,30,1 LAP,1:27.579,71,30
703,3,51.420,1:24.675,71,30
704,11,58.921,1:26.534,71,30
705,31,67.076,1:26.342,71,30
706,27,84.271,1:27.100,71,30
707,5,0,1:24.990,72,30
708,44,0.584,1:24.803,72,30
709,94,1 LAP,1:27.947,72,30
710,55,1 LAP,1:28.246,72,30
711,20,1 LAP,1:28.604,72,30
712,8,1 LAP,1:28.667,72,30
713,26,1 LAP,1:28.044,72,30
714,18,1 LAP,1:27.696,72,30
715,9,1 LAP,1:27.731,72,30
716,14,1 LAP,1:27.010,72,30
717,19,1 LAP,1:27.140,72,30
718,30,1 LAP,1:27.272,72,30
719,3,50.845,1:24.415,72,30
720,11,59.965,1:26.034,72,30
721,31,68.831,1:26.745,72,30
722,5,0,1:23.674,73,30
723,44,0.573,1:23.663,73,30
724,27,1 LAP,1:29.356,73,30
725,94,1 LAP,1:27.046,73,30
726,55,1 LAP,1:27.018,73,30
727,20,1 LAP,1:27.496,73,30
728,8,1 LAP,1:28.053,73,30
729,26,1 LAP,1:27.942,73,30
730,18,1 LAP,1:27.005,73,30
731,9,1 LAP,1:27.464,73,30
732,14,1 LAP,1:26.857,73,30
733,19,1 LAP,1:27.306,73,30
734,30,PIT,1:31.341,73,30
735,3,51.778,1:24.607,73,30
736,11,62.912,1:26.621,73,30
737,31,71.949,1:26.792,73,30
738,44,0,1:23.719,74,30
739,5,1.645,1:25.937,74,30
740,27,1 LAP,1:27.271,74,30
741,94,1 LAP,1:27.273,74,30
742,55,1 LAP,1:27.138,74,30
743,20,1 LAP,1:27.359,74,30
744,26,1 LAP,1:26.818,74,30
745,8,1 LAP,1:28.812,74,30
746,18,1 LAP,1:27.245,74,30
747,9,1 LAP,1:27.377,74,30
748,14,1 LAP,1:27.243,74,30
749,19,1 LAP,1:27.184,74,30
750,3,52.475,1:24.989,74,30
751,11,65.262,1:26.642,74,30
752,30,1 LAP,1:46.274,74,30
753,31,75.493,1:27.836,74,30
754,44,0,1:24.641,75,30
755,5,1.592,1:24.588,75,30
756,27,1 LAP,1:26.908,75,30
757,94,1 LAP,1:27.366,75,30
758,55,1 LAP,1:27.631,75,30
759,20,1 LAP,1:27.601,75,30
760,26,1 LAP,1:27.242,75,30
