,NO,GAP,TIME,LAP,race_id
94,2,26.602,1:46.579,5,26
95,10,27.587,1:46.497,5,26
96,94,29.206,1:46.765,5,26
97,28,30.568,1:47.117,5,26
98,9,31.819,1:47.029,5,26
99,20,32.572,1:47.197,5,26
100,77,0,1:42.826,6,26
101,44,1.633,1:43.142,6,26
102,5,3.886,1:43.156,6,26
103,3,5.930,1:43.216,6,26
104,7,8.400,1:43.402,6,26
105,33,9.455,1:43.537,6,26
106,27,13.859,1:44.513,6,26
107,11,17.071,1:44.685,6,26
108,31,18.938,1:44.800,6,26
109,19,21.783,1:45.420,6,26
110,14,22.887,1:45.598,6,26
111,55,23.661,1:45.507,6,26
112,18,26.530,1:46.800,6,26
113,8,27.277,1:46.921,6,26
114,2,30.095,1:46.319,6,26
115,10,31.268,1:46.507,6,26
116,94,33.023,1:46.643,6,26
117,28,34.506,1:46.764,6,26
118,9,35.898,1:46.905,6,26
119,20,36.703,1:46.957,6,26
120,77,0,1:42.825,7,26
121,44,1.858,1:43.050,7,26
122,5,4.259,1:43.198,7,26
123,3,6.347,1:43.242,7,26
124,7,9.040,1:43.465,7,26
125,33,10.600,1:43.970,7,26
126,27,15.409,1:44.375,7,26
127,11,18.575,1:44.329,7,26
128,31,20.924,1:44.811,7,26
129,19,24.064,1:45.106,7,26
130,14,25.698,1:45.636,7,26
131,55,26.441,1:45.605,7,26
132,18,30.005,1:46.300,7,26
133,8,30.677,1:46.225,7,26
134,2,33.536,1:46.266,7,26
135,10,35.008,1:46.565,7,26
136,94,36.582,1:46.384,7,26
137,28,38.453,1:46.772,7,26
138,20,40.222,1:46.344,7,26
139,9,41.182,1:48.109,7,26
140,77,0,1:42.861,8,26
141,44,1.939,1:42.942,8,26
142,5,4.417,1:43.019,8,26
143,3,6.662,1:43.176,8,26
144,7,10.062,1:43.883,8,26
145,33,11.553,1:43.814,8,26
146,27,16.817,1:44.269,8,26
147,11,20.086,1:44.372,8,26
148,31,22.824,1:44.761,8,26
149,19,26.350,1:45.147,8,26
150,14,28.034,1:45.197,8,26
151,55,29.040,1:45.460,8,26
152,18,33.229,1:46.085,8,26
153,8,33.850,1:46.034,8,26
154,2,36.875,1:46.200,8,26
155,10,38.526,1:46.379,8,26
156,94,40.214,1:46.493,8,26
157,28,42.206,1:46.614,8,26
158,20,43.685,1:46.324,8,26
159,9,45.308,1:46.987,8,26
160,77,0,1:42.988,9,26
161,44,1.931,1:42.980,9,26
162,5,4.717,1:43.288,9,26
163,3,6.765,1:43.091,9,26
164,7,10.665,1:43.591,9,26
165,33,12.181,1:43.616,9,26
166,27,17.843,1:44.014,9,26
167,11,21.761,1:44.663,9,26
168,31,24.528,1:44.692,9,26
169,19,28.581,1:45.219,9,26
170,14,30.239,1:45.193,9,26
171,55,31.503,1:45.451,9,26
172,18,37.120,1:46.879,9,26
173,8,37.797,1:46.935,9,26
174,2,40.000,1:46.113,9,26
175,10,41.611,1:46.073,9,26
176,94,43.486,1:46.260,9,26
177,28,45.616,1:46.398,9,26
178,20,46.940,1:46.243,9,26
179,9,48.677,1:46.357,9,26
180,77,0,1:42.770,10,26
181,44,1.859,1:42.698,10,26
182,5,4.992,1:43.045,10,26
183,3,7.357,1:43.362,10,26
184,7,11.091,1:43.196,10,26
185,33,12.713,1:43.302,10,26
186,27,19.170,1:44.097,10,26
187,11,23.667,1:44.676,10,26
188,31,26.437,1:44.679,10,26
189,19,31.126,1:45.315,10,26
190,14,32.453,1:44.984,10,26
191,55,33.821,1:45.088,10,26
192,18,39.942,1:45.592,10,26
193,8,40.810,1:45.783,10,26
194,2,43.238,1:46.008,10,26
195,10,44.610,1:45.769,10,26
196,94,46.794,1:46.078,10,26
197,28,49.828,1:46.982,10,26
198,20,50.591,1:46.421,10,26
199,9,52.496,1:46.589,10,26
200,77,0,1:42.522,11,26
201,44,2.078,1:42.741,11,26
202,5,5.227,1:42.757,11,26
203,3,8.080,1:43.245,11,26
204,7,11.886,1:43.317,11,26
205,33,13.442,1:43.251,11,26
206,27,20.625,1:43.977,11,26
207,11,25.944,1:44.799,11,26
208,31,28.705,1:44.790,11,26
209,19,33.769,1:45.165,11,26
210,14,34.874,1:44.943,11,26
211,55,36.312,1:45.013,11,26
212,8,43.627,1:45.339,11,26
213,18,PIT,1:49.517,11,26
214,2,47.200,1:46.484,11,26
215,10,48.702,1:46.614,11,26
216,94,50.603,1:46.331,11,26
217,20,54.366,1:46.297,11,26
218,28,55.463,1:48.157,11,26
219,9,56.569,1:46.595,11,26
220,77,0,1:42.634,12,26
221,44,1.976,1:42.532,12,26
222,5,5.595,1:43.002,12,26
223,3,8.783,1:43.337,12,26
224,7,12.622,1:43.370,12,26
225,33,14.348,1:43.540,12,26
226,27,22.098,1:44.107,12,26
227,11,27.827,1:44.517,12,26
228,31,31.007,1:44.936,12,26
229,19,36.266,1:45.131,12,26
230,14,37.104,1:44.864,12,26
231,55,38.607,1:44.929,12,26
232,8,46.446,1:45.453,12,26
233,10,51.896,1:45.828,12,26
234,2,PIT,1:47.899,12,26
235,94,54.011,1:46.042,12,26
236,20,57.152,1:45.420,12,26
237,28,59.397,1:46.568,12,26
238,9,60.762,1:46.827,12,26
239,18,69.769,2:05.466,12,26
240,77,0,1:42.947,13,26
241,44,2.266,1:43.237,13,26
242,5,5.941,1:43.293,13,26
243,3,8.593,1:42.757,13,26
244,7,13.019,1:43.344,13,26
245,33,14.637,1:43.236,13,26
246,27,23.073,1:43.922,13,26
247,11,29.500,1:44.620,13,26
248,31,32.771,1:44.711,13,26
249,19,38.398,1:45.079,13,26
250,14,39.218,1:45.061,13,26
251,55,40.785,1:45.125,13,26
252,8,48.542,1:45.043,13,26
253,10,54.281,1:45.332,13,26
254,94,57.071,1:46.007,13,26
255,20,59.858,1:45.653,13,26
256,28,62.854,1:46.404,13,26
257,9,64.251,1:46.436,13,26
258,18,72.346,1:45.524,13,26
259,2,76.194,2:06.676,13,26
260,77,0,1:42.706,14,26
261,44,2.349,1:42.789,14,26
262,5,6.167,1:42.932,14,26
263,3,8.871,1:42.984,14,26
264,7,13.575,1:43.262,14,26
265,33,PIT,1:44.929,14,26
266,27,24.508,1:44.141,14,26
267,11,31.560,1:44.766,14,26
268,31,34.638,1:44.573,14,26
269,19,40.954,1:45.262,14,26
270,14,41.829,1:45.317,14,26
271,55,43.166,1:45.087,14,26
272,8,50.943,1:45.107,14,26
273,10,56.749,1:45.174,14,26
274,94,60.277,1:45.912,14,26
275,20,62.466,1:45.314,14,26
276,28,66.364,1:46.216,14,26
277,9,67.659,1:46.114,14,26
278,18,75.041,1:45.401,14,26
279,2,79.280,1:45.792,14,26
280,77,0,1:42.822,15,26
281,44,2.142,1:42.615,15,26
282,5,6.340,1:42.995,15,26
283,3,9.024,1:42.975,15,26
284,7,PIT,1:44.938,15,26
285,27,25.807,1:44.121,15,26
286,11,33.668,1:44.930,15,26
287,31,36.506,1:44.690,15,26
288,33,37.276,2:03.238,15,26
289,19,43.651,1:45.519,15,26
290,14,44.336,1:45.329,15,26
291,55,45.304,1:44.960,15,26
292,8,53.079,1:44.958,15,26
293,10,59.200,1:45.273,15,26
294,94,63.189,1:45.734,15,26
295,20,66.417,1:46.773,15,26
296,28,70.390,1:46.848,15,26
297,9,71.286,1:46.449,15,26
298,18,77.510,1:45.291,15,26
299,2,82.188,1:45.730,15,26
300,77,0,1:42.457,16,26
301,44,2.190,1:42.505,16,26
302,5,6.828,1:42.945,16,26
303,3,9.406,1:42.839,16,26
304,27,27.295,1:43.945,16,26
305,7,36.656,2:03.422,16,26
306,11,PIT,1:46.612,16,26
307,33,38.078,1:43.259,16,26
308,31,40.030,1:45.981,16,26
309,19,46.483,1:45.289,16,26
310,14,47.353,1:45.474,16,26
311,55,48.159,1:45.312,16,26
312,8,55.356,1:44.734,16,26
313,94,67.219,1:46.487,16,26
314,20,69.778,1:45.818,16,26
315,28,74.318,1:46.385,16,26
316,10,75.431,1:58.688,16,26
317,9,75.963,1:47.134,16,26
318,18,81.062,1:46.009,16,26
319,2,85.661,1:45.930,16,26
320,77,0,1:42.547,17,26
321,44,2.162,1:42.519,17,26
322,5,7.289,1:43.008,17,26
323,3,10.063,1:43.204,17,26
324,27,PIT,1:45.707,17,26
325,7,36.888,1:42.779,17,26
326,33,38.996,1:43.465,17,26
327,31,42.324,1:44.841,17,26
328,19,49.297,1:45.361,17,26
329,14,50.074,1:45.268,17,26
330,55,50.820,1:45.208,17,26
331,8,57.439,1:44.630,17,26
332,11,59.173,2:03.897,17,26
333,94,70.552,1:45.880,17,26
334,20,72.722,1:45.491,17,26
335,28,77.930,1:46.159,17,26
336,10,79.925,1:47.041,17,26
337,9,80.909,1:47.493,17,26
338,18,84.250,1:45.735,17,26
339,2,88.834,1:45.720,17,26
340,77,0,1:42.475,18,26
341,44,2.484,1:42.797,18,26
342,5,7.702,1:42.888,18,26
343,3,10.684,1:43.096,18,26
344,7,37.870,1:43.457,18,26
345,33,39.948,1:43.427,18,26
346,31,44.661,1:44.812,18,26
347,19,51.954,1:45.132,18,26
348,14,52.777,1:45.178,18,26
349,55,53.650,1:45.305,18,26
350,8,59.560,1:44.596,18,26
351,27,60.190,2:12.210,18,26
352,11,61.086,1:44.388,18,26
353,94,73.756,1:45.679,18,26
354,20,75.617,1:45.370,18,26
355,28,81.560,1:46.105,18,26
356,10,83.290,1:45.840,18,26
357,9,84.764,1:46.330,18,26
358,18,87.155,1:45.380,18,26
359,2,92.400,1:46.041,18,26
360,77,0,1:42.439,19,26
361,44,2.582,1:42.537,19,26
362,5,8.186,1:42.923,19,26
363,3,PIT,1:45.339,19,26
364,7,38.910,1:43.479,19,26
365,33,40.794,1:43.285,19,26
366,31,46.732,1:44.510,19,26
367,19,54.543,1:45.028,19,26
368,14,55.320,1:44.982,19,26
369,55,56.070,1:44.859,19,26
370,27,62.676,1:44.925,19,26
371,8,63.266,1:46.145,19,26
372,11,63.826,1:45.179,19,26
373,94,76.860,1:45.543,19,26
374,20,78.474,1:45.296,19,26
375,28,84.761,1:45.640,19,26
376,10,86.512,1:45.661,19,26
377,9,88.861,1:46.536,19,26
378,18,90.463,1:45.747,19,26
379,2,95.800,1:45.839,19,26
380,77,0,1:42.559,20,26
381,44,2.627,1:42.604,20,26
382,5,PIT,1:45.045,20,26
383,3,35.791,2:04.766,20,26
384,7,39.533,1:43.182,20,26
385,33,41.065,1:42.830,20,26
386,31,48.763,1:44.590,20,26
387,19,57.050,1:45.066,20,26
388,14,57.798,1:45.037,20,26
389,55,58.638,1:45.127,20,26
390,27,64.731,1:44.614,20,26
391,8,66.668,1:45.961,20,26
392,11,67.309,1:46.042,20,26
393,94,79.688,1:45.387,20,26
394,20,81.417,1:45.502,20,26
395,28,88.282,1:46.080,20,26
396,10,89.667,1:45.714,20,26
397,9,92.364,1:46.062,20,26
398,18,93.853,1:45.949,20,26
399,2,99.235,1:45.994,20,26
400,77,PIT,1:44.816,21,26
401,44,0.232,1:42.421,21,26
402,14,PIT,1:46.907,21,26
403,44,0,1:42.753,22,26
404,77,19.195,2:02.180,22,26
405,5,29.325,1:43.806,22,26
406,7,38.508,1:43.381,22,26
407,33,40.226,1:43.480,22,26
408,31,50.507,1:44.939,22,26
409,55,60.194,1:44.508,22,26
410,19,PIT,1:46.653,22,26
411,27,64.893,1:44.173,22,26
412,11,69.194,1:44.579,22,26
413,8,70.387,1:46.473,22,26
414,14,80.763,2:03.859,22,26
415,94,83.947,1:46.384,22,26
416,20,PIT,1:48.427,22,26
417,28,91.765,1:45.623,22,26
418,10,93.936,1:46.393,22,26
419,9,96.735,1:45.953,22,26
420,18,97.703,1:45.776,22,26
421,44,0,1:42.625,23,26
422,2,1 LAP,1:47.870,23,26
423,44,PIT,1:44.265,24,26
424,2,1 LAP,1:45.588,24,26
425,20,1 LAP,2:04.783,24,26
426,77,0,1:42.296,25,26
427,44,1.824,2:01.683,25,26
428,5,11.941,1:42.945,25,26
429,7,21.276,1:43.189,25,26
430,33,22.592,1:43.173,25,26
431,31,36.861,1:44.437,25,26
432,55,44.539,1:43.643,25,26
433,27,49.364,1:43.769,25,26
434,11,54.573,1:43.819,25,26
435,8,57.601,1:44.751,25,26
436,14,66.630,1:44.324,25,26
437,19,68.890,1:44.521,25,26
438,94,73.733,1:45.403,25,26
439,28,83.012,1:45.899,25,26
440,10,84.369,1:45.900,25,26
441,9,86.837,1:45.633,25,26
442,18,87.585,1:45.662,25,26
443,2,93.802,1:44.797,25,26
444,20,95.453,1:44.785,25,26
445,77,0,1:42.448,36,26
446,44,1.110,1:41.734,36,26
447,5,12.530,1:43.037,36,26
448,7,21.556,1:42.728,36,26
449,33,23.057,1:42.913,36,26
450,31,38.714,1:44.301,36,26
451,55,45.469,1:43.378,36,26
452,27,50.697,1:43.781,36,26
453,11,55.979,1:43.854,36,26
454,8,59.687,1:44.534,36,26
455,14,68.040,1:43.858,36,26
456,19,70.809,1:44.367,36,26
457,94,76.451,1:45.166,36,26
458,10,87.563,1:45.642,36,26
459,28,PIT,1:47.672,36,26
460,9,89.987,1:45.598,36,26
461,18,90.690,1:45.553,36,26
462,2,96.017,1:44.663,36,26
463,20,97.995,1:44.990,36,26
464,77,0,1:42.091,37,26
465,44,1.239,1:42.220,37,26
466,77,0,1:42.229,38,26
467,44,1.212,1:42.202,38,26
468,28,1 LAP,2:04.536,38,26
469,94,PIT,1:47.499,38,26
470,77,0,1:42.852,39,26
471,44,1.192,1:42.832,39,26
472,20,1 LAP,1:47.108,39,26
473,28,1 LAP,1:44.380,39,26
474,5,13.398,1:42.623,39,26
475,7,23.990,1:43.205,39,26
476,33,25.198,1:43.177,39,26
477,31,45.115,1:44.537,39,26
478,55,48.781,1:43.620,39,26
479,27,54.361,1:43.684,39,26
480,11,61.223,1:44.274,39,26
481,8,65.680,1:44.281,39,26
482,14,72.629,1:43.916,39,26
483,19,75.836,1:43.943,39,26
484,10,95.503,1:45.065,39,26
485,9,98.902,1:44.966,39,26
486,18,PIT,1:46.601,39,26
487,77,0,1:42.676,40,26
488,44,1.495,1:42.979,40,26
489,2,1 LAP,1:47.080,40,26
490,20,1 LAP,1:45.242,40,26
491,94,1 LAP,2:08.628,40,26
492,28,1 LAP,1:44.324,40,26
493,5,13.603,1:42.881,40,26
494,7,24.496,1:43.182,40,26
495,33,25.785,1:43.263,40,26
496,31,47.131,1:44.692,40,26
497,55,49.670,1:43.565,40,26
498,27,55.528,1:43.843,40,26
499,11,62.558,1:44.011,40,26
500,8,67.293,1:44.289,40,26
501,14,73.549,1:43.596,40,26
502,19,76.998,1:43.838,40,26
503,10,PIT,1:46.822,40,26
504,77,0,1:42.394,41,26
505,9,PIT,1:47.442,41,26
506,44,1.700,1:42.599,41,26
507,2,1 LAP,1:45.057,41,26
508,20,1 LAP,1:44.898,41,26
509,94,1 LAP,1:44.466,41,26
510,28,1 LAP,1:44.178,41,26
511,5,14.447,1:43.238,41,26
512,18,1 LAP,2:04.163,41,26
513,7,25.124,1:43.022,41,26
514,33,26.404,1:43.013,41,26
515,31,PIT,1:46.717,41,26
516,55,PIT,1:45.812,41,26
517,27,56.940,1:43.806,41,26
518,11,64.516,1:44.352,41,26
519,8,69.363,1:44.464,41,26
520,14,74.675,1:43.520,41,26
521,19,78.618,1:44.014,41,26
522,77,0,1:42.236,42,26
523,44,1.802,1:42.338,42,26
524,2,1 LAP,1:44.983,42,26
525,20,1 LAP,1:45.060,42,26
526,94,1 LAP,1:44.272,42,26
527,5,15.194,1:42.983,42,26
528,28,1 LAP,1:46.017,42,26
529,10,1 LAP,2:04.998,42,26
530,18,1 LAP,1:43.681,42,26
531,9,1 LAP,2:05.365,42,26
532,7,25.748,1:42.860,42,26
533,33,26.962,1:42.794,42,26
534,27,58.541,1:43.837,42,26
535,11,66.182,1:43.902,42,26
536,31,73.472,2:04.254,42,26
537,8,PIT,1:46.363,42,26
538,14,76.676,1:44.237,42,26
539,19,80.607,1:44.225,42,26
540,77,0,1:42.317,43,26
541,44,1.728,1:42.243,43,26
542,2,1 LAP,1:44.784,43,26
543,20,1 LAP,1:44.541,43,26
544,94,1 LAP,1:44.547,43,26
545,5,16.207,1:43.330,43,26
546,28,1 LAP,1:44.278,43,26
547,10,1 LAP,1:44.303,43,26
548,18,1 LAP,1:44.299,43,26
549,7,26.655,1:43.224,43,26
550,33,27.905,1:43.260,43,26
551,9,1 LAP,1:48.176,43,26
552,27,60.205,1:43.981,43,26
553,11,68.131,1:44.266,43,26
554,31,74.665,1:43.510,43,26
555,14,78.566,1:44.207,43,26
556,19,82.510,1:44.220,43,26
557,8,95.739,2:04.566,43,26
558,77,0,1:42.790,44,26
559,44,1.327,1:42.389,44,26
560,2,1 LAP,1:44.356,44,26
561,20,1 LAP,1:44.706,44,26
562,94,1 LAP,1:44.492,44,26
563,5,16.831,1:43.414,44,26
564,28,1 LAP,1:44.004,44,26
565,10,1 LAP,1:43.844,44,26
566,7,27.032,1:43.167,44,26
567,33,28.171,1:43.056,44,26
568,18,1 LAP,1:48.864,44,26
569,9,1 LAP,1:44.360,44,26
570,27,61.156,1:43.741,44,26
571,11,68.995,1:43.654,44,26
572,31,74.498,1:42.623,44,26
573,14,79.755,1:43.979,44,26
574,19,83.725,1:44.005,44,26
575,8,96.318,1:43.369,44,26
576,77,0,1:42.142,45,26
577,44,1.484,1:42.299,45,26
578,2,1 LAP,1:45.102,45,26
579,5,17.814,1:43.125,45,26
580,20,1 LAP,1:47.157,45,26
581,94,1 LAP,1:46.994,45,26
582,28,1 LAP,1:44.285,45,26
583,10,1 LAP,1:44.136,45,26
584,7,27.672,1:42.782,45,26
585,33,29.016,1:42.987,45,26
586,9,1 LAP,1:44.991,45,26
587,18,1 LAP,1:49.396,45,26
588,27,62.747,1:43.733,45,26
589,11,70.045,1:43.192,45,26
590,31,75.278,1:42.922,45,26
591,14,81.345,1:43.732,45,26
592,19,85.441,1:43.858,45,26
593,8,97.403,1:43.227,45,26
594,77,0,1:42.043,46,26
595,44,1.405,1:41.964,46,26
596,5,18.655,1:42.884,46,26
597,2,1 LAP,1:47.124,46,26
598,20,1 LAP,1:44.641,46,26
599,94,1 LAP,1:44.645,46,26
600,28,1 LAP,1:44.520,46,26
601,10,1 LAP,1:45.706,46,26
602,7,29.010,1:43.381,46,26
603,33,29.984,1:43.011,46,26
604,9,1 LAP,1:43.686,46,26
605,18,PIT,1:47.263,46,26
606,27,64.544,1:43.840,46,26
607,11,71.147,1:43.145,46,26
608,31,76.287,1:43.052,46,26
609,14,83.011,1:43.709,46,26
610,19,87.040,1:43.642,46,26
611,8,98.681,1:43.321,46,26
612,77,0,1:41.867,47,26
613,44,1.466,1:41.928,47,26
614,5,19.319,1:42.531,47,26
615,2,1 LAP,1:44.647,47,26
616,20,1 LAP,1:44.755,47,26
617,94,1 LAP,1:44.660,47,26
618,28,1 LAP,1:44.293,47,26
619,7,30.156,1:43.013,47,26
620,33,31.383,1:43.266,47,26
621,10,1 LAP,1:47.516,47,26
622,9,1 LAP,1:43.567,47,26
623,27,66.021,1:43.344,47,26
624,18,1 LAP,2:06.584,47,26
625,11,72.453,1:43.173,47,26
626,31,77.757,1:43.337,47,26
627,14,84.727,1:43.583,47,26
628,19,88.822,1:43.649,47,26
629,8,99.757,1:42.943,47,26
630,77,0,1:41.942,48,26
631,44,1.463,1:41.939,48,26
632,2,1 LAP,1:44.557,48,26
633,20,1 LAP,1:44.395,48,26
634,94,1 LAP,1:44.513,48,26
635,28,1 LAP,1:44.399,48,26
636,10,1 LAP,1:44.441,48,26
637,9,1 LAP,1:43.830,48,26
638,18,1 LAP,1:43.077,48,26
639,77,0,1:42.218,49,26
640,44,1.233,1:41.988,49,26
641,5,19.773,1:42.423,49,26
642,2,1 LAP,1:44.677,49,26
643,20,1 LAP,1:44.497,49,26
644,94,1 LAP,1:44.442,49,26
645,7,32.037,1:43.034,49,26
646,33,33.131,1:42.656,49,26
647,28,1 LAP,1:46.923,49,26
648,10,1 LAP,1:44.157,49,26
649,9,1 LAP,1:43.616,49,26
650,27,68.196,1:43.239,49,26
651,18,1 LAP,1:43.381,49,26
652,11,74.613,1:43.130,49,26
653,31,79.805,1:43.064,49,26
654,14,87.698,1:43.105,49,26
655,19,91.642,1:43.445,49,26
656,77,0,1:41.811,50,26
657,44,1.434,1:42.012,50,26
658,8,1 LAP,1:46.400,50,26
659,5,20.253,1:42.291,50,26
660,2,1 LAP,1:44.873,50,26
661,7,33.045,1:42.819,50,26
662,20,1 LAP,1:46.834,50,26
663,33,35.646,1:44.326,50,26
664,94,1 LAP,1:47.230,50,26
665,28,1 LAP,1:44.710,50,26
666,10,1 LAP,1:44.071,50,26
667,9,1 LAP,1:43.647,50,26
668,27,69.638,1:43.253,50,26
669,18,1 LAP,1:42.907,50,26
670,11,75.723,1:42.921,50,26
671,31,81.114,1:43.120,50,26
672,14,89.225,1:43.338,50,26
673,19,93.081,1:43.250,50,26
674,77,0,1:41.577,51,26
675,44,1.579,1:41.722,51,26
676,8,1 LAP,1:43.551,51,26
677,5,20.925,1:42.249,51,26
678,7,34.041,1:42.573,51,26
679,2,1 LAP,1:46.292,51,26
680,33,37.299,1:43.230,51,26
681,20,1 LAP,1:47.053,51,26
682,94,1 LAP,1:46.724,51,26
683,28,1 LAP,1:46.361,51,26
684,10,1 LAP,1:44.448,51,26
685,9,1 LAP,1:43.953,51,26
686,27,70.873,1:42.812,51,26
687,18,1 LAP,1:43.167,51,26
688,11,77.094,1:42.948,51,26
689,31,82.333,1:42.796,51,26
690,14,91.390,1:43.742,51,26
691,19,94.558,1:43.054,51,26
692,77,0,1:41.406,52,26
693,44,1.778,1:41.605,52,26
694,8,1 LAP,1:43.144,52,26
695,5,21.478,1:41.959,52,26
696,7,35.172,1:42.537,52,26
697,33,38.026,1:42.133,52,26
698,2,1 LAP,1:45.893,52,26
699,20,1 LAP,1:44.368,52,26
700,94,1 LAP,1:44.500,52,26
701,28,1 LAP,1:44.534,52,26
702,10,1 LAP,1:44.436,52,26
703,9,1 LAP,1:44.288,52,26
704,27,72.048,1:42.581,52,26
705,18,1 LAP,1:42.991,52,26
706,11,78.857,1:43.169,52,26
707,31,83.691,1:42.764,52,26
708,14,93.449,1:43.465,52,26
709,19,96.537,1:43.385,52,26
710,77,0,1:41.965,53,26
711,44,1.751,1:41.938,53,26
712,8,1 LAP,1:42.869,53,26
713,5,21.695,1:42.182,53,26
714,7,35.752,1:42.545,53,26
715,33,38.089,1:42.028,53,26
716,2,1 LAP,1:44.571,53,26
717,20,1 LAP,1:44.266,53,26
718,94,1 LAP,1:44.207,53,26
719,28,1 LAP,1:44.730,53,26
720,10,1 LAP,1:44.696,53,26
721,9,1 LAP,1:44.318,53,26
722,27,72.813,1:42.730,53,26
723,18,1 LAP,1:42.934,53,26
724,11,80.090,1:43.198,53,26
725,31,84.648,1:42.922,53,26
726,14,94.364,1:42.880,53,26
727,19,98.029,1:43.457,53,26
728,77,0,1:42.316,54,26
729,44,1.409,1:41.974,54,26
730,8,1 LAP,1:43.279,54,26
731,5,21.695,1:42.316,54,26
732,7,36.181,1:42.745,54,26
733,33,38.299,1:42.526,54,26
734,2,1 LAP,1:44.573,54,26
735,20,1 LAP,1:44.196,54,26
736,94,1 LAP,1:44.226,54,26
737,28,1 LAP,1:44.546,54,26
738,10,1 LAP,1:44.388,54,26
739,9,1 LAP,1:44.382,54,26
740,27,73.159,1:42.662,54,26
741,18,1 LAP,1:43.009,54,26
742,11,80.746,1:42.972,54,26
743,31,85.090,1:42.758,54,26
744,14,94.385,1:42.337,54,26
745,19,98.979,1:43.266,54,26
746,77,0,1:41.576,55,26
747,44,1.545,1:41.712,55,26
748,8,1 LAP,1:43.107,55,26
749,2,1 LAP,1:44.252,55,26
750,20,1 LAP,1:44.280,55,26
751,94,1 LAP,1:44.390,55,26
752,28,1 LAP,1:44.193,55,26
753,10,1 LAP,1:44.385,55,26
754,9,1 LAP,1:44.748,55,26
755,18,1 LAP,1:43.174,55,26
756,77,0,1:41.766,56,26
757,44,1.400,1:41.621,56,26
758,8,1 LAP,1:43.113,56,26
759,5,22.180,1:41.985,56,26
760,7,38.301,1:42.886,56,26
761,33,39.818,1:42.549,56,26
762,2,1 LAP,1:44.386,56,26
763,20,1 LAP,1:44.781,56,26
764,94,1 LAP,1:44.481,56,26
765,28,1 LAP,1:44.224,56,26
